Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2012,2012-12-02,12,13,31.350,CLE,@,OAK,W 20-17,True,9,6,80,13.33,0,66.7%,8.89,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,88%,0,0%,5,19%,True,Ben Watson
2012,2012-12-09,13,14,31.357,CLE,,KAN,W 30-7,True,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,86%,0,0%,6,21%,False,Ben Watson
2012,2012-12-16,14,15,31.364,CLE,,WAS,L 21-38,True,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,85%,0,0%,3,10%,False,Ben Watson
2012,2012-12-23,15,16,32.005,CLE,@,DEN,L 12-34,False,10,3,47,15.67,0,30.0%,4.70,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,94%,0,0%,2,8%,True,Ben Watson
2012,2012-12-30,16,17,32.012,CLE,@,PIT,L 10-24,True,8,7,64,9.14,0,87.5%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,97%,0,0%,3,12%,True,Ben Watson
2013,2013-09-08,1,1,32.264,NOR,,ATL,W 23-17,True,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,35%,0,0%,5,19%,False,Ben Watson
2013,2013-09-15,2,2,32.271,NOR,@,TAM,W 16-14,False,,,,,,0.0%,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,20,27%,0,0%,6,23%,True,Ben Watson
2013,2013-09-22,3,3,32.278,NOR,,ARI,W 31-7,True,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,45%,0,0%,5,19%,False,Ben Watson
2013,2013-09-30,4,4,32.286,NOR,,MIA,W 38-17,False,2,1,4,4.00,1,50.0%,2.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,34,51%,0,0%,8,29%,False,Ben Watson
2013,2013-10-06,5,5,32.292,NOR,@,CHI,W 26-18,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,67%,0,0%,7,26%,True,Ben Watson
2013,2013-10-13,6,6,32.299,NOR,@,NWE,L 27-30,False,4,3,61,20.33,0,75.0%,15.25,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,49%,0,0%,6,18%,True,Ben Watson
2013,2013-10-27,7,8,32.313,NOR,,BUF,W 35-17,True,3,3,45,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,66%,0,0%,8,29%,False,Ben Watson
2013,2013-11-03,8,9,32.320,NOR,@,NYJ,L 20-26,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,57%,0,0%,5,16%,True,Ben Watson
2013,2013-11-10,9,10,32.327,NOR,,DAL,W 49-17,True,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,36%,0,0%,4,12%,False,Ben Watson
2013,2013-11-17,10,11,,NOR,,SFO,W 23-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ben Watson
2013,2013-11-21,11,12,32.338,NOR,@,ATL,W 17-13,False,2,1,1,1.00,1,50.0%,0.50,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,24,40%,0,0%,3,14%,True,Ben Watson
2013,2013-12-02,12,13,32.349,NOR,@,SEA,L 7-34,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,35%,0,0%,1,4%,True,Ben Watson
2013,2013-12-08,13,14,32.355,NOR,,CAR,W 31-13,True,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,43%,0,0%,6,21%,False,Ben Watson
2013,2013-12-15,14,15,32.362,NOR,@,STL,L 16-27,False,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,36%,0,0%,4,15%,True,Ben Watson
2013,2013-12-22,15,16,33.004,NOR,@,CAR,L 13-17,False,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,58%,0,0%,4,13%,True,Ben Watson
2013,2013-12-29,16,17,33.011,NOR,,TAM,W 42-17,True,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,63%,0,0%,6,19%,False,Ben Watson
2014,2014-09-07,1,1,33.263,NOR,@,ATL,L 34-37,True,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,37%,0,0%,6,19%,True,Ben Watson
2014,2014-09-14,2,2,33.270,NOR,@,CLE,L 24-26,False,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,49%,0,0%,4,13%,True,Ben Watson
2014,2014-09-21,3,3,33.277,NOR,,MIN,W 20-9,True,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,13,18%,0,0%,2,9%,False,Ben Watson
2014,2014-09-28,4,4,33.284,NOR,@,DAL,L 17-38,False,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,25%,0,0%,4,14%,True,Ben Watson
2014,2014-10-05,5,5,33.291,NOR,,TAM,W 37-31,False,7,5,43,8.60,0,71.4%,6.14,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,78,86%,0,0%,5,16%,False,Ben Watson
2014,2014-10-19,6,7,33.305,NOR,@,DET,L 23-24,False,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,39%,0,0%,6,21%,True,Ben Watson
2014,2014-10-26,7,8,33.312,NOR,,GNB,W 44-23,False,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,59%,0,0%,9,33%,False,Ben Watson
2014,2014-10-30,8,9,33.316,NOR,@,CAR,W 28-10,False,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,57%,0,0%,4,17%,True,Ben Watson
2014,2014-11-09,9,10,33.326,NOR,,SFO,L 24-27,True,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,46%,0,0%,4,12%,False,Ben Watson
2014,2014-11-16,10,11,33.333,NOR,,CIN,L 10-27,False,,,,,,0.0%,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,35,49%,0,0%,2,10%,False,Ben Watson
2014,2014-11-24,11,12,33.341,NOR,,BAL,L 27-34,True,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,37,51%,0,0%,6,21%,False,Ben Watson
2014,2014-11-30,12,13,33.347,NOR,@,PIT,W 35-32,False,2,1,15,15.00,1,50.0%,7.50,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,41,73%,0,0%,6,20%,True,Ben Watson
2014,2014-12-07,13,14,33.354,NOR,,CAR,L 10-41,True,4,2,8,4.00,1,50.0%,2.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,28,40%,0,0%,4,13%,False,Ben Watson
2014,2014-12-15,14,15,33.362,NOR,@,CHI,W 31-15,True,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,62%,0,0%,9,31%,True,Ben Watson
2014,2014-12-21,15,16,34.003,NOR,,ATL,L 14-30,True,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,43%,0,0%,2,8%,False,Ben Watson
2014,2014-12-28,16,17,34.010,NOR,@,TAM,W 23-20,True,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,63%,0,0%,3,12%,True,Ben Watson
2015,2015-09-13,1,1,34.269,NOR,@,ARI,L 19-31,True,5,3,19,6.33,0,60.0%,3.80,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,93%,0,0%,5,16%,True,Ben Watson
2015,2015-09-20,2,2,34.276,NOR,,TAM,L 19-26,True,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,76%,0,0%,3,11%,False,Ben Watson
2015,2015-09-27,3,3,34.283,NOR,@,CAR,L 22-27,True,4,4,42,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,60,86%,0,0%,3,12%,True,Ben Watson
2015,2015-10-04,4,4,34.290,NOR,,DAL,W 26-20,True,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,88%,0,0%,5,17%,False,Ben Watson
2015,2015-10-11,5,5,34.297,NOR,@,PHI,L 17-39,True,5,3,36,12.00,1,60.0%,7.20,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,90%,0,0%,3,10%,True,Ben Watson
2015,2015-10-15,6,6,34.301,NOR,,ATL,W 31-21,True,12,10,127,12.70,1,83.3%,10.58,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,68,94%,0,0%,8,29%,False,Ben Watson
2015,2015-10-25,7,7,34.311,NOR,@,IND,W 27-21,True,5,4,59,14.75,0,80.0%,11.80,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,73,83%,0,0%,6,15%,True,Ben Watson
2015,2015-11-01,8,8,34.318,NOR,,NYG,W 52-49,True,10,9,147,16.33,1,90.0%,14.70,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,65,83%,0,0%,8,22%,False,Ben Watson
2015,2015-11-08,9,9,34.325,NOR,,TEN,L 28-34,True,5,5,60,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,69,91%,0,0%,5,16%,False,Ben Watson
2015,2015-11-15,10,10,34.332,NOR,@,WAS,L 14-47,True,5,3,19,6.33,0,60.0%,3.80,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,86%,0,0%,2,7%,True,Ben Watson
2015,2015-11-29,11,12,34.346,NOR,@,HOU,L 6-24,True,9,4,53,13.25,0,44.4%,5.89,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,90%,0,0%,2,8%,True,Ben Watson
2015,2015-12-06,12,13,34.353,NOR,,CAR,L 38-41,True,8,4,38,9.50,1,50.0%,4.75,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,54,89%,0,0%,5,16%,False,Ben Watson
2015,2015-12-13,13,14,34.360,NOR,@,TAM,W 24-17,True,11,7,70,10.00,0,63.6%,6.36,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,83%,0,0%,4,15%,True,Ben Watson
2015,2015-12-21,14,15,35.003,NOR,,DET,L 27-35,True,12,6,49,8.17,1,50.0%,4.08,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,70,91%,0,0%,6,20%,False,Ben Watson
2015,2015-12-27,15,16,35.009,NOR,,JAX,W 38-27,True,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,53%,0,0%,9,35%,False,Ben Watson
2015,2016-01-03,16,17,35.016,NOR,@,ATL,W 20-17,True,10,6,59,9.83,1,60.0%,5.90,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,91%,0,0%,4,20%,True,Ben Watson
2017,2017-09-10,1,1,36.266,BAL,@,CIN,W 20-0,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,61%,0,0%,0,0%,True,Ben Watson
2017,2017-09-17,2,2,36.273,BAL,,CLE,W 24-10,True,8,8,91,11.38,0,100.0%,11.38,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,74%,0,0%,0,0%,False,Ben Watson
2017,2017-09-24,3,3,36.280,BAL,@,JAX,L 7-44,True,3,3,12,4.00,1,100.0%,4.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,40,69%,0,0%,1,3%,True,Ben Watson
2017,2017-10-01,4,4,36.287,BAL,,PIT,L 9-26,True,6,5,43,8.60,0,83.3%,7.17,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,62%,0,0%,0,0%,False,Ben Watson
2017,2017-10-08,5,5,36.294,BAL,@,OAK,W 30-17,True,4,2,2,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,59,89%,0,0%,0,0%,True,Ben Watson
