Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2005.0,2005-10-16,6.0,6.0,30.021,SEA,HOU,W 42-10,True,14,20,70.00,168,1,1,91.2,3,29,8.40,7.15,4,40,10.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,42,10
2005.0,2005-10-23,7.0,7.0,30.028,SEA,DAL,W 13-10,True,23,42,54.76,224,1,2,58.0,1,7,5.33,3.67,1,11,11.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,13,10
2005.0,2005-11-06,8.0,9.0,30.042,SEA,ARI,W 33-19,True,13,20,65.00,162,1,0,106.7,1,0,8.10,9.10,4,2,0.50,1,,1,6,0.0,,,,,,1,0,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,33,19
2005.0,2005-11-13,9.0,10.0,30.049,SEA,STL,W 31-16,True,17,29,58.62,243,1,2,68.6,0,0,8.38,5.97,1,2,2.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,31,16
2005.0,2005-11-20,10.0,11.0,30.056,SEA,SFO,W 27-25,True,19,31,61.29,233,1,0,95.2,1,5,7.52,8.16,6,7,1.17,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,27,25
2005.0,2005-11-27,11.0,12.0,30.063,SEA,NYG,W 24-21,True,21,37,56.76,249,2,1,84.2,3,21,6.73,6.59,2,7,3.50,0,,0,0,0.0,0,0,0,0,,1,0,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,24,21
2005.0,2005-12-05,12.0,13.0,30.071,SEA,PHI,W 42-0,True,8,15,53.33,98,1,0,96.0,0,0,6.53,7.87,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,42,0
2005.0,2005-12-11,13.0,14.0,30.077,SEA,SFO,W 41-3,True,21,25,84.00,226,4,1,127.2,1,6,9.04,10.44,1,9,9.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,41,3
2005.0,2005-12-18,14.0,15.0,30.084,SEA,TEN,W 28-24,True,21,27,77.78,285,3,0,147.7,1,9,10.56,12.78,5,1,0.20,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,28,24
2005.0,2005-12-24,15.0,16.0,30.09,SEA,IND,W 28-13,True,17,21,80.95,168,2,0,131.7,2,9,8.00,9.90,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,28,13
2005.0,2006-01-01,16.0,17.0,30.098,SEA,GNB,L 17-23,True,6,8,75.00,76,0,0,104.2,1,7,9.50,9.50,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,17,23
2006.0,2006-09-10,1.0,1.0,30.35,SEA,DET,W 9-6,True,25,30,83.33,210,0,0,95.8,5,37,7.00,7.00,3,15,5.00,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,9,6
2006.0,2006-09-17,2.0,2.0,30.357,SEA,ARI,W 21-10,True,12,27,44.44,221,1,2,54.7,3,26,8.19,5.59,2,-2,-1.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,-3,0,,,,,,,False,Matt Hasselbeck,True,21,10
2006.0,2006-09-24,3.0,3.0,30.364,SEA,NYG,W 42-30,True,24,33,72.73,227,5,3,93.1,0,0,6.88,5.82,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,42,30
2006.0,2006-10-01,4.0,4.0,31.006,SEA,CHI,L 6-37,True,16,35,45.71,196,0,2,39.7,5,49,5.60,3.03,1,19,19.00,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,6,37
2006.0,2006-10-15,5.0,6.0,31.02,SEA,STL,W 30-28,True,19,34,55.88,268,3,0,110.9,4,29,7.88,9.65,2,22,11.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,30,28
2006.0,2006-10-22,6.0,7.0,31.027,SEA,MIN,L 13-31,True,7,17,41.18,127,1,0,87.1,2,15,7.47,8.65,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,13,31
2006.0,2006-10-29,7.0,8.0,,SEA,KAN,L 28-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Hasselbeck,False,28,35
2006.0,2006-11-06,8.0,9.0,,SEA,OAK,W 16-0,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Hasselbeck,True,16,0
2006.0,2006-11-12,9.0,10.0,,SEA,STL,W 24-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Hasselbeck,True,24,22
2006.0,2006-11-19,10.0,11.0,,SEA,SFO,L 14-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Hasselbeck,False,14,20
2006.0,2006-11-27,11.0,12.0,31.063,SEA,GNB,W 34-24,True,17,36,47.22,157,3,3,52.7,1,10,4.36,2.28,2,12,6.00,0,,0,0,0.0,,,,,,1,1,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,34,24
2006.0,2006-12-03,12.0,13.0,31.069,SEA,DEN,W 23-20,True,16,28,57.14,168,0,1,59.8,1,6,6.00,4.39,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,23,20
2006.0,2006-12-10,13.0,14.0,31.076,SEA,ARI,L 21-27,True,20,28,71.43,243,3,0,133.5,3,15,8.68,10.82,3,32,10.67,0,,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,True,Matt Hasselbeck,False,21,27
2006.0,2006-12-14,14.0,15.0,31.08,SEA,SFO,L 14-24,True,20,37,54.05,220,1,2,58.4,3,10,5.95,4.05,1,3,3.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,14,24
2006.0,2006-12-24,15.0,16.0,31.09,SEA,SDG,L 17-20,True,17,37,45.95,189,0,2,39.1,6,28,5.11,2.68,1,10,10.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,17,20
2006.0,2006-12-31,16.0,17.0,31.097,SEA,TAM,W 23-7,True,17,29,58.62,216,1,0,93.5,1,4,7.45,8.14,3,-1,-0.33,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,23,7
2007.0,2007-09-09,1.0,1.0,31.349,SEA,TAM,W 20-6,True,17,24,70.83,222,1,0,113.5,2,18,9.25,10.08,2,7,3.50,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,20,6
2007.0,2007-09-16,2.0,2.0,31.356,SEA,ARI,L 20-23,True,22,36,61.11,281,1,0,94.8,1,3,7.81,8.36,2,-2,-1.00,0,,0,0,0.0,,,,,,1,1,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,20,23
2007.0,2007-09-23,3.0,3.0,31.363,SEA,CIN,W 24-21,True,24,37,64.86,248,3,2,88.6,2,10,6.70,5.89,3,-1,-0.33,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,24,21
2007.0,2007-09-30,4.0,4.0,32.005,SEA,SFO,W 23-3,True,23,31,74.19,281,2,1,109.7,2,3,9.06,8.90,3,-3,-1.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,23,3
2007.0,2007-10-07,5.0,5.0,32.012,SEA,PIT,L 0-21,True,13,27,48.15,116,0,1,44.7,2,11,4.30,2.63,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,0,21
2007.0,2007-10-14,6.0,6.0,32.019,SEA,NOR,L 17-28,True,26,43,60.47,362,2,1,93.4,5,29,8.42,8.30,2,13,6.50,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,17,28
2007.0,2007-10-21,7.0,7.0,32.026,SEA,STL,W 33-6,True,18,35,51.43,195,2,1,75.3,1,6,5.57,5.43,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,33,6
2007.0,2007-11-04,8.0,9.0,32.04,SEA,CLE,L 30-33,True,30,47,63.83,318,2,1,88.8,0,0,6.77,6.66,4,17,4.25,0,,0,0,0.0,,,,,,1,1,0,0,-3,0,,,,,,,True,Matt Hasselbeck,False,30,33
2007.0,2007-11-12,9.0,10.0,32.048,SEA,SFO,W 24-0,True,27,40,67.50,278,2,1,93.5,1,4,6.95,6.83,6,16,2.67,0,,0,0,0.0,,,,,,0,0,0,1,0,0,,,,,,,False,Matt Hasselbeck,True,24,0
2007.0,2007-11-18,10.0,11.0,32.054,SEA,CHI,W 30-23,True,30,44,68.18,337,2,0,106.0,2,15,7.66,8.57,3,5,1.67,0,,0,0,0.0,,,,,,1,1,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,30,23
2007.0,2007-11-25,11.0,12.0,32.061,SEA,STL,W 24-19,True,21,38,55.26,249,1,1,73.2,5,34,6.55,5.89,2,3,1.50,0,,0,0,0.0,,,,,,1,0,0,1,0,0,,,,,,,True,Matt Hasselbeck,True,24,19
2007.0,2007-12-02,12.0,13.0,32.068,SEA,PHI,W 28-24,True,19,34,55.88,187,2,1,78.9,2,11,5.50,5.35,2,-1,-0.50,0,,0,0,0.0,,,,,,1,0,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,28,24
2007.0,2007-12-09,13.0,14.0,32.075,SEA,ARI,W 42-21,True,22,33,66.67,272,4,0,131.6,1,3,8.24,10.67,4,3,0.75,0,,0,0,0.0,,,,,,1,0,0,1,0,0,,,,,,,False,Matt Hasselbeck,True,42,21
2007.0,2007-12-16,14.0,15.0,32.082,SEA,CAR,L 10-13,True,27,41,65.85,274,1,0,92.9,3,36,6.68,7.17,2,11,5.50,0,,0,0,0.0,,,,,,2,1,0,0,-5,0,,,,,,,True,Matt Hasselbeck,False,10,13
2007.0,2007-12-23,15.0,16.0,32.089,SEA,BAL,W 27-6,True,18,27,66.67,199,2,2,82.2,2,10,7.37,5.52,3,12,4.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,27,6
2007.0,2007-12-30,16.0,17.0,32.096,SEA,ATL,L 41-44,True,15,25,60.00,147,1,0,89.9,2,11,5.88,6.68,1,9,9.00,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,41,44
2008.0,2008-09-07,1.0,1.0,32.348,SEA,BUF,L 10-34,True,17,41,41.46,190,1,1,53.9,5,23,4.63,4.02,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,10,34
2008.0,2008-09-14,2.0,2.0,32.355,SEA,SFO,L 30-33,True,18,36,50.00,189,0,2,42.5,1,7,5.25,2.75,1,12,12.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,30,33
2008.0,2008-09-21,3.0,3.0,32.362,SEA,STL,W 37-13,True,12,20,60.00,172,1,0,104.6,1,10,8.60,9.60,2,19,9.50,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,37,13
2008.0,2008-10-05,4.0,5.0,33.01,SEA,NYG,L 6-44,True,11,21,52.38,105,0,1,46.7,1,3,5.00,2.86,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,6,44
2008.0,2008-10-12,5.0,6.0,,SEA,GNB,L 17-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Hasselbeck,False,17,27
2008.0,2008-10-19,6.0,7.0,,SEA,TAM,L 10-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Hasselbeck,False,10,20
2008.0,2008-10-26,7.0,8.0,,SEA,SFO,W 34-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Hasselbeck,True,34,13
2008.0,2008-11-02,8.0,9.0,,SEA,PHI,L 7-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Hasselbeck,False,7,26
2008.0,2008-11-09,9.0,10.0,,SEA,MIA,L 19-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Hasselbeck,False,19,21
2008.0,2008-11-16,10.0,11.0,33.052,SEA,ARI,L 20-26,True,17,29,58.62,170,1,3,47.3,2,17,5.86,1.90,4,17,4.25,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,20,26
2008.0,2008-11-23,11.0,12.0,33.059,SEA,WAS,L 17-20,True,12,24,50.00,103,2,2,54.7,2,14,4.29,2.21,2,11,5.50,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,17,20
2008.0,2008-11-27,12.0,13.0,33.063,SEA,DAL,L 9-34,True,22,38,57.89,287,0,1,70.8,7,45,7.55,6.37,2,10,5.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,9,34
2008.0,2008-12-07,13.0,14.0,,SEA,NWE,L 21-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Hasselbeck,False,21,24
2008.0,2008-12-14,14.0,15.0,,SEA,STL,W 23-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Hasselbeck,True,23,20
2008.0,2008-12-21,15.0,16.0,,SEA,NYJ,W 13-3,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Hasselbeck,True,13,3
2008.0,2008-12-28,16.0,17.0,,SEA,ARI,L 21-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Hasselbeck,False,21,34
2009.0,2009-09-13,1.0,1.0,33.353,SEA,STL,W 28-0,True,25,36,69.44,279,3,2,96.9,0,0,7.75,6.92,1,3,3.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,28,0
2009.0,2009-09-20,2.0,2.0,33.36,SEA,SFO,L 10-23,True,10,18,55.56,97,0,0,70.8,1,7,5.39,5.39,3,12,4.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,10,23
2009.0,2009-09-27,3.0,3.0,,SEA,CHI,L 19-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Hasselbeck,False,19,25
2009.0,2009-10-04,4.0,4.0,,SEA,IND,L 17-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Hasselbeck,False,17,34
2009.0,2009-10-11,5.0,5.0,34.016,SEA,JAX,W 41-0,True,18,30,60.00,241,4,0,125.1,1,5,8.03,10.70,3,23,7.67,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,41,0
2009.0,2009-10-18,6.0,6.0,34.023,SEA,ARI,L 3-27,True,10,29,34.48,112,0,1,32.5,5,40,3.86,2.31,1,2,2.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,3,27
2009.0,2009-11-01,7.0,8.0,34.037,SEA,DAL,L 17-38,True,22,39,56.41,249,2,0,92.8,3,20,6.38,7.41,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,17,38
2009.0,2009-11-08,8.0,9.0,34.044,SEA,DET,W 32-20,True,39,51,76.47,329,1,1,91.1,1,2,6.45,5.96,1,5,5.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,32,20
2009.0,2009-11-15,9.0,10.0,34.051,SEA,ARI,L 20-31,True,26,52,50.00,315,1,2,59.4,4,23,6.06,4.71,2,7,3.50,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,20,31
2009.0,2009-11-22,10.0,11.0,34.058,SEA,MIN,L 9-35,True,19,26,73.08,231,0,1,84.0,1,9,8.88,7.15,2,4,2.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,-10,0,,,,,,,True,Matt Hasselbeck,False,9,35
2009.0,2009-11-29,11.0,12.0,34.065,SEA,STL,W 27-17,True,14,25,56.00,102,0,0,65.7,1,7,4.08,4.08,3,18,6.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,True,Matt Hasselbeck,True,27,17
2009.0,2009-12-06,12.0,13.0,34.072,SEA,SFO,W 20-17,True,25,34,73.53,198,2,0,107.2,5,20,5.82,7.00,4,31,7.75,0,,0,0,0.0,0,0,0,0,0,3,1,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,20,17
2009.0,2009-12-13,13.0,14.0,34.079,SEA,HOU,L 7-34,True,24,35,68.57,247,1,1,86.2,3,27,7.06,6.34,2,0,0.00,0,,0,0,0.0,0,0,0,0,0,3,0,0,3,-7,0,,,,,,,True,Matt Hasselbeck,False,7,34
2009.0,2009-12-20,14.0,15.0,34.086,SEA,TAM,L 7-24,True,27,46,58.70,256,1,4,45.2,1,4,5.57,2.09,1,3,3.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,7,24
2009.0,2009-12-27,15.0,16.0,34.093,SEA,GNB,L 10-48,True,19,37,51.35,198,1,4,36.6,3,22,5.35,1.03,1,6,6.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,10,48
2009.0,2010-01-03,16.0,17.0,34.1,SEA,TEN,L 13-17,True,15,30,50.00,175,1,1,65.3,3,23,5.83,5.00,2,5,2.50,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,13,17
2010.0,2010-09-12,1.0,1.0,34.352,SEA,SFO,W 31-6,True,18,23,78.26,170,2,1,108.3,1,5,7.39,7.17,2,4,2.00,1,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,31,6
2010.0,2010-09-19,2.0,2.0,34.359,SEA,DEN,L 14-31,True,20,35,57.14,233,1,3,51.3,1,3,6.66,3.37,3,21,7.00,1,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,14,31
2010.0,2010-09-26,3.0,3.0,35.001,SEA,SDG,W 27-20,True,19,32,59.38,220,1,1,77.6,3,17,6.88,6.09,3,5,1.67,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,27,20
2010.0,2010-10-03,4.0,4.0,35.008,SEA,STL,L 3-20,True,20,36,55.56,191,0,1,58.9,4,26,5.31,4.06,1,3,3.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,3,20
2010.0,2010-10-17,5.0,6.0,35.022,SEA,CHI,W 23-20,True,25,40,62.50,242,1,0,87.7,0,0,6.05,6.55,3,-3,-1.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,23,20
2010.0,2010-10-24,6.0,7.0,35.029,SEA,ARI,W 22-10,True,20,38,52.63,192,1,0,75.8,5,34,5.05,5.58,2,11,5.50,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,22,10
2010.0,2010-10-31,7.0,8.0,35.036,SEA,OAK,L 3-33,True,13,32,40.63,163,0,1,44.1,8,46,5.09,3.69,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,3,33
2010.0,2010-11-07,8.0,9.0,,SEA,NYG,L 7-41,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Hasselbeck,False,7,41
2010.0,2010-11-14,9.0,10.0,35.05,SEA,ARI,W 36-18,True,22,34,64.71,333,1,0,106.6,1,6,9.79,10.38,1,0,0.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,True,36,18
2010.0,2010-11-21,10.0,11.0,35.057,SEA,NOR,L 19-34,True,32,44,72.73,366,1,0,104.9,0,0,8.32,8.77,1,12,12.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,19,34
2010.0,2010-11-28,11.0,12.0,35.064,SEA,KAN,L 24-42,True,20,37,54.05,282,2,2,74.4,2,14,7.62,6.27,2,-2,-1.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,24,42
2010.0,2010-12-05,12.0,13.0,35.071,SEA,CAR,W 31-14,True,17,30,56.67,229,0,2,53.3,2,12,7.63,4.63,1,-1,-1.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Matt Hasselbeck,True,31,14
2010.0,2010-12-12,13.0,14.0,35.078,SEA,SFO,L 21-40,True,27,42,64.29,285,2,4,60.2,1,8,6.79,3.45,1,5,5.00,0,,0,0,0.0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,True,Matt Hasselbeck,False,21,40
2010.0,2010-12-19,14.0,15.0,35.085,SEA,ATL,L 18-34,True,10,17,58.82,71,0,2,28.9,1,4,4.18,-1.12,2,4,2.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Matt Hasselbeck,False,18,34
2010.0,2010-12-26,15.0,16.0,35.092,SEA,TAM,L 15-38,True,3,4,75.00,24,0,0,89.6,0,0,6.00,6.00,1,1,1.00,1,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Matt Hasselbeck,False,15,38
