Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2013,2013-11-10,9,10,37.095,HOU,@,ARI,L 24-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,412,58.86,0,0,0%,0,0%,12,36%,True,Shane Lechler
2013,2013-11-17,10,11,37.102,HOU,,OAK,L 23-28,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,442,49.11,0,0,0%,0,0%,14,33%,False,Shane Lechler
2013,2013-11-24,11,12,37.109,HOU,,JAX,L 6-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,314,44.86,0,0,0%,0,0%,9,35%,False,Shane Lechler
2013,2013-12-01,12,13,37.116,HOU,,NWE,L 31-34,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,134,44.67,0,0,0%,0,0%,8,26%,False,Shane Lechler
2013,2013-12-05,13,14,37.120,HOU,@,JAX,L 20-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,219,43.80,0,0,0%,0,0%,10,29%,True,Shane Lechler
2013,2013-12-15,14,15,37.130,HOU,@,IND,L 3-25,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,396,49.50,0,0,0%,0,0%,10,33%,True,Shane Lechler
2013,2013-12-22,15,16,37.137,HOU,,DEN,L 13-37,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,359,44.88,0,0,0%,0,0%,11,31%,False,Shane Lechler
2013,2013-12-29,16,17,37.144,HOU,@,TEN,L 10-16,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,229,45.80,0,0,0%,0,0%,7,29%,True,Shane Lechler
2014,2014-09-07,1,1,38.031,HOU,,WAS,W 17-6,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,306,51.00,0,0,0%,0,0%,9,41%,False,Shane Lechler
2014,2014-09-14,2,2,38.038,HOU,@,OAK,W 30-14,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,100,50.00,0,0,0%,0,0%,9,36%,True,Shane Lechler
2014,2014-09-21,3,3,38.045,HOU,@,NYG,L 17-30,False,0,0,,0,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,205,51.25,1,0,0%,0,0%,9,29%,True,Shane Lechler
2014,2014-09-28,4,4,38.052,HOU,,BUF,W 23-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,250,41.67,0,0,0%,0,0%,11,33%,False,Shane Lechler
2014,2014-10-05,5,5,38.059,HOU,@,DAL,L 17-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,326,46.57,0,0,0%,0,0%,10,36%,True,Shane Lechler
2014,2014-10-09,6,6,38.063,HOU,,IND,L 28-33,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,218,54.50,0,0,0%,0,0%,10,32%,False,Shane Lechler
2014,2014-10-20,7,7,38.074,HOU,@,PIT,L 23-30,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,135,45.00,0,0,0%,0,0%,9,28%,True,Shane Lechler
2014,2014-10-26,8,8,38.080,HOU,@,TEN,W 30-16,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,269,44.83,0,0,0%,0,0%,12,39%,True,Shane Lechler
2014,2014-11-02,9,9,38.087,HOU,,PHI,L 21-31,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,289,48.17,0,0,0%,0,0%,10,37%,False,Shane Lechler
2014,2014-11-16,10,11,38.101,HOU,@,CLE,W 23-7,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,197,39.40,0,0,0%,0,0%,11,38%,True,Shane Lechler
2014,2014-11-23,11,12,38.108,HOU,,CIN,L 13-22,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,237,47.40,0,0,0%,0,0%,9,35%,False,Shane Lechler
2014,2014-11-30,12,13,38.115,HOU,,TEN,W 45-21,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,137,45.67,0,0,0%,0,0%,11,35%,False,Shane Lechler
2014,2014-12-07,13,14,38.122,HOU,@,JAX,W 27-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,238,47.60,0,0,0%,0,0%,10,37%,True,Shane Lechler
2014,2014-12-14,14,15,38.129,HOU,@,IND,L 10-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,299,42.71,0,0,0%,0,0%,10,37%,True,Shane Lechler
2014,2014-12-21,15,16,38.136,HOU,,BAL,W 25-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,361,45.13,0,0,0%,0,0%,15,43%,False,Shane Lechler
2014,2014-12-28,16,17,38.143,HOU,,JAX,W 23-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,278,46.33,0,0,0%,0,0%,9,32%,False,Shane Lechler
2015,2015-09-13,1,1,39.037,HOU,,KAN,L 20-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,329,47.00,0,0,0%,0,0%,10,29%,False,Shane Lechler
2015,2015-09-20,2,2,39.044,HOU,@,CAR,L 17-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,388,48.50,0,0,0%,0,0%,11,34%,True,Shane Lechler
2015,2015-09-27,3,3,39.051,HOU,,TAM,W 19-9,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,266,44.33,0,0,0%,0,0%,11,35%,False,Shane Lechler
2015,2015-10-04,4,4,39.058,HOU,@,ATL,L 21-48,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,194,48.50,0,0,0%,0,0%,8,26%,True,Shane Lechler
2015,2015-10-08,5,5,39.062,HOU,,IND,L 20-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,123,41.00,0,0,0%,0,0%,7,28%,False,Shane Lechler
2015,2015-10-18,6,6,39.072,HOU,@,JAX,W 31-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,119,39.67,0,0,0%,0,0%,9,31%,True,Shane Lechler
2015,2015-10-25,7,7,39.079,HOU,@,MIA,L 26-44,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,384,48.00,0,0,0%,0,0%,12,32%,True,Shane Lechler
2015,2015-11-01,8,8,39.086,HOU,,TEN,W 20-6,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,407,50.88,0,0,0%,0,0%,12,41%,False,Shane Lechler
2015,2015-11-16,9,10,39.101,HOU,@,CIN,W 10-6,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,374,46.75,0,0,0%,0,0%,11,41%,True,Shane Lechler
2015,2015-11-22,10,11,39.107,HOU,,NYJ,W 24-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,417,52.13,0,0,0%,0,0%,12,38%,False,Shane Lechler
2015,2015-11-29,11,12,39.114,HOU,,NOR,W 24-6,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,189,47.25,0,0,0%,0,0%,8,33%,False,Shane Lechler
2015,2015-12-06,12,13,39.121,HOU,@,BUF,L 21-30,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,285,40.71,0,0,0%,0,0%,9,29%,True,Shane Lechler
2015,2015-12-13,13,14,39.128,HOU,,NWE,L 6-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,317,45.29,0,0,0%,0,0%,9,31%,False,Shane Lechler
2015,2015-12-20,14,15,39.135,HOU,@,IND,W 16-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,201,50.25,0,0,0%,0,0%,9,35%,True,Shane Lechler
2015,2015-12-27,15,16,39.142,HOU,@,TEN,W 34-6,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,314,52.33,0,0,0%,0,0%,12,40%,True,Shane Lechler
2015,2016-01-03,16,17,39.149,HOU,,JAX,W 30-6,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,190,47.50,0,0,0%,0,0%,11,39%,False,Shane Lechler
2016,2016-09-11,1,1,40.035,HOU,,CHI,W 23-14,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,5,243,48.60,0,0,0%,0,0%,10,36%,False,Shane Lechler
2016,2016-09-18,2,2,40.042,HOU,,KAN,W 19-12,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,249,49.80,0,0,0%,0,0%,11,34%,False,Shane Lechler
2016,2016-09-22,3,3,40.046,HOU,@,NWE,L 0-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,294,49.00,0,0,0%,0,0%,6,24%,True,Shane Lechler
2016,2016-10-02,4,4,40.056,HOU,,TEN,W 27-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,150,50.00,0,0,0%,0,0%,9,31%,False,Shane Lechler
2016,2016-10-09,5,5,40.063,HOU,@,MIN,L 13-31,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,257,51.40,0,0,0%,0,0%,9,31%,True,Shane Lechler
2016,2016-10-16,6,6,40.070,HOU,,IND,W 26-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,202,40.40,0,0,0%,0,0%,10,29%,False,Shane Lechler
2016,2016-10-24,7,7,40.078,HOU,@,DEN,L 9-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,242,48.40,0,0,0%,0,0%,9,30%,True,Shane Lechler
2016,2016-10-30,8,8,40.084,HOU,,DET,W 20-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,203,50.75,0,0,0%,0,0%,8,31%,False,Shane Lechler
2016,2016-11-13,9,10,40.098,HOU,@,JAX,W 24-21,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,138,46.00,0,0,0%,0,0%,9,36%,True,Shane Lechler
2016,2016-11-21,10,11,40.106,HOU,@,OAK,L 20-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,156,52.00,0,0,0%,0,0%,7,27%,True,Shane Lechler
2016,2016-11-27,11,12,40.112,HOU,,SDG,L 13-21,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,189,47.25,0,0,0%,0,0%,8,31%,False,Shane Lechler
2016,2016-12-04,12,13,40.119,HOU,@,GNB,L 13-21,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,5,205,41.00,0,0,0%,0,0%,7,32%,True,Shane Lechler
2016,2016-12-11,13,14,40.126,HOU,@,IND,W 22-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,156,52.00,0,0,0%,0,0%,9,35%,True,Shane Lechler
2016,2016-12-18,14,15,40.133,HOU,,JAX,W 21-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,226,45.20,0,0,0%,0,0%,10,29%,False,Shane Lechler
2016,2016-12-24,15,16,40.139,HOU,,CIN,W 12-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,371,46.38,0,0,0%,0,0%,11,39%,False,Shane Lechler
2016,2017-01-01,16,17,40.147,HOU,@,TEN,L 17-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,142,47.33,0,0,0%,0,0%,7,27%,True,Shane Lechler
2017,2017-09-10,1,1,41.034,HOU,,JAX,L 7-29,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,216,43.20,0,0,0%,0,0%,6,23%,False,Shane Lechler
2017,2017-09-14,2,2,41.038,HOU,@,CIN,W 13-9,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,9,440,48.89,0,0,0%,0,0%,12,40%,True,Shane Lechler
2017,2017-09-24,3,3,41.048,HOU,@,NWE,L 33-36,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,234,58.50,0,0,0%,0,0%,11,31%,True,Shane Lechler
2017,2017-10-01,4,4,41.055,HOU,,TEN,W 57-14,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,122,61.00,0,0,0%,0,0%,12,36%,False,Shane Lechler
2017,2017-10-08,5,5,41.062,HOU,,KAN,L 34-42,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,240,48.00,0,0,0%,0,0%,7,22%,False,Shane Lechler
2017,2017-10-15,6,6,41.069,HOU,,CLE,W 33-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,350,50.00,0,0,0%,0,0%,12,36%,False,Shane Lechler
2017,2017-10-29,7,8,41.083,HOU,@,SEA,L 38-41,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,265,53.00,0,0,0%,0,0%,11,29%,True,Shane Lechler
2017,2017-11-05,8,9,41.090,HOU,,IND,L 14-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,8,390,48.75,0,0,0%,0,0%,11,38%,False,Shane Lechler
2017,2017-11-12,9,10,41.097,HOU,@,LAR,L 7-33,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,281,46.83,0,0,0%,0,0%,9,29%,True,Shane Lechler
2017,2017-11-19,10,11,41.104,HOU,,ARI,W 31-21,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,281,46.83,0,0,0%,0,0%,11,37%,False,Shane Lechler
2017,2017-11-27,11,12,41.112,HOU,@,BAL,L 16-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,174,43.50,0,0,0%,0,0%,8,26%,True,Shane Lechler
2017,2017-12-03,12,13,41.118,HOU,@,TEN,L 13-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,139,46.33,0,0,0%,0,0%,8,31%,True,Shane Lechler
2017,2017-12-10,13,14,41.125,HOU,,SFO,L 16-26,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,314,52.33,0,0,0%,0,0%,10,32%,False,Shane Lechler
2017,2017-12-17,14,15,41.132,HOU,@,JAX,L 7-45,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,518,47.09,0,0,0%,0,0%,12,34%,True,Shane Lechler
2017,2017-12-25,15,16,41.140,HOU,,PIT,L 6-34,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,342,48.86,0,0,0%,0,0%,8,31%,False,Shane Lechler
2017,2017-12-31,16,17,41.146,HOU,@,IND,L 13-22,False,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,201,50.25,0,0,0%,0,0%,8,31%,True,Shane Lechler
,286 Games,,,,,,,113-173-0,False,6,0,0.00,0,3,5,60.00,49,1,0,132.5,0,0,9.80,13.80,7,7,100.0,,1,,0,7,0.0,19,2,21,0,0,2,0,0,2,-8,0,1444,68676,47.56,5,,,,,,,False,Shane Lechler
