Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-12-15,14.0,15.0,25.32,HOU,TEN,W 24-21,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,37%,True,Ka'imi Fairbairn,True,24,21
2019.0,2019-12-21,15.0,16.0,25.326,HOU,TAM,W 23-20,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,1,26,26.00,0,0,0%,0,0%,12,40%,True,Ka'imi Fairbairn,True,23,20
2019.0,2019-12-29,16.0,17.0,25.334,HOU,TEN,L 14-35,False,2,2,100.0,,,,0,2,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,18%,False,Ka'imi Fairbairn,False,14,35
2020.0,2020-09-10,1.0,1.0,26.225,HOU,KAN,L 20-34,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,28%,True,Ka'imi Fairbairn,False,20,34
2020.0,2020-09-20,2.0,2.0,26.235,HOU,BAL,L 16-33,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,29%,False,Ka'imi Fairbairn,False,16,33
2020.0,2020-09-27,3.0,3.0,26.242,HOU,PIT,L 21-28,False,3,3,100.0,,,,0,3,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,25%,True,Ka'imi Fairbairn,False,21,28
2020.0,2020-10-04,4.0,4.0,26.249,HOU,MIN,L 23-31,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,34%,False,Ka'imi Fairbairn,False,23,31
2020.0,2020-10-11,5.0,5.0,26.256,HOU,JAX,W 30-14,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,54%,False,Ka'imi Fairbairn,True,30,14
2020.0,2020-10-18,6.0,6.0,26.263,HOU,TEN,L 36-42,False,3,4,75.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,41%,True,Ka'imi Fairbairn,False,36,42
2020.0,2020-10-25,7.0,7.0,26.27,HOU,GNB,L 20-35,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,33%,False,Ka'imi Fairbairn,False,20,35
2020.0,2020-11-08,8.0,9.0,26.284,HOU,JAX,W 27-25,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,35%,True,Ka'imi Fairbairn,True,27,25
2020.0,2020-11-15,9.0,10.0,26.291,HOU,CLE,L 7-10,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,0,1,26,26.00,0,0,0%,0,0%,5,29%,True,Ka'imi Fairbairn,False,7,10
2020.0,2020-11-22,10.0,11.0,26.298,HOU,NWE,W 27-20,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,41%,False,Ka'imi Fairbairn,True,27,20
2020.0,2020-11-26,11.0,12.0,26.302,HOU,DET,W 41-25,False,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,,0,1,2%,0,0%,14,47%,True,Ka'imi Fairbairn,True,41,25
2020.0,2020-12-06,12.0,13.0,26.312,HOU,IND,L 20-26,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,36%,False,Ka'imi Fairbairn,False,20,26
2020.0,2020-12-13,13.0,14.0,26.319,HOU,CHI,L 7-36,False,1,1,100.0,,,,0,1,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,11%,True,Ka'imi Fairbairn,False,7,36
2020.0,2020-12-20,14.0,15.0,26.326,HOU,IND,L 20-27,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,35%,True,Ka'imi Fairbairn,False,20,27
2020.0,2020-12-27,15.0,16.0,26.333,HOU,CIN,L 31-37,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,34%,False,Ka'imi Fairbairn,False,31,37
2020.0,2021-01-03,16.0,17.0,26.34,HOU,TEN,L 38-41,False,2,3,66.7,4,4,100.0,0,14,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,16,47%,False,Ka'imi Fairbairn,False,38,41
2021.0,2021-09-12,1.0,1.0,,HOU,JAX,W 37-21,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Ka'imi Fairbairn,True,37,21
2021.0,2021-09-19,2.0,2.0,,HOU,CLE,L 21-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Ka'imi Fairbairn,False,21,31
2021.0,2021-09-23,3.0,3.0,,HOU,CAR,L 9-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Ka'imi Fairbairn,False,9,24
2021.0,2021-10-03,4.0,4.0,27.247,HOU,BUF,L 0-40,False,,,,,,,0,0,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,1,4%,True,Ka'imi Fairbairn,False,0,40
2021.0,2021-10-10,5.0,5.0,27.254,HOU,NWE,L 22-25,False,1,3,33.3,1,2,50.0,0,4,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,37%,False,Ka'imi Fairbairn,False,22,25
2021.0,2021-10-17,6.0,6.0,27.261,HOU,IND,L 3-31,False,,,,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,13%,True,Ka'imi Fairbairn,False,3,31
2021.0,2021-10-24,7.0,7.0,27.268,HOU,ARI,L 5-31,False,,,,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,12%,True,Ka'imi Fairbairn,False,5,31
2021.0,2021-10-31,8.0,8.0,27.275,HOU,LAR,L 22-38,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,21%,False,Ka'imi Fairbairn,False,22,38
2021.0,2021-11-07,9.0,9.0,27.282,HOU,MIA,L 9-17,False,,,,3,3,100.0,0,9,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,29%,True,Ka'imi Fairbairn,False,9,17
2021.0,2021-11-21,10.0,11.0,27.296,HOU,TEN,W 22-13,False,1,2,50.0,3,3,100.0,0,10,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,44%,True,Ka'imi Fairbairn,True,22,13
2021.0,2021-11-28,11.0,12.0,27.303,HOU,NYJ,L 14-21,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,24%,False,Ka'imi Fairbairn,False,14,21
2021.0,2021-12-05,12.0,13.0,27.31,HOU,IND,L 0-31,False,,,,,,,0,0,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,1,5%,False,Ka'imi Fairbairn,False,0,31
2021.0,2021-12-12,13.0,14.0,27.317,HOU,SEA,L 13-33,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,25%,False,Ka'imi Fairbairn,False,13,33
2021.0,2021-12-19,14.0,15.0,27.324,HOU,JAX,W 30-16,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,38%,True,Ka'imi Fairbairn,True,30,16
2021.0,2021-12-26,15.0,16.0,,HOU,LAC,W 41-29,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Ka'imi Fairbairn,True,41,29
2021.0,2022-01-02,16.0,17.0,27.338,HOU,SFO,L 7-23,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,16%,True,Ka'imi Fairbairn,False,7,23
2021.0,2022-01-09,17.0,18.0,27.345,HOU,TEN,L 25-28,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,30%,False,Ka'imi Fairbairn,False,25,28
,77 Games,,,,,,31-46-0,False,161,177,91.0,119,142,83.8,0,518,0.0,2,0,2,0,0,2,52,26.00,0,,,,,,,False,Ka'imi Fairbairn,False,46,0
