Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Away_status,Win,Score,Opp Score,Player
1997,1997-12-21,16,17,,SDG,DEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,3,38,John Carney
1998,1998-09-06,1,1,34.139,SDG,BUF,False,0,0,,0,1,1,100.0,3,3,100.0,0,10,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,16,14,John Carney
1998,1998-09-13,2,2,34.146,SDG,TEN,False,0,0,,0,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,13,7,John Carney
1998,1998-09-20,3,3,34.153,SDG,KAN,False,0,0,,0,1,1,100.0,,,,0,1,0.0,,,,,,0,,,0,0,0,0,0,,,True,False,7,23,John Carney
1998,1998-09-27,4,4,34.160,SDG,NYG,False,0,0,,0,1,1,100.0,3,3,100.0,0,10,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,16,34,John Carney
1998,1998-10-04,5,5,34.167,SDG,IND,False,0,0,,0,,,,2,3,66.7,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,12,17,John Carney
1998,1998-10-11,6,6,34.174,SDG,OAK,False,0,0,,0,,,,2,2,100.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,6,7,John Carney
1998,1998-10-18,7,7,34.181,SDG,PHI,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,13,10,John Carney
1998,1998-10-25,8,8,34.188,SDG,SEA,False,0,0,,0,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,20,27,John Carney
1998,1998-11-15,10,11,34.209,SDG,BAL,False,0,0,,0,2,2,100.0,,,,0,2,0.0,,,,,,0,,,0,0,0,0,0,,,False,True,14,13,John Carney
1998,1998-11-22,11,12,34.216,SDG,KAN,False,0,0,,0,5,5,100.0,1,1,100.0,0,8,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,38,37,John Carney
1998,1998-11-29,12,13,34.223,SDG,DEN,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,16,31,John Carney
1998,1998-12-06,13,14,34.230,SDG,WAS,False,0,0,,0,,,,4,5,80.0,0,12,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,20,24,John Carney
1998,1998-12-13,14,15,34.237,SDG,SEA,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,17,38,John Carney
1998,1998-12-20,15,16,34.244,SDG,OAK,False,0,0,,0,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,10,17,John Carney
1998,1998-12-27,16,17,34.251,SDG,ARI,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,13,16,John Carney
1999,1999-09-19,1,2,35.152,SDG,CIN,False,0,0,,0,2,2,100.0,4,4,100.0,0,14,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,34,7,John Carney
1999,1999-09-26,2,3,35.159,SDG,IND,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,19,27,John Carney
1999,1999-10-03,3,4,35.166,SDG,KAN,False,0,0,,0,3,3,100.0,,,,0,3,0.0,,,,,,0,,,0,0,0,0,0,,,False,True,21,14,John Carney
1999,1999-10-10,4,5,35.173,SDG,DET,False,0,0,,0,2,2,100.0,2,3,66.7,0,8,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,20,10,John Carney
1999,1999-10-17,5,6,35.180,SDG,SEA,False,0,0,,0,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,13,10,John Carney
1999,1999-10-24,6,7,35.187,SDG,GNB,False,0,0,,0,,,,1,1,100.0,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,3,31,John Carney
1999,1999-10-31,7,8,35.194,SDG,KAN,False,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0,,,True,False,0,34,John Carney
1999,1999-11-07,8,9,35.201,SDG,DEN,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,17,33,John Carney
1999,1999-11-14,9,10,35.208,SDG,OAK,False,0,0,,0,,,,1,1,100.0,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,9,28,John Carney
1999,1999-11-21,10,11,35.215,SDG,CHI,False,0,0,,0,2,2,100.0,2,3,66.7,0,8,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,20,23,John Carney
1999,1999-11-28,11,12,35.222,SDG,MIN,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,27,35,John Carney
1999,1999-12-05,12,13,35.229,SDG,CLE,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,23,10,John Carney
1999,1999-12-12,13,14,35.236,SDG,SEA,False,0,0,,0,1,1,100.0,4,4,100.0,0,13,0.0,2,0,2,0,,0,,0,0,0,0,0,0,,0,True,True,19,16,John Carney
1999,1999-12-19,14,15,35.243,SDG,MIA,False,0,0,,0,,,,3,4,75.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,9,12,John Carney
1999,1999-12-26,15,16,35.250,SDG,OAK,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0,,0,1,0,0,0,0,,0,False,True,23,20,John Carney
1999,2000-01-02,16,17,35.257,SDG,DEN,False,0,0,,0,,1,0.0,2,3,66.7,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,12,6,John Carney
2000,2000-09-03,1,1,36.136,SDG,OAK,False,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0,,,True,False,6,9,John Carney
2000,2000-09-10,2,2,36.143,SDG,NOR,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,27,28,John Carney
2000,2000-09-17,3,3,36.150,SDG,KAN,False,0,0,,0,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,10,42,John Carney
2000,2000-09-24,4,4,36.157,SDG,SEA,False,0,0,,0,,,,4,4,100.0,0,12,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,12,20,John Carney
2000,2000-10-01,5,5,36.164,SDG,STL,False,0,0,,0,4,4,100.0,1,2,50.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,31,57,John Carney
2000,2000-10-08,6,6,36.171,SDG,DEN,False,0,0,,0,1,1,100.0,,1,0.0,0,1,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,7,21,John Carney
2000,2000-10-15,7,7,36.178,SDG,BUF,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,24,27,John Carney
2000,2000-10-29,8,9,36.192,SDG,OAK,False,0,0,,0,1,1,100.0,,1,0.0,0,1,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,13,15,John Carney
2000,2000-11-05,9,10,36.199,SDG,SEA,False,0,0,,0,,,,3,4,75.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,15,17,John Carney
2000,2000-11-12,10,11,36.206,SDG,MIA,False,0,0,,0,1,1,100.0,,1,0.0,0,1,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,7,17,John Carney
2000,2000-11-19,11,12,36.213,SDG,DEN,False,0,0,,0,4,4,100.0,3,3,100.0,0,13,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,37,38,John Carney
2000,2000-11-26,12,13,36.220,SDG,KAN,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,17,16,John Carney
2000,2000-12-03,13,14,36.227,SDG,SFO,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,17,45,John Carney
2000,2000-12-10,14,15,36.234,SDG,BAL,False,0,0,,0,,,,1,1,100.0,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,3,24,John Carney
2000,2000-12-17,15,16,36.241,SDG,CAR,False,0,0,,0,2,2,100.0,,1,0.0,0,2,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,22,30,John Carney
2000,2000-12-24,16,17,36.248,SDG,PIT,False,0,0,,0,3,3,100.0,,,,0,3,0.0,,,,,,0,,,0,0,0,0,0,,,False,False,21,34,John Carney
2001,2001-09-09,1,1,37.142,NOR,BUF,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,24,6,John Carney
2001,2001-09-30,2,3,37.163,NOR,NYG,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,13,21,John Carney
2001,2001-10-07,3,4,37.170,NOR,MIN,False,0,0,,0,1,1,100.0,5,5,100.0,0,16,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,28,15,John Carney
2001,2001-10-14,4,5,37.177,NOR,CAR,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,27,25,John Carney
2001,2001-10-21,5,6,37.184,NOR,ATL,False,0,0,,0,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,13,20,John Carney
2001,2001-10-28,6,7,37.191,NOR,STL,False,0,0,,0,1,1,100.0,5,5,100.0,0,16,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,34,31,John Carney
2001,2001-11-04,7,8,37.198,NOR,NYJ,False,0,0,,0,1,1,100.0,,,,0,1,0.0,,,,,,0,,,0,0,0,0,0,,,False,False,9,16,John Carney
2001,2001-11-11,8,9,37.205,NOR,SFO,False,0,0,,0,1,1,100.0,4,4,100.0,0,13,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,27,28,John Carney
2001,2001-11-18,9,10,37.212,NOR,IND,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,34,20,John Carney
2001,2001-11-25,10,11,37.219,NOR,NWE,False,0,0,,0,2,2,100.0,1,3,33.3,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,17,34,John Carney
2001,2001-12-02,11,12,37.226,NOR,CAR,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,27,23,John Carney
2001,2001-12-09,12,13,37.233,NOR,ATL,False,0,0,,0,4,4,100.0,,,,0,4,0.0,,,,,,0,,,0,0,0,0,0,,,True,True,28,10,John Carney
2001,2001-12-17,13,14,37.241,NOR,STL,False,1,-1,-1.00,0,3,3,100.0,,,,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,21,34,John Carney
2001,2001-12-23,14,15,37.247,NOR,TAM,False,0,0,,0,3,3,100.0,,,,0,3,0.0,,,,,,0,,,0,0,0,0,0,,,True,False,21,48,John Carney
2001,2001-12-30,15,16,37.254,NOR,WAS,False,0,0,,0,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,10,40,John Carney
2001,2002-01-06,16,17,,NOR,SFO,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,0,38,John Carney
2002,2002-09-08,1,1,38.141,NOR,TAM,False,0,0,,0,2,2,100.0,2,2,100.0,0,8,0.0,1,0,1,0,,0,,0,0,0,0,0,0,,0,True,True,26,20,John Carney
2002,2002-09-15,2,2,38.148,NOR,GNB,False,0,0,,0,5,5,100.0,,1,0.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,35,20,John Carney
2002,2002-09-22,3,3,38.155,NOR,CHI,False,0,0,,0,3,3,100.0,,,,0,3,0.0,,,,,,0,,,0,0,0,0,0,,,True,True,29,23,John Carney
2002,2002-09-29,4,4,38.162,NOR,DET,False,0,0,,0,1,1,100.0,,,,0,1,0.0,,,,,,0,,,0,0,0,0,0,,,True,False,21,26,John Carney
2002,2002-10-06,5,5,38.169,NOR,PIT,False,0,0,,0,2,2,100.0,4,4,100.0,0,14,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,32,29,John Carney
2002,2002-10-13,6,6,38.176,NOR,WAS,False,0,0,,0,4,4,100.0,3,3,100.0,0,13,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,43,27,John Carney
2002,2002-10-20,7,7,38.183,NOR,SFO,False,0,0,,0,2,2,100.0,3,4,75.0,0,11,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,35,27,John Carney
2002,2002-10-27,8,8,38.190,NOR,ATL,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,35,37,John Carney
2002,2002-11-10,9,10,38.204,NOR,CAR,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,34,24,John Carney
2002,2002-11-17,10,11,38.211,NOR,ATL,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,17,24,John Carney
2002,2002-11-24,11,12,38.218,NOR,CLE,False,0,0,,0,,,,3,3,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,15,24,John Carney
2002,2002-12-01,12,13,38.225,NOR,TAM,False,0,0,,0,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,23,20,John Carney
2002,2002-12-08,13,14,38.232,NOR,BAL,False,0,0,,0,4,4,100.0,3,3,100.0,0,13,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,37,25,John Carney
2002,2002-12-15,14,15,38.239,NOR,MIN,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,31,32,John Carney
2002,2002-12-22,15,16,38.246,NOR,CIN,False,0,0,,0,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,13,20,John Carney
2002,2002-12-29,16,17,38.253,NOR,CAR,False,0,0,,0,,,,2,2,100.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,6,10,John Carney
2003,2003-09-07,1,1,39.140,NOR,SEA,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,10,27,John Carney
2003,2003-09-14,2,2,39.147,NOR,HOU,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,31,10,John Carney
2003,2003-09-21,3,3,39.154,NOR,TEN,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,12,27,John Carney
2003,2003-09-28,4,4,39.161,NOR,IND,False,1,3,3.00,0,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,21,55,John Carney
2003,2003-10-05,5,5,39.168,NOR,CAR,False,0,0,,0,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,13,19,John Carney
2003,2003-10-12,6,6,39.175,NOR,CHI,False,0,0,,0,2,2,100.0,2,3,66.7,0,8,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,20,13,John Carney
2003,2003-10-19,7,7,39.182,NOR,ATL,False,0,0,,0,6,6,100.0,1,1,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,45,17,John Carney
2003,2003-10-26,8,8,39.189,NOR,CAR,False,0,0,,0,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,20,23,John Carney
2003,2003-11-02,9,9,39.196,NOR,TAM,False,0,0,,0,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,17,14,John Carney
2003,2003-11-16,10,11,39.210,NOR,ATL,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,23,20,John Carney
2003,2003-11-23,11,12,39.217,NOR,PHI,False,0,0,,0,2,2,100.0,,1,0.0,0,2,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,20,33,John Carney
2003,2003-11-30,12,13,39.224,NOR,WAS,False,0,0,,0,3,3,100.0,1,3,33.3,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,24,20,John Carney
2003,2003-12-07,13,14,39.231,NOR,TAM,False,0,0,,0,1,1,100.0,,1,0.0,0,1,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,7,14,John Carney
2003,2003-12-14,14,15,39.238,NOR,NYG,False,0,0,,0,6,6,100.0,1,2,50.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,45,7,John Carney
2003,2003-12-21,15,16,39.245,NOR,JAX,False,0,0,,0,1,2,50.0,2,2,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,19,20,John Carney
2003,2003-12-28,16,17,39.252,NOR,DAL,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,13,7,John Carney
2004,2004-09-12,1,1,40.145,NOR,SEA,False,0,0,,0,1,1,100.0,,,,0,1,0.0,,,,,,0,,,0,0,0,0,0,,,False,False,7,21,John Carney
2004,2004-09-19,2,2,40.152,NOR,SFO,False,0,0,,0,3,3,100.0,3,3,100.0,0,12,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,30,27,John Carney
2004,2004-09-26,3,3,40.159,NOR,STL,False,0,0,,0,1,1,100.0,5,6,83.3,0,16,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,28,25,John Carney
2004,2004-10-03,4,4,40.166,NOR,ARI,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,10,34,John Carney
2004,2004-10-10,5,5,40.173,NOR,TAM,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,17,20,John Carney
2004,2004-10-17,6,6,40.180,NOR,MIN,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,31,38,John Carney
2004,2004-10-24,7,7,40.187,NOR,OAK,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,31,26,John Carney
2004,2004-11-07,8,9,40.201,NOR,SDG,False,0,0,,0,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,17,43,John Carney
2004,2004-11-14,9,10,40.208,NOR,KAN,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,27,20,John Carney
2004,2004-11-21,10,11,40.215,NOR,DEN,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,13,34,John Carney
2004,2004-11-28,11,12,40.222,NOR,ATL,False,0,0,,0,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,21,24,John Carney
2004,2004-12-05,12,13,40.229,NOR,CAR,False,0,0,,0,3,3,100.0,,,,0,3,0.0,,,,,,0,,,0,0,0,0,0,,,False,False,21,32,John Carney
2004,2004-12-12,13,14,40.236,NOR,DAL,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,27,13,John Carney
2004,2004-12-19,14,15,40.243,NOR,TAM,False,0,0,,0,3,3,100.0,,1,0.0,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,21,17,John Carney
2004,2004-12-26,15,16,40.250,NOR,ATL,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,26,13,John Carney
2004,2005-01-02,16,17,40.257,NOR,CAR,False,0,0,,0,3,3,100.0,,1,0.0,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,21,18,John Carney
2005,2005-09-11,1,1,41.144,NOR,CAR,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,23,20,John Carney
2005,2005-09-19,2,2,41.152,NOR,NYG,False,0,0,,0,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,10,27,John Carney
2005,2005-09-25,3,3,41.158,NOR,MIN,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,16,33,John Carney
2005,2005-10-02,4,4,41.165,NOR,BUF,False,0,0,,0,1,1,100.0,4,5,80.0,0,13,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,19,7,John Carney
2005,2005-10-09,5,5,41.172,NOR,GNB,False,0,0,,0,,,,1,3,33.3,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,3,52,John Carney
2005,2005-10-16,6,6,41.179,NOR,ATL,False,0,0,,0,4,4,100.0,1,2,50.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,31,34,John Carney
2005,2005-10-23,7,7,41.186,NOR,STL,False,0,0,,0,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,17,28,John Carney
2005,2005-10-30,8,8,41.193,NOR,MIA,False,0,0,,0,,,,2,2,100.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,6,21,John Carney
2005,2005-11-06,9,9,41.200,NOR,CHI,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,17,20,John Carney
2005,2005-11-20,10,11,41.214,NOR,NWE,False,0,0,,0,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,17,24,John Carney
2005,2005-11-27,11,12,41.221,NOR,NYJ,False,0,0,,0,3,3,100.0,,,,0,3,0.0,,,,,,0,,,0,0,0,0,0,,,True,True,21,19,John Carney
2005,2005-12-04,12,13,41.228,NOR,TAM,False,0,0,,0,,,,1,1,100.0,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,3,10,John Carney
2005,2005-12-12,13,14,41.236,NOR,ATL,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,17,36,John Carney
2005,2005-12-18,14,15,41.242,NOR,CAR,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,10,27,John Carney
2005,2005-12-24,15,16,41.248,NOR,DET,False,0,0,,0,,,,4,4,100.0,0,12,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,12,13,John Carney
2005,2006-01-01,16,17,41.256,NOR,TAM,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,13,27,John Carney
2006,2006-09-10,1,1,42.143,NOR,CLE,False,0,0,,0,1,1,100.0,4,4,100.0,0,13,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,19,14,John Carney
2006,2006-09-17,2,2,42.150,NOR,GNB,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,34,27,John Carney
2006,2006-09-25,3,3,42.158,NOR,ATL,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,23,3,John Carney
2006,2006-10-01,4,4,42.164,NOR,CAR,False,0,0,,0,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,18,21,John Carney
2006,2006-10-08,5,5,42.171,NOR,TAM,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,24,21,John Carney
2006,2006-10-15,6,6,42.178,NOR,PHI,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,27,24,John Carney
2006,2006-10-29,7,8,42.192,NOR,BAL,False,0,0,,0,2,2,100.0,,,,0,2,0.0,,,,,,0,,,0,0,0,0,0,,,False,False,22,35,John Carney
2006,2006-11-05,8,9,42.199,NOR,TAM,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,31,14,John Carney
2006,2006-11-12,9,10,42.206,NOR,PIT,False,0,0,,0,4,4,100.0,1,2,50.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,False,31,38,John Carney
2006,2006-11-19,10,11,42.213,NOR,CIN,False,0,0,,0,1,2,50.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,16,31,John Carney
2006,2006-11-26,11,12,42.220,NOR,ATL,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,31,13,John Carney
2006,2006-12-03,12,13,42.227,NOR,SFO,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,True,34,10,John Carney
2006,2006-12-10,13,14,42.234,NOR,DAL,False,0,0,,0,6,6,100.0,,,,0,6,0.0,,,,,,0,,,0,0,0,0,0,,,True,True,42,17,John Carney
2006,2006-12-17,14,15,42.241,NOR,WAS,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,False,False,10,16,John Carney
2006,2006-12-24,15,16,42.248,NOR,NYG,False,0,0,,0,3,3,100.0,3,3,100.0,0,12,0.0,,,,,,0,,0,0,0,0,0,0,,0,True,True,30,7,John Carney
