Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2011.0,2011-10-02,4.0,4.0,24.206,DAL,DET,L 30-34,False,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Martellus Bennett,False,30,34
2011.0,2011-10-16,5.0,6.0,24.22,DAL,NWE,L 16-20,False,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Martellus Bennett,False,16,20
2011.0,2011-10-23,6.0,7.0,24.227,DAL,STL,W 34-7,True,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,Martellus Bennett,True,34,7
2011.0,2011-10-30,7.0,8.0,24.234,DAL,PHI,L 7-34,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Martellus Bennett,False,7,34
2011.0,2011-11-06,8.0,9.0,24.241,DAL,SEA,W 23-13,False,,,,,,0.0%,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,False,Martellus Bennett,True,23,13
2011.0,2011-11-13,9.0,10.0,24.248,DAL,BUF,W 44-7,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Martellus Bennett,True,44,7
2011.0,2011-11-20,10.0,11.0,24.255,DAL,WAS,W 27-24,True,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Martellus Bennett,True,27,24
2011.0,2011-11-24,11.0,12.0,24.259,DAL,MIA,W 20-19,False,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Martellus Bennett,True,20,19
2011.0,2011-12-04,12.0,13.0,24.269,DAL,ARI,L 13-19,True,,,,,,0.0%,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,Martellus Bennett,False,13,19
2011.0,2011-12-11,13.0,14.0,,DAL,NYG,L 34-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Martellus Bennett,False,34,37
2011.0,2011-12-17,14.0,15.0,24.282,DAL,TAM,W 31-15,True,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Martellus Bennett,True,31,15
2011.0,2011-12-24,15.0,16.0,24.289,DAL,PHI,L 7-20,True,6,3,28,9.33,0,50.0%,4.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Martellus Bennett,False,7,20
2011.0,2012-01-01,16.0,17.0,24.297,DAL,NYG,L 14-31,False,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Martellus Bennett,False,14,31
2012.0,2012-09-05,1.0,1.0,25.179,NYG,DAL,L 17-24,True,6,4,40,10.00,1,66.7%,6.67,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,53,96%,0,0%,8,36%,False,Martellus Bennett,False,17,24
2012.0,2012-09-16,2.0,2.0,25.19,NYG,TAM,W 41-34,True,10,5,72,14.40,1,50.0%,7.20,0,0,,0,1,13,13.00,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,80,99%,0,0%,10,27%,False,Martellus Bennett,True,41,34
2012.0,2012-09-20,3.0,3.0,25.194,NYG,CAR,W 36-7,True,6,6,73,12.17,1,100.0%,12.17,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,59,86%,0,0%,8,32%,True,Martellus Bennett,True,36,7
2012.0,2012-09-30,4.0,4.0,25.204,NYG,PHI,L 17-19,True,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,93%,0,0%,5,18%,True,Martellus Bennett,False,17,19
2012.0,2012-10-07,5.0,5.0,25.211,NYG,CLE,W 41-27,True,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,69%,0,0%,2,7%,False,Martellus Bennett,True,41,27
2012.0,2012-10-14,6.0,6.0,25.218,NYG,SFO,W 26-3,True,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,88%,0,0%,7,26%,True,Martellus Bennett,True,26,3
2012.0,2012-10-21,7.0,7.0,25.225,NYG,WAS,W 27-23,True,7,5,79,15.80,0,71.4%,11.29,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,92%,0,0%,5,19%,False,Martellus Bennett,True,27,23
2012.0,2012-10-28,8.0,8.0,25.232,NYG,DAL,W 29-24,True,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,89%,0,0%,8,24%,True,Martellus Bennett,True,29,24
2012.0,2012-11-04,9.0,9.0,25.239,NYG,PIT,L 20-24,True,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,96%,0,0%,5,18%,False,Martellus Bennett,False,20,24
2012.0,2012-11-11,10.0,10.0,25.246,NYG,CIN,L 13-31,True,9,4,37,9.25,0,44.4%,4.11,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,89%,0,0%,3,11%,True,Martellus Bennett,False,13,31
2012.0,2012-11-25,11.0,12.0,25.26,NYG,GNB,W 38-10,True,3,3,44,14.67,0,100.0%,14.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,88%,0,0%,6,23%,False,Martellus Bennett,True,38,10
2012.0,2012-12-03,12.0,13.0,25.268,NYG,WAS,L 16-17,True,7,5,82,16.40,1,71.4%,11.71,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,94%,0,0%,5,23%,True,Martellus Bennett,False,16,17
2012.0,2012-12-09,13.0,14.0,25.274,NYG,NOR,W 52-27,True,8,5,32,6.40,1,62.5%,4.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,68,99%,0,0%,9,25%,False,Martellus Bennett,True,52,27
2012.0,2012-12-16,14.0,15.0,25.281,NYG,ATL,L 0-34,True,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,94%,0,0%,1,5%,True,Martellus Bennett,False,0,34
2012.0,2012-12-23,15.0,16.0,25.288,NYG,BAL,L 14-33,True,7,4,27,6.75,0,57.1%,3.86,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,98%,0,0%,2,7%,True,Martellus Bennett,False,14,33
2012.0,2012-12-30,16.0,17.0,25.295,NYG,PHI,W 42-7,True,5,1,15,15.00,0,20.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,97%,0,0%,6,26%,False,Martellus Bennett,True,42,7
2013.0,2013-09-08,1.0,1.0,26.182,CHI,CIN,W 24-21,True,6,3,49,16.33,1,50.0%,8.17,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,64,100%,0,0%,4,16%,False,Martellus Bennett,True,24,21
2013.0,2013-09-15,2.0,2.0,26.189,CHI,MIN,W 31-30,True,9,7,76,10.86,2,77.8%,8.44,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,65,97%,0,0%,2,7%,False,Martellus Bennett,True,31,30
2013.0,2013-09-22,3.0,3.0,26.196,CHI,PIT,W 40-23,True,5,2,10,5.00,0,40.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,100%,0,0%,0,0%,True,Martellus Bennett,True,40,23
2013.0,2013-09-29,4.0,4.0,26.203,CHI,DET,L 32-40,True,12,8,90,11.25,0,66.7%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,89%,0,0%,0,0%,True,Martellus Bennett,False,32,40
2013.0,2013-10-06,5.0,5.0,26.21,CHI,NOR,L 18-26,True,5,5,56,11.20,0,100.0%,11.20,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,66%,0,0%,0,0%,False,Martellus Bennett,False,18,26
2013.0,2013-10-10,6.0,6.0,26.214,CHI,NYG,W 27-21,False,7,6,68,11.33,0,85.7%,9.71,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,87%,0,0%,0,0%,False,Martellus Bennett,True,27,21
2013.0,2013-10-20,7.0,7.0,26.224,CHI,WAS,L 41-45,True,3,1,7,7.00,1,33.3%,2.33,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,48,87%,0,0%,0,0%,True,Martellus Bennett,False,41,45
2013.0,2013-11-04,8.0,9.0,26.239,CHI,GNB,W 27-20,True,8,4,36,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,82%,0,0%,0,0%,True,Martellus Bennett,True,27,20
2013.0,2013-11-10,9.0,10.0,26.245,CHI,DET,L 19-21,True,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,87%,0,0%,0,0%,False,Martellus Bennett,False,19,21
2013.0,2013-11-17,10.0,11.0,26.252,CHI,BAL,W 23-20,True,2,2,48,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,95%,0,0%,0,0%,False,Martellus Bennett,True,23,20
2013.0,2013-11-24,11.0,12.0,26.259,CHI,STL,L 21-42,True,5,4,62,15.50,1,80.0%,12.40,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,73,92%,0,0%,0,0%,True,Martellus Bennett,False,21,42
2013.0,2013-12-01,12.0,13.0,26.266,CHI,MIN,L 20-23,True,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,88%,0,0%,0,0%,True,Martellus Bennett,False,20,23
2013.0,2013-12-09,13.0,14.0,26.274,CHI,DAL,W 45-28,True,6,5,43,8.60,0,83.3%,7.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,94%,0,0%,0,0%,False,Martellus Bennett,True,45,28
2013.0,2013-12-15,14.0,15.0,26.28,CHI,CLE,W 38-31,True,6,6,71,11.83,0,100.0%,11.83,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,65,97%,0,0%,0,0%,True,Martellus Bennett,True,38,31
2013.0,2013-12-22,15.0,16.0,26.287,CHI,PHI,L 11-54,True,8,5,85,17.00,0,62.5%,10.63,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,89%,0,0%,0,0%,True,Martellus Bennett,False,11,54
2013.0,2013-12-29,16.0,17.0,26.294,CHI,GNB,L 28-33,True,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,88%,0,0%,4,15%,False,Martellus Bennett,False,28,33
2014.0,2014-09-07,1.0,1.0,27.181,CHI,BUF,L 20-23,True,10,8,70,8.75,1,80.0%,7.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,70,95%,0,0%,4,14%,False,Martellus Bennett,False,20,23
2014.0,2014-09-14,2.0,2.0,27.188,CHI,SFO,W 28-20,False,8,7,37,5.29,1,87.5%,4.63,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,54,92%,0,0%,3,12%,True,Martellus Bennett,True,28,20
2014.0,2014-09-22,3.0,3.0,27.196,CHI,NYJ,W 27-19,True,8,5,54,10.80,2,62.5%,6.75,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,64,97%,0,0%,5,17%,True,Martellus Bennett,True,27,19
2014.0,2014-09-28,4.0,4.0,27.202,CHI,GNB,L 17-38,True,11,9,134,14.89,0,81.8%,12.18,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,72%,0,0%,2,9%,False,Martellus Bennett,False,17,38
2014.0,2014-10-05,5.0,5.0,27.209,CHI,CAR,L 24-31,True,5,3,17,5.67,0,60.0%,3.40,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,91%,0,0%,5,17%,True,Martellus Bennett,False,24,31
2014.0,2014-10-12,6.0,6.0,27.216,CHI,ATL,W 27-13,True,8,4,52,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,64,88%,0,0%,4,14%,True,Martellus Bennett,True,27,13
2014.0,2014-10-19,7.0,7.0,27.223,CHI,MIA,L 14-27,True,8,5,58,11.60,0,62.5%,7.25,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,94%,0,0%,2,9%,False,Martellus Bennett,False,14,27
2014.0,2014-10-26,8.0,8.0,27.23,CHI,NWE,L 23-51,True,7,6,95,15.83,1,85.7%,13.57,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,54,78%,0,0%,1,3%,True,Martellus Bennett,False,23,51
2014.0,2014-11-09,9.0,10.0,27.244,CHI,GNB,L 14-55,True,6,2,45,22.50,0,33.3%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,93%,0,0%,2,6%,True,Martellus Bennett,False,14,55
2014.0,2014-11-16,10.0,11.0,27.251,CHI,MIN,W 21-13,True,4,4,29,7.25,0,100.0%,7.25,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,73,95%,0,0%,4,17%,False,Martellus Bennett,True,21,13
2014.0,2014-11-23,11.0,12.0,27.258,CHI,TAM,W 21-13,True,7,4,37,9.25,0,57.1%,5.29,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,93%,0,0%,4,13%,False,Martellus Bennett,True,21,13
2014.0,2014-11-27,12.0,13.0,27.262,CHI,DET,L 17-34,True,11,8,109,13.63,0,72.7%,9.91,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,92%,0,0%,3,10%,True,Martellus Bennett,False,17,34
2014.0,2014-12-04,13.0,14.0,27.269,CHI,DAL,L 28-41,True,15,12,84,7.00,1,80.0%,5.60,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,60,87%,0,0%,2,7%,False,Martellus Bennett,False,28,41
2014.0,2014-12-15,14.0,15.0,27.28,CHI,NOR,L 15-31,True,6,4,36,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,55,92%,0,0%,1,3%,False,Martellus Bennett,False,15,31
2014.0,2014-12-21,15.0,16.0,27.286,CHI,DET,L 14-20,True,3,1,0,0.00,0,33.3%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,98%,0,0%,2,9%,False,Martellus Bennett,False,14,20
2014.0,2014-12-28,16.0,17.0,27.293,CHI,MIN,L 9-13,True,11,8,59,7.38,0,72.7%,5.36,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,92%,0,0%,4,18%,True,Martellus Bennett,False,9,13
2015.0,2015-09-13,1.0,1.0,28.187,CHI,GNB,L 23-31,True,7,5,55,11.00,1,71.4%,7.86,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,70,96%,0,0%,6,23%,False,Martellus Bennett,False,23,31
2015.0,2015-09-20,2.0,2.0,28.194,CHI,ARI,L 23-48,True,6,4,48,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,72,100%,0,0%,5,15%,False,Martellus Bennett,False,23,48
2015.0,2015-09-27,3.0,3.0,28.201,CHI,SEA,L 0-26,True,5,4,15,3.75,0,80.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,100%,0,0%,0,0%,True,Martellus Bennett,False,0,26
2015.0,2015-10-04,4.0,4.0,28.208,CHI,OAK,W 22-20,True,13,11,83,7.55,1,84.6%,6.38,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,1,0,0,0,0,0,77,99%,0,0%,5,18%,False,Martellus Bennett,True,22,20
2015.0,2015-10-11,5.0,5.0,28.215,CHI,KAN,W 18-17,True,11,4,32,8.00,0,36.4%,2.91,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,75,95%,0,0%,2,7%,True,Martellus Bennett,True,18,17
2015.0,2015-10-18,6.0,6.0,28.222,CHI,DET,L 34-37,True,11,6,59,9.83,0,54.5%,5.36,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,77,96%,0,0%,5,13%,True,Martellus Bennett,False,34,37
2015.0,2015-11-01,7.0,8.0,28.236,CHI,MIN,L 20-23,True,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,95%,0,0%,0,0%,False,Martellus Bennett,False,20,23
2015.0,2015-11-09,8.0,9.0,28.244,CHI,SDG,W 22-19,True,9,8,57,7.13,1,88.9%,6.33,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,86%,0,0%,0,0%,True,Martellus Bennett,True,22,19
2015.0,2015-11-15,9.0,10.0,28.25,CHI,STL,W 37-13,True,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,True,Martellus Bennett,True,37,13
2015.0,2015-11-22,10.0,11.0,28.257,CHI,DEN,L 15-17,True,6,2,26,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,100%,0,0%,0,0%,False,Martellus Bennett,False,15,17
2015.0,2015-11-26,11.0,12.0,,CHI,GNB,W 17-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Martellus Bennett,True,17,13
2015.0,2015-12-06,12.0,13.0,28.271,CHI,SFO,L 20-26,True,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,60,77%,0,0%,0,0%,False,Martellus Bennett,False,20,26
2015.0,2015-12-13,13.0,14.0,,CHI,WAS,L 21-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Martellus Bennett,False,21,24
2015.0,2015-12-20,14.0,15.0,,CHI,MIN,L 17-38,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Martellus Bennett,False,17,38
2015.0,2015-12-27,15.0,16.0,,CHI,TAM,W 26-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Martellus Bennett,True,26,21
2015.0,2016-01-03,16.0,17.0,,CHI,DET,L 20-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Martellus Bennett,False,20,24
2016.0,2016-09-11,1.0,1.0,29.185,NWE,ARI,W 23-21,True,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,69,97%,0,0%,5,19%,True,Martellus Bennett,True,23,21
2016.0,2016-09-18,2.0,2.0,29.192,NWE,MIA,W 31-24,True,6,5,114,22.80,1,83.3%,19.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,80,100%,0,0%,6,21%,False,Martellus Bennett,True,31,24
2016.0,2016-09-22,3.0,3.0,29.196,NWE,HOU,W 27-0,True,3,2,10,5.00,0,66.7%,3.33,1,6,6.00,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,98%,0,0%,5,20%,False,Martellus Bennett,True,27,0
2016.0,2016-10-02,4.0,4.0,29.206,NWE,BUF,L 0-16,True,6,5,109,21.80,0,83.3%,18.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,79%,0,0%,1,5%,False,Martellus Bennett,False,0,16
2016.0,2016-10-09,5.0,5.0,29.213,NWE,CLE,W 33-13,False,8,6,67,11.17,3,75.0%,8.38,0,0,,0,0,0,,0,,3,18,0.0,0,0,0,,,0,0,0,0,0,0,55,69%,0,0%,4,14%,True,Martellus Bennett,True,33,13
2016.0,2016-10-16,6.0,6.0,29.22,NWE,CIN,W 35-17,True,5,5,48,9.60,0,100.0%,9.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,56%,0,0%,6,21%,False,Martellus Bennett,True,35,17
2016.0,2016-10-23,7.0,7.0,29.227,NWE,PIT,W 27-16,True,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,53%,0,0%,4,13%,True,Martellus Bennett,True,27,16
