Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2013,2013-12-29,16,17,,BUF,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,20,34,Steve Johnson
2014,2014-09-07,1,1,27.283,SFO,DAL,False,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,33%,0,0%,2,8%,True,True,28,17,Steve Johnson
2014,2014-09-14,2,2,27.290,SFO,CHI,False,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,48%,0,0%,0,0%,False,False,20,28,Steve Johnson
2014,2014-09-21,3,3,27.297,SFO,ARI,False,9,9,103,11.44,0,100.0%,11.44,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,59%,0,0%,0,0%,True,False,14,23,Steve Johnson
2014,2014-09-28,4,4,27.304,SFO,PHI,False,2,1,12,12.00,1,50.0%,6.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,13,16%,0,0%,0,0%,False,True,26,21,Steve Johnson
2014,2014-10-05,5,5,27.311,SFO,KAN,False,2,1,9,9.00,1,50.0%,4.50,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,5,7%,0,0%,0,0%,False,True,22,17,Steve Johnson
2014,2014-10-13,6,6,27.319,SFO,STL,False,6,5,53,10.60,0,83.3%,8.83,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,22%,0,0%,1,3%,True,True,31,17,Steve Johnson
2014,2014-10-19,7,7,27.325,SFO,DEN,True,7,5,79,15.80,1,71.4%,11.29,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,25,34%,0,0%,0,0%,True,False,17,42,Steve Johnson
2014,2014-11-02,8,9,27.339,SFO,STL,False,5,3,41,13.67,0,60.0%,8.20,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,33%,0,0%,0,0%,False,False,10,13,Steve Johnson
2014,2014-11-09,9,10,27.346,SFO,NOR,False,3,3,43,14.33,0,100.0%,14.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,26%,0,0%,0,0%,True,True,27,24,Steve Johnson
2014,2014-11-16,10,11,27.353,SFO,NYG,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,26%,0,0%,0,0%,True,True,16,10,Steve Johnson
2014,2014-11-23,11,12,27.360,SFO,WAS,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,38%,0,0%,0,0%,False,True,17,13,Steve Johnson
2014,2014-11-27,12,13,27.364,SFO,SEA,False,6,3,28,9.33,0,50.0%,4.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,57%,0,0%,0,0%,False,False,3,19,Steve Johnson
2014,2014-12-07,13,14,28.009,SFO,OAK,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,52%,0,0%,0,0%,True,False,13,24,Steve Johnson
2014,2014-12-14,14,15,,SFO,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,7,17,Steve Johnson
2014,2014-12-20,15,16,,SFO,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,35,38,Steve Johnson
2014,2014-12-28,16,17,,SFO,ARI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,20,17,Steve Johnson
2015,2015-09-13,1,1,28.289,SDG,DET,True,6,6,82,13.67,1,100.0%,13.67,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,69,92%,0,0%,0,0%,False,True,33,28,Steve Johnson
2015,2015-09-20,2,2,28.296,SDG,CIN,True,6,5,45,9.00,1,83.3%,7.50,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,92%,0,0%,0,0%,True,False,19,24,Steve Johnson
2015,2015-09-27,3,3,28.303,SDG,MIN,False,5,3,46,15.33,0,60.0%,9.20,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,86%,0,0%,0,0%,True,False,14,31,Steve Johnson
2015,2015-10-04,4,4,28.310,SDG,CLE,True,8,4,32,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,55%,0,0%,0,0%,False,True,30,27,Steve Johnson
2015,2015-10-12,5,5,,SDG,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,20,24,Steve Johnson
2015,2015-10-18,6,6,,SDG,GNB,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,20,27,Steve Johnson
2015,2015-10-25,7,7,28.331,SDG,OAK,True,8,4,50,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,72,81%,0,0%,0,0%,False,False,29,37,Steve Johnson
2015,2015-11-01,8,8,28.338,SDG,BAL,True,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,78%,0,0%,0,0%,True,False,26,29,Steve Johnson
2015,2015-11-09,9,9,28.346,SDG,CHI,True,10,7,68,9.71,0,70.0%,6.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,71,100%,0,0%,0,0%,False,False,19,22,Steve Johnson
2015,2015-11-22,10,11,28.359,SDG,KAN,False,8,7,54,7.71,0,87.5%,6.75,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,92%,0,0%,0,0%,False,False,3,33,Steve Johnson
2015,2015-11-29,11,12,29.001,SDG,JAX,True,10,7,92,13.14,1,70.0%,9.20,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,70,92%,0,0%,1,3%,True,True,31,25,Steve Johnson
2015,2015-12-06,12,13,29.008,SDG,DEN,True,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,67%,0,0%,0,0%,False,False,3,17,Steve Johnson
2015,2015-12-13,13,14,,SDG,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,3,10,Steve Johnson
2015,2015-12-20,14,15,,SDG,MIA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,30,14,Steve Johnson
2015,2015-12-24,15,16,,SDG,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,20,23,Steve Johnson
2015,2016-01-03,16,17,,SDG,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,20,27,Steve Johnson
,99 Games,,,,,,False,656,381,4764,12.50,34,58.1%,7.26,2,16,8.00,0,1,0,0.00,0,1,34,206,0.0,3,1,4,0,0,4,3,0,3,0,0,,,,,,,False,False,64,0,Steve Johnson
