Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2013.0,2013-12-12,14.0,15.0,29.124,DEN,SDG,L 20-27,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,33%,False,Matt Prater,False,20,27
2013.0,2013-12-22,15.0,16.0,29.134,DEN,HOU,W 37-13,False,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,14,40%,True,Matt Prater,True,37,13
2013.0,2013-12-29,16.0,17.0,29.141,DEN,OAK,W 34-14,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,45%,True,Matt Prater,True,34,14
2014.0,2014-09-07,1.0,1.0,,DEN,IND,W 31-24,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Matt Prater,True,31,24
2014.0,2014-09-14,2.0,2.0,,DEN,KAN,W 24-17,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Matt Prater,True,24,17
2014.0,2014-09-21,3.0,3.0,,DEN,SEA,L 20-26,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,Matt Prater,False,20,26
2014.0,2014-10-05,4.0,5.0,,DEN,ARI,W 41-20,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Matt Prater,True,41,20
2014.0,2014-10-12,6.0,6.0,30.063,DET,MIN,W 17-3,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,3,33.3,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,19%,True,Matt Prater,True,17,3
2014.0,2014-10-19,7.0,7.0,30.07,DET,NOR,W 24-23,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,14%,False,Matt Prater,True,24,23
2014.0,2014-10-26,8.0,8.0,30.077,DET,ATL,W 22-21,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,17%,True,Matt Prater,True,22,21
2014.0,2014-11-09,9.0,10.0,30.091,DET,MIA,W 20-16,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,17%,False,Matt Prater,True,20,16
2014.0,2014-11-16,10.0,11.0,30.098,DET,ARI,L 6-14,False,0,0,,0,0,0,,0,0,,,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,2,10%,True,Matt Prater,False,6,14
2014.0,2014-11-23,11.0,12.0,30.105,DET,NWE,L 9-34,False,0,0,,0,0,0,,0,0,,,,,,3,4,75.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,13%,True,Matt Prater,False,9,34
2014.0,2014-11-27,12.0,13.0,30.109,DET,CHI,W 34-17,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,21%,False,Matt Prater,True,34,17
2014.0,2014-12-07,13.0,14.0,30.119,DET,TAM,W 34-17,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,23%,False,Matt Prater,True,34,17
2014.0,2014-12-14,14.0,15.0,30.126,DET,MIN,W 16-14,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,17%,False,Matt Prater,True,16,14
2014.0,2014-12-21,15.0,16.0,30.133,DET,CHI,W 20-14,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,22%,True,Matt Prater,True,20,14
2014.0,2014-12-28,16.0,17.0,30.14,DET,GNB,L 20-30,False,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,12%,True,Matt Prater,False,20,30
2015.0,2015-09-13,1.0,1.0,31.034,DET,SDG,L 28-33,False,0,0,,0,0,0,,0,0,,,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,14%,True,Matt Prater,False,28,33
2015.0,2015-09-20,2.0,2.0,31.041,DET,MIN,L 16-26,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,2,8%,True,Matt Prater,False,16,26
2015.0,2015-09-27,3.0,3.0,31.048,DET,DEN,L 12-24,False,0,0,,0,0,0,,0,0,,,,1,0.0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,1,4%,False,Matt Prater,False,12,24
2015.0,2015-10-05,4.0,4.0,31.056,DET,SEA,L 10-13,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,17%,True,Matt Prater,False,10,13
2015.0,2015-10-11,5.0,5.0,31.062,DET,ARI,L 17-42,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,13%,False,Matt Prater,False,17,42
2015.0,2015-10-18,6.0,6.0,31.069,DET,CHI,W 37-34,False,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,18%,False,Matt Prater,True,37,34
2015.0,2015-10-25,7.0,7.0,31.076,DET,MIN,L 19-28,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,10%,False,Matt Prater,False,19,28
2015.0,2015-11-01,8.0,8.0,31.083,DET,KAN,L 10-45,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,2,7%,True,Matt Prater,False,10,45
2015.0,2015-11-15,9.0,10.0,31.097,DET,GNB,W 18-16,False,0,0,,0,0,0,,0,0,,,,2,0.0,2,2,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,16%,True,Matt Prater,True,18,16
2015.0,2015-11-22,10.0,11.0,31.104,DET,OAK,W 18-13,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,15%,False,Matt Prater,True,18,13
2015.0,2015-11-26,11.0,12.0,31.108,DET,PHI,W 45-14,False,0,0,,0,0,0,,0,0,,,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,23%,False,Matt Prater,True,45,14
2015.0,2015-12-03,12.0,13.0,31.115,DET,GNB,L 23-27,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,16%,False,Matt Prater,False,23,27
2015.0,2015-12-13,13.0,14.0,31.125,DET,STL,L 14-21,False,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,2,8%,True,Matt Prater,False,14,21
2015.0,2015-12-21,14.0,15.0,31.133,DET,NOR,W 35-27,False,0,0,,0,0,0,,0,0,,,5,5,100.0,,1,0.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,20%,True,Matt Prater,True,35,27
2015.0,2015-12-27,15.0,16.0,31.139,DET,SFO,W 32-17,False,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,21%,False,Matt Prater,True,32,17
2015.0,2016-01-03,16.0,17.0,31.146,DET,CHI,W 24-20,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,22%,True,Matt Prater,True,24,20
2016.0,2016-09-11,1.0,1.0,32.032,DET,IND,W 39-35,False,0,0,,0,0,0,,0,0,,,4,5,80.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,18%,True,Matt Prater,True,39,35
2016.0,2016-09-18,2.0,2.0,32.039,DET,TEN,L 15-16,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,13%,False,Matt Prater,False,15,16
2016.0,2016-09-25,3.0,3.0,32.046,DET,GNB,L 27-34,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,21%,True,Matt Prater,False,27,34
2016.0,2016-10-02,4.0,4.0,32.053,DET,CHI,L 14-17,False,0,0,,0,0,0,,0,0,,,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,2,9%,True,Matt Prater,False,14,17
2016.0,2016-10-09,5.0,5.0,32.06,DET,PHI,W 24-23,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,17%,False,Matt Prater,True,24,23
2016.0,2016-10-16,6.0,6.0,32.067,DET,LAR,W 31-28,False,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,21%,False,Matt Prater,True,31,28
2016.0,2016-10-23,7.0,7.0,32.074,DET,WAS,W 20-17,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,23%,False,Matt Prater,True,20,17
2016.0,2016-10-30,8.0,8.0,32.081,DET,HOU,L 13-20,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,15%,True,Matt Prater,False,13,20
2016.0,2016-11-06,9.0,9.0,32.088,DET,MIN,W 22-16,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,19%,True,Matt Prater,True,22,16
2016.0,2016-11-20,10.0,11.0,32.102,DET,JAX,W 26-19,False,0,0,,0,0,0,,0,0,,,2,3,66.7,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,16%,False,Matt Prater,True,26,19
2016.0,2016-11-24,11.0,12.0,32.106,DET,MIN,W 16-13,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,17%,False,Matt Prater,True,16,13
2016.0,2016-12-04,12.0,13.0,32.116,DET,NOR,W 28-13,False,0,0,,0,0,0,,0,0,,,1,1,100.0,5,5,100.0,0,16,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,23%,True,Matt Prater,True,28,13
2016.0,2016-12-11,13.0,14.0,32.123,DET,CHI,W 20-17,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,18%,False,Matt Prater,True,20,17
2016.0,2016-12-18,14.0,15.0,32.13,DET,NYG,L 6-17,False,0,0,,0,0,0,,0,0,,,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,2,8%,True,Matt Prater,False,6,17
2016.0,2016-12-26,15.0,16.0,32.138,DET,DAL,L 21-42,False,0,0,,0,0,0,,0,0,,,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,17%,True,Matt Prater,False,21,42
2016.0,2017-01-01,16.0,17.0,32.144,DET,GNB,L 24-31,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,18%,False,Matt Prater,False,24,31
2017.0,2017-09-10,1.0,1.0,33.031,DET,ARI,W 35-23,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,4,139,34.75,0,0,0%,0,0%,13,43%,False,Matt Prater,True,35,23
2017.0,2017-09-18,2.0,2.0,33.039,DET,NYG,W 24-10,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,20%,True,Matt Prater,True,24,10
2017.0,2017-09-24,3.0,3.0,33.045,DET,ATL,L 26-30,False,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,18%,False,Matt Prater,False,26,30
2017.0,2017-10-01,4.0,4.0,33.052,DET,MIN,W 14-7,False,0,0,,0,0,0,,0,0,,,,,,2,3,66.7,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,13%,True,Matt Prater,True,14,7
2017.0,2017-10-08,5.0,5.0,33.059,DET,CAR,L 24-27,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,19%,False,Matt Prater,False,24,27
2017.0,2017-10-15,6.0,6.0,33.066,DET,NOR,L 38-52,False,0,0,,0,0,0,,0,0,,,5,5,100.0,1,2,50.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,22%,True,Matt Prater,False,38,52
2017.0,2017-10-29,7.0,8.0,33.08,DET,PIT,L 15-20,False,0,0,,0,0,0,,0,0,,,,,,5,5,100.0,0,15,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,19%,False,Matt Prater,False,15,20
2017.0,2017-11-06,8.0,9.0,33.088,DET,GNB,W 30-17,False,0,0,,0,0,0,,0,0,,,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,30%,True,Matt Prater,True,30,17
2017.0,2017-11-12,9.0,10.0,33.094,DET,CLE,W 38-24,False,0,0,,0,0,0,,0,0,,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,23%,False,Matt Prater,True,38,24
2017.0,2017-11-19,10.0,11.0,33.101,DET,CHI,W 27-24,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,17%,True,Matt Prater,True,27,24
2017.0,2017-11-23,11.0,12.0,33.105,DET,MIN,L 23-30,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,16%,False,Matt Prater,False,23,30
2017.0,2017-12-03,12.0,13.0,33.115,DET,BAL,L 20-44,False,0,0,,0,0,0,,0,0,,,2,3,66.7,,1,0.0,0,2,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,11%,True,Matt Prater,False,20,44
2017.0,2017-12-10,13.0,14.0,33.122,DET,TAM,W 24-21,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,38%,True,Matt Prater,True,24,21
2017.0,2017-12-16,14.0,15.0,33.128,DET,CHI,W 20-10,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,17%,False,Matt Prater,True,20,10
2017.0,2017-12-24,15.0,16.0,33.136,DET,CIN,L 17-26,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,13%,True,Matt Prater,False,17,26
2017.0,2017-12-31,16.0,17.0,33.143,DET,GNB,W 35-11,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,21%,False,Matt Prater,True,35,11
2018.0,2018-09-10,1.0,1.0,34.031,DET,NYJ,L 17-48,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,3,33.3,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,16%,False,Matt Prater,False,17,48
2018.0,2018-09-16,2.0,2.0,34.037,DET,SFO,L 27-30,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,18%,True,Matt Prater,False,27,30
2018.0,2018-09-23,3.0,3.0,34.044,DET,NWE,W 26-10,False,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,24%,False,Matt Prater,True,26,10
2018.0,2018-09-30,4.0,4.0,34.051,DET,DAL,L 24-26,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,15%,True,Matt Prater,False,24,26
2018.0,2018-10-07,5.0,5.0,34.058,DET,GNB,W 31-23,False,0,0,,0,0,0,,0,0,,,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,25%,False,Matt Prater,True,31,23
2018.0,2018-10-21,6.0,7.0,34.072,DET,MIA,W 32-21,False,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,22%,True,Matt Prater,True,32,21
2018.0,2018-10-28,7.0,8.0,34.079,DET,SEA,L 14-28,False,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,2,8%,False,Matt Prater,False,14,28
2018.0,2018-11-04,8.0,9.0,34.086,DET,MIN,L 9-24,False,0,0,,0,0,0,,0,0,,,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,12%,True,Matt Prater,False,9,24
2018.0,2018-11-11,9.0,10.0,34.093,DET,CHI,L 22-34,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,2,7%,True,Matt Prater,False,22,34
2018.0,2018-11-18,10.0,11.0,34.1,DET,CAR,W 20-19,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,15%,False,Matt Prater,True,20,19
2018.0,2018-11-22,11.0,12.0,34.104,DET,CHI,L 16-23,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,2,8%,False,Matt Prater,False,16,23
2018.0,2018-12-02,12.0,13.0,34.114,DET,LAR,L 16-30,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,13%,False,Matt Prater,False,16,30
2018.0,2018-12-09,13.0,14.0,34.121,DET,ARI,W 17-3,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,29%,True,Matt Prater,True,17,3
2018.0,2018-12-16,14.0,15.0,34.128,DET,BUF,L 13-14,False,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,12%,True,Matt Prater,False,13,14
2018.0,2018-12-23,15.0,16.0,34.135,DET,MIN,L 9-27,False,0,0,,0,0,0,,0,0,,,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,10%,False,Matt Prater,False,9,27
2018.0,2018-12-30,16.0,17.0,34.142,DET,GNB,W 31-0,False,1,1,100.00,8,1,0,139.6,0,0,8.00,28.00,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,25%,True,Matt Prater,True,31,0
2019.0,2019-09-08,1.0,1.0,35.029,DET,ARI,T 27-27,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,13%,True,Matt Prater,False,27,27
2019.0,2019-09-15,2.0,2.0,35.036,DET,LAC,W 13-10,False,0,0,,0,0,0,,0,0,,,1,2,50.0,,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,14%,False,Matt Prater,True,13,10
2019.0,2019-09-22,3.0,3.0,35.043,DET,PHI,W 27-24,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,20%,True,Matt Prater,True,27,24
2019.0,2019-09-29,4.0,4.0,35.05,DET,KAN,L 30-34,False,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,19%,False,Matt Prater,False,30,34
2019.0,2019-10-14,5.0,6.0,35.065,DET,GNB,L 22-23,False,0,0,,0,0,0,,0,0,,,1,1,100.0,5,5,100.0,0,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,19%,True,Matt Prater,False,22,23
2019.0,2019-10-20,6.0,7.0,35.071,DET,MIN,L 30-42,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,17%,False,Matt Prater,False,30,42
2019.0,2019-10-27,7.0,8.0,35.078,DET,NYG,W 31-26,False,0,0,,0,0,0,,0,0,,,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,23%,False,Matt Prater,True,31,26
2019.0,2019-11-03,8.0,9.0,35.085,DET,OAK,L 24-31,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,15%,True,Matt Prater,False,24,31
2019.0,2019-11-10,9.0,10.0,35.092,DET,CHI,L 13-20,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,23%,True,Matt Prater,False,13,20
2019.0,2019-11-17,10.0,11.0,35.099,DET,DAL,L 27-35,False,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,26%,False,Matt Prater,False,27,35
2019.0,2019-11-24,11.0,12.0,35.106,DET,WAS,L 16-19,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,33%,True,Matt Prater,False,16,19
2019.0,2019-11-28,12.0,13.0,35.11,DET,CHI,L 20-24,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,37%,False,Matt Prater,False,20,24
2019.0,2019-12-08,13.0,14.0,35.12,DET,MIN,L 7-20,False,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,2,7%,True,Matt Prater,False,7,20
