Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2003,2003-09-07,1,1,22.058,HOU,MIA,True,9,6,76,12.67,0,66.7%,8.44,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,21,20,Andre Johnson
2003,2003-09-14,2,2,22.065,HOU,NOR,True,10,5,71,14.20,0,50.0%,7.10,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,10,31,Andre Johnson
2003,2003-09-21,3,3,22.072,HOU,KAN,True,11,7,102,14.57,2,63.6%,9.27,0,0,,0,,2,12,0.0,0,0,0,0,,0,,0,0,0,0,,,,,,,False,False,14,42,Andre Johnson
2003,2003-09-28,4,4,22.079,HOU,JAX,True,11,8,97,12.13,0,72.7%,8.82,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,24,20,Andre Johnson
2003,2003-10-12,5,6,22.093,HOU,TEN,True,4,2,49,24.50,0,50.0%,12.25,0,0,,0,,0,0,0.0,0,1,1,0,,0,,0,0,0,0,,,,,,,True,False,17,38,Andre Johnson
2003,2003-10-19,6,7,22.100,HOU,NYJ,True,6,3,71,23.67,0,50.0%,11.83,1,10,10.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,14,19,Andre Johnson
2003,2003-10-26,7,8,22.107,HOU,IND,True,5,4,29,7.25,0,80.0%,5.80,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,21,30,Andre Johnson
2003,2003-11-02,8,9,22.114,HOU,CAR,True,5,4,64,16.00,0,80.0%,12.80,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,14,10,Andre Johnson
2003,2003-11-09,9,10,22.121,HOU,CIN,True,5,3,30,10.00,0,60.0%,6.00,1,11,11.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,27,34,Andre Johnson
2003,2003-11-16,10,11,22.128,HOU,BUF,True,7,4,122,30.50,1,57.1%,17.43,1,-34,-34.00,0,,1,6,0.0,0,0,0,0,,0,,0,0,0,0,,,,,,,True,True,12,10,Andre Johnson
2003,2003-11-23,11,12,22.135,HOU,NWE,True,13,4,37,9.25,1,30.8%,2.85,2,3,1.50,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,20,23,Andre Johnson
2003,2003-11-30,12,13,22.142,HOU,ATL,True,5,1,30,30.00,0,20.0%,6.00,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,17,13,Andre Johnson
2003,2003-12-07,13,14,22.149,HOU,JAX,True,2,1,11,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,0,27,Andre Johnson
2003,2003-12-14,14,15,22.156,HOU,TAM,True,8,4,28,7.00,0,50.0%,3.50,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,3,16,Andre Johnson
2003,2003-12-21,15,16,22.163,HOU,TEN,True,11,5,108,21.60,0,45.5%,9.82,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,,,,,,,False,False,24,27,Andre Johnson
2003,2003-12-28,16,17,22.170,HOU,IND,True,7,5,51,10.20,0,71.4%,7.29,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,17,20,Andre Johnson
2004,2004-09-12,1,1,23.063,HOU,SDG,True,8,4,58,14.50,0,50.0%,7.25,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,,,,,,,False,False,20,27,Andre Johnson
2004,2004-09-19,2,2,23.070,HOU,DET,True,9,3,86,28.67,1,33.3%,9.56,1,1,1.00,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,16,28,Andre Johnson
2004,2004-09-26,3,3,23.077,HOU,KAN,True,7,4,96,24.00,0,57.1%,13.71,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,24,21,Andre Johnson
2004,2004-10-03,4,4,23.084,HOU,OAK,True,10,6,115,19.17,1,60.0%,11.50,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,30,17,Andre Johnson
2004,2004-10-10,5,5,23.091,HOU,MIN,True,17,12,170,14.17,2,70.6%,10.00,0,0,,0,,2,12,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,28,34,Andre Johnson
2004,2004-10-17,6,6,23.098,HOU,TEN,True,9,4,66,16.50,0,44.4%,7.33,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,20,10,Andre Johnson
2004,2004-10-31,7,8,23.112,HOU,JAX,True,12,9,74,8.22,0,75.0%,6.17,0,0,,0,,0,0,0.0,,,,,,1,1,0,0,0,0,,,,,,,False,True,20,6,Andre Johnson
2004,2004-11-07,8,9,23.119,HOU,DEN,True,9,3,28,9.33,0,33.3%,3.11,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,13,31,Andre Johnson
2004,2004-11-14,9,10,23.126,HOU,IND,True,10,6,59,9.83,0,60.0%,5.90,1,14,14.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,14,49,Andre Johnson
2004,2004-11-21,10,11,23.133,HOU,GNB,True,9,6,107,17.83,0,66.7%,11.89,1,-9,-9.00,0,,0,0,0.0,0,1,1,0,,0,,0,0,0,0,,,,,,,False,False,13,16,Andre Johnson
2004,2004-11-28,11,12,23.140,HOU,TEN,True,6,4,34,8.50,1,66.7%,5.67,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,31,21,Andre Johnson
2004,2004-12-05,12,13,23.147,HOU,NYJ,True,13,7,125,17.86,0,53.8%,9.62,1,6,6.00,0,,0,0,0.0,0,0,0,0,,0,,0,1,0,0,,,,,,,True,False,7,29,Andre Johnson
2004,2004-12-12,13,14,23.154,HOU,IND,True,5,3,34,11.33,0,60.0%,6.80,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,14,23,Andre Johnson
2004,2004-12-19,14,15,23.161,HOU,CHI,True,5,2,31,15.50,0,40.0%,6.20,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,24,5,Andre Johnson
2004,2004-12-26,15,16,23.168,HOU,JAX,True,6,4,46,11.50,1,66.7%,7.67,0,0,,0,,1,6,0.0,0,0,0,0,,0,,0,0,0,0,,,,,,,True,True,21,0,Andre Johnson
2004,2005-01-02,16,17,23.175,HOU,CLE,True,3,2,13,6.50,0,66.7%,4.33,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,14,22,Andre Johnson
2005,2005-09-11,1,1,24.062,HOU,BUF,True,7,3,18,6.00,0,42.9%,2.57,2,7,3.50,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,,,,,,,True,False,7,22,Andre Johnson
2005,2005-09-18,2,2,24.069,HOU,PIT,True,7,4,20,5.00,0,57.1%,2.86,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,7,27,Andre Johnson
2005,2005-10-02,3,4,24.083,HOU,CIN,True,6,3,38,12.67,0,50.0%,6.33,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,10,16,Andre Johnson
2005,2005-10-09,4,5,24.090,HOU,TEN,True,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,20,34,Andre Johnson
2005,2005-10-16,5,6,,HOU,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,42,Andre Johnson
2005,2005-10-23,6,7,,HOU,IND,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,20,38,Andre Johnson
2005,2005-10-30,7,8,,HOU,CLE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,19,16,Andre Johnson
2005,2005-11-06,8,9,24.118,HOU,JAX,True,11,9,91,10.11,0,81.8%,8.27,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,14,21,Andre Johnson
2005,2005-11-13,9,10,24.125,HOU,IND,True,8,4,42,10.50,0,50.0%,5.25,1,-2,-2.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,17,31,Andre Johnson
2005,2005-11-20,10,11,24.132,HOU,KAN,True,10,6,50,8.33,0,60.0%,5.00,1,5,5.00,0,,0,0,0.0,,,,,,1,1,0,0,0,0,,,,,,,False,False,17,45,Andre Johnson
2005,2005-11-27,11,12,24.139,HOU,STL,True,17,12,159,13.25,1,70.6%,9.35,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,27,33,Andre Johnson
2005,2005-12-04,12,13,24.146,HOU,BAL,True,13,4,70,17.50,0,30.8%,5.38,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,15,16,Andre Johnson
2005,2005-12-11,13,14,24.153,HOU,TEN,True,8,3,27,9.00,0,37.5%,3.38,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,10,13,Andre Johnson
2005,2005-12-18,14,15,24.160,HOU,ARI,True,11,7,51,7.29,0,63.6%,4.64,1,-2,-2.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,30,19,Andre Johnson
2005,2005-12-24,15,16,24.166,HOU,JAX,True,12,7,119,17.00,1,58.3%,9.92,1,2,2.00,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,20,38,Andre Johnson
2005,2006-01-01,16,17,24.174,HOU,SFO,True,3,1,3,3.00,0,33.3%,1.00,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,17,20,Andre Johnson
2006,2006-09-10,1,1,25.061,HOU,PHI,True,7,6,101,16.83,0,85.7%,14.43,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,10,24,Andre Johnson
2006,2006-09-17,2,2,25.068,HOU,IND,True,5,4,56,14.00,1,80.0%,11.20,0,0,,0,,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,24,43,Andre Johnson
2006,2006-09-24,3,3,25.075,HOU,WAS,True,13,11,152,13.82,0,84.6%,11.69,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,15,31,Andre Johnson
2006,2006-10-01,4,4,25.082,HOU,MIA,True,13,9,101,11.22,1,69.2%,7.77,0,0,,0,,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,17,15,Andre Johnson
2006,2006-10-15,5,6,25.096,HOU,DAL,True,16,9,75,8.33,0,56.3%,4.69,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,6,34,Andre Johnson
2006,2006-10-22,6,7,25.103,HOU,JAX,True,9,8,106,13.25,1,88.9%,11.78,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,27,7,Andre Johnson
2006,2006-10-29,7,8,25.110,HOU,TEN,True,18,9,78,8.67,1,50.0%,4.33,0,0,,0,,1,6,0.0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,True,False,22,28,Andre Johnson
2006,2006-11-05,8,9,25.117,HOU,NYG,True,11,9,83,9.22,0,81.8%,7.55,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,10,14,Andre Johnson
2006,2006-11-12,9,10,25.124,HOU,JAX,True,11,3,56,18.67,0,27.3%,5.09,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,13,10,Andre Johnson
2006,2006-11-19,10,11,25.131,HOU,BUF,True,11,6,76,12.67,0,54.5%,6.91,1,18,18.00,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,21,24,Andre Johnson
2006,2006-11-26,11,12,25.138,HOU,NYJ,True,15,10,98,9.80,1,66.7%,6.53,0,0,,0,,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,11,26,Andre Johnson
2006,2006-12-03,12,13,25.145,HOU,OAK,True,4,1,9,9.00,0,25.0%,2.25,2,-4,-2.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,23,14,Andre Johnson
2006,2006-12-10,13,14,25.152,HOU,TEN,True,9,7,68,9.71,0,77.8%,7.56,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,20,26,Andre Johnson
2006,2006-12-17,14,15,25.159,HOU,NWE,True,10,5,28,5.60,0,50.0%,2.80,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,7,40,Andre Johnson
2006,2006-12-24,15,16,25.166,HOU,IND,True,5,4,48,12.00,0,80.0%,9.60,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,27,24,Andre Johnson
2006,2006-12-31,16,17,25.173,HOU,CLE,True,7,2,12,6.00,0,28.6%,1.71,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,14,6,Andre Johnson
2007,2007-09-09,1,1,26.060,HOU,KAN,True,10,7,142,20.29,1,70.0%,14.20,0,0,,0,,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,False,True,20,3,Andre Johnson
2007,2007-09-16,2,2,26.067,HOU,CAR,True,10,7,120,17.14,2,70.0%,12.00,0,0,,0,,2,12,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,34,21,Andre Johnson
2007,2007-09-23,3,3,,HOU,IND,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,24,30,Andre Johnson
2007,2007-09-30,4,4,,HOU,ATL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,16,26,Andre Johnson
2007,2007-10-07,5,5,,HOU,MIA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,22,19,Andre Johnson
2007,2007-10-14,6,6,,HOU,JAX,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,37,Andre Johnson
2007,2007-10-21,7,7,,HOU,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,36,38,Andre Johnson
2007,2007-10-28,8,8,,HOU,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,35,Andre Johnson
2007,2007-11-04,9,9,,HOU,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,24,17,Andre Johnson
2007,2007-11-18,10,11,26.130,HOU,NOR,True,7,6,120,20.00,1,85.7%,17.14,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,23,10,Andre Johnson
2007,2007-11-25,11,12,26.137,HOU,CLE,True,7,3,37,12.33,0,42.9%,5.29,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,17,27,Andre Johnson
2007,2007-12-02,12,13,26.144,HOU,TEN,True,14,9,116,12.89,1,64.3%,8.29,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,20,28,Andre Johnson
2007,2007-12-09,13,14,26.151,HOU,TAM,True,11,9,82,9.11,1,81.8%,7.45,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,28,14,Andre Johnson
2007,2007-12-13,14,15,26.155,HOU,DEN,True,9,6,86,14.33,1,66.7%,9.56,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,31,13,Andre Johnson
2007,2007-12-23,15,16,26.165,HOU,IND,True,11,7,74,10.57,1,63.6%,6.73,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,15,38,Andre Johnson
2007,2007-12-30,16,17,26.172,HOU,JAX,True,7,6,74,12.33,0,85.7%,10.57,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,42,28,Andre Johnson
2008,2008-09-07,1,1,27.058,HOU,PIT,True,13,10,112,11.20,0,76.9%,8.62,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,17,38,Andre Johnson
2008,2008-09-21,2,3,27.072,HOU,TEN,True,12,2,29,14.50,0,16.7%,2.42,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,12,31,Andre Johnson
