Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2012,2012-10-28,7,8,28.120,DAL,NYG,True,16,9,133,14.78,0,56.3%,8.31,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,79,92%,0,0%,0,0%,False,False,24,29,Miles Austin
2012,2012-11-04,8,9,28.127,DAL,ATL,True,9,7,76,10.86,0,77.8%,8.44,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,93%,0,0%,0,0%,True,False,13,19,Miles Austin
2012,2012-11-11,9,10,28.134,DAL,PHI,True,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,91%,0,0%,0,0%,True,True,38,23,Miles Austin
2012,2012-11-18,10,11,28.141,DAL,CLE,True,12,6,58,9.67,0,50.0%,4.83,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,86,96%,0,0%,0,0%,False,True,23,20,Miles Austin
2012,2012-11-22,11,12,28.145,DAL,WAS,True,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,13%,0,0%,0,0%,False,False,31,38,Miles Austin
2012,2012-12-02,12,13,28.155,DAL,PHI,True,2,2,46,23.00,1,100.0%,23.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,44,68%,0,0%,0,0%,False,True,38,33,Miles Austin
2012,2012-12-09,13,14,28.162,DAL,CIN,True,10,4,46,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,93%,0,0%,0,0%,True,True,20,19,Miles Austin
2012,2012-12-16,14,15,28.169,DAL,PIT,True,10,7,79,11.29,0,70.0%,7.90,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,85%,0,0%,0,0%,False,True,27,24,Miles Austin
2012,2012-12-23,15,16,28.176,DAL,NOR,True,8,4,45,11.25,1,50.0%,5.63,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,55,96%,0,0%,0,0%,False,False,31,34,Miles Austin
2012,2012-12-30,16,17,28.183,DAL,WAS,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,29%,0,0%,0,0%,True,False,18,28,Miles Austin
2013,2013-09-08,1,1,29.070,DAL,NYG,True,12,10,72,7.20,0,83.3%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,91%,0,0%,1,3%,False,True,36,31,Miles Austin
2013,2013-09-15,2,2,29.077,DAL,KAN,True,4,3,31,10.33,0,75.0%,7.75,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,92%,0,0%,0,0%,True,False,16,17,Miles Austin
2013,2013-09-22,3,3,29.084,DAL,STL,True,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,63%,0,0%,0,0%,False,True,31,7,Miles Austin
2013,2013-09-29,4,4,,DAL,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,21,30,Miles Austin
2013,2013-10-06,5,5,,DAL,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,48,51,Miles Austin
2013,2013-10-13,6,6,29.105,DAL,WAS,True,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,65%,0,0%,0,0%,False,True,31,16,Miles Austin
2013,2013-10-20,7,7,29.112,DAL,PHI,False,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,48%,0,0%,0,0%,True,True,17,3,Miles Austin
2013,2013-10-27,8,8,,DAL,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,30,31,Miles Austin
2013,2013-11-03,9,9,,DAL,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,27,23,Miles Austin
2013,2013-11-10,10,10,,DAL,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,49,Miles Austin
2013,2013-11-24,11,12,29.147,DAL,NYG,False,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,74%,0,0%,0,0%,True,True,24,21,Miles Austin
2013,2013-11-28,12,13,29.151,DAL,OAK,True,5,1,18,18.00,0,20.0%,3.60,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,75%,0,0%,1,3%,False,True,31,24,Miles Austin
2013,2013-12-09,13,14,29.162,DAL,CHI,True,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,82%,0,0%,0,0%,True,False,28,45,Miles Austin
2013,2013-12-15,14,15,29.168,DAL,GNB,True,4,2,35,17.50,0,50.0%,8.75,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,78%,0,0%,1,3%,False,False,36,37,Miles Austin
2013,2013-12-22,15,16,29.175,DAL,WAS,False,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,64%,0,0%,0,0%,True,True,24,23,Miles Austin
2013,2013-12-29,16,17,29.182,DAL,PHI,True,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,76%,0,0%,0,0%,False,False,22,24,Miles Austin
2014,2014-09-07,1,1,30.069,CLE,PIT,True,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,57%,0,0%,0,0%,True,False,27,30,Miles Austin
2014,2014-09-14,2,2,30.076,CLE,NOR,True,10,6,44,7.33,1,60.0%,4.40,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,69%,0,0%,0,0%,False,True,26,24,Miles Austin
2014,2014-09-21,3,3,30.083,CLE,BAL,True,8,6,51,8.50,1,75.0%,6.38,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,44,73%,0,0%,0,0%,False,False,21,23,Miles Austin
2014,2014-10-05,4,5,30.097,CLE,TEN,True,3,2,54,27.00,0,66.7%,18.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,64%,0,0%,0,0%,True,True,29,28,Miles Austin
2014,2014-10-12,5,6,30.104,CLE,PIT,True,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,41%,0,0%,1,3%,False,True,31,10,Miles Austin
2014,2014-10-19,6,7,30.111,CLE,JAX,True,8,3,53,17.67,0,37.5%,6.63,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,75%,0,0%,0,0%,True,False,6,24,Miles Austin
2014,2014-10-26,7,8,30.118,CLE,OAK,True,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,70%,0,0%,1,3%,False,True,23,13,Miles Austin
2014,2014-11-02,8,9,30.125,CLE,TAM,True,5,3,54,18.00,0,60.0%,10.80,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,75%,0,0%,0,0%,False,True,22,17,Miles Austin
2014,2014-11-06,9,10,30.129,CLE,CIN,True,6,5,48,9.60,0,83.3%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,63%,0,0%,0,0%,True,True,24,3,Miles Austin
2014,2014-11-16,10,11,30.139,CLE,HOU,True,8,3,31,10.33,0,37.5%,3.88,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,66%,0,0%,0,0%,False,False,7,23,Miles Austin
2014,2014-11-23,11,12,30.146,CLE,ATL,True,8,6,64,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,63%,0,0%,0,0%,True,True,26,24,Miles Austin
2014,2014-11-30,12,13,30.153,CLE,BUF,False,9,7,86,12.29,0,77.8%,9.56,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,55%,0,0%,0,0%,True,False,10,26,Miles Austin
2014,2014-12-07,13,14,,CLE,IND,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,24,25,Miles Austin
2014,2014-12-14,14,15,,CLE,CIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,0,30,Miles Austin
2014,2014-12-21,15,16,,CLE,CAR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,13,17,Miles Austin
2014,2014-12-28,16,17,,CLE,BAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,10,20,Miles Austin
2015,2015-09-14,1,1,31.076,PHI,ATL,False,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,22%,0,0%,0,0%,True,False,24,26,Miles Austin
2015,2015-09-20,2,2,31.082,PHI,DAL,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,15%,0,0%,0,0%,False,False,10,20,Miles Austin
2015,2015-09-27,3,3,31.089,PHI,NYJ,False,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,59%,0,0%,0,0%,True,True,24,17,Miles Austin
2015,2015-10-04,4,4,31.096,PHI,WAS,False,3,2,51,25.50,1,66.7%,17.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,20,36%,0,0%,0,0%,True,False,20,23,Miles Austin
2015,2015-10-11,5,5,31.103,PHI,NOR,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,55%,0,0%,0,0%,False,True,39,17,Miles Austin
2015,2015-10-19,6,6,31.111,PHI,NYG,False,3,3,60,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,65%,0,0%,0,0%,False,True,27,7,Miles Austin
2015,2015-10-25,7,7,31.117,PHI,CAR,True,6,4,52,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,72%,0,0%,0,0%,True,False,16,27,Miles Austin
2015,2015-11-08,8,9,31.131,PHI,DAL,False,3,1,27,27.00,0,33.3%,9.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,88%,0,0%,0,0%,True,True,33,27,Miles Austin
2015,2015-11-15,9,10,31.138,PHI,MIA,False,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,46%,0,0%,1,3%,False,False,19,20,Miles Austin
2015,2015-11-22,10,11,31.145,PHI,TAM,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,44%,0,0%,0,0%,False,False,17,45,Miles Austin
2015,2015-11-26,11,12,31.149,PHI,DET,False,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,37%,0,0%,0,0%,True,False,14,45,Miles Austin
2015,2015-12-06,12,13,,PHI,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,35,28,Miles Austin
,129 Games,,,,,,False,621,361,5273,14.61,37,58.1%,8.49,11,94,8.55,1,89,2146,24.11,0,38,228,0.0,12,1,13,0,0,8,3,0,2,0,0,,,,,,,False,False,57,0,Miles Austin
