Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2007,2007-09-09,1,1,29.048,DET,OAK,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,132,44.00,0,,,,,,,True,True,36,21,Nick Harris
2007,2007-09-16,2,2,29.055,DET,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,117,39.00,0,,,,,,,False,True,20,17,Nick Harris
2007,2007-09-23,3,3,29.062,DET,PHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,228,45.60,0,,,,,,,True,False,21,56,Nick Harris
2007,2007-09-30,4,4,29.069,DET,CHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,217,43.40,0,,,,,,,False,True,37,27,Nick Harris
2007,2007-10-07,5,5,29.076,DET,WAS,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,293,48.83,0,,,,,,,True,False,3,34,Nick Harris
2007,2007-10-21,6,7,29.090,DET,TAM,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,92,46.00,0,,,,,,,False,True,23,16,Nick Harris
2007,2007-10-28,7,8,29.097,DET,CHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,201,40.20,0,,,,,,,True,True,16,7,Nick Harris
2007,2007-11-04,8,9,29.104,DET,DEN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,144,48.00,0,,,,,,,False,True,44,7,Nick Harris
2007,2007-11-11,9,10,29.111,DET,ARI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,191,47.75,0,,,,,,,True,False,21,31,Nick Harris
2007,2007-11-18,10,11,29.118,DET,NYG,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,259,43.17,0,,,,,,,False,False,10,16,Nick Harris
2007,2007-11-22,11,12,29.122,DET,GNB,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,150,37.50,0,,,,,,,False,False,26,37,Nick Harris
2007,2007-12-02,12,13,29.132,DET,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,222,44.40,0,,,,,,,True,False,10,42,Nick Harris
2007,2007-12-09,13,14,29.139,DET,DAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,156,52.00,0,,,,,,,False,False,27,28,Nick Harris
2007,2007-12-16,14,15,29.146,DET,SDG,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,127,42.33,0,,,,,,,True,False,14,51,Nick Harris
2007,2007-12-23,15,16,29.153,DET,KAN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,217,43.40,0,,,,,,,False,True,25,20,Nick Harris
2007,2007-12-30,16,17,29.160,DET,GNB,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,264,44.00,0,,,,,,,True,False,13,34,Nick Harris
2008,2008-09-07,1,1,30.046,DET,ATL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,255,42.50,0,,,,,,,True,False,21,34,Nick Harris
