Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2008,2008-10-26,7,8,26.125,JAX,,CLE,L 17-23,False,2,2,100.0,1,2,50.0,0,5,0.0,1,0,1,0,0,,,,,,,False,Josh Scobee
2008,2008-11-02,8,9,26.132,JAX,@,CIN,L 19-21,False,1,1,100.0,2,2,100.0,0,7,0.0,0,1,1,0,0,,,,,,,True,Josh Scobee
2008,2008-11-09,9,10,26.139,JAX,@,DET,W 38-14,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,0,,,,,,,True,Josh Scobee
2008,2008-11-16,10,11,26.146,JAX,,TEN,L 14-24,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2008,2008-11-23,11,12,26.153,JAX,,MIN,L 12-30,False,1,1,100.0,1,3,33.3,0,4,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2008,2008-12-01,12,13,26.161,JAX,@,HOU,L 17-30,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2008,2008-12-07,13,14,26.167,JAX,@,CHI,L 10-23,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2008,2008-12-14,14,15,26.174,JAX,,GNB,W 20-16,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2008,2008-12-18,15,16,26.178,JAX,,IND,L 24-31,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2008,2008-12-28,16,17,26.188,JAX,@,BAL,L 7-27,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2009,2009-09-13,1,1,27.082,JAX,@,IND,L 12-14,False,,,,2,3,66.7,0,6,0.0,0,1,1,0,0,,,,,,,True,Josh Scobee
2009,2009-09-20,2,2,27.089,JAX,,ARI,L 17-31,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2009,2009-09-27,3,3,27.096,JAX,@,HOU,W 31-24,False,4,4,100.0,1,1,100.0,0,7,0.0,0,1,1,0,0,,,,,,,True,Josh Scobee
2009,2009-10-04,4,4,27.103,JAX,,TEN,W 37-17,False,4,4,100.0,3,4,75.0,0,13,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2009,2009-10-11,5,5,27.110,JAX,@,SEA,L 0-41,False,,,,,,,0,0,0.0,,,,,,,,,,,,True,Josh Scobee
2009,2009-10-18,6,6,27.117,JAX,,STL,W 23-20,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2009,2009-11-01,7,8,27.131,JAX,@,TEN,L 13-30,False,1,2,50.0,,,,0,1,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2009,2009-11-08,8,9,27.138,JAX,,KAN,W 24-21,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2009,2009-11-15,9,10,27.145,JAX,@,NYJ,W 24-22,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2009,2009-11-22,10,11,27.152,JAX,,BUF,W 18-15,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2009,2009-11-29,11,12,27.159,JAX,@,SFO,L 3-20,False,,,,1,3,33.3,0,3,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2009,2009-12-06,12,13,27.166,JAX,,HOU,W 23-18,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2009,2009-12-13,13,14,27.173,JAX,,MIA,L 10-14,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2009,2009-12-17,14,15,27.177,JAX,,IND,L 31-35,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2009,2009-12-27,15,16,27.187,JAX,@,NWE,L 7-35,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2009,2010-01-03,16,17,27.194,JAX,@,CLE,L 17-23,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2010,2010-09-12,1,1,28.081,JAX,,DEN,W 24-17,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2010,2010-09-19,2,2,28.088,JAX,@,SDG,L 13-38,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2010,2010-09-26,3,3,28.095,JAX,,PHI,L 3-28,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2010,2010-10-03,4,4,28.102,JAX,,IND,W 31-28,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2010,2010-10-10,5,5,28.109,JAX,@,BUF,W 36-26,False,3,3,100.0,5,5,100.0,0,18,0.0,1,0,1,0,0,,,,,,,True,Josh Scobee
2010,2010-10-18,6,6,28.117,JAX,,TEN,L 3-30,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2010,2010-10-24,7,7,28.123,JAX,@,KAN,L 20-42,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2010,2010-10-31,8,8,28.130,JAX,@,DAL,W 35-17,False,5,5,100.0,,,,0,5,0.0,0,0,0,,,,,,,,,True,Josh Scobee
