Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2015.0,2015-10-11,5.0,5.0,27.07,DET,ARI,L 17-42,True,18,8,74,9.25,0,44.4%,4.11,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,1,1,0,0,0,0,74,78%,0,0%,0,0%,False,Golden Tate,False,17,42
2015.0,2015-10-18,6.0,6.0,27.077,DET,CHI,W 37-34,True,8,6,40,6.67,1,75.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,1,6,0,0,0,0,0,0,70,86%,0,0%,3,8%,False,Golden Tate,True,37,34
2015.0,2015-10-25,7.0,7.0,27.084,DET,MIN,L 19-28,True,6,2,14,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,9,9.00,0,,0,0,0,0,0,0,0,0,50,93%,0,0%,2,6%,False,Golden Tate,False,19,28
2015.0,2015-11-01,8.0,8.0,27.091,DET,KAN,L 10-45,True,7,6,59,9.83,0,85.7%,8.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,,0,0,0,0,0,0,0,0,59,98%,0,0%,3,10%,True,Golden Tate,False,10,45
2015.0,2015-11-15,9.0,10.0,27.105,DET,GNB,W 18-16,True,4,4,52,13.00,0,100.0%,13.00,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,39,9.75,0,,0,0,0,0,0,0,0,0,56,86%,0,0%,8,25%,True,Golden Tate,True,18,16
2015.0,2015-11-22,10.0,11.0,27.112,DET,OAK,W 18-13,True,11,8,73,9.13,0,72.7%,6.64,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,3,22,7.33,0,,0,0,0,0,0,0,0,0,60,83%,0,0%,4,15%,False,Golden Tate,True,18,13
2015.0,2015-11-26,11.0,12.0,27.116,DET,PHI,W 45-14,True,8,7,50,7.14,1,87.5%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,,1,6,0,0,0,0,0,0,58,81%,0,0%,4,13%,False,Golden Tate,True,45,14
2015.0,2015-12-03,12.0,13.0,27.123,DET,GNB,L 23-27,True,10,8,63,7.88,0,80.0%,6.30,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0,0,0,0,0,0,53,82%,0,0%,6,19%,False,Golden Tate,False,23,27
2015.0,2015-12-13,13.0,14.0,27.133,DET,STL,L 14-21,True,10,9,60,6.67,2,90.0%,6.00,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,11,5.50,0,,2,12,0,0,0,0,0,0,61,86%,0,0%,6,24%,True,Golden Tate,False,14,21
2015.0,2015-12-21,14.0,15.0,27.141,DET,NOR,W 35-27,True,6,6,45,7.50,2,100.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,21,10.50,0,,2,12,0,0,0,0,0,0,44,83%,0,0%,5,17%,True,Golden Tate,True,35,27
2015.0,2015-12-27,15.0,16.0,27.147,DET,SFO,W 32-17,True,5,4,59,14.75,0,80.0%,11.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,62,87%,0,0%,3,11%,False,Golden Tate,True,32,17
2015.0,2016-01-03,16.0,17.0,27.154,DET,CHI,W 24-20,True,6,4,34,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,55,85%,0,0%,2,9%,True,Golden Tate,True,24,20
2016.0,2016-09-11,1.0,1.0,28.04,DET,IND,W 39-35,True,7,7,41,5.86,0,100.0%,5.86,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,55,85%,0,0%,0,0%,True,Golden Tate,True,39,35
2016.0,2016-09-18,2.0,2.0,28.047,DET,TEN,L 15-16,True,9,2,13,6.50,0,22.2%,1.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,70,89%,0,0%,0,0%,False,Golden Tate,False,15,16
2016.0,2016-09-25,3.0,3.0,28.054,DET,GNB,L 27-34,True,6,4,40,10.00,0,66.7%,6.67,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,59,87%,0,0%,0,0%,True,Golden Tate,False,27,34
2016.0,2016-10-02,4.0,4.0,28.061,DET,CHI,L 14-17,True,4,1,1,1.00,0,25.0%,0.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,0,2,0,0,0,0,0,0,36,57%,0,0%,0,0%,True,Golden Tate,False,14,17
2016.0,2016-10-09,5.0,5.0,28.068,DET,PHI,W 24-23,True,5,3,39,13.00,0,60.0%,7.80,3,6,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,49,80%,0,0%,0,0%,False,Golden Tate,True,24,23
2016.0,2016-10-16,6.0,6.0,28.075,DET,LAR,W 31-28,True,10,8,165,20.63,1,80.0%,16.50,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,50,81%,0,0%,0,0%,False,Golden Tate,True,31,28
2016.0,2016-10-23,7.0,7.0,28.082,DET,WAS,W 20-17,True,12,6,93,15.50,0,50.0%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,44,83%,0,0%,0,0%,False,Golden Tate,True,20,17
2016.0,2016-10-30,8.0,8.0,28.089,DET,HOU,L 13-20,True,9,7,42,6.00,0,77.8%,4.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,54,89%,0,0%,0,0%,True,Golden Tate,False,13,20
2016.0,2016-11-06,9.0,9.0,28.096,DET,MIN,W 22-16,True,12,11,79,7.18,1,91.7%,6.58,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,53,80%,0,0%,0,0%,True,Golden Tate,True,22,16
2016.0,2016-11-20,10.0,11.0,28.11,DET,JAX,W 26-19,True,4,3,27,9.00,0,75.0%,6.75,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,1,1,0,0,0,0,47,82%,0,0%,0,0%,False,Golden Tate,True,26,19
2016.0,2016-11-24,11.0,12.0,28.114,DET,MIN,W 16-13,True,7,5,77,15.40,0,71.4%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,51,84%,0,0%,0,0%,False,Golden Tate,True,16,13
2016.0,2016-12-04,12.0,13.0,28.124,DET,NOR,W 28-13,True,10,8,145,18.13,1,80.0%,14.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,60,86%,0,0%,0,0%,True,Golden Tate,True,28,13
2016.0,2016-12-11,13.0,14.0,28.131,DET,CHI,W 20-17,True,11,6,58,9.67,0,54.5%,5.27,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,63,88%,0,0%,0,0%,False,Golden Tate,True,20,17
2016.0,2016-12-18,14.0,15.0,28.138,DET,NYG,L 6-17,True,13,8,122,15.25,0,61.5%,9.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,50,81%,0,0%,0,0%,True,Golden Tate,False,6,17
2016.0,2016-12-26,15.0,16.0,28.146,DET,DAL,L 21-42,True,6,6,58,9.67,0,100.0%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,1,0,0,1,0,0,63,89%,0,0%,0,0%,True,Golden Tate,False,21,42
2016.0,2017-01-01,16.0,17.0,28.152,DET,GNB,L 24-31,True,10,6,77,12.83,1,60.0%,7.70,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,62,94%,0,0%,0,0%,False,Golden Tate,False,24,31
2017.0,2017-09-10,1.0,1.0,29.039,DET,ARI,W 35-23,True,12,10,107,10.70,0,83.3%,8.92,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,63,89%,0,0%,1,3%,False,Golden Tate,True,35,23
2017.0,2017-09-18,2.0,2.0,29.047,DET,NYG,W 24-10,True,4,4,25,6.25,0,100.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,43,69%,0,0%,0,0%,True,Golden Tate,True,24,10
2017.0,2017-09-24,3.0,3.0,29.053,DET,ATL,L 26-30,True,11,7,58,8.29,1,63.6%,5.27,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,,1,6,0,0,0,0,0,0,63,90%,0,0%,2,6%,False,Golden Tate,False,26,30
2017.0,2017-10-01,4.0,4.0,29.06,DET,MIN,W 14-7,True,5,3,29,9.67,0,60.0%,5.80,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,52,74%,0,0%,3,13%,True,Golden Tate,True,14,7
2017.0,2017-10-08,5.0,5.0,29.067,DET,CAR,L 24-27,True,8,5,48,9.60,0,62.5%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,55,90%,0,0%,0,0%,False,Golden Tate,False,24,27
2017.0,2017-10-15,6.0,6.0,29.074,DET,NOR,L 38-52,True,7,7,96,13.71,1,100.0%,13.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,46,57%,0,0%,0,0%,True,Golden Tate,False,38,52
2017.0,2017-10-29,7.0,8.0,29.088,DET,PIT,L 15-20,False,8,7,86,12.29,0,87.5%,10.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,1,1,0,0,0,0,44,62%,0,0%,0,0%,False,Golden Tate,False,15,20
2017.0,2017-11-06,8.0,9.0,29.096,DET,GNB,W 30-17,True,9,7,113,16.14,0,77.8%,12.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,35,51%,0,0%,0,0%,True,Golden Tate,True,30,17
2017.0,2017-11-12,9.0,10.0,29.102,DET,CLE,W 38-24,True,7,6,97,16.17,1,85.7%,13.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,36,69%,0,0%,0,0%,False,Golden Tate,True,38,24
2017.0,2017-11-19,10.0,11.0,29.109,DET,CHI,W 27-24,True,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,48,76%,0,0%,0,0%,True,Golden Tate,True,27,24
2017.0,2017-11-23,11.0,12.0,29.113,DET,MIN,L 23-30,True,8,4,7,1.75,0,50.0%,0.88,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,13,13.00,0,,0,0,0,0,0,0,0,0,52,88%,0,0%,1,3%,False,Golden Tate,False,23,30
2017.0,2017-12-03,12.0,13.0,29.123,DET,BAL,L 20-44,False,10,8,69,8.63,0,80.0%,6.90,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,51,81%,0,0%,0,0%,True,Golden Tate,False,20,44
2017.0,2017-12-10,13.0,14.0,29.13,DET,TAM,W 24-21,True,9,8,85,10.63,1,88.9%,9.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,56,82%,0,0%,0,0%,True,Golden Tate,True,24,21
2017.0,2017-12-16,14.0,15.0,29.136,DET,CHI,W 20-10,False,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,0,0,,0,,0,0,0,0,0,0,0,0,47,75%,0,0%,1,4%,False,Golden Tate,True,20,10
2017.0,2017-12-24,15.0,16.0,29.144,DET,CIN,L 17-26,False,6,3,14,4.67,0,50.0%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,50,82%,0,0%,0,0%,True,Golden Tate,False,17,26
2017.0,2017-12-31,16.0,17.0,29.151,DET,GNB,W 35-11,True,7,7,104,14.86,1,100.0%,14.86,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,1.00,0,0,0,,0,,1,6,0,0,0,0,0,0,48,83%,0,0%,1,4%,False,Golden Tate,True,35,11
2018.0,2018-09-10,1.0,1.0,30.039,DET,NYJ,L 17-48,False,15,7,79,11.29,1,46.7%,5.27,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,57,81%,0,0%,0,0%,False,Golden Tate,False,17,48
2018.0,2018-09-16,2.0,2.0,30.045,DET,SFO,L 27-30,False,13,7,109,15.57,0,53.8%,8.38,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,65,84%,0,0%,0,0%,True,Golden Tate,False,27,30
2018.0,2018-09-23,3.0,3.0,30.052,DET,NWE,W 26-10,False,8,6,69,11.50,0,75.0%,8.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,54,74%,0,0%,0,0%,False,Golden Tate,True,26,10
2018.0,2018-09-30,4.0,4.0,30.059,DET,DAL,L 24-26,True,8,8,132,16.50,2,100.0%,16.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0,0,0,0,0,0,42,78%,0,0%,0,0%,True,Golden Tate,False,24,26
2018.0,2018-10-07,5.0,5.0,30.066,DET,GNB,W 31-23,True,7,5,42,8.40,0,71.4%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,48,77%,0,0%,1,4%,False,Golden Tate,True,31,23
2018.0,2018-10-21,6.0,7.0,30.08,DET,MIA,W 32-21,True,6,4,36,9.00,0,66.7%,6.00,1,30,30.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,,0,0,1,0,0,1,0,0,46,72%,0,0%,3,11%,True,Golden Tate,True,32,21
2018.0,2018-10-28,7.0,8.0,30.087,DET,SEA,L 14-28,True,12,7,50,7.14,0,58.3%,4.17,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,54,92%,0,0%,0,0%,False,Golden Tate,False,14,28
2018.0,2018-11-11,9.0,10.0,30.101,PHI,DAL,L 20-27,False,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,11,5.50,0,,0,0,0,0,0,0,0,0,18,29%,0,0%,5,18%,False,Golden Tate,False,20,27
2018.0,2018-11-18,10.0,11.0,30.108,PHI,NOR,L 7-48,False,8,5,48,9.60,0,62.5%,6.00,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-2,-2.00,0,,0,0,0,0,0,0,0,0,36,71%,0,0%,2,7%,True,Golden Tate,False,7,48
2018.0,2018-11-25,11.0,12.0,30.115,PHI,NYG,W 25-22,True,8,4,30,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,,0,0,1,0,0,1,0,0,39,60%,0,0%,3,12%,False,Golden Tate,True,25,22
2018.0,2018-12-03,12.0,13.0,30.123,PHI,WAS,W 28-13,False,7,7,85,12.14,1,100.0%,12.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,1,8,1,0,0,0,0,0,36,48%,0,0%,0,0%,False,Golden Tate,True,28,13
2018.0,2018-12-09,13.0,14.0,30.129,PHI,DAL,L 23-29,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,20,38%,0,0%,0,0%,True,Golden Tate,False,23,29
2018.0,2018-12-16,14.0,15.0,30.136,PHI,LAR,W 30-23,False,5,5,43,8.60,0,100.0%,8.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,22,34%,0,0%,0,0%,True,Golden Tate,True,30,23
2018.0,2018-12-23,15.0,16.0,30.143,PHI,HOU,W 32-30,True,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,29,35%,0,0%,0,0%,False,Golden Tate,True,32,30
2018.0,2018-12-30,16.0,17.0,30.15,PHI,WAS,W 24-0,True,6,4,33,8.25,0,66.7%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,40,56%,0,0%,0,0%,True,Golden Tate,True,24,0
2019.0,2019-09-08,1.0,1.0,,NYG,DAL,L 17-35,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,Golden Tate,False,17,35
2019.0,2019-09-15,2.0,2.0,,NYG,BUF,L 14-28,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Golden Tate,False,14,28
2019.0,2019-09-22,3.0,3.0,,NYG,TAM,W 32-31,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,Golden Tate,True,32,31
2019.0,2019-09-29,4.0,4.0,,NYG,WAS,W 24-3,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Golden Tate,True,24,3
2019.0,2019-10-06,5.0,5.0,31.065,NYG,MIN,L 10-28,True,6,3,13,4.33,0,50.0%,2.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,17,17.00,0,,0,0,0,0,0,0,0,0,45,66%,0,0%,1,4%,False,Golden Tate,False,10,28
2019.0,2019-10-10,6.0,6.0,31.069,NYG,NWE,L 14-35,True,9,6,102,17.00,1,66.7%,11.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,49,98%,0,0%,3,12%,True,Golden Tate,False,14,35
2019.0,2019-10-20,7.0,7.0,31.079,NYG,ARI,L 21-27,True,11,6,80,13.33,0,54.5%,7.27,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,17,17.00,0,,0,0,0,0,0,0,0,0,69,99%,0,0%,5,17%,False,Golden Tate,False,21,27
2019.0,2019-10-27,8.0,8.0,31.086,NYG,DET,L 26-31,True,10,8,85,10.63,0,80.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,69,93%,0,0%,0,0%,True,Golden Tate,False,26,31
2019.0,2019-11-04,9.0,9.0,31.094,NYG,DAL,L 18-37,True,6,6,42,7.00,0,100.0%,7.00,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,15,15.00,0,,0,0,0,0,0,0,0,0,67,94%,0,0%,2,6%,False,Golden Tate,False,18,37
2019.0,2019-11-10,10.0,10.0,31.1,NYG,NYJ,L 27-34,True,8,4,95,23.75,2,50.0%,11.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,,2,12,1,1,0,0,0,0,66,94%,0,0%,6,18%,True,Golden Tate,False,27,34
2019.0,2019-11-24,11.0,12.0,31.114,NYG,CHI,L 14-19,True,7,3,33,11.00,1,42.9%,4.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12,6.00,0,,1,6,0,0,0,0,0,0,50,83%,0,0%,5,18%,True,Golden Tate,False,14,19
2019.0,2019-12-01,12.0,13.0,,NYG,GNB,L 13-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Golden Tate,False,13,31
2019.0,2019-12-09,13.0,14.0,31.129,NYG,PHI,L 17-23,True,5,1,11,11.00,0,20.0%,2.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,,0,0,0,0,0,0,0,0,46,88%,0,0%,4,12%,True,Golden Tate,False,17,23
2019.0,2019-12-15,14.0,15.0,31.135,NYG,MIA,W 36-20,True,4,1,51,51.00,1,25.0%,12.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,38,57%,0,0%,2,7%,False,Golden Tate,True,36,20
2019.0,2019-12-22,15.0,16.0,31.142,NYG,WAS,W 41-35,True,11,6,96,16.00,0,54.5%,8.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,58,83%,0,0%,1,3%,True,Golden Tate,True,41,35
2019.0,2019-12-29,16.0,17.0,31.149,NYG,PHI,L 17-34,False,8,5,68,13.60,1,62.5%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,25,8.33,0,,1,6,0,0,0,0,0,0,67,91%,0,0%,5,15%,False,Golden Tate,False,17,34
2020.0,2020-09-14,1.0,1.0,,NYG,PIT,L 16-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Golden Tate,False,16,26
2020.0,2020-09-20,2.0,2.0,32.049,NYG,CHI,L 13-17,False,5,5,47,9.40,0,100.0%,9.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,40,62%,0,0%,0,0%,True,Golden Tate,False,13,17
2020.0,2020-09-27,3.0,3.0,32.056,NYG,SFO,L 9-36,True,7,5,36,7.20,0,71.4%,5.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,48,92%,0,0%,0,0%,False,Golden Tate,False,9,36
2020.0,2020-10-04,4.0,4.0,32.063,NYG,LAR,L 9-17,True,6,4,20,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,30,10.00,0,,0,0,0,0,0,0,0,0,51,75%,0,0%,5,22%,True,Golden Tate,False,9,17
2020.0,2020-10-11,5.0,5.0,32.07,NYG,DAL,L 34-37,False,5,4,42,10.50,0,80.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,40,59%,0,0%,2,6%,True,Golden Tate,False,34,37
2020.0,2020-10-18,6.0,6.0,32.077,NYG,WAS,W 20-19,False,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,30,63%,0,0%,3,14%,False,Golden Tate,True,20,19
2020.0,2020-10-22,7.0,7.0,32.081,NYG,PHI,L 21-22,False,2,1,39,39.00,1,50.0%,19.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,,1,6,0,0,0,0,0,0,28,47%,0,0%,2,8%,True,Golden Tate,False,21,22
2020.0,2020-11-02,8.0,8.0,32.092,NYG,TAM,L 23-25,False,3,2,31,15.50,1,66.7%,10.33,0,0,,0,1,1,100.00,18,0,0,118.7,0,0,18.00,18.00,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,38,51%,0,0%,0,0%,False,Golden Tate,False,23,25
2020.0,2020-11-08,9.0,9.0,,NYG,WAS,W 23-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Golden Tate,True,23,20
