Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2013,2013-09-15,2,2,,TEN,HOU,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,24,30,Shonn Greene
2013,2013-09-22,3,3,,TEN,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,20,17,Shonn Greene
2013,2013-09-29,4,4,,TEN,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,38,13,Shonn Greene
2013,2013-10-06,5,5,,TEN,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,17,26,Shonn Greene
2013,2013-10-13,6,6,,TEN,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,20,Shonn Greene
2013,2013-10-20,7,7,28.060,TEN,SFO,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,2,3%,0,0%,0,0%,False,False,17,31,Shonn Greene
2013,2013-11-03,8,9,28.074,TEN,STL,False,9,38,4.22,1,1,1,28,28.00,0,100.0%,28.00,1,6,0,0,0,0,0,0,15,24%,0,0%,0,0%,True,True,28,21,Shonn Greene
2013,2013-11-10,9,10,28.081,TEN,JAX,False,9,22,2.44,0,4,3,10,3.33,0,75.0%,2.50,0,0,0,0,0,0,0,0,18,25%,0,0%,0,0%,False,False,27,29,Shonn Greene
2013,2013-11-14,10,11,28.085,TEN,IND,False,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,9,16%,0,0%,0,0%,False,False,27,30,Shonn Greene
2013,2013-11-24,11,12,28.095,TEN,OAK,False,4,15,3.75,0,1,0,0,,0,0.0%,0.00,0,0,0,0,0,0,0,0,18,23%,0,0%,0,0%,True,True,23,19,Shonn Greene
2013,2013-12-01,12,13,28.102,TEN,IND,False,10,39,3.90,0,1,1,1,1.00,0,100.0%,1.00,0,0,0,0,0,0,0,0,22,29%,0,0%,0,0%,True,False,14,22,Shonn Greene
2013,2013-12-08,13,14,28.109,TEN,DEN,False,9,46,5.11,2,0,0,0,,0,0.0%,,2,12,0,0,0,0,0,0,16,32%,0,0%,0,0%,True,False,28,51,Shonn Greene
2013,2013-12-15,14,15,28.116,TEN,ARI,False,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,12,14%,0,0%,0,0%,False,False,34,37,Shonn Greene
2013,2013-12-22,15,16,28.123,TEN,JAX,False,19,91,4.79,1,1,1,0,0.00,0,100.0%,0.00,1,6,0,0,0,0,0,0,26,36%,0,0%,0,0%,True,True,20,16,Shonn Greene
2013,2013-12-29,16,17,28.130,TEN,HOU,False,6,10,1.67,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,12,18%,0,0%,0,0%,False,True,16,10,Shonn Greene
2014,2014-09-07,1,1,29.017,TEN,KAN,False,15,71,4.73,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,32,41%,0,0%,0,0%,True,True,26,10,Shonn Greene
2014,2014-09-14,2,2,29.024,TEN,DAL,True,5,40,8.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,8,16%,0,0%,0,0%,False,False,10,26,Shonn Greene
2014,2014-09-21,3,3,29.031,TEN,CIN,True,10,33,3.30,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,14,20%,0,0%,0,0%,True,False,7,33,Shonn Greene
2014,2014-09-28,4,4,29.038,TEN,IND,True,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,11,23%,0,0%,0,0%,True,False,17,41,Shonn Greene
2014,2014-10-05,5,5,29.045,TEN,CLE,True,11,36,3.27,0,2,0,0,,0,0.0%,0.00,0,0,0,0,0,0,0,0,18,26%,0,0%,0,0%,False,False,28,29,Shonn Greene
2014,2014-10-12,6,6,,TEN,JAX,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,16,14,Shonn Greene
2014,2014-10-19,7,7,,TEN,WAS,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,19,Shonn Greene
2014,2014-10-26,8,8,29.066,TEN,HOU,True,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,2,3%,0,0%,0,0%,False,False,16,30,Shonn Greene
2014,2014-11-09,9,10,29.080,TEN,BAL,False,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,4,7%,0,0%,0,0%,True,False,7,21,Shonn Greene
2014,2014-11-17,10,11,29.088,TEN,PIT,False,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,4,10%,0,0%,0,0%,False,False,24,27,Shonn Greene
2014,2014-11-23,11,12,29.094,TEN,PHI,False,6,15,2.50,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,9,13%,0,0%,0,0%,True,False,24,43,Shonn Greene
2014,2014-11-30,12,13,29.101,TEN,HOU,False,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,4,6%,0,0%,0,0%,True,False,21,45,Shonn Greene
2014,2014-12-07,13,14,,TEN,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,7,36,Shonn Greene
2014,2014-12-14,14,15,29.115,TEN,NYJ,False,16,50,3.13,0,1,1,13,13.00,0,100.0%,13.00,0,0,0,0,0,0,0,0,24,35%,0,0%,0,0%,False,False,11,16,Shonn Greene
2014,2014-12-18,15,16,29.119,TEN,JAX,False,7,28,4.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,14,21%,0,0%,0,0%,True,False,13,21,Shonn Greene
2014,2014-12-28,16,17,29.129,TEN,IND,False,11,94,8.55,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,20,33%,0,0%,0,0%,False,False,10,27,Shonn Greene
,85 Games,,,,,,False,993,4110,4.14,24,111,72,534,7.42,0,64.9%,4.81,24,144,12,7,0,4,0,0,,,,,,,False,False,48,0,Shonn Greene
