Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2011.0,2012-01-01,16.0,17.0,,BAL,CIN,W 24-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Shayne Graham,True,24,16
2012.0,2012-09-09,1.0,1.0,34.275,HOU,MIA,W 30-10,False,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,,,0,0%,0,0%,14,52%,False,Shayne Graham,True,30,10
2012.0,2012-09-16,2.0,2.0,34.282,HOU,JAX,W 27-7,False,3,3,100.0,2,2,100.0,0,9,0.0,1,0,1,0,0,0,0%,0,0%,11,38%,True,Shayne Graham,True,27,7
2012.0,2012-09-23,3.0,3.0,34.289,HOU,DEN,W 31-25,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,11,31%,True,Shayne Graham,True,31,25
2012.0,2012-09-30,4.0,4.0,34.296,HOU,TEN,W 38-14,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,13,42%,False,Shayne Graham,True,38,14
2012.0,2012-10-08,5.0,5.0,34.304,HOU,NYJ,W 23-17,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,10,33%,True,Shayne Graham,True,23,17
2012.0,2012-10-14,6.0,6.0,34.31,HOU,GNB,L 24-42,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,9,27%,False,Shayne Graham,False,24,42
2012.0,2012-10-21,7.0,7.0,34.317,HOU,BAL,W 43-13,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,15,45%,False,Shayne Graham,True,43,13
2012.0,2012-11-04,8.0,9.0,34.331,HOU,BUF,W 21-9,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0%,0,0%,8,30%,False,Shayne Graham,True,21,9
2012.0,2012-11-11,9.0,10.0,34.338,HOU,CHI,W 13-6,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,7,27%,True,Shayne Graham,True,13,6
2012.0,2012-11-18,10.0,11.0,34.345,HOU,JAX,W 43-37,False,4,4,100.0,3,5,60.0,0,13,0.0,0,0,0,0,0,0,0%,0,0%,17,40%,False,Shayne Graham,True,43,37
2012.0,2012-11-22,11.0,12.0,34.349,HOU,DET,W 34-31,False,4,4,100.0,2,3,66.7,0,10,0.0,0,0,0,,,0,0%,0,0%,14,35%,True,Shayne Graham,True,34,31
2012.0,2012-12-02,12.0,13.0,34.359,HOU,TEN,W 24-10,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0%,0,0%,9,30%,True,Shayne Graham,True,24,10
2012.0,2012-12-10,13.0,14.0,35.001,HOU,NWE,L 14-42,False,2,2,100.0,,,,0,2,0.0,0,0,0,0,0,0,0%,0,0%,5,17%,True,Shayne Graham,False,14,42
2012.0,2012-12-16,14.0,15.0,35.007,HOU,IND,W 29-17,False,2,2,100.0,5,6,83.3,0,17,0.0,1,0,1,0,0,0,0%,0,0%,16,50%,False,Shayne Graham,True,29,17
2012.0,2012-12-23,15.0,16.0,35.014,HOU,MIN,L 6-23,False,,,,2,2,100.0,0,6,0.0,0,0,0,0,0,0,0%,0,0%,5,19%,False,Shayne Graham,False,6,23
2012.0,2012-12-30,16.0,17.0,35.021,HOU,IND,L 16-28,False,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,10,38%,True,Shayne Graham,False,16,28
2013.0,2013-09-16,2.0,2.0,,PIT,CIN,L 10-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Shayne Graham,False,10,20
2013.0,2013-12-22,15.0,16.0,36.013,NOR,CAR,L 13-17,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,4,13%,True,Shayne Graham,False,13,17
2013.0,2013-12-29,16.0,17.0,36.02,NOR,TAM,W 42-17,False,6,6,100.0,,,,0,6,0.0,0,0,0,,,0,0%,0,0%,6,19%,False,Shayne Graham,True,42,17
2014.0,2014-09-07,1.0,1.0,36.272,NOR,ATL,L 34-37,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,6,19%,True,Shayne Graham,False,34,37
2014.0,2014-09-14,2.0,2.0,36.279,NOR,CLE,L 24-26,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,4,13%,True,Shayne Graham,False,24,26
2014.0,2014-09-21,3.0,3.0,36.286,NOR,MIN,W 20-9,False,2,3,66.7,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,3,14%,False,Shayne Graham,True,20,9
2014.0,2014-09-28,4.0,4.0,36.293,NOR,DAL,L 17-38,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0%,0,0%,4,14%,True,Shayne Graham,False,17,38
2014.0,2014-10-05,5.0,5.0,36.3,NOR,TAM,W 37-31,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,5,16%,False,Shayne Graham,True,37,31
2014.0,2014-10-19,6.0,7.0,36.314,NOR,DET,L 23-24,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,5,18%,True,Shayne Graham,False,23,24
2014.0,2014-10-26,7.0,8.0,36.321,NOR,GNB,W 44-23,False,5,5,100.0,3,3,100.0,0,14,0.0,0,0,0,,,0,0%,0,0%,8,30%,False,Shayne Graham,True,44,23
2014.0,2014-10-30,8.0,9.0,36.325,NOR,CAR,W 28-10,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0%,0,0%,4,17%,True,Shayne Graham,True,28,10
2014.0,2014-11-09,9.0,10.0,36.335,NOR,SFO,L 24-27,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,4,12%,False,Shayne Graham,False,24,27
2014.0,2014-11-16,10.0,11.0,36.342,NOR,CIN,L 10-27,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,2,10%,False,Shayne Graham,False,10,27
2014.0,2014-11-24,11.0,12.0,36.35,NOR,BAL,L 27-34,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,6,21%,False,Shayne Graham,False,27,34
2014.0,2014-11-30,12.0,13.0,36.356,NOR,PIT,W 35-32,False,5,5,100.0,,,,0,5,0.0,0,0,0,,,0,0%,0,0%,5,17%,True,Shayne Graham,True,35,32
2014.0,2014-12-07,13.0,14.0,36.363,NOR,CAR,L 10-41,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0%,0,0%,4,13%,False,Shayne Graham,False,10,41
2014.0,2014-12-15,14.0,15.0,37.006,NOR,CHI,W 31-15,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0%,0,0%,7,24%,True,Shayne Graham,True,31,15
2014.0,2014-12-21,15.0,16.0,37.012,NOR,ATL,L 14-30,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,2,8%,False,Shayne Graham,False,14,30
2014.0,2014-12-28,16.0,17.0,37.019,NOR,TAM,W 23-20,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0%,0,0%,3,12%,True,Shayne Graham,True,23,20
2015.0,2015-11-29,11.0,12.0,37.355,ATL,MIN,L 10-20,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,2,11%,False,Shayne Graham,False,10,20
2015.0,2015-12-06,12.0,13.0,37.362,ATL,TAM,L 19-23,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0%,0,0%,5,20%,True,Shayne Graham,False,19,23
2015.0,2015-12-13,13.0,14.0,,ATL,CAR,L 0-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Shayne Graham,False,0,38
2015.0,2015-12-20,14.0,15.0,38.011,ATL,JAX,W 23-17,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,5,17%,True,Shayne Graham,True,23,17
2015.0,2015-12-27,15.0,16.0,38.018,ATL,CAR,W 20-13,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0%,0,0%,5,24%,False,Shayne Graham,True,20,13
2015.0,2016-01-03,16.0,17.0,38.025,ATL,NOR,L 17-20,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0%,0,0%,4,20%,False,Shayne Graham,False,17,20
,178 Games,,,,,,95-82-1,False,429,435,98.6,277,324,85.5,0,1260,0.0,23,8,31,0,0,,,,,,,False,Shayne Graham,False,82,1
