Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2003,2003-09-07,1,1,22.339,ARI,@,DET,L 24-42,True,14,10,217,21.70,2,71.4%,15.50,0,0,,0,0,0,,0,0,0,,0,0,,,3,18,6.00,0,,2,12,1,1,0,0,0,0,,,,,,,True,Anquan Boldin
2003,2003-09-14,2,2,22.346,ARI,,SEA,L 0-38,True,13,8,62,7.75,0,61.5%,4.77,0,0,,0,0,0,,0,0,0,,0,0,,,1,7,7.00,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2003,2003-09-21,3,3,22.353,ARI,,GNB,W 20-13,True,8,5,99,19.80,0,62.5%,12.38,0,0,,0,0,0,,0,0,0,,0,0,,,2,12,6.00,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2003,2003-09-28,4,4,22.360,ARI,@,STL,L 13-37,True,9,7,86,12.29,0,77.8%,9.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,1,1,0,0,0,0,,,,,,,True,Anquan Boldin
2003,2003-10-05,5,5,23.002,ARI,@,DAL,L 7-24,True,6,3,33,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2003,2003-10-12,6,6,23.009,ARI,,BAL,L 18-26,True,10,6,95,15.83,0,60.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,2,12,6.00,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2003,2003-10-26,7,8,23.023,ARI,,SFO,W 16-13,True,7,3,29,9.67,0,42.9%,4.14,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2003,2003-11-02,8,9,23.030,ARI,,CIN,W 17-14,True,9,6,51,8.50,1,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,4,20,5.00,0,,1,6,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2003,2003-11-09,9,10,23.037,ARI,@,PIT,L 15-28,True,13,8,118,14.75,1,61.5%,9.08,0,0,,0,0,0,,0,0,0,,0,0,,,3,5,1.67,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2003,2003-11-16,10,11,23.044,ARI,@,CLE,L 6-44,True,6,4,86,21.50,0,66.7%,14.33,1,6,6.00,0,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2003,2003-11-23,11,12,23.051,ARI,,STL,L 27-30,True,11,6,123,20.50,2,54.5%,11.18,2,28,14.00,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,,2,12,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2003,2003-11-30,12,13,23.058,ARI,@,CHI,L 3-28,True,10,4,33,8.25,0,40.0%,3.30,0,0,,0,0,0,,0,0,0,,0,0,,,1,14,14.00,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2003,2003-12-07,13,14,23.065,ARI,@,SFO,L 14-50,True,14,9,123,13.67,1,64.3%,8.79,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,1,1,0,0,0,0,,,,,,,True,Anquan Boldin
2003,2003-12-14,14,15,23.072,ARI,,CAR,L 17-20,True,13,7,73,10.43,0,53.8%,5.62,1,11,11.00,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2003,2003-12-21,15,16,23.079,ARI,@,SEA,L 10-28,True,14,10,122,12.20,1,71.4%,8.71,1,-5,-5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2003,2003-12-28,16,17,23.086,ARI,,MIN,W 18-17,True,8,5,27,5.40,0,62.5%,3.38,0,0,,0,0,0,,0,0,0,,0,0,,,1,7,7.00,0,,0,0,0,,0,1,0,0,,,,,,,False,Anquan Boldin
2004,2004-09-12,1,1,,ARI,@,STL,L 10-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Anquan Boldin
2004,2004-09-19,2,2,,ARI,,NWE,L 12-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Anquan Boldin
2004,2004-09-26,3,3,,ARI,@,ATL,L 3-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Anquan Boldin
2004,2004-10-03,4,4,,ARI,,NOR,W 34-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Anquan Boldin
2004,2004-10-10,5,5,,ARI,@,SFO,L 28-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Anquan Boldin
2004,2004-10-24,6,7,,ARI,,SEA,W 25-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Anquan Boldin
2004,2004-10-31,7,8,24.028,ARI,@,BUF,L 14-38,False,9,4,50,12.50,0,44.4%,5.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2004,2004-11-07,8,9,24.035,ARI,@,MIA,W 24-23,True,8,5,37,7.40,0,62.5%,4.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2004,2004-11-14,9,10,24.042,ARI,,NYG,W 17-14,True,8,5,31,6.20,0,62.5%,3.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2004,2004-11-21,10,11,24.049,ARI,@,CAR,L 10-35,True,16,6,75,12.50,0,37.5%,4.69,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2004,2004-11-28,11,12,24.056,ARI,,NYJ,L 3-13,True,13,8,87,10.88,0,61.5%,6.69,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,1,1,0,0,0,0,,,,,,,False,Anquan Boldin
2004,2004-12-05,12,13,24.063,ARI,@,DET,L 12-26,True,13,5,48,9.60,0,38.5%,3.69,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2004,2004-12-12,13,14,24.070,ARI,,SFO,L 28-31,True,14,9,109,12.11,0,64.3%,7.79,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2004,2004-12-19,14,15,24.077,ARI,,STL,W 31-7,True,8,4,48,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2004,2004-12-26,15,16,24.084,ARI,@,SEA,L 21-24,True,9,7,107,15.29,1,77.8%,11.89,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2004,2005-01-02,16,17,24.091,ARI,,TAM,W 12-7,True,6,3,31,10.33,0,50.0%,5.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2005,2005-09-11,1,1,24.343,ARI,@,NYG,L 19-42,True,9,4,62,15.50,0,44.4%,6.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2005,2005-09-18,2,2,24.350,ARI,,STL,L 12-17,True,9,8,119,14.88,0,88.9%,13.22,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2005,2005-09-25,3,3,24.357,ARI,@,SEA,L 12-37,True,12,6,88,14.67,0,50.0%,7.33,2,18,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2005,2005-10-02,4,4,24.364,ARI,,SFO,W 31-14,True,12,8,116,14.50,1,66.7%,9.67,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2005,2005-10-09,5,5,25.006,ARI,,CAR,L 20-24,True,17,10,162,16.20,1,58.8%,9.53,3,7,2.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,1,1,0,0,0,0,,,,,,,False,Anquan Boldin
2005,2005-10-23,6,7,25.020,ARI,,TEN,W 20-10,True,5,0,0,,0,0.0%,0.00,2,15,7.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2005,2005-10-30,7,8,25.027,ARI,@,DAL,L 13-34,True,8,3,69,23.00,1,37.5%,8.63,1,0,0.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2005,2005-11-06,8,9,,ARI,,SEA,L 19-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Anquan Boldin
2005,2005-11-13,9,10,,ARI,@,DET,L 21-29,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Anquan Boldin
2005,2005-11-20,10,11,25.048,ARI,@,STL,W 38-28,True,11,8,105,13.13,1,72.7%,9.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,8,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2005,2005-11-27,11,12,25.055,ARI,,JAX,L 17-24,True,16,10,115,11.50,0,62.5%,7.19,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2005,2005-12-04,12,13,25.062,ARI,@,SFO,W 17-10,True,15,11,156,14.18,1,73.3%,10.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2005,2005-12-11,13,14,25.069,ARI,,WAS,L 13-17,True,17,9,114,12.67,0,52.9%,6.71,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2005,2005-12-18,14,15,25.076,ARI,@,HOU,L 19-30,True,12,8,134,16.75,1,66.7%,11.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2005,2005-12-24,15,16,25.082,ARI,,PHI,W 27-21,True,14,9,81,9.00,1,64.3%,5.79,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,1,0,0,0,0,0,,,,,,,False,Anquan Boldin
2005,2006-01-01,16,17,25.090,ARI,@,IND,L 13-17,True,14,8,81,10.13,0,57.1%,5.79,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2006,2006-09-10,1,1,25.342,ARI,,SFO,W 34-27,True,9,4,62,15.50,1,44.4%,6.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2006,2006-09-17,2,2,25.349,ARI,@,SEA,L 10-21,True,10,6,62,10.33,0,60.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2006,2006-09-24,3,3,25.356,ARI,,STL,L 14-16,True,12,10,129,12.90,0,83.3%,10.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2006,2006-10-01,4,4,25.363,ARI,@,ATL,L 10-32,True,6,4,42,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2006,2006-10-08,5,5,26.005,ARI,,KAN,L 20-23,True,7,4,71,17.75,1,57.1%,10.14,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2006,2006-10-16,6,6,26.013,ARI,,CHI,L 23-24,True,18,12,136,11.33,1,66.7%,7.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2006,2006-10-22,7,7,26.019,ARI,@,OAK,L 9-22,True,13,4,59,14.75,0,30.8%,4.54,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2006,2006-10-29,8,8,26.026,ARI,@,GNB,L 14-31,True,11,4,47,11.75,0,36.4%,4.27,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2006,2006-11-12,9,10,26.040,ARI,,DAL,L 10-27,True,6,2,53,26.50,0,33.3%,8.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2006,2006-11-19,10,11,26.047,ARI,,DET,W 17-10,True,7,5,87,17.40,0,71.4%,12.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2006,2006-11-26,11,12,26.054,ARI,@,MIN,L 26-31,True,15,9,140,15.56,1,60.0%,9.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2006,2006-12-03,12,13,26.061,ARI,@,STL,W 34-20,True,8,2,32,16.00,0,25.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2006,2006-12-10,13,14,26.068,ARI,,SEA,W 27-21,True,7,4,47,11.75,0,57.1%,6.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2006,2006-12-17,14,15,26.075,ARI,,DEN,L 20-37,True,11,5,60,12.00,0,45.5%,5.45,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2006,2006-12-24,15,16,26.082,ARI,@,SFO,W 26-20,True,7,4,64,16.00,0,57.1%,9.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2006,2006-12-31,16,17,26.089,ARI,@,SDG,L 20-27,True,5,4,112,28.00,0,80.0%,22.40,2,18,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,1,0,0,0,0,0,,,,,,,True,Anquan Boldin
2007,2007-09-10,1,1,26.342,ARI,@,SFO,L 17-20,True,7,4,22,5.50,1,57.1%,3.14,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2007,2007-09-16,2,2,26.348,ARI,,SEA,W 23-20,True,8,4,83,20.75,0,50.0%,10.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2007,2007-09-23,3,3,26.355,ARI,@,BAL,L 23-26,True,17,14,181,12.93,2,82.4%,10.65,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2007,2007-09-30,4,4,,ARI,,PIT,W 21-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Anquan Boldin
2007,2007-10-07,5,5,,ARI,@,STL,W 34-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Anquan Boldin
2007,2007-10-14,6,6,,ARI,,CAR,L 10-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Anquan Boldin
2007,2007-10-21,7,7,27.018,ARI,@,WAS,L 19-21,True,13,8,29,3.63,2,61.5%,2.23,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2007,2007-11-04,8,9,27.032,ARI,@,TAM,L 10-17,True,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2007,2007-11-11,9,10,27.039,ARI,,DET,W 31-21,True,8,3,25,8.33,0,37.5%,3.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2007,2007-11-18,10,11,27.046,ARI,@,CIN,W 35-27,True,6,4,71,17.75,1,66.7%,11.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2007,2007-11-25,11,12,27.053,ARI,,SFO,L 31-37,True,7,6,76,12.67,0,85.7%,10.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,1,1,0,0,0,0,,,,,,,False,Anquan Boldin
2007,2007-12-02,12,13,27.060,ARI,,CLE,W 27-21,True,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2007,2007-12-09,13,14,,ARI,@,SEA,L 21-42,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Anquan Boldin
2007,2007-12-16,14,15,27.074,ARI,@,NOR,L 24-31,False,7,6,83,13.83,0,85.7%,11.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2007,2007-12-23,15,16,27.081,ARI,,ATL,W 30-27,True,14,13,162,12.46,2,92.9%,11.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2007,2007-12-30,16,17,27.088,ARI,,STL,W 48-19,True,4,4,56,14.00,1,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,1,0,0,0,0,0,,,,,,,False,Anquan Boldin
2008,2008-09-07,1,1,27.340,ARI,@,SFO,W 23-13,True,11,8,82,10.25,0,72.7%,7.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2008,2008-09-14,2,2,27.347,ARI,,MIA,W 31-10,True,6,6,140,23.33,3,100.0%,23.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,3,18,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2008,2008-09-21,3,3,27.354,ARI,@,WAS,L 17-24,True,5,3,25,8.33,1,60.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2008,2008-09-28,4,4,27.361,ARI,@,NYJ,L 35-56,True,13,10,119,11.90,1,76.9%,9.15,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,1,1,0,0,0,0,,,,,,,True,Anquan Boldin
2008,2008-10-05,5,5,,ARI,,BUF,W 41-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Anquan Boldin
2008,2008-10-12,6,6,,ARI,,DAL,W 30-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Anquan Boldin
2008,2008-10-26,7,8,28.023,ARI,@,CAR,L 23-27,True,12,9,63,7.00,2,75.0%,5.25,1,30,30.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2008,2008-11-02,8,9,28.030,ARI,@,STL,W 34-13,True,9,6,85,14.17,1,66.7%,9.44,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Anquan Boldin
2008,2008-11-10,9,10,28.038,ARI,,SFO,W 29-24,True,11,7,92,13.14,2,63.6%,8.36,3,19,6.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2008,2008-11-16,10,11,28.044,ARI,@,SEA,W 26-20,True,16,13,186,14.31,0,81.3%,11.63,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,1,0,0,,,,,,,True,Anquan Boldin
2008,2008-11-23,11,12,28.051,ARI,,NYG,L 29-37,True,19,11,87,7.91,1,57.9%,4.58,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2008,2008-11-27,12,13,28.055,ARI,@,PHI,L 20-48,False,10,5,63,12.60,0,50.0%,6.30,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,2,1,0,0,0,0,,,,,,,True,Anquan Boldin
2008,2008-12-07,13,14,28.065,ARI,,STL,W 34-10,True,6,5,62,12.40,0,83.3%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Anquan Boldin
2008,2008-12-14,14,15,28.072,ARI,,MIN,L 14-35,True,9,6,34,5.67,0,66.7%,3.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,1,1,0,0,0,0,,,,,,,False,Anquan Boldin
