Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2019,2019-10-06,5,5,26.114,KAN,,IND,L 13-19,True,,,,,,0.0%,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,2,3%,0,0%,0,0%,False,Sammy Watkins
2019,2019-10-13,6,6,,KAN,,HOU,L 24-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2019,2019-10-17,7,7,,KAN,@,DEN,W 30-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sammy Watkins
2019,2019-10-27,8,8,26.135,KAN,,GNB,L 24-31,True,8,5,45,9.00,0,62.5%,5.63,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,51,86%,0,0%,0,0%,False,Sammy Watkins
2019,2019-11-03,9,9,26.142,KAN,,MIN,W 26-23,False,10,7,63,9.00,0,70.0%,6.30,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,53,90%,0,0%,0,0%,False,Sammy Watkins
2019,2019-11-10,10,10,26.149,KAN,@,TEN,L 32-35,True,9,5,39,7.80,0,55.6%,4.33,2,12,6.00,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,63,77%,0,0%,0,0%,True,Sammy Watkins
2019,2019-11-18,11,11,26.157,KAN,@,LAC,W 24-17,True,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,55,82%,0,0%,0,0%,True,Sammy Watkins
2019,2019-12-01,12,13,26.170,KAN,,OAK,W 40-9,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,40,62%,0,0%,0,0%,False,Sammy Watkins
2019,2019-12-08,13,14,26.177,KAN,@,NWE,W 23-16,True,8,4,50,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,70,91%,0,0%,0,0%,True,Sammy Watkins
2019,2019-12-15,14,15,26.184,KAN,,DEN,W 23-3,True,4,3,49,16.33,0,75.0%,12.25,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,2,0,0,0,0,0,0,52,76%,0,0%,0,0%,False,Sammy Watkins
2019,2019-12-22,15,16,26.191,KAN,@,CHI,W 26-3,True,5,2,28,14.00,0,40.0%,5.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,51,74%,0,0%,0,0%,True,Sammy Watkins
2019,2019-12-29,16,17,26.198,KAN,,LAC,W 31-21,True,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,37,68%,0,0%,0,0%,False,Sammy Watkins
2020,2020-09-10,1,1,27.088,KAN,,HOU,W 34-20,True,9,7,82,11.71,1,77.8%,9.11,1,3,3.00,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,55,80%,0,0%,0,0%,False,Sammy Watkins
2020,2020-09-20,2,2,27.098,KAN,@,LAC,W 23-20,True,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,45,58%,0,0%,0,0%,True,Sammy Watkins
2020,2020-09-28,3,3,27.106,KAN,@,BAL,W 34-20,True,8,7,62,8.86,0,87.5%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,65,87%,0,0%,0,0%,True,Sammy Watkins
2020,2020-10-05,4,4,27.113,KAN,,NWE,W 26-10,True,7,4,43,10.75,0,57.1%,6.14,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,1,1,0,0,0,0,46,82%,0,0%,0,0%,False,Sammy Watkins
2020,2020-10-11,5,5,27.119,KAN,,LVR,L 32-40,False,2,2,24,12.00,1,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,26,36%,0,0%,0,0%,False,Sammy Watkins
2020,2020-10-19,6,6,,KAN,@,BUF,W 26-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sammy Watkins
2020,2020-10-25,7,7,,KAN,@,DEN,W 43-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sammy Watkins
2020,2020-11-01,8,8,,KAN,,NYJ,W 35-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2020,2020-11-08,9,9,,KAN,,CAR,W 33-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2020,2020-11-22,10,11,,KAN,@,LVR,W 35-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sammy Watkins
2020,2020-11-29,11,12,27.168,KAN,@,TAM,W 27-24,True,7,4,38,9.50,0,57.1%,5.43,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,57,72%,0,0%,0,0%,True,Sammy Watkins
2020,2020-12-06,12,13,27.175,KAN,,DEN,W 22-16,True,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,48,75%,0,0%,0,0%,False,Sammy Watkins
2020,2020-12-13,13,14,27.182,KAN,@,MIA,W 33-27,True,3,2,52,26.00,0,66.7%,17.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,1,0,0,0,54,87%,0,0%,0,0%,True,Sammy Watkins
2020,2020-12-20,14,15,27.189,KAN,@,NOR,W 32-29,True,6,4,60,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,80,82%,0,0%,0,0%,True,Sammy Watkins
2020,2020-12-27,15,16,27.196,KAN,,ATL,W 17-14,True,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,,0,0,0,0,0,0,0,0,51,76%,0,0%,0,0%,False,Sammy Watkins
2020,2021-01-03,16,17,,KAN,,LAC,L 21-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2021,2021-09-13,1,1,28.091,BAL,@,LVR,L 27-33,True,8,4,96,24.00,0,50.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,56,82%,0,0%,0,0%,True,Sammy Watkins
2021,2021-09-19,2,2,28.097,BAL,,KAN,W 36-35,True,7,4,44,11.00,0,57.1%,6.29,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,70,92%,0,0%,0,0%,False,Sammy Watkins
2021,2021-09-26,3,3,28.104,BAL,@,DET,W 19-17,True,7,4,68,17.00,0,57.1%,9.71,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,46,79%,0,0%,0,0%,True,Sammy Watkins
2021,2021-10-03,4,4,28.111,BAL,@,DEN,W 23-7,True,7,4,49,12.25,0,57.1%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,53,73%,0,0%,0,0%,True,Sammy Watkins
2021,2021-10-11,5,5,28.119,BAL,,IND,W 31-25,True,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,20,27%,0,0%,0,0%,False,Sammy Watkins
2021,2021-10-17,6,6,,BAL,,LAC,W 34-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2021,2021-10-24,7,7,,BAL,,CIN,L 17-41,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2021,2021-11-07,8,9,,BAL,,MIN,W 34-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2021,2021-11-11,9,10,28.150,BAL,@,MIA,L 10-22,True,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,1,1,0,0,0,0,23,32%,0,0%,0,0%,True,Sammy Watkins
2021,2021-11-21,10,11,28.160,BAL,@,CHI,W 16-13,True,4,3,48,16.00,0,75.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,60,74%,0,0%,0,0%,True,Sammy Watkins
2021,2021-11-28,11,12,28.167,BAL,,CLE,W 16-10,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,35,43%,0,0%,0,0%,False,Sammy Watkins
2021,2021-12-05,12,13,28.174,BAL,@,PIT,L 19-20,True,6,4,39,9.75,1,66.7%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,34,46%,0,0%,0,0%,True,Sammy Watkins
2021,2021-12-12,13,14,28.181,BAL,@,CLE,L 22-24,True,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,23,31%,0,0%,0,0%,True,Sammy Watkins
2021,2021-12-19,14,15,,BAL,,GNB,L 30-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Sammy Watkins
2021,2021-12-26,15,16,28.195,BAL,@,CIN,L 21-41,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,0,0,,,,,,,3,5%,0,0%,0,0%,True,Sammy Watkins
2021,2022-01-02,16,17,28.202,BAL,,LAR,L 19-20,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,0,0,,,,,,,14,20%,0,0%,0,0%,False,Sammy Watkins
2021,2022-01-09,17,18,28.209,BAL,,PIT,L 13-16,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,21,30%,0,0%,0,0%,False,Sammy Watkins
,99 Games,,,,,,,63-36-0,False,595,348,5059,14.54,34,58.5%,8.50,11,76,6.91,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,1,34,206,6,4,1,0,0,0,,,,,,,False,Sammy Watkins
