Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2013,2013-12-29,16,17,27.328,MIN,DET,True,7,3,29,9.67,0,42.9%,4.14,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,35,60%,0,0%,6,23%,False,True,14,13,Jerome Simpson
2015,2015-09-14,1,1,,SFO,MIN,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,True,20,3,Jerome Simpson
2015,2015-09-20,2,2,,SFO,PIT,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,False,18,43,Jerome Simpson
2015,2015-09-27,3,3,,SFO,ARI,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,False,7,47,Jerome Simpson
2015,2015-10-04,4,4,,SFO,GNB,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,False,3,17,Jerome Simpson
2015,2015-10-11,5,5,,SFO,NYG,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,False,27,30,Jerome Simpson
2015,2015-10-18,6,6,,SFO,BAL,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,True,25,20,Jerome Simpson
2015,2015-10-22,7,7,,SFO,SEA,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,False,3,20,Jerome Simpson
2015,2015-11-01,8,8,29.270,SFO,STL,False,10,3,34,11.33,0,30.0%,3.40,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,33,49%,0,0%,0,0%,True,False,6,27,Jerome Simpson
2015,2015-11-08,9,9,29.277,SFO,ATL,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,17,26%,0,0%,0,0%,False,True,17,16,Jerome Simpson
2015,2015-11-22,10,11,,SFO,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,29,Jerome Simpson
2015,2015-11-29,11,12,29.298,SFO,ARI,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,3,5%,0,0%,0,0%,False,False,13,19,Jerome Simpson
2015,2015-12-06,12,13,,SFO,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,26,20,Jerome Simpson
2015,2015-12-13,13,14,29.312,SFO,CLE,False,4,2,20,10.00,1,50.0%,5.00,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,13,23%,0,0%,0,0%,True,False,10,24,Jerome Simpson
2015,2015-12-20,14,15,29.319,SFO,CIN,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,18,24%,0,0%,0,0%,False,False,14,24,Jerome Simpson
2015,2015-12-27,15,16,,SFO,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,32,Jerome Simpson
,62 Games,,,,,,False,305,150,2058,13.72,9,49.2%,6.75,1,2,2.00,0,1,8,8.00,0,9,54,5,3,0,3,1,0,,,,,,,False,False,36,1,Jerome Simpson
