Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_PD,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Away_status,Win,Score,Opp Score,Player
2009,2009-12-03,12,13,35.361,BUF,NYJ,True,9,3,31,10.33,0,33.3%,3.44,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,False,False,13,19,Terrell Owens
2009,2009-12-13,13,14,36.006,BUF,KAN,True,5,2,15,7.50,1,40.0%,3.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,True,True,16,10,Terrell Owens
2009,2009-12-20,14,15,36.013,BUF,NWE,True,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,False,False,10,17,Terrell Owens
2009,2009-12-27,15,16,36.020,BUF,ATL,True,9,4,39,9.75,0,44.4%,4.33,1,-4,-4.00,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,True,False,3,31,Terrell Owens
2009,2010-01-03,16,17,36.027,BUF,IND,True,8,4,65,16.25,1,50.0%,8.13,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,False,True,30,7,Terrell Owens
2010,2010-09-12,1,1,36.279,CIN,NWE,True,13,7,53,7.57,0,53.8%,4.08,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,True,False,24,38,Terrell Owens
2010,2010-09-19,2,2,36.286,CIN,BAL,True,11,3,57,19.00,0,27.3%,5.18,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,False,True,15,10,Terrell Owens
2010,2010-09-26,3,3,36.293,CIN,CAR,True,9,4,42,10.50,0,44.4%,4.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,True,True,20,7,Terrell Owens
2010,2010-10-03,4,4,36.300,CIN,CLE,True,15,10,222,22.20,1,66.7%,14.80,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,True,False,20,23,Terrell Owens
2010,2010-10-10,5,5,36.307,CIN,TAM,True,12,7,102,14.57,1,58.3%,8.50,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,False,False,21,24,Terrell Owens
2010,2010-10-24,6,7,36.321,CIN,ATL,True,13,9,88,9.78,1,69.2%,6.77,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,True,False,32,39,Terrell Owens
2010,2010-10-31,7,8,36.328,CIN,MIA,False,12,5,65,13.00,2,41.7%,5.42,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,False,False,14,22,Terrell Owens
2010,2010-11-08,8,9,36.336,CIN,PIT,True,14,10,141,14.10,2,71.4%,10.07,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,False,False,21,27,Terrell Owens
2010,2010-11-14,9,10,36.342,CIN,IND,True,8,4,64,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,True,False,17,23,Terrell Owens
2010,2010-11-21,10,11,36.349,CIN,BUF,True,9,3,63,21.00,1,33.3%,7.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,False,False,31,49,Terrell Owens
2010,2010-11-25,11,12,36.353,CIN,NYJ,True,8,3,17,5.67,0,37.5%,2.13,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,True,False,10,26,Terrell Owens
2010,2010-12-05,12,13,36.363,CIN,NOR,False,9,6,47,7.83,1,66.7%,5.22,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,False,False,30,34,Terrell Owens
2010,2010-12-12,13,14,37.005,CIN,PIT,True,6,1,22,22.00,0,16.7%,3.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,,0,0,0,0,True,False,7,23,Terrell Owens
2010,2010-12-19,14,15,37.012,CIN,CLE,False,,,,,,0.0%,,,,,,,,,,,0,0,0.0,,,,,,,,,,0,,,0,0,0,False,True,19,17,Terrell Owens
2010,2010-12-26,15,16,,CIN,SDG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,34,20,Terrell Owens
2010,2011-01-02,16,17,,CIN,BAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,7,13,Terrell Owens
,219 Games,,,,,,False,1869,1078,15934,14.78,153,57.7%,8.53,39,251,6.44,3,5,78,15.60,0,3,156,942,0.0,0,2,2,0,0,0,0,0,1,11,7,0,2,13,0,False,False,89,0,Terrell Owens
