Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-12-13,13.0,14.0,26.028,CIN,DAL,L 7-30,False,9,5,43,8.60,0,55.6%,4.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,82%,0,0%,0,0%,False,Tyler Boyd,False,7,30
2020.0,2020-12-21,14.0,15.0,26.036,CIN,PIT,W 27-17,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,20%,0,0%,0,0%,False,Tyler Boyd,True,27,17
2020.0,2020-12-27,15.0,16.0,,CIN,HOU,W 37-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tyler Boyd,True,37,31
2020.0,2021-01-03,16.0,17.0,26.049,CIN,BAL,L 3-38,False,3,1,1,1.00,0,33.3%,0.33,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,95%,0,0%,0,0%,False,Tyler Boyd,False,3,38
2021.0,2021-09-12,1.0,1.0,26.301,CIN,MIN,W 27-24,False,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,74%,0,0%,0,0%,False,Tyler Boyd,True,27,24
2021.0,2021-09-19,2.0,2.0,26.308,CIN,CHI,L 17-20,True,9,7,73,10.43,0,77.8%,8.11,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,87%,0,0%,0,0%,True,Tyler Boyd,False,17,20
2021.0,2021-09-26,3.0,3.0,26.315,CIN,PIT,W 24-10,True,6,4,36,9.00,1,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,37,79%,0,0%,0,0%,True,Tyler Boyd,True,24,10
2021.0,2021-09-30,4.0,4.0,26.319,CIN,JAX,W 24-21,True,11,9,118,13.11,0,81.8%,10.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,62%,0,0%,0,0%,False,Tyler Boyd,True,24,21
2021.0,2021-10-10,5.0,5.0,26.329,CIN,GNB,L 22-25,True,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,82%,0,0%,0,0%,False,Tyler Boyd,False,22,25
2021.0,2021-10-17,6.0,6.0,26.336,CIN,DET,W 34-11,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,63%,0,0%,1,4%,True,Tyler Boyd,True,34,11
2021.0,2021-10-24,7.0,7.0,26.343,CIN,BAL,W 41-17,True,7,4,39,9.75,0,57.1%,5.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,71%,0,0%,0,0%,True,Tyler Boyd,True,41,17
2021.0,2021-10-31,8.0,8.0,26.35,CIN,NYJ,L 31-34,True,8,5,69,13.80,1,62.5%,8.63,0,0,,0,1,1,100.00,46,0,0,118.7,0,0,46.00,46.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,44,80%,0,0%,0,0%,True,Tyler Boyd,False,31,34
2021.0,2021-11-07,9.0,9.0,26.357,CIN,CLE,L 16-41,False,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,79%,0,0%,0,0%,False,Tyler Boyd,False,16,41
2021.0,2021-11-21,10.0,11.0,27.006,CIN,LVR,W 32-13,False,8,6,49,8.17,0,75.0%,6.13,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,70%,0,0%,0,0%,True,Tyler Boyd,True,32,13
2021.0,2021-11-28,11.0,12.0,27.013,CIN,PIT,W 41-10,False,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,52,76%,0,0%,0,0%,False,Tyler Boyd,True,41,10
2021.0,2021-12-05,12.0,13.0,27.02,CIN,LAC,L 22-41,True,7,5,85,17.00,0,71.4%,12.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,75%,0,0%,0,0%,False,Tyler Boyd,False,22,41
2021.0,2021-12-12,13.0,14.0,27.027,CIN,SFO,L 23-26,False,5,4,55,13.75,0,80.0%,11.00,1,8,8.00,0,0,0,,0,0,0,,0,0,,,1,1,1.00,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,57,85%,0,0%,3,9%,False,Tyler Boyd,False,23,26
2021.0,2021-12-19,14.0,15.0,27.034,CIN,DEN,W 15-10,True,6,5,96,19.20,1,83.3%,16.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,46,87%,0,0%,0,0%,True,Tyler Boyd,True,15,10
2021.0,2021-12-26,15.0,16.0,27.041,CIN,BAL,W 41-21,True,5,3,85,28.33,1,60.0%,17.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,69,91%,0,0%,0,0%,False,Tyler Boyd,True,41,21
2021.0,2022-01-02,16.0,17.0,27.048,CIN,KAN,W 34-31,True,6,4,36,9.00,1,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,54,77%,0,0%,0,0%,False,Tyler Boyd,True,34,31
2021.0,2022-01-09,17.0,18.0,,CIN,CLE,L 16-21,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Tyler Boyd,False,16,21
,87 Games,,,,,,33-52-2,False,573,388,4571,11.78,24,67.7%,7.98,17,155,9.12,0,2,4,50.00,62,0,0,95.8,0,0,15.50,15.50,2,0,0.00,0,24,144,0.0,1,0,1,0,0,5,3,0,2,0,0,,,,,,,False,Tyler Boyd,False,52,2
