Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2015.0,2016-01-03,16.0,17.0,26.005,CLE,PIT,L 12-28,True,11,5,53,10.60,0,45.5%,4.82,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,12,12.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,81,98%,0,0%,3,12%,False,Travis Benjamin,False,12,28
2016.0,2016-09-11,1.0,1.0,26.257,SDG,KAN,L 27-33,True,8,7,32,4.57,0,87.5%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,8,4.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,75%,0,0%,5,15%,True,Travis Benjamin,False,27,33
2016.0,2016-09-18,2.0,2.0,26.264,SDG,JAX,W 38-14,True,6,6,115,19.17,2,100.0%,19.17,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,21,10.50,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,44,65%,0,0%,4,15%,False,Travis Benjamin,True,38,14
2016.0,2016-09-25,3.0,3.0,26.271,SDG,IND,L 22-26,False,7,4,82,20.50,0,57.1%,11.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,,,2,1,0,0,0,0,45,76%,0,0%,2,7%,True,Travis Benjamin,False,22,26
2016.0,2016-10-02,4.0,4.0,26.278,SDG,NOR,L 34-35,True,7,4,48,12.00,0,57.1%,6.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,30,10.00,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,54,77%,0,0%,5,15%,False,Travis Benjamin,False,34,35
2016.0,2016-10-09,5.0,5.0,26.285,SDG,OAK,L 31-34,False,11,7,117,16.71,0,63.6%,10.64,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,31,61%,0,0%,0,0%,True,Travis Benjamin,False,31,34
2016.0,2016-10-13,6.0,6.0,26.289,SDG,DEN,W 21-13,True,5,3,17,5.67,0,60.0%,3.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,25,38%,0,0%,2,7%,False,Travis Benjamin,True,21,13
2016.0,2016-10-23,7.0,7.0,26.299,SDG,ATL,W 33-30,False,5,4,54,13.50,0,80.0%,10.80,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,61%,0,0%,0,0%,True,Travis Benjamin,True,33,30
2016.0,2016-10-30,8.0,8.0,26.306,SDG,DEN,L 19-27,False,9,3,44,14.67,1,33.3%,4.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,38,47%,0,0%,0,0%,True,Travis Benjamin,False,19,27
2016.0,2016-11-06,9.0,9.0,26.313,SDG,TEN,W 43-35,True,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,9%,0,0%,0,0%,False,Travis Benjamin,True,43,35
2016.0,2016-11-13,10.0,10.0,,SDG,MIA,L 24-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Travis Benjamin,False,24,31
2016.0,2016-11-27,11.0,12.0,26.334,SDG,HOU,W 21-13,False,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,66%,0,0%,0,0%,True,Travis Benjamin,True,21,13
2016.0,2016-12-04,12.0,13.0,26.341,SDG,TAM,L 21-28,True,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,78%,0,0%,0,0%,False,Travis Benjamin,False,21,28
2016.0,2016-12-11,13.0,14.0,26.348,SDG,CAR,L 16-28,False,3,0,0,,0,0.0%,0.00,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,68%,0,0%,0,0%,True,Travis Benjamin,False,16,28
2016.0,2016-12-18,14.0,15.0,26.355,SDG,OAK,L 16-19,True,3,2,56,28.00,1,66.7%,18.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,29,53%,0,0%,0,0%,False,Travis Benjamin,False,16,19
2016.0,2016-12-24,15.0,16.0,26.361,SDG,CLE,L 17-20,True,4,3,75,25.00,0,75.0%,18.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,74%,0,0%,0,0%,True,Travis Benjamin,False,17,20
2016.0,2017-01-01,16.0,17.0,,SDG,KAN,L 27-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Travis Benjamin,False,27,37
2017.0,2017-09-11,1.0,1.0,27.256,LAC,DEN,L 21-24,False,4,3,43,14.33,1,75.0%,10.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-3,-3.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,39,67%,0,0%,3,12%,True,Travis Benjamin,False,21,24
2017.0,2017-09-17,2.0,2.0,27.262,LAC,MIA,L 17-19,False,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,23,23.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,67%,0,0%,3,11%,False,Travis Benjamin,False,17,19
2017.0,2017-09-24,3.0,3.0,27.269,LAC,KAN,L 10-24,False,8,5,105,21.00,0,62.5%,13.13,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,12,4.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,60%,0,0%,7,27%,False,Travis Benjamin,False,10,24
2017.0,2017-10-01,4.0,4.0,27.276,LAC,PHI,L 24-26,False,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,3,1.50,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,37,65%,0,0%,2,7%,False,Travis Benjamin,False,24,26
2017.0,2017-10-08,5.0,5.0,27.283,LAC,NYG,W 27-22,False,3,2,18,9.00,0,66.7%,6.00,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,35,11.67,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,60%,0,0%,8,25%,True,Travis Benjamin,True,27,22
2017.0,2017-10-15,6.0,6.0,27.29,LAC,OAK,W 17-16,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,6,3.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,32%,0,0%,4,18%,True,Travis Benjamin,True,17,16
2017.0,2017-10-22,7.0,7.0,27.297,LAC,DEN,W 21-0,False,1,1,42,42.00,1,100.0%,42.00,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,88,29.33,1,2,12,0.0,0,0,0,,,0,0,0,0,0,0,22,38%,0,0%,8,33%,False,Travis Benjamin,True,21,0
2017.0,2017-10-29,8.0,8.0,27.304,LAC,NWE,L 13-21,True,9,5,64,12.80,1,55.6%,7.11,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-8,-8.00,0,1,6,0.0,0,0,0,0,0,1,0,0,1,0,0,35,62%,0,0%,3,11%,True,Travis Benjamin,False,13,21
2017.0,2017-11-12,9.0,10.0,27.318,LAC,JAX,L 17-20,False,3,0,0,,0,0.0%,0.00,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,10,3.33,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,59%,0,0%,10,28%,True,Travis Benjamin,False,17,20
2017.0,2017-11-19,10.0,11.0,27.325,LAC,BUF,W 54-24,False,1,1,21,21.00,0,100.0%,21.00,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,28%,0,0%,2,6%,False,Travis Benjamin,True,54,24
2017.0,2017-11-23,11.0,12.0,27.329,LAC,DAL,W 28-6,False,3,3,50,16.67,0,100.0%,16.67,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,65%,0,0%,5,26%,True,Travis Benjamin,True,28,6
2017.0,2017-12-03,12.0,13.0,27.339,LAC,CLE,W 19-10,True,6,4,68,17.00,0,66.7%,11.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,9,9.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,54%,0,0%,3,14%,False,Travis Benjamin,True,19,10
2017.0,2017-12-10,13.0,14.0,27.346,LAC,WAS,W 30-13,False,4,2,21,10.50,0,50.0%,5.25,1,22,22.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,47,23.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,46%,0,0%,8,26%,False,Travis Benjamin,True,30,13
2017.0,2017-12-16,14.0,15.0,27.352,LAC,KAN,L 13-30,False,4,1,7,7.00,0,25.0%,1.75,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,56%,0,0%,3,12%,True,Travis Benjamin,False,13,30
2017.0,2017-12-24,15.0,16.0,27.36,LAC,NYJ,W 14-7,False,5,0,0,,0,0.0%,0.00,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,29,9.67,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,42%,0,0%,9,32%,True,Travis Benjamin,True,14,7
2017.0,2017-12-31,16.0,17.0,28.002,LAC,OAK,W 30-10,False,5,4,96,24.00,1,80.0%,19.20,2,4,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,38,54%,0,0%,3,14%,False,Travis Benjamin,True,30,10
2018.0,2018-09-09,1.0,1.0,28.254,LAC,KAN,L 28-38,False,5,1,1,1.00,0,20.0%,0.20,1,19,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,57%,0,0%,2,7%,False,Travis Benjamin,False,28,38
2018.0,2018-09-16,2.0,2.0,,LAC,BUF,W 31-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Travis Benjamin,True,31,20
2018.0,2018-09-23,3.0,3.0,,LAC,LAR,L 23-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Travis Benjamin,False,23,35
2018.0,2018-09-30,4.0,4.0,28.275,LAC,SFO,W 29-27,True,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,7%,0,0%,0,0%,False,Travis Benjamin,True,29,27
2018.0,2018-10-07,5.0,5.0,,LAC,OAK,W 26-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Travis Benjamin,True,26,10
2018.0,2018-10-14,6.0,6.0,,LAC,CLE,W 38-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Travis Benjamin,True,38,14
2018.0,2018-10-21,7.0,7.0,28.296,LAC,TEN,W 20-19,False,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,11%,0,0%,0,0%,False,Travis Benjamin,True,20,19
2018.0,2018-11-04,8.0,9.0,28.31,LAC,SEA,W 25-17,False,1,0,0,,0,0.0%,0.00,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,35%,0,0%,2,7%,True,Travis Benjamin,True,25,17
2018.0,2018-11-11,9.0,10.0,28.317,LAC,OAK,W 20-6,False,0,0,0,,0,0.0%,,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,13,23%,0,0%,4,18%,True,Travis Benjamin,True,20,6
2018.0,2018-11-18,10.0,11.0,28.324,LAC,DEN,L 22-23,False,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,19,25%,0,0%,6,23%,False,Travis Benjamin,False,22,23
2018.0,2018-11-25,11.0,12.0,28.331,LAC,ARI,W 45-10,False,3,3,47,15.67,0,100.0%,15.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,64%,0,0%,0,0%,False,Travis Benjamin,True,45,10
2018.0,2018-12-02,12.0,13.0,28.338,LAC,PIT,W 33-30,True,2,2,44,22.00,1,100.0%,22.00,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,28,44%,0,0%,3,10%,True,Travis Benjamin,True,33,30
2018.0,2018-12-09,13.0,14.0,28.345,LAC,CIN,W 26-21,True,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,20,35%,0,0%,2,7%,False,Travis Benjamin,True,26,21
2018.0,2018-12-13,14.0,15.0,28.349,LAC,KAN,W 29-28,False,3,2,57,28.50,0,66.7%,19.00,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,59%,0,0%,0,0%,True,Travis Benjamin,True,29,28
2018.0,2018-12-22,15.0,16.0,28.358,LAC,BAL,L 10-22,False,3,1,11,11.00,0,33.3%,3.67,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,33%,0,0%,0,0%,False,Travis Benjamin,False,10,22
2018.0,2018-12-30,16.0,17.0,29.001,LAC,DEN,W 23-9,False,1,0,0,,0,0.0%,0.00,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,24%,0,0%,4,17%,True,Travis Benjamin,True,23,9
2019.0,2019-09-08,1.0,1.0,29.253,LAC,IND,W 30-24,True,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,48%,0,0%,0,0%,False,Travis Benjamin,True,30,24
2019.0,2019-09-15,2.0,2.0,29.26,LAC,DET,L 10-13,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,66%,0,0%,0,0%,True,Travis Benjamin,False,10,13
2019.0,2019-09-22,3.0,3.0,29.267,LAC,HOU,L 20-27,True,5,2,5,2.50,0,40.0%,1.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,42,57%,0,0%,0,0%,False,Travis Benjamin,False,20,27
2019.0,2019-09-29,4.0,4.0,,LAC,MIA,W 30-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Travis Benjamin,True,30,10
2019.0,2019-10-06,5.0,5.0,29.281,LAC,DEN,L 13-20,False,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,57%,0,0%,0,0%,False,Travis Benjamin,False,13,20
2019.0,2019-10-13,6.0,6.0,29.288,LAC,PIT,L 17-24,False,4,1,0,0.00,0,25.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,55%,0,0%,0,0%,False,Travis Benjamin,False,17,24
2019.0,2019-10-20,7.0,7.0,,LAC,TEN,L 20-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Travis Benjamin,False,20,23
2019.0,2019-10-27,8.0,8.0,,LAC,CHI,W 17-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Travis Benjamin,True,17,16
2019.0,2019-11-03,9.0,9.0,,LAC,GNB,W 26-11,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Travis Benjamin,True,26,11
2019.0,2019-11-07,10.0,10.0,,LAC,OAK,L 24-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Travis Benjamin,False,24,26
2019.0,2019-11-18,11.0,11.0,,LAC,KAN,L 17-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Travis Benjamin,False,17,24
2019.0,2019-12-01,12.0,13.0,,LAC,DEN,L 20-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Travis Benjamin,False,20,23
2019.0,2019-12-08,13.0,14.0,,LAC,JAX,W 45-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Travis Benjamin,True,45,10
