Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2014,2014-10-23,8,8,,SDG,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,21,35,Donald Brown
2014,2014-11-02,9,9,27.205,SDG,MIA,False,4,23,5.75,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,33%,0,0%,3,12%,True,False,0,37,Donald Brown
2014,2014-11-16,10,11,27.219,SDG,OAK,False,1,0,0.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,26%,0,0%,15,48%,False,True,13,6,Donald Brown
2014,2014-11-23,11,12,27.226,SDG,STL,False,1,7,7.00,0,2,2,20,10.00,0,100.0%,10.00,0,0,,0,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,16,25%,0,0%,14,47%,False,True,27,24,Donald Brown
2014,2014-11-30,12,13,27.233,SDG,BAL,False,1,-2,-2.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,30,42%,0,0%,17,55%,True,True,34,33,Donald Brown
2014,2014-12-07,13,14,27.240,SDG,NWE,False,0,0,,0,6,5,49,9.80,0,83.3%,8.17,1,8,8.00,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,21,37%,0,0%,11,37%,False,False,14,23,Donald Brown
2014,2014-12-14,14,15,27.247,SDG,DEN,False,5,18,3.60,0,6,4,38,9.50,0,66.7%,6.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,52%,0,0%,7,26%,False,False,10,22,Donald Brown
2014,2014-12-20,15,16,27.253,SDG,SFO,False,4,12,3.00,0,3,1,4,4.00,0,33.3%,1.33,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,35%,0,0%,7,21%,True,True,38,35,Donald Brown
2014,2014-12-28,16,17,27.261,SDG,KAN,False,10,39,3.90,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,49%,0,0%,8,31%,True,False,7,19,Donald Brown
2015,2015-09-13,1,1,,SDG,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,33,28,Donald Brown
2015,2015-09-20,2,2,,SDG,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,19,24,Donald Brown
2015,2015-09-27,3,3,,SDG,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,14,31,Donald Brown
