Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2017.0,2017-12-17,14.0,15.0,24.31,NYG,PHI,L 29-34,True,16,11,139,12.64,1,68.8%,8.69,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,84,97%,0,0%,0,0%,False,Sterling Shepard,False,29,34
2017.0,2017-12-24,15.0,16.0,24.317,NYG,ARI,L 0-23,True,8,5,45,9.00,0,62.5%,5.63,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,90%,0,0%,0,0%,True,Sterling Shepard,False,0,23
2017.0,2017-12-31,16.0,17.0,,NYG,WAS,W 18-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sterling Shepard,True,18,10
2018.0,2018-09-09,1.0,1.0,25.211,NYG,JAX,L 15-20,True,7,5,48,9.60,0,71.4%,6.86,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,86%,0,0%,0,0%,False,Sterling Shepard,False,15,20
2018.0,2018-09-16,2.0,2.0,25.218,NYG,DAL,L 13-20,True,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,96%,0,0%,2,8%,True,Sterling Shepard,False,13,20
2018.0,2018-09-23,3.0,3.0,25.225,NYG,HOU,W 27-22,True,7,6,80,13.33,1,85.7%,11.43,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,59,95%,0,0%,1,4%,True,Sterling Shepard,True,27,22
2018.0,2018-09-30,4.0,4.0,25.232,NYG,NOR,L 18-33,True,10,10,77,7.70,1,100.0%,7.70,0,0,,0,0,0,,0,1,1,8,0.0,0,0,0,,,0,0,0,0,0,0,59,95%,0,0%,0,0%,False,Sterling Shepard,False,18,33
2018.0,2018-10-07,5.0,5.0,25.239,NYG,CAR,L 31-33,True,7,4,75,18.75,0,57.1%,10.71,0,0,,0,0,27,,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,56,100%,0,0%,1,3%,True,Sterling Shepard,False,31,33
2018.0,2018-10-11,6.0,6.0,25.243,NYG,PHI,L 13-34,True,7,3,37,12.33,0,42.9%,5.29,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,97%,0,0%,0,0%,False,Sterling Shepard,False,13,34
2018.0,2018-10-22,7.0,7.0,25.254,NYG,ATL,L 20-23,True,8,5,167,33.40,0,62.5%,20.88,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,91%,0,0%,1,4%,True,Sterling Shepard,False,20,23
