Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-09-29,4.0,4.0,28.336,CIN,MIA,W 22-7,True,22,31,70.97,296,1,0,111.8,1,11,9.55,10.19,6,-12,-2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,2,0,0,2,-14,0,70,100%,0,0%,0,0%,False,Andy Dalton,True,22,7
2016.0,2016-10-09,5.0,5.0,28.346,CIN,DAL,L 14-28,True,29,41,70.73,269,2,0,104.6,4,20,6.56,7.54,6,34,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,100%,0,0%,0,0%,True,Andy Dalton,False,14,28
2016.0,2016-10-16,6.0,6.0,28.353,CIN,NWE,L 17-35,True,21,31,67.74,254,1,0,103.4,2,17,8.19,8.84,2,17,8.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,66,97%,0,0%,0,0%,True,Andy Dalton,False,17,35
2016.0,2016-10-23,7.0,7.0,28.36,CIN,CLE,W 31-17,True,19,28,67.86,308,2,0,128.3,3,20,11.00,12.43,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,100%,0,0%,0,0%,False,Andy Dalton,True,31,17
2016.0,2016-10-30,8.0,8.0,29.001,CIN,WAS,T 27-27,True,27,42,64.29,284,1,1,81.8,3,21,6.76,6.17,4,21,5.25,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,,,1,1,0,0,0,0,88,100%,0,0%,0,0%,False,Andy Dalton,False,27,27
2016.0,2016-11-14,9.0,10.0,29.016,CIN,NYG,L 20-21,True,16,29,55.17,204,1,1,74.5,3,18,7.03,6.17,1,15,15.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,100%,0,0%,0,0%,True,Andy Dalton,False,20,21
2016.0,2016-11-20,10.0,11.0,29.022,CIN,BUF,L 12-16,True,24,43,55.81,207,1,2,57.0,1,0,4.81,3.19,4,10,2.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,,,1,0,0,0,0,0,73,100%,0,0%,0,0%,False,Andy Dalton,False,12,16
2016.0,2016-11-27,11.0,12.0,29.029,CIN,BAL,L 14-19,True,26,48,54.17,283,1,0,78.7,3,22,5.90,6.31,3,14,4.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,4,2,0,0,-3,0,75,100%,0,0%,0,0%,True,Andy Dalton,False,14,19
2016.0,2016-12-04,12.0,13.0,29.036,CIN,PHI,W 32-14,True,23,31,74.19,332,2,0,130.0,0,0,10.71,12.00,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,100%,0,0%,0,0%,False,Andy Dalton,True,32,14
2016.0,2016-12-11,13.0,14.0,29.043,CIN,CLE,W 23-10,True,20,28,71.43,180,2,0,112.2,4,33,6.43,7.86,2,17,8.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,71,100%,0,0%,0,0%,True,Andy Dalton,True,23,10
2016.0,2016-12-18,14.0,15.0,29.05,CIN,PIT,L 20-24,True,16,27,59.26,157,0,1,60.3,1,11,5.81,4.15,1,1,1.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,100%,0,0%,0,0%,False,Andy Dalton,False,20,24
2016.0,2016-12-24,15.0,16.0,29.056,CIN,HOU,L 10-12,True,28,41,68.29,268,1,1,84.2,3,24,6.54,5.93,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,100%,0,0%,0,0%,True,Andy Dalton,False,10,12
2016.0,2017-01-01,16.0,17.0,29.064,CIN,BAL,W 27-10,True,18,28,64.29,226,1,0,101.2,1,8,8.07,8.79,4,4,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,100%,0,0%,0,0%,False,Andy Dalton,True,27,10
2017.0,2017-09-10,1.0,1.0,29.316,CIN,BAL,L 0-20,True,16,31,51.61,170,0,4,28.4,5,26,5.48,-0.32,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,61,100%,0,0%,0,0%,False,Andy Dalton,False,0,20
2017.0,2017-09-14,2.0,2.0,29.32,CIN,HOU,L 9-13,True,20,35,57.14,224,0,0,76.4,3,11,6.40,6.40,2,5,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,False,Andy Dalton,False,9,13
2017.0,2017-09-24,3.0,3.0,29.33,CIN,GNB,L 24-27,True,21,27,77.78,212,2,0,124.1,3,21,7.85,9.33,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,100%,0,0%,0,0%,True,Andy Dalton,False,24,27
2017.0,2017-10-01,4.0,4.0,29.337,CIN,CLE,W 31-7,True,25,30,83.33,286,4,0,146.0,3,22,9.53,12.20,4,29,7.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,61,95%,0,0%,0,0%,True,Andy Dalton,True,31,7
2017.0,2017-10-08,5.0,5.0,29.344,CIN,BUF,W 20-16,True,22,36,61.11,328,1,2,77.1,1,5,9.11,7.17,5,2,0.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,100%,0,0%,0,0%,False,Andy Dalton,True,20,16
2017.0,2017-10-22,6.0,7.0,29.358,CIN,PIT,L 14-29,True,17,30,56.67,140,2,2,63.2,4,32,4.67,3.00,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,100%,0,0%,0,0%,True,Andy Dalton,False,14,29
2017.0,2017-10-29,7.0,8.0,30.0,CIN,IND,W 24-23,True,17,29,58.62,243,2,0,108.8,3,25,8.38,9.76,3,10,3.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,100%,0,0%,0,0%,False,Andy Dalton,True,24,23
2017.0,2017-11-05,8.0,9.0,30.007,CIN,JAX,L 7-23,True,10,18,55.56,136,0,0,79.9,2,17,7.56,7.56,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,100%,0,0%,0,0%,True,Andy Dalton,False,7,23
2017.0,2017-11-12,9.0,10.0,30.014,CIN,TEN,L 20-24,True,20,35,57.14,265,2,0,100.3,1,10,7.57,8.71,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,2,2,0,0,-4,0,51,100%,0,0%,0,0%,True,Andy Dalton,False,20,24
2017.0,2017-11-19,10.0,11.0,30.021,CIN,DEN,W 20-17,True,15,25,60.00,154,3,0,117.3,2,13,6.16,8.56,3,4,1.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,100%,0,0%,0,0%,True,Andy Dalton,True,20,17
2017.0,2017-11-26,11.0,12.0,30.028,CIN,CLE,W 30-16,True,18,28,64.29,214,2,0,111.3,1,5,7.64,9.07,4,26,6.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,100%,0,0%,0,0%,False,Andy Dalton,True,30,16
2017.0,2017-12-04,12.0,13.0,30.036,CIN,PIT,L 20-23,True,21,36,58.33,234,2,0,96.3,2,11,6.50,7.61,2,19,9.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,100%,0,0%,0,0%,False,Andy Dalton,False,20,23
2017.0,2017-12-10,13.0,14.0,30.042,CIN,CHI,L 7-33,True,14,29,48.28,141,1,1,59.7,2,15,4.86,4.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,83%,0,0%,0,0%,False,Andy Dalton,False,7,33
2017.0,2017-12-17,14.0,15.0,30.049,CIN,MIN,L 7-34,True,11,22,50.00,113,0,2,27.3,3,17,5.14,1.05,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,73%,0,0%,0,0%,True,Andy Dalton,False,7,34
2017.0,2017-12-24,15.0,16.0,30.056,CIN,DET,W 26-17,True,27,41,65.85,238,1,1,79.1,3,16,5.80,5.20,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,84,100%,0,0%,0,0%,False,Andy Dalton,True,26,17
2017.0,2017-12-31,16.0,17.0,30.063,CIN,BAL,W 31-27,True,23,44,52.27,222,3,0,89.4,1,9,5.05,6.41,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,79,100%,0,0%,0,0%,True,Andy Dalton,True,31,27
2018.0,2018-09-09,1.0,1.0,30.315,CIN,IND,W 34-23,True,21,28,75.00,243,2,1,109.7,2,14,8.68,8.50,2,8,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,100%,0,0%,0,0%,True,Andy Dalton,True,34,23
2018.0,2018-09-13,2.0,2.0,30.319,CIN,BAL,W 34-23,True,24,42,57.14,265,4,0,107.7,0,0,6.31,8.21,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,76,100%,0,0%,0,0%,False,Andy Dalton,True,34,23
2018.0,2018-09-23,3.0,3.0,30.329,CIN,CAR,L 21-31,True,29,46,63.04,352,2,4,64.8,2,22,7.65,4.61,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,100%,0,0%,0,0%,True,Andy Dalton,False,21,31
2018.0,2018-09-30,4.0,4.0,30.336,CIN,ATL,W 37-36,True,29,41,70.73,337,3,1,109.5,3,29,8.22,8.59,2,13,6.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,73,100%,0,0%,0,0%,True,Andy Dalton,True,37,36
2018.0,2018-10-07,5.0,5.0,30.343,CIN,MIA,W 27-17,True,20,30,66.67,248,1,1,89.3,2,19,8.27,7.43,4,10,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,100%,0,0%,0,0%,False,Andy Dalton,True,27,17
2018.0,2018-10-14,6.0,6.0,30.35,CIN,PIT,L 21-28,True,26,42,61.90,229,2,0,92.3,3,16,5.45,6.40,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,100%,0,0%,0,0%,False,Andy Dalton,False,21,28
2018.0,2018-10-21,7.0,7.0,30.357,CIN,KAN,L 10-45,True,15,29,51.72,148,1,1,63.6,2,13,5.10,4.24,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,48,84%,0,0%,0,0%,True,Andy Dalton,False,10,45
2018.0,2018-10-28,8.0,8.0,30.364,CIN,TAM,W 37-34,True,21,34,61.76,280,2,0,107.5,2,16,8.24,9.41,3,10,3.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,100%,0,0%,0,0%,False,Andy Dalton,True,37,34
2018.0,2018-11-11,9.0,10.0,31.013,CIN,NOR,L 14-51,True,12,20,60.00,153,1,2,61.0,4,24,7.65,4.15,1,8,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,86%,0,0%,0,0%,False,Andy Dalton,False,14,51
2018.0,2018-11-18,10.0,11.0,31.02,CIN,BAL,L 21-24,True,19,36,52.78,211,2,0,89.0,1,4,5.86,6.97,2,29,14.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,100%,0,0%,0,0%,True,Andy Dalton,False,21,24
2018.0,2018-11-25,11.0,12.0,31.027,CIN,CLE,L 20-35,True,10,17,58.82,100,1,1,70.7,0,0,5.88,4.41,2,21,10.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,41%,0,0%,0,0%,False,Andy Dalton,False,20,35
2018.0,2018-12-02,12.0,13.0,,CIN,DEN,L 10-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Andy Dalton,False,10,24
2018.0,2018-12-09,13.0,14.0,,CIN,LAC,L 21-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Andy Dalton,False,21,26
2018.0,2018-12-16,14.0,15.0,,CIN,OAK,W 30-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Andy Dalton,True,30,16
2018.0,2018-12-23,15.0,16.0,,CIN,CLE,L 18-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Andy Dalton,False,18,26
2018.0,2018-12-30,16.0,17.0,,CIN,PIT,L 13-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Andy Dalton,False,13,16
2019.0,2019-09-08,1.0,1.0,31.314,CIN,SEA,L 20-21,True,35,51,68.63,418,2,0,106.5,5,23,8.20,8.98,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,75,100%,0,0%,0,0%,True,Andy Dalton,False,20,21
2019.0,2019-09-15,2.0,2.0,31.321,CIN,SFO,L 17-41,True,26,42,61.90,311,2,1,90.5,4,20,7.40,7.29,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,0,-1,0,69,100%,0,0%,0,0%,False,Andy Dalton,False,17,41
2019.0,2019-09-22,3.0,3.0,31.328,CIN,BUF,L 17-21,True,20,36,55.56,250,1,2,63.4,2,10,6.94,5.00,1,1,1.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,True,Andy Dalton,False,17,21
2019.0,2019-09-30,4.0,4.0,31.336,CIN,PIT,L 3-27,True,21,37,56.76,171,0,1,57.4,8,69,4.62,3.41,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,2,1,0,0,0,0,66,100%,0,0%,0,0%,True,Andy Dalton,False,3,27
2019.0,2019-10-06,5.0,5.0,31.342,CIN,ARI,L 23-26,True,27,38,71.05,262,2,0,107.6,1,0,6.89,7.95,2,5,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,66,100%,0,0%,0,0%,False,Andy Dalton,False,23,26
2019.0,2019-10-13,6.0,6.0,31.349,CIN,BAL,L 17-23,True,21,39,53.85,235,0,1,61.4,2,18,6.03,4.87,1,2,2.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,True,Andy Dalton,False,17,23
2019.0,2019-10-20,7.0,7.0,31.356,CIN,JAX,L 17-27,True,22,43,51.16,276,1,3,50.1,2,18,6.42,3.74,4,33,8.25,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,False,Andy Dalton,False,17,27
2019.0,2019-10-27,8.0,8.0,31.363,CIN,LAR,L 10-24,True,32,52,61.54,329,1,0,86.1,5,32,6.33,6.71,1,4,4.00,0,1,1,-4,-4.00,0,100.0%,-4.00,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,80,100%,0,0%,0,0%,True,Andy Dalton,False,10,24
2019.0,2019-11-10,9.0,10.0,,CIN,BAL,L 13-49,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Andy Dalton,False,13,49
2019.0,2019-11-17,10.0,11.0,,CIN,OAK,L 10-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Andy Dalton,False,10,17
2019.0,2019-11-24,11.0,12.0,,CIN,PIT,L 10-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Andy Dalton,False,10,16
2019.0,2019-12-01,12.0,13.0,32.033,CIN,NYJ,W 22-6,True,22,37,59.46,243,1,0,88.0,1,10,6.57,7.11,5,-4,-0.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,65,100%,0,0%,0,0%,False,Andy Dalton,True,22,6
2019.0,2019-12-08,13.0,14.0,32.04,CIN,CLE,L 19-27,True,22,38,57.89,262,0,1,68.1,2,16,6.89,5.71,3,11,3.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,73,100%,0,0%,0,0%,True,Andy Dalton,False,19,27
2019.0,2019-12-15,14.0,15.0,32.047,CIN,NWE,L 13-34,True,17,31,54.84,151,1,4,39.2,0,0,4.87,-0.29,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,False,Andy Dalton,False,13,34
2019.0,2019-12-22,15.0,16.0,32.054,CIN,MIA,L 35-38,True,33,56,58.93,396,4,0,104.5,4,25,7.07,8.50,0,0,,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0,0,0,0,1,1,0,0,0,0,90,100%,0,0%,0,0%,True,Andy Dalton,False,35,38
2019.0,2019-12-29,16.0,17.0,32.061,CIN,CLE,W 33-23,True,16,28,57.14,190,1,1,75.0,1,8,6.79,5.89,8,10,1.25,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,1,0,0,0,-7,0,69,100%,0,0%,0,0%,False,Andy Dalton,True,33,23
2020.0,2020-09-13,1.0,1.0,,DAL,LAR,L 17-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Andy Dalton,False,17,20
2020.0,2020-09-20,2.0,2.0,32.327,DAL,ATL,W 40-39,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2%,0,0%,0,0%,False,Andy Dalton,True,40,39
2020.0,2020-09-27,3.0,3.0,,DAL,SEA,L 31-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Andy Dalton,False,31,38
2020.0,2020-10-04,4.0,4.0,,DAL,CLE,L 38-49,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Andy Dalton,False,38,49
2020.0,2020-10-11,5.0,5.0,32.348,DAL,NYG,W 37-34,False,9,11,81.82,111,0,0,108.7,1,5,10.09,10.09,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,0,-2,0,22,33%,0,0%,0,0%,False,Andy Dalton,True,37,34
2020.0,2020-10-19,6.0,6.0,32.356,DAL,ARI,L 10-38,True,34,54,62.96,266,1,2,65.8,3,19,4.93,3.63,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86,97%,0,0%,0,0%,False,Andy Dalton,False,10,38
2020.0,2020-10-25,7.0,7.0,32.362,DAL,WAS,L 3-25,True,9,19,47.37,75,0,1,36.1,3,30,3.95,1.58,3,16,5.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,45,79%,0,0%,0,0%,True,Andy Dalton,False,3,25
2020.0,2020-11-01,8.0,8.0,,DAL,PHI,L 9-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Andy Dalton,False,9,23
