Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2019,2019-12-22,15,16,,IND,,CAR,W 38-6,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Eric Ebron
2019,2019-12-29,16,17,,IND,@,JAX,L 20-38,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Eric Ebron
2020,2020-09-14,1,1,27.157,PIT,@,NYG,W 26-16,False,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,40,63%,0,0%,1,4%,True,Eric Ebron
2020,2020-09-20,2,2,27.163,PIT,,DEN,W 26-21,True,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,50,77%,0,0%,0,0%,False,Eric Ebron
2020,2020-09-27,3,3,27.170,PIT,,HOU,W 28-21,True,7,5,52,10.40,1,71.4%,7.43,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,60,75%,0,0%,0,0%,False,Eric Ebron
2020,2020-10-11,4,5,27.184,PIT,,PHI,W 38-29,True,6,5,43,8.60,0,83.3%,7.17,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,1,1,0,0,0,0,58,76%,0,0%,0,0%,False,Eric Ebron
2020,2020-10-18,5,6,27.191,PIT,,CLE,W 38-7,True,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,46,71%,0,0%,0,0%,False,Eric Ebron
2020,2020-10-25,6,7,27.198,PIT,@,TEN,W 27-24,True,8,6,50,8.33,0,75.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,66,84%,0,0%,0,0%,True,Eric Ebron
2020,2020-11-01,7,8,27.205,PIT,@,BAL,W 28-24,True,5,4,48,12.00,1,80.0%,9.60,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,46,85%,0,0%,0,0%,True,Eric Ebron
2020,2020-11-08,8,9,27.212,PIT,@,DAL,W 24-19,False,6,3,22,7.33,1,50.0%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,59,86%,0,0%,0,0%,True,Eric Ebron
2020,2020-11-15,9,10,27.219,PIT,,CIN,W 36-10,True,6,2,38,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,62,85%,0,0%,1,3%,False,Eric Ebron
2020,2020-11-22,10,11,27.226,PIT,@,JAX,W 27-3,True,7,4,36,9.00,1,57.1%,5.14,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,70,93%,0,0%,0,0%,True,Eric Ebron
2020,2020-12-02,11,12,27.236,PIT,,BAL,W 19-14,False,11,7,54,7.71,0,63.6%,4.91,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,49,68%,0,0%,1,4%,False,Eric Ebron
2020,2020-12-07,12,13,27.241,PIT,,WAS,L 17-23,True,11,7,68,9.71,0,63.6%,6.18,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,57,80%,0,0%,0,0%,False,Eric Ebron
2020,2020-12-13,13,14,27.247,PIT,@,BUF,L 15-26,False,5,2,30,15.00,0,40.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,2,0,0,0,0,0,0,38,67%,0,0%,0,0%,True,Eric Ebron
2020,2020-12-21,14,15,27.255,PIT,@,CIN,L 17-27,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,10,15%,0,0%,0,0%,True,Eric Ebron
2020,2020-12-27,15,16,27.261,PIT,,IND,W 28-24,False,7,5,47,9.40,1,71.4%,6.71,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,55,81%,0,0%,0,0%,False,Eric Ebron
2020,2021-01-03,16,17,,PIT,@,CLE,L 22-24,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,True,Eric Ebron
2021,2021-09-12,1,1,28.155,PIT,@,BUF,W 23-16,True,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,27,47%,0,0%,1,3%,True,Eric Ebron
2021,2021-09-19,2,2,28.162,PIT,,LVR,L 17-26,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,24,43%,0,0%,0,0%,False,Eric Ebron
2021,2021-09-26,3,3,28.169,PIT,,CIN,L 10-24,False,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,47,57%,0,0%,0,0%,False,Eric Ebron
2021,2021-10-03,4,4,28.176,PIT,@,GNB,L 17-27,True,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,28,47%,0,0%,0,0%,True,Eric Ebron
2021,2021-10-10,5,5,28.183,PIT,,DEN,W 27-19,False,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,25,38%,0,0%,0,0%,False,Eric Ebron
2021,2021-10-17,6,6,28.190,PIT,,SEA,W 23-20,False,2,2,10,5.00,0,100.0%,5.00,1,1,1.00,1,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,34,45%,0,0%,0,0%,False,Eric Ebron
2021,2021-10-31,7,8,,PIT,@,CLE,W 15-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Eric Ebron
2021,2021-11-08,8,9,,PIT,,CHI,W 29-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Eric Ebron
2021,2021-11-14,9,10,28.218,PIT,,DET,T 16-16,False,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,29,33%,0,0%,0,0%,False,Eric Ebron
2021,2021-11-21,10,11,28.225,PIT,@,LAC,L 37-41,True,3,3,24,8.00,1,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,32,46%,0,0%,0,0%,True,Eric Ebron
2021,2021-11-28,11,12,,PIT,@,CIN,L 10-41,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Eric Ebron
2021,2021-12-05,12,13,,PIT,,BAL,W 20-19,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Eric Ebron
2021,2021-12-09,13,14,,PIT,@,MIN,L 28-36,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Eric Ebron
2021,2021-12-19,14,15,,PIT,,TEN,W 19-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Eric Ebron
2021,2021-12-26,15,16,,PIT,@,KAN,L 10-36,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Eric Ebron
2021,2022-01-03,16,17,,PIT,,CLE,W 26-14,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Eric Ebron
2021,2022-01-09,17,18,,PIT,@,BAL,W 16-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Eric Ebron
,106 Games,,,,,,,60-45-1,False,559,351,3837,10.93,33,62.8%,6.86,5,-6,-1.20,3,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,36,218,3,3,0,0,0,0,,,,,,,False,Eric Ebron
