Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2013,2013-11-17,10,11,32.128,NOR,,SFO,W 23-20,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,5,17%,False,Luke McCown
2013,2013-11-21,11,12,32.132,NOR,@,ATL,W 17-13,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,3,14%,True,Luke McCown
2013,2013-12-02,12,13,32.143,NOR,@,SEA,L 7-34,False,,,,,,,,,,,,,,,,0,,,0,0,0,3,5%,0,0%,1,4%,True,Luke McCown
2013,2013-12-08,13,14,32.149,NOR,,CAR,W 31-13,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,5,18%,False,Luke McCown
2013,2013-12-15,14,15,32.156,NOR,@,STL,L 16-27,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,4,15%,True,Luke McCown
2013,2013-12-22,15,16,32.163,NOR,@,CAR,L 13-17,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,0,0,0,0,0%,0,0%,4,13%,True,Luke McCown
2013,2013-12-29,16,17,32.170,NOR,,TAM,W 42-17,False,0,0,,0,0,0,,0,0,,,1,-2,-2.00,0,0,0,0,0,0,0,7,11%,0,0%,6,19%,False,Luke McCown
2014,2014-09-07,1,1,33.057,NOR,@,ATL,L 34-37,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,6,19%,True,Luke McCown
2014,2014-09-14,2,2,33.064,NOR,@,CLE,L 24-26,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,4,13%,True,Luke McCown
2014,2014-09-21,3,3,33.071,NOR,,MIN,W 20-9,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,3,14%,False,Luke McCown
2014,2014-09-28,4,4,33.078,NOR,@,DAL,L 17-38,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,4,14%,True,Luke McCown
2014,2014-10-05,5,5,33.085,NOR,,TAM,W 37-31,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,5,16%,False,Luke McCown
2014,2014-10-19,6,7,33.099,NOR,@,DET,L 23-24,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,5,18%,True,Luke McCown
2014,2014-10-26,7,8,33.106,NOR,,GNB,W 44-23,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,8,30%,False,Luke McCown
2014,2014-10-30,8,9,33.110,NOR,@,CAR,W 28-10,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,4,17%,True,Luke McCown
2014,2014-11-09,9,10,33.120,NOR,,SFO,L 24-27,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,4,12%,False,Luke McCown
2014,2014-11-16,10,11,33.127,NOR,,CIN,L 10-27,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,2,10%,False,Luke McCown
2014,2014-11-24,11,12,33.135,NOR,,BAL,L 27-34,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,5,17%,False,Luke McCown
2014,2014-11-30,12,13,33.141,NOR,@,PIT,W 35-32,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,5,17%,True,Luke McCown
2014,2014-12-07,13,14,33.148,NOR,,CAR,L 10-41,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,3,10%,False,Luke McCown
2014,2014-12-15,14,15,33.156,NOR,@,CHI,W 31-15,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,7,24%,True,Luke McCown
2014,2014-12-21,15,16,33.162,NOR,,ATL,L 14-30,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,2,8%,False,Luke McCown
2014,2014-12-28,16,17,33.169,NOR,@,TAM,W 23-20,False,,,,,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,3,12%,True,Luke McCown
2015,2015-09-13,1,1,34.063,NOR,@,ARI,L 19-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0%,0,0%,5,16%,True,Luke McCown
2015,2015-09-20,2,2,34.070,NOR,,TAM,L 19-26,False,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0%,0,0%,3,11%,False,Luke McCown
2015,2015-09-27,3,3,34.077,NOR,@,CAR,L 22-27,True,31,38,81.58,310,0,1,89.7,1,0,8.16,6.97,0,0,,0,0,0,0,0,0,0,70,100%,0,0%,3,12%,True,Luke McCown
2015,2015-10-04,4,4,34.084,NOR,,DAL,W 26-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0%,0,0%,5,17%,False,Luke McCown
2015,2015-10-11,5,5,34.091,NOR,@,PHI,L 17-39,False,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0%,0,0%,3,10%,True,Luke McCown
2015,2015-10-15,6,6,34.095,NOR,,ATL,W 31-21,False,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0%,0,0%,7,25%,False,Luke McCown
2015,2015-10-25,7,7,34.105,NOR,@,IND,W 27-21,False,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,0,0,,0,0,0,0,0,0,0,0,0%,0,0%,5,13%,True,Luke McCown
2015,2015-11-01,8,8,34.112,NOR,,NYG,W 52-49,False,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0%,0,0%,8,22%,False,Luke McCown
2015,2015-11-08,9,9,,NOR,,TEN,L 28-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Luke McCown
2015,2015-11-15,10,10,,NOR,@,WAS,L 14-47,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Luke McCown
2015,2015-11-29,11,12,,NOR,@,HOU,L 6-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Luke McCown
2015,2015-12-06,12,13,,NOR,,CAR,L 38-41,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Luke McCown
2015,2015-12-13,13,14,,NOR,@,TAM,W 24-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Luke McCown
2015,2015-12-21,14,15,,NOR,,DET,L 27-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Luke McCown
2015,2015-12-27,15,16,,NOR,,JAX,W 38-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Luke McCown
2015,2016-01-03,16,17,,NOR,@,ATL,W 20-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Luke McCown
2016,2016-09-11,1,1,,NOR,,OAK,L 34-35,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Luke McCown
2016,2016-09-18,2,2,,NOR,@,NYG,L 13-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Luke McCown
2016,2016-09-26,3,3,,NOR,,ATL,L 32-45,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Luke McCown
2016,2016-10-02,4,4,,NOR,@,SDG,W 35-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Luke McCown
2016,2016-10-16,5,6,,NOR,,CAR,W 41-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Luke McCown
2016,2016-10-23,6,7,,NOR,@,KAN,L 21-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Luke McCown
2016,2016-10-30,7,8,,NOR,,SEA,W 25-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Luke McCown
2016,2016-11-06,8,9,,NOR,@,SFO,W 41-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Luke McCown
2016,2016-11-13,9,10,,NOR,,DEN,L 23-25,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Luke McCown
2016,2016-11-17,10,11,,NOR,@,CAR,L 20-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Luke McCown
2016,2016-11-27,11,12,,NOR,,LAR,W 49-21,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Luke McCown
2016,2016-12-04,12,13,,NOR,,DET,L 13-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Luke McCown
2016,2016-12-11,13,14,,NOR,@,TAM,L 11-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Luke McCown
2016,2016-12-18,14,15,,NOR,@,ARI,W 48-41,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Luke McCown
2016,2016-12-24,15,16,,NOR,,TAM,W 31-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Luke McCown
2016,2017-01-01,16,17,,NOR,@,ATL,L 32-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Luke McCown
,62 Games,,,,,,,27-35-0,False,216,356,60.67,2370,9,15,71.3,34,271,6.66,5.27,34,177,5.21,0,7,3,0,2,-14,0,,,,,,,False,Luke McCown
