Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2017.0,2017-12-03,12.0,13.0,31.225,OAK,NYG,W 24-17,True,17,101,5.94,1,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,32,49%,0,0%,0,0%,False,Marshawn Lynch,True,24,17
2017.0,2017-12-10,13.0,14.0,31.232,OAK,KAN,L 15-26,True,7,61,8.71,1,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,28,46%,0,0%,0,0%,True,Marshawn Lynch,False,15,26
2017.0,2017-12-17,14.0,15.0,31.239,OAK,DAL,L 17-20,True,16,76,4.75,0,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,76%,0,0%,0,0%,False,Marshawn Lynch,False,17,20
2017.0,2017-12-25,15.0,16.0,31.247,OAK,PHI,L 10-19,True,25,95,3.80,0,3,2,-3,-1.50,0,66.7%,-1.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,43,64%,0,0%,0,0%,True,Marshawn Lynch,False,10,19
2017.0,2017-12-31,16.0,17.0,31.253,OAK,LAC,L 10-30,True,19,101,5.32,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,76%,0,0%,0,0%,True,Marshawn Lynch,False,10,30
2018.0,2018-09-10,1.0,1.0,32.141,OAK,LAR,L 13-33,True,11,41,3.73,1,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,24,34%,0,0%,0,0%,False,Marshawn Lynch,False,13,33
2018.0,2018-09-16,2.0,2.0,32.147,OAK,DEN,L 19-20,True,18,65,3.61,1,2,2,3,1.50,0,100.0%,1.50,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,42,65%,0,0%,0,0%,True,Marshawn Lynch,False,19,20
2018.0,2018-09-23,3.0,3.0,32.154,OAK,MIA,L 20-28,True,19,64,3.37,1,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,42,55%,0,0%,0,0%,True,Marshawn Lynch,False,20,28
2018.0,2018-09-30,4.0,4.0,32.161,OAK,CLE,W 45-42,True,20,130,6.50,0,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,54%,0,0%,0,0%,False,Marshawn Lynch,True,45,42
2018.0,2018-10-07,5.0,5.0,32.168,OAK,LAC,L 10-26,True,9,31,3.44,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,40%,0,0%,0,0%,True,Marshawn Lynch,False,10,26
2018.0,2018-10-14,6.0,6.0,32.175,OAK,SEA,L 3-27,True,13,45,3.46,0,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,50%,0,0%,0,0%,False,Marshawn Lynch,False,3,27
2018.0,2018-10-28,7.0,8.0,,OAK,IND,L 28-42,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Marshawn Lynch,False,28,42
2018.0,2018-11-01,8.0,9.0,,OAK,SFO,L 3-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Marshawn Lynch,False,3,34
2018.0,2018-11-11,9.0,10.0,,OAK,LAC,L 6-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Marshawn Lynch,False,6,20
2018.0,2018-11-18,10.0,11.0,,OAK,ARI,W 23-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Marshawn Lynch,True,23,21
2018.0,2018-11-25,11.0,12.0,,OAK,BAL,L 17-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Marshawn Lynch,False,17,34
2018.0,2018-12-02,12.0,13.0,,OAK,KAN,L 33-40,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Marshawn Lynch,False,33,40
2018.0,2018-12-09,13.0,14.0,,OAK,PIT,W 24-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Marshawn Lynch,True,24,21
2018.0,2018-12-16,14.0,15.0,,OAK,CIN,L 16-30,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Marshawn Lynch,False,16,30
2018.0,2018-12-24,15.0,16.0,,OAK,DEN,W 27-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Marshawn Lynch,True,27,14
2018.0,2018-12-30,16.0,17.0,,OAK,KAN,L 3-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Marshawn Lynch,False,3,35
2019.0,2019-12-29,16.0,17.0,33.251,SEA,SFO,L 21-26,False,12,34,2.83,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,23,31%,0,0%,0,0%,False,Marshawn Lynch,False,21,26
,149 Games,,,,,,76-73-0,False,2453,10413,4.25,85,391,287,2214,7.71,9,73.4%,5.66,1,3,33.33,8,1,0,81.9,0,0,2.67,9.33,2,94,568,0.0,1,1,2,0,0,27,15,0,7,0,0,,,,,,,False,Marshawn Lynch,False,73,0
