Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2017,2017-09-10,1,1,31.152,CHI,,ATL,L 17-23,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,27%,False,Connor Barth
2017,2017-09-17,2,2,31.159,CHI,@,TAM,L 7-29,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,14%,True,Connor Barth
2017,2017-09-24,3,3,31.166,CHI,,PIT,W 23-17,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,26%,False,Connor Barth
2017,2017-09-28,4,4,31.170,CHI,@,GNB,L 14-35,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,23%,True,Connor Barth
2017,2017-10-09,5,5,31.181,CHI,,MIN,L 17-20,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,14%,False,Connor Barth
2017,2017-10-15,6,6,31.187,CHI,@,BAL,W 27-24,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,10,27%,True,Connor Barth
2017,2017-10-22,7,7,31.194,CHI,,CAR,W 17-3,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,36%,False,Connor Barth
2017,2017-10-29,8,8,31.201,CHI,@,NOR,L 12-20,False,,,,2,3,66.7,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,27%,True,Connor Barth
2017,2017-11-12,9,10,31.215,CHI,,GNB,L 16-23,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,28%,False,Connor Barth
2017,2017-11-19,10,11,31.222,CHI,,DET,L 24-27,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,10,34%,False,Connor Barth
,108 Games,,,,,,,40-68-0,False,222,224,99.1,168,203,82.8,0,726,0.0,3,0,3,0,0,2,79,39.50,0,,,,,,,False,Connor Barth
