Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2014.0,2014-11-23,11.0,12.0,25.211,DAL,NYG,W 31-28,False,2,2,66,33.00,1,100.0%,33.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,22,41%,0,0%,0,0%,True,Cole Beasley,True,31,28
2014.0,2014-11-27,12.0,13.0,25.215,DAL,PHI,L 10-33,False,7,4,41,10.25,0,57.1%,5.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,29,48%,0,0%,0,0%,False,Cole Beasley,False,10,33
2014.0,2014-12-04,13.0,14.0,25.222,DAL,CHI,W 41-28,False,3,3,42,14.00,2,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,10,16%,0,0%,1,3%,True,Cole Beasley,True,41,28
2014.0,2014-12-14,14.0,15.0,25.232,DAL,PHI,W 38-27,False,4,4,42,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,43%,0,0%,0,0%,True,Cole Beasley,True,38,27
2014.0,2014-12-21,15.0,16.0,25.239,DAL,IND,W 42-7,False,3,2,29,14.50,1,66.7%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,17,27%,0,0%,1,4%,False,Cole Beasley,True,42,7
2014.0,2014-12-28,16.0,17.0,25.246,DAL,WAS,W 44-17,False,9,6,57,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,38%,0,0%,1,3%,True,Cole Beasley,True,44,17
2015.0,2015-09-13,1.0,1.0,26.14,DAL,NYG,W 27-26,False,6,4,49,12.25,0,66.7%,8.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-3,-3.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,40,57%,0,0%,4,13%,False,Cole Beasley,True,27,26
2015.0,2015-09-20,2.0,2.0,26.147,DAL,PHI,W 20-10,False,5,4,14,3.50,0,80.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,0.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,47%,0,0%,8,31%,True,Cole Beasley,True,20,10
2015.0,2015-09-27,3.0,3.0,26.154,DAL,ATL,L 28-39,False,4,4,49,12.25,0,100.0%,12.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,20,10.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,57%,0,0%,3,11%,False,Cole Beasley,False,28,39
2015.0,2015-10-04,4.0,4.0,26.161,DAL,NOR,L 20-26,False,6,6,62,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,56%,0,0%,5,17%,True,Cole Beasley,False,20,26
