Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-10-09,5.0,5.0,25.043,BAL,WAS,L 10-16,False,4,18,4.50,0,1,1,0,0.00,0,100.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,13%,0,0%,6,21%,False,Javorius Allen,False,10,16
2016.0,2016-10-16,6.0,6.0,25.05,BAL,NYG,L 23-27,False,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,2%,0,0%,11,34%,True,Javorius Allen,False,23,27
2016.0,2016-10-23,7.0,7.0,25.057,BAL,NYJ,L 16-24,False,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,32%,True,Javorius Allen,False,16,24
2016.0,2016-11-06,8.0,9.0,25.071,BAL,PIT,W 21-14,False,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,18,51%,False,Javorius Allen,True,21,14
2016.0,2016-11-10,9.0,10.0,25.075,BAL,CLE,W 28-7,False,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,7%,0,0%,12,52%,False,Javorius Allen,True,28,7
2016.0,2016-11-20,10.0,11.0,25.085,BAL,DAL,L 17-27,False,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,15,52%,True,Javorius Allen,False,17,27
2016.0,2016-11-27,11.0,12.0,25.092,BAL,CIN,W 19-14,False,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,48%,False,Javorius Allen,True,19,14
2016.0,2016-12-04,12.0,13.0,,BAL,MIA,W 38-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Javorius Allen,True,38,6
2016.0,2016-12-12,13.0,14.0,,BAL,NWE,L 23-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Javorius Allen,False,23,30
2016.0,2016-12-18,14.0,15.0,,BAL,PHI,W 27-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Javorius Allen,True,27,26
2016.0,2016-12-25,15.0,16.0,,BAL,PIT,L 27-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Javorius Allen,False,27,31
2016.0,2017-01-01,16.0,17.0,,BAL,CIN,L 10-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Javorius Allen,False,10,27
2017.0,2017-09-10,1.0,1.0,26.014,BAL,CIN,W 20-0,False,21,71,3.38,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,50%,0,0%,9,43%,True,Javorius Allen,True,20,0
2017.0,2017-09-17,2.0,2.0,26.021,BAL,CLE,W 24-10,False,14,66,4.71,0,6,5,35,7.00,1,83.3%,5.83,1,6,0.0,0,0,0,,,0,0,0,0,0,0,43,63%,0,0%,6,24%,False,Javorius Allen,True,24,10
2017.0,2017-09-24,3.0,3.0,26.028,BAL,JAX,L 7-44,False,8,15,1.88,0,6,5,13,2.60,0,83.3%,2.17,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,59%,0,0%,8,26%,True,Javorius Allen,False,7,44
2017.0,2017-10-01,4.0,4.0,26.035,BAL,PIT,L 9-26,False,2,7,3.50,0,6,6,37,6.17,0,100.0%,6.17,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,58%,0,0%,11,44%,False,Javorius Allen,False,9,26
2017.0,2017-10-08,5.0,5.0,26.042,BAL,OAK,W 30-17,False,21,73,3.48,1,5,4,12,3.00,0,80.0%,2.40,1,6,0.0,0,1,1,0,0,0,0,0,0,0,0,47,71%,0,0%,3,11%,True,Javorius Allen,True,30,17
2017.0,2017-10-15,6.0,6.0,26.049,BAL,CHI,L 24-27,False,10,49,4.90,0,4,3,17,5.67,0,75.0%,4.25,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,64%,0,0%,7,19%,False,Javorius Allen,False,24,27
2017.0,2017-10-22,7.0,7.0,26.056,BAL,MIN,L 16-24,False,6,20,3.33,0,11,8,29,3.63,0,72.7%,2.64,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,41,63%,0,0%,6,19%,True,Javorius Allen,False,16,24
2017.0,2017-10-26,8.0,8.0,26.06,BAL,MIA,W 40-0,False,17,55,3.24,0,3,1,2,2.00,0,33.3%,0.67,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,31,48%,0,0%,6,20%,False,Javorius Allen,True,40,0
2017.0,2017-11-05,9.0,9.0,26.07,BAL,TEN,L 20-23,False,7,21,3.00,0,8,7,44,6.29,1,87.5%,5.50,1,6,0.0,0,0,0,,,0,0,0,0,0,0,35,46%,0,0%,7,24%,True,Javorius Allen,False,20,23
2017.0,2017-11-19,10.0,11.0,26.084,BAL,GNB,W 23-0,False,3,8,2.67,0,1,1,9,9.00,0,100.0%,9.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,17%,0,0%,7,30%,True,Javorius Allen,True,23,0
2017.0,2017-11-27,11.0,12.0,26.092,BAL,HOU,W 23-16,False,5,15,3.00,1,1,1,2,2.00,0,100.0%,2.00,1,6,0.0,0,0,0,,,0,0,0,0,0,0,15,22%,0,0%,14,45%,False,Javorius Allen,True,23,16
2017.0,2017-12-03,12.0,13.0,26.098,BAL,DET,W 44-20,False,7,22,3.14,0,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,13,20%,0,0%,18,51%,False,Javorius Allen,True,44,20
2017.0,2017-12-10,13.0,14.0,26.105,BAL,PIT,L 38-39,False,6,25,4.17,2,2,2,32,16.00,0,100.0%,16.00,2,12,0.0,3,0,3,0,0,0,0,0,0,0,0,13,20%,0,0%,15,43%,True,Javorius Allen,False,38,39
2017.0,2017-12-17,14.0,15.0,26.112,BAL,CLE,W 27-10,False,13,70,5.38,0,3,1,4,4.00,0,33.3%,1.33,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,32%,0,0%,15,60%,True,Javorius Allen,True,27,10
2017.0,2017-12-23,15.0,16.0,26.118,BAL,IND,W 23-16,False,8,37,4.63,0,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,15,21%,0,0%,12,44%,False,Javorius Allen,True,23,16
2017.0,2017-12-31,16.0,17.0,26.126,BAL,CIN,L 27-31,False,5,37,7.40,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,30%,0,0%,22,58%,False,Javorius Allen,False,27,31
2018.0,2018-09-09,1.0,1.0,27.013,BAL,BUF,W 47-3,False,4,17,4.25,1,6,5,15,3.00,0,83.3%,2.50,1,6,0.0,0,0,0,,,0,0,0,0,0,0,30,38%,0,0%,18,53%,False,Javorius Allen,True,47,3
2018.0,2018-09-13,2.0,2.0,27.017,BAL,CIN,L 23-34,False,6,8,1.33,1,7,5,36,7.20,0,71.4%,5.14,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,42,49%,0,0%,20,67%,True,Javorius Allen,False,23,34
2018.0,2018-09-23,3.0,3.0,27.027,BAL,DEN,W 27-14,False,6,7,1.17,1,4,3,19,6.33,1,75.0%,4.75,2,12,0.0,0,0,0,,,0,0,0,0,0,0,39,54%,0,0%,8,29%,False,Javorius Allen,True,27,14
2018.0,2018-09-30,4.0,4.0,27.034,BAL,PIT,W 26-14,False,10,30,3.00,0,2,2,17,8.50,0,100.0%,8.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,43%,0,0%,12,41%,True,Javorius Allen,True,26,14
2018.0,2018-10-07,5.0,5.0,27.041,BAL,CLE,L 9-12,False,8,34,4.25,0,8,6,44,7.33,0,75.0%,5.50,0,0,0.0,0,0,0,,,1,1,0,0,0,0,50,57%,0,0%,16,47%,True,Javorius Allen,False,9,12
2018.0,2018-10-14,6.0,6.0,27.048,BAL,TEN,W 21-0,False,1,1,1.00,0,3,3,18,6.00,0,100.0%,6.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,37%,0,0%,5,23%,True,Javorius Allen,True,21,0
2018.0,2018-10-21,7.0,7.0,27.055,BAL,NOR,L 23-24,False,3,3,1.00,0,3,3,21,7.00,0,100.0%,7.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,44%,0,0%,9,38%,False,Javorius Allen,False,23,24
2018.0,2018-10-28,8.0,8.0,27.062,BAL,CAR,L 21-36,False,0,0,,0,5,3,18,6.00,1,60.0%,3.60,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,23,34%,0,0%,16,57%,True,Javorius Allen,False,21,36
2018.0,2018-11-04,9.0,9.0,27.069,BAL,PIT,L 16-23,False,1,6,6.00,0,5,5,8,1.60,0,100.0%,1.60,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,26,43%,0,0%,16,64%,False,Javorius Allen,False,16,23
2018.0,2018-11-18,10.0,11.0,27.083,BAL,CIN,W 24-21,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,6%,0,0%,13,48%,False,Javorius Allen,True,24,21
2018.0,2018-11-25,11.0,12.0,27.09,BAL,OAK,W 34-17,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,1%,0,0%,14,50%,False,Javorius Allen,True,34,17
2018.0,2018-12-02,12.0,13.0,27.097,BAL,ATL,W 26-16,False,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,15,54%,True,Javorius Allen,True,26,16
2018.0,2018-12-09,13.0,14.0,27.104,BAL,KAN,L 24-27,False,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,15,52%,True,Javorius Allen,False,24,27
2018.0,2018-12-16,14.0,15.0,27.111,BAL,TAM,W 20-12,False,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,3,4%,0,0%,12,52%,False,Javorius Allen,True,20,12
2018.0,2018-12-22,15.0,16.0,,BAL,LAC,W 22-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Javorius Allen,True,22,10
2018.0,2018-12-30,16.0,17.0,,BAL,CLE,W 26-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Javorius Allen,True,26,24
2019.0,2019-10-20,7.0,7.0,28.054,NYG,ARI,L 21-27,False,,,,,,,,,,0.0%,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,4,14%,False,Javorius Allen,False,21,27
2019.0,2019-10-27,8.0,8.0,28.061,NYG,DET,L 26-31,False,,,,,,,,,,0.0%,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,8,31%,True,Javorius Allen,False,26,31
2019.0,2019-11-04,9.0,9.0,28.069,NYG,DAL,L 18-37,False,,,,,,,,,,0.0%,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,18,58%,False,Javorius Allen,False,18,37
2019.0,2019-11-10,10.0,10.0,28.075,NYG,NYJ,L 27-34,False,,,,,,,,,,0.0%,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,23,70%,True,Javorius Allen,False,27,34
2019.0,2019-11-24,11.0,12.0,28.089,NYG,CHI,L 14-19,False,,,,,,,,,,0.0%,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,17,61%,True,Javorius Allen,False,14,19
2019.0,2019-12-01,12.0,13.0,28.096,NYG,GNB,L 13-31,False,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,5%,0,0%,14,64%,False,Javorius Allen,False,13,31
2019.0,2019-12-09,13.0,14.0,28.104,NYG,PHI,L 17-23,False,,,,,,,,,,0.0%,,0,0,,,,,,,0,,,0,0,0,3,6%,0,0%,23,70%,True,Javorius Allen,False,17,23
2019.0,2019-12-15,14.0,15.0,28.11,NYG,MIA,W 36-20,False,8,28,3.50,1,0,0,0,,0,0.0%,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,14,21%,0,0%,17,57%,False,Javorius Allen,True,36,20
2019.0,2019-12-22,15.0,16.0,28.117,NYG,WAS,W 41-35,False,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3%,0,0%,22,65%,True,Javorius Allen,True,41,35
2019.0,2019-12-29,16.0,17.0,28.124,NYG,PHI,L 17-34,False,1,4,4.00,0,2,1,9,9.00,0,50.0%,4.50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,14%,0,0%,23,68%,False,Javorius Allen,False,17,34
,64 Games,,,,,,27-37-0,False,350,1285,3.67,9,171,130,823,6.33,6,76.0%,4.81,15,90,0.0,10,2,12,0,0,3,3,0,0,0,0,,,,,,,False,Javorius Allen,False,37,0
