Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-12-30,16.0,17.0,,MIA,BUF,L 17-42,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Frank Gore,False,17,42
2019.0,2019-09-08,1.0,1.0,36.117,BUF,NYJ,W 17-16,False,11,20,1.82,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,19,29%,0,0%,0,0%,True,Frank Gore,True,17,16
2019.0,2019-09-15,2.0,2.0,36.124,BUF,NYG,W 28-14,True,19,68,3.58,1,2,2,15,7.50,0,100.0%,7.50,,1,6,0,0,0,0,0,0,43,61%,0,0%,0,0%,True,Frank Gore,True,28,14
2019.0,2019-09-22,3.0,3.0,36.131,BUF,CIN,W 21-17,True,14,76,5.43,1,2,2,13,6.50,0,100.0%,6.50,,1,6,0,0,0,0,0,0,47,61%,0,0%,0,0%,False,Frank Gore,True,21,17
2019.0,2019-09-29,4.0,4.0,36.138,BUF,NWE,L 10-16,True,17,109,6.41,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,35,44%,0,0%,0,0%,False,Frank Gore,False,10,16
2019.0,2019-10-06,5.0,5.0,36.145,BUF,TEN,W 14-7,True,14,60,4.29,0,2,2,9,4.50,0,100.0%,4.50,,0,0,0,0,0,0,0,0,33,52%,0,0%,0,0%,True,Frank Gore,True,14,7
2019.0,2019-10-20,6.0,7.0,36.159,BUF,MIA,W 31-21,True,11,55,5.00,0,1,1,11,11.00,0,100.0%,11.00,,0,0,0,0,0,0,0,0,30,55%,0,0%,0,0%,False,Frank Gore,True,31,21
2019.0,2019-10-27,7.0,8.0,36.166,BUF,PHI,L 13-31,True,9,34,3.78,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,17,29%,0,0%,0,0%,False,Frank Gore,False,13,31
2019.0,2019-11-03,8.0,9.0,36.173,BUF,WAS,W 24-9,False,11,15,1.36,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,21,34%,0,0%,0,0%,False,Frank Gore,True,24,9
2019.0,2019-11-10,9.0,10.0,36.18,BUF,CLE,L 16-19,True,5,12,2.40,0,1,1,4,4.00,0,100.0%,4.00,,0,0,0,0,0,0,0,0,22,32%,0,0%,0,0%,True,Frank Gore,False,16,19
2019.0,2019-11-17,10.0,11.0,36.187,BUF,MIA,W 37-20,False,11,27,2.45,0,2,1,18,18.00,0,50.0%,9.00,,0,0,0,0,0,0,0,0,19,27%,0,0%,0,0%,True,Frank Gore,True,37,20
2019.0,2019-11-24,11.0,12.0,36.194,BUF,DEN,W 20-3,False,15,65,4.33,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,22,30%,0,0%,0,0%,False,Frank Gore,True,20,3
2019.0,2019-11-28,12.0,13.0,36.198,BUF,DAL,W 26-15,False,9,11,1.22,0,1,1,14,14.00,0,100.0%,14.00,,0,0,0,0,0,0,0,0,14,21%,0,0%,0,0%,True,Frank Gore,True,26,15
2019.0,2019-12-08,13.0,14.0,36.208,BUF,BAL,L 17-24,False,4,6,1.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,13,18%,0,0%,0,0%,False,Frank Gore,False,17,24
2019.0,2019-12-15,14.0,15.0,36.215,BUF,PIT,W 17-10,False,10,15,1.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,19,29%,0,0%,0,0%,True,Frank Gore,True,17,10
2019.0,2019-12-21,15.0,16.0,36.221,BUF,NWE,L 17-24,False,,,,,,,,,,0.0%,,,0,0,0,,,0,0,0,2,4%,0,0%,0,0%,True,Frank Gore,False,17,24
2019.0,2019-12-29,16.0,17.0,36.229,BUF,NYJ,L 6-13,True,6,26,4.33,0,4,3,16,5.33,0,75.0%,4.00,,0,0,0,0,0,0,0,0,14,22%,0,0%,0,0%,False,Frank Gore,False,6,13
2020.0,2020-09-13,1.0,1.0,37.122,NYJ,BUF,L 17-27,True,6,24,4.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,14,25%,0,0%,0,0%,True,Frank Gore,False,17,27
2020.0,2020-09-20,2.0,2.0,37.129,NYJ,SFO,L 13-31,True,21,63,3.00,0,2,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,37,57%,0,0%,0,0%,False,Frank Gore,False,13,31
2020.0,2020-09-27,3.0,3.0,37.136,NYJ,IND,L 7-36,True,15,57,3.80,0,1,1,5,5.00,0,100.0%,5.00,,0,0,0,0,0,0,0,0,26,41%,0,0%,0,0%,True,Frank Gore,False,7,36
2020.0,2020-10-01,4.0,4.0,37.14,NYJ,DEN,L 28-37,True,13,30,2.31,0,2,1,6,6.00,0,50.0%,3.00,,0,0,0,0,0,0,0,0,37,48%,0,0%,0,0%,False,Frank Gore,False,28,37
2020.0,2020-10-11,5.0,5.0,37.15,NYJ,ARI,L 10-30,False,9,30,3.33,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,23,33%,0,0%,0,0%,False,Frank Gore,False,10,30
2020.0,2020-10-18,6.0,6.0,37.157,NYJ,MIA,L 0-24,True,11,46,4.18,0,4,4,24,6.00,0,100.0%,6.00,,0,0,0,0,0,0,0,0,25,35%,0,0%,0,0%,True,Frank Gore,False,0,24
2020.0,2020-10-25,7.0,7.0,37.164,NYJ,BUF,L 10-18,True,11,60,5.45,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,16,28%,0,0%,0,0%,False,Frank Gore,False,10,18
2020.0,2020-11-01,8.0,8.0,37.171,NYJ,KAN,L 9-35,True,10,30,3.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,22,39%,0,0%,0,0%,True,Frank Gore,False,9,35
2020.0,2020-11-09,9.0,9.0,37.179,NYJ,NWE,L 27-30,True,12,46,3.83,0,2,2,13,6.50,0,100.0%,6.50,,0,0,0,0,0,0,0,0,23,50%,0,0%,0,0%,False,Frank Gore,False,27,30
2020.0,2020-11-22,10.0,11.0,37.192,NYJ,LAC,L 28-34,True,15,61,4.07,1,2,2,10,5.00,0,100.0%,5.00,,1,6,0,0,0,0,0,0,35,58%,0,0%,0,0%,True,Frank Gore,False,28,34
2020.0,2020-11-29,11.0,12.0,37.199,NYJ,MIA,L 3-20,True,18,74,4.11,0,3,3,12,4.00,0,100.0%,4.00,,0,0,0,0,0,0,0,0,32,58%,0,0%,0,0%,False,Frank Gore,False,3,20
2020.0,2020-12-06,12.0,13.0,37.206,NYJ,LVR,L 28-31,True,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,2,3%,0,0%,0,0%,False,Frank Gore,False,28,31
2020.0,2020-12-13,13.0,14.0,37.213,NYJ,SEA,L 3-40,True,8,23,2.88,0,1,1,8,8.00,0,100.0%,8.00,,0,0,1,1,0,0,0,0,17,32%,0,0%,0,0%,True,Frank Gore,False,3,40
2020.0,2020-12-20,14.0,15.0,37.22,NYJ,LAR,W 23-20,True,23,59,2.57,1,1,1,6,6.00,0,100.0%,6.00,,1,6,0,0,0,0,0,0,40,62%,0,0%,0,0%,True,Frank Gore,True,23,20
2020.0,2020-12-27,15.0,16.0,37.227,NYJ,CLE,W 23-16,True,14,48,3.43,0,1,1,5,5.00,0,100.0%,5.00,,0,0,0,0,0,0,0,0,31,45%,0,0%,0,0%,False,Frank Gore,True,23,16
2020.0,2021-01-03,16.0,17.0,,NYJ,NWE,L 14-28,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Frank Gore,False,14,28
,241 Games,,,,,,116-124-1,False,3735,16000,4.28,81,697,484,3985,8.23,18,69.4%,5.72,1,100,602,46,30,0,11,7,1,,,,,,,False,Frank Gore,False,124,1
