Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-10-30,7.0,8.0,24.342,KAN,IND,W 30-14,True,7,19,2.71,0,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,35%,0,0%,0,0%,True,Spencer Ware,True,30,14
2016.0,2016-11-06,8.0,9.0,,KAN,JAX,W 19-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Spencer Ware,True,19,14
2016.0,2016-11-13,9.0,10.0,24.356,KAN,CAR,W 20-17,True,13,61,4.69,0,3,3,11,3.67,0,100.0%,3.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,64%,0,0%,0,0%,True,Spencer Ware,True,20,17
2016.0,2016-11-20,10.0,11.0,24.363,KAN,TAM,L 17-19,True,17,69,4.06,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,1,0,0,41,77%,0,0%,0,0%,False,Spencer Ware,False,17,19
2016.0,2016-11-27,11.0,12.0,25.004,KAN,DEN,W 30-27,True,17,64,3.76,0,2,2,32,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,48%,0,0%,0,0%,True,Spencer Ware,True,30,27
2016.0,2016-12-04,12.0,13.0,25.011,KAN,ATL,W 29-28,True,14,29,2.07,1,4,3,23,7.67,1,75.0%,5.75,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,37,76%,0,0%,0,0%,True,Spencer Ware,True,29,28
2016.0,2016-12-08,13.0,14.0,25.015,KAN,OAK,W 21-13,True,20,56,2.80,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,73%,0,0%,0,0%,False,Spencer Ware,True,21,13
2016.0,2016-12-18,14.0,15.0,25.025,KAN,TEN,L 17-19,True,18,69,3.83,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,1,0,0,36,62%,0,0%,0,0%,False,Spencer Ware,False,17,19
2016.0,2016-12-25,15.0,16.0,25.032,KAN,DEN,W 33-10,True,13,62,4.77,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,37,49%,0,0%,0,0%,False,Spencer Ware,True,33,10
2016.0,2017-01-01,16.0,17.0,,KAN,SDG,W 37-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Spencer Ware,True,37,27
2018.0,2018-09-09,1.0,1.0,26.29,KAN,LAC,W 38-28,False,3,32,10.67,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,16%,0,0%,4,13%,True,Spencer Ware,True,38,28
2018.0,2018-09-16,2.0,2.0,26.297,KAN,PIT,W 42-37,False,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,10%,0,0%,6,17%,True,Spencer Ware,True,42,37
2018.0,2018-09-23,3.0,3.0,26.304,KAN,SFO,W 38-27,False,1,1,1.00,0,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,24%,0,0%,4,14%,False,Spencer Ware,True,38,27
2018.0,2018-10-01,4.0,4.0,26.312,KAN,DEN,W 27-23,False,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,31%,0,0%,5,18%,True,Spencer Ware,True,27,23
2018.0,2018-10-07,5.0,5.0,26.318,KAN,JAX,W 30-14,False,1,0,0.00,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,11%,0,0%,5,21%,False,Spencer Ware,True,30,14
2018.0,2018-10-14,6.0,6.0,26.325,KAN,NWE,L 40-43,False,2,5,2.50,0,3,2,9,4.50,0,66.7%,3.00,1,10,10.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,30%,0,0%,9,25%,True,Spencer Ware,False,40,43
2018.0,2018-10-21,7.0,7.0,26.332,KAN,CIN,W 45-10,False,8,59,7.38,0,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,31%,0,0%,3,11%,False,Spencer Ware,True,45,10
2018.0,2018-10-28,8.0,8.0,26.339,KAN,DEN,W 30-23,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,16%,0,0%,3,10%,False,Spencer Ware,True,30,23
2018.0,2018-11-04,9.0,9.0,26.346,KAN,CLE,W 37-21,False,2,12,6.00,0,5,4,69,17.25,0,80.0%,13.80,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,22%,0,0%,7,30%,True,Spencer Ware,True,37,21
2018.0,2018-11-11,10.0,10.0,26.353,KAN,ARI,W 26-14,False,2,6,3.00,1,1,1,7,7.00,0,100.0%,7.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,20,34%,0,0%,3,12%,False,Spencer Ware,True,26,14
2018.0,2018-11-19,11.0,11.0,26.361,KAN,LAR,L 51-54,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,15%,0,0%,13,30%,True,Spencer Ware,False,51,54
2018.0,2018-12-02,12.0,13.0,27.009,KAN,OAK,W 40-33,True,14,47,3.36,1,1,1,5,5.00,0,100.0%,5.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,49,69%,0,0%,0,0%,True,Spencer Ware,True,40,33
2018.0,2018-12-09,13.0,14.0,27.016,KAN,BAL,W 27-24,True,15,75,5.00,0,5,5,54,10.80,0,100.0%,10.80,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,48%,0,0%,0,0%,False,Spencer Ware,True,27,24
2018.0,2018-12-13,14.0,15.0,,KAN,LAC,L 28-29,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Spencer Ware,False,28,29
2018.0,2018-12-23,15.0,16.0,,KAN,SEA,L 31-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Spencer Ware,False,31,38
2018.0,2018-12-30,16.0,17.0,,KAN,OAK,W 35-3,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Spencer Ware,True,35,3
2019.0,2019-09-08,1.0,1.0,,IND,LAC,L 24-30,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Spencer Ware,False,24,30
2019.0,2019-09-15,2.0,2.0,,IND,TEN,W 19-17,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Spencer Ware,True,19,17
2019.0,2019-12-08,13.0,14.0,28.015,KAN,NWE,W 23-16,False,5,11,2.20,0,2,1,-9,-9.00,0,50.0%,-4.50,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,30,39%,0,0%,4,15%,True,Spencer Ware,True,23,16
2019.0,2019-12-15,14.0,15.0,28.022,KAN,DEN,W 23-3,False,7,26,3.71,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,40%,0,0%,2,11%,False,Spencer Ware,True,23,3
2019.0,2019-12-22,15.0,16.0,28.029,KAN,CHI,W 26-3,True,5,14,2.80,0,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,24,35%,0,0%,2,10%,True,Spencer Ware,True,26,3
2019.0,2019-12-22,15.0,16.0,,IND,CAR,W 38-6,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Spencer Ware,True,38,6
2019.0,2019-12-29,16.0,17.0,,KAN,LAC,W 31-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Spencer Ware,True,31,21
,43 Games,,,,,,36-7-0,False,357,1631,4.57,11,78,64,698,10.91,2,82.1%,8.95,2,24,12.00,0,13,78,0.0,2,0,2,0,0,5,3,0,3,0,0,,,,,,,False,Spencer Ware,False,7,0
