Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-11-24,11.0,12.0,22.224,CAR,NOR,L 31-34,True,9,6,126,21.00,2,66.7%,14.00,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,61,82%,0,0%,3,10%,True,D.J. Moore,False,31,34
2019.0,2019-12-01,12.0,13.0,22.231,CAR,WAS,L 21-29,True,12,6,75,12.50,1,50.0%,6.25,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,35,11.67,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,70,96%,0,0%,5,15%,False,D.J. Moore,False,21,29
2019.0,2019-12-08,13.0,14.0,22.238,CAR,ATL,L 20-40,True,6,4,81,20.25,0,66.7%,13.50,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,99%,0,0%,0,0%,True,D.J. Moore,False,20,40
2019.0,2019-12-15,14.0,15.0,22.245,CAR,SEA,L 24-30,True,12,8,113,14.13,0,66.7%,9.42,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,70,97%,0,0%,0,0%,False,D.J. Moore,False,24,30
2019.0,2019-12-22,15.0,16.0,22.252,CAR,IND,L 6-38,True,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,9%,0,0%,0,0%,True,D.J. Moore,False,6,38
2019.0,2019-12-29,16.0,17.0,,CAR,NOR,L 10-42,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,D.J. Moore,False,10,42
2020.0,2020-09-13,1.0,1.0,23.152,CAR,LVR,L 30-34,True,9,4,54,13.50,0,44.4%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,87%,0,0%,0,0%,False,D.J. Moore,False,30,34
2020.0,2020-09-20,2.0,2.0,23.159,CAR,TAM,L 17-31,True,13,8,120,15.00,0,61.5%,9.23,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,89%,0,0%,1,4%,True,D.J. Moore,False,17,31
2020.0,2020-09-27,3.0,3.0,23.166,CAR,LAC,W 21-16,True,4,2,65,32.50,0,50.0%,16.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,88%,0,0%,0,0%,True,D.J. Moore,True,21,16
2020.0,2020-10-04,4.0,4.0,23.173,CAR,ARI,W 31-21,True,6,4,49,12.25,0,66.7%,8.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,72%,0,0%,1,4%,False,D.J. Moore,True,31,21
