Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2014.0,2014-10-12,6.0,6.0,,DET,MIN,W 17-3,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Calvin Johnson,True,17,3
2014.0,2014-10-19,7.0,7.0,,DET,NOR,W 24-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Calvin Johnson,True,24,23
2014.0,2014-10-26,8.0,8.0,,DET,ATL,W 22-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Calvin Johnson,True,22,21
2014.0,2014-11-09,9.0,10.0,29.041,DET,MIA,W 20-16,True,15,7,113,16.14,1,46.7%,7.53,0,0,,0,,1,6,0,0,0,0,0,0,58,87%,0,0%,0,0%,False,Calvin Johnson,True,20,16
2014.0,2014-11-16,10.0,11.0,29.048,DET,ARI,L 6-14,True,12,5,59,11.80,0,41.7%,4.92,0,0,,0,,0,0,0,0,0,0,0,0,52,93%,0,0%,0,0%,True,Calvin Johnson,False,6,14
2014.0,2014-11-23,11.0,12.0,29.055,DET,NWE,L 9-34,True,10,4,58,14.50,0,40.0%,5.80,0,0,,0,,0,0,0,0,0,0,0,0,64,80%,0,0%,0,0%,True,Calvin Johnson,False,9,34
2014.0,2014-11-27,12.0,13.0,29.059,DET,CHI,W 34-17,True,16,11,146,13.27,2,68.8%,9.13,0,0,,0,,2,12,0,0,0,0,0,0,57,78%,0,0%,0,0%,False,Calvin Johnson,True,34,17
2014.0,2014-12-07,13.0,14.0,29.069,DET,TAM,W 34-17,True,9,8,158,19.75,1,88.9%,17.56,0,0,,0,,1,6,0,0,0,0,0,0,55,80%,0,0%,0,0%,False,Calvin Johnson,True,34,17
2014.0,2014-12-14,14.0,15.0,29.076,DET,MIN,W 16-14,True,6,4,53,13.25,0,66.7%,8.83,0,0,,0,,0,0,0,0,0,0,0,0,47,92%,1,1%,0,0%,False,Calvin Johnson,True,16,14
2014.0,2014-12-21,15.0,16.0,29.083,DET,CHI,W 20-14,True,12,6,103,17.17,0,50.0%,8.58,0,0,,0,,0,0,0,0,0,0,0,0,63,88%,0,0%,0,0%,True,Calvin Johnson,True,20,14
2014.0,2014-12-28,16.0,17.0,29.09,DET,GNB,L 20-30,True,11,4,39,9.75,2,36.4%,3.55,0,0,,0,,2,12,0,0,0,0,0,0,61,88%,0,0%,0,0%,True,Calvin Johnson,False,20,30
2015.0,2015-09-13,1.0,1.0,29.349,DET,SDG,L 28-33,True,4,2,39,19.50,0,50.0%,9.75,0,0,,0,,0,0,0,0,0,0,0,0,44,94%,0,0%,0,0%,True,Calvin Johnson,False,28,33
2015.0,2015-09-20,2.0,2.0,29.356,DET,MIN,L 16-26,True,17,10,83,8.30,1,58.8%,4.88,0,0,,0,,1,6,0,0,0,0,0,0,78,100%,0,0%,0,0%,True,Calvin Johnson,False,16,26
2015.0,2015-09-27,3.0,3.0,29.363,DET,DEN,L 12-24,True,13,8,77,9.63,0,61.5%,5.92,0,0,,0,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,False,Calvin Johnson,False,12,24
2015.0,2015-10-05,4.0,4.0,30.006,DET,SEA,L 10-13,True,11,7,56,8.00,0,63.6%,5.09,0,0,,0,,0,0,1,1,0,0,0,0,55,98%,0,0%,0,0%,True,Calvin Johnson,False,10,13
2015.0,2015-10-11,5.0,5.0,30.012,DET,ARI,L 17-42,True,7,5,67,13.40,0,71.4%,9.57,0,0,,0,,0,0,0,0,0,0,0,0,71,75%,0,0%,0,0%,False,Calvin Johnson,False,17,42
2015.0,2015-10-18,6.0,6.0,30.019,DET,CHI,W 37-34,True,9,6,166,27.67,1,66.7%,18.44,0,0,,0,,1,6,0,0,0,0,0,0,78,96%,0,0%,0,0%,False,Calvin Johnson,True,37,34
2015.0,2015-10-25,7.0,7.0,30.026,DET,MIN,L 19-28,True,7,5,86,17.20,1,71.4%,12.29,0,0,,0,,1,6,0,0,0,0,0,0,50,93%,0,0%,0,0%,False,Calvin Johnson,False,19,28
2015.0,2015-11-01,8.0,8.0,30.033,DET,KAN,L 10-45,True,10,5,85,17.00,0,50.0%,8.50,0,0,,0,,0,0,0,0,0,0,0,0,46,77%,0,0%,0,0%,True,Calvin Johnson,False,10,45
2015.0,2015-11-15,9.0,10.0,30.047,DET,GNB,W 18-16,True,9,6,81,13.50,0,66.7%,9.00,0,0,,0,,0,0,0,0,0,0,0,0,62,95%,0,0%,1,3%,True,Calvin Johnson,True,18,16
2015.0,2015-11-22,10.0,11.0,30.054,DET,OAK,W 18-13,True,9,5,88,17.60,0,55.6%,9.78,0,0,,0,,0,0,0,0,0,0,0,0,71,99%,0,0%,0,0%,False,Calvin Johnson,True,18,13
2015.0,2015-11-26,11.0,12.0,30.058,DET,PHI,W 45-14,True,14,8,93,11.63,3,57.1%,6.64,0,0,,0,,3,18,0,0,0,0,0,0,68,94%,0,0%,0,0%,False,Calvin Johnson,True,45,14
2015.0,2015-12-03,12.0,13.0,30.065,DET,GNB,L 23-27,True,8,3,44,14.67,1,37.5%,5.50,0,0,,0,,1,6,0,0,0,0,0,0,64,98%,0,0%,0,0%,False,Calvin Johnson,False,23,27
2015.0,2015-12-13,13.0,14.0,30.075,DET,STL,L 14-21,True,5,1,16,16.00,0,20.0%,3.20,0,0,,0,,0,0,0,0,0,0,0,0,69,97%,0,0%,0,0%,True,Calvin Johnson,False,14,21
2015.0,2015-12-21,14.0,15.0,30.083,DET,NOR,W 35-27,True,1,1,19,19.00,0,100.0%,19.00,0,0,,0,,0,0,0,0,0,0,0,0,50,94%,2,3%,1,3%,True,Calvin Johnson,True,35,27
2015.0,2015-12-27,15.0,16.0,30.089,DET,SFO,W 32-17,True,10,6,77,12.83,1,60.0%,7.70,0,0,,0,,1,6,0,0,0,0,0,0,63,89%,0,0%,0,0%,False,Calvin Johnson,True,32,17
2015.0,2016-01-03,16.0,17.0,30.096,DET,CHI,W 24-20,True,15,10,137,13.70,1,66.7%,9.13,0,0,,0,,1,6,0,0,0,0,0,0,59,91%,0,0%,0,0%,True,Calvin Johnson,True,24,20
,135 Games,,,,,,49-86-0,False,1312,731,11619,15.89,83,55.7%,8.86,19,167,8.79,1,2,84,508,14,10,0,3,1,0,,,,,,,False,Calvin Johnson,False,86,0
