Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2004,2004-11-28,11,12,31.175,MIA,SFO,False,0,0,,0,3,3,100.0,1,2,50.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,24,17,Olindo Mare
2004,2004-12-05,12,13,31.182,MIA,BUF,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,32,42,Olindo Mare
2004,2004-12-12,13,14,31.189,MIA,DEN,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,17,20,Olindo Mare
2004,2004-12-20,14,15,31.197,MIA,NWE,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,29,28,Olindo Mare
2004,2004-12-26,15,16,31.203,MIA,CLE,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,1,0,1,0,,0,,0,0,0,0,1,19,19.00,0,,,,,,,False,True,10,7,Olindo Mare
2004,2005-01-02,16,17,31.210,MIA,BAL,False,0,0,,0,3,3,100.0,,1,0.0,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,23,30,Olindo Mare
2005,2005-09-11,1,1,32.097,MIA,DEN,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,34,10,Olindo Mare
2005,2005-09-18,2,2,32.104,MIA,NYJ,False,0,0,,0,1,1,100.0,,1,0.0,0,1,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,7,17,Olindo Mare
2005,2005-09-25,3,3,32.111,MIA,CAR,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,27,24,Olindo Mare
2005,2005-10-09,4,5,32.125,MIA,BUF,False,0,0,,0,2,2,100.0,,,,0,2,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,True,False,14,20,Olindo Mare
2005,2005-10-16,5,6,32.132,MIA,TAM,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,,0,0,0,0,1,8,8.00,0,,,,,,,True,False,13,27,Olindo Mare
2005,2005-10-21,6,7,32.137,MIA,KAN,False,0,0,,0,2,2,100.0,2,2,100.0,0,8,0.0,1,0,1,0,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,20,30,Olindo Mare
2005,2005-10-30,7,8,32.146,MIA,NOR,False,0,0,,0,1,1,100.0,4,5,80.0,0,13,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,21,6,Olindo Mare
2005,2005-11-06,8,9,32.153,MIA,ATL,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,10,17,Olindo Mare
2005,2005-11-13,9,10,32.160,MIA,NWE,False,0,0,,0,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,16,23,Olindo Mare
2005,2005-11-20,10,11,32.167,MIA,CLE,False,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,True,False,0,22,Olindo Mare
2005,2005-11-27,11,12,32.174,MIA,OAK,False,0,0,,0,4,4,100.0,1,2,50.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,33,21,Olindo Mare
2005,2005-12-04,12,13,32.181,MIA,BUF,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,24,23,Olindo Mare
2005,2005-12-11,13,14,32.188,MIA,SDG,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0,,0,1,0,0,0,0,,0,,,,,,,True,True,23,21,Olindo Mare
2005,2005-12-18,14,15,32.195,MIA,NYJ,False,0,0,,0,3,3,100.0,1,2,50.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,24,20,Olindo Mare
2005,2005-12-24,15,16,32.201,MIA,TEN,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,24,10,Olindo Mare
2005,2006-01-01,16,17,32.209,MIA,NWE,False,0,0,,0,2,2,100.0,4,4,100.0,0,14,0.0,1,0,1,0,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,28,26,Olindo Mare
2006,2006-09-07,1,1,33.093,MIA,PIT,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,False,17,28,Olindo Mare
2006,2006-09-17,2,2,33.103,MIA,BUF,False,0,0,,0,,,,,1,0.0,0,0,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,6,16,Olindo Mare
2006,2006-09-24,3,3,33.110,MIA,TEN,False,0,0,,0,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,13,10,Olindo Mare
2006,2006-10-01,4,4,33.117,MIA,HOU,False,0,0,,0,,,,3,3,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,15,17,Olindo Mare
2006,2006-10-08,5,5,33.124,MIA,NWE,False,0,0,,0,1,1,100.0,1,3,33.3,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,10,20,Olindo Mare
2006,2006-10-15,6,6,33.131,MIA,NYJ,False,0,0,,0,2,2,100.0,1,2,50.0,0,5,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,False,17,20,Olindo Mare
2006,2006-10-22,7,7,33.138,MIA,GNB,False,0,0,,0,1,1,100.0,3,4,75.0,0,10,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,24,34,Olindo Mare
2006,2006-11-05,8,9,33.152,MIA,CHI,False,0,0,,0,4,4,100.0,1,2,50.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,31,13,Olindo Mare
2006,2006-11-12,9,10,33.159,MIA,KAN,False,0,0,,0,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,13,10,Olindo Mare
2006,2006-11-19,10,11,33.166,MIA,MIN,False,0,0,,0,3,3,100.0,1,2,50.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,24,20,Olindo Mare
2006,2006-11-23,11,12,33.170,MIA,DET,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,27,10,Olindo Mare
2006,2006-12-03,12,13,33.180,MIA,JAX,False,0,0,,0,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,10,24,Olindo Mare
2006,2006-12-10,13,14,33.187,MIA,NWE,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,21,0,Olindo Mare
2006,2006-12-17,14,15,33.194,MIA,BUF,False,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,True,False,0,21,Olindo Mare
2006,2006-12-25,15,16,33.202,MIA,NYJ,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,10,13,Olindo Mare
2006,2006-12-31,16,17,33.208,MIA,IND,False,0,0,,0,1,1,100.0,5,5,100.0,0,16,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,22,27,Olindo Mare
2007,2007-09-06,1,1,34.092,NOR,IND,False,0,0,,0,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,10,41,Olindo Mare
2007,2007-09-16,2,2,34.102,NOR,TAM,False,0,0,,0,2,2,100.0,,1,0.0,0,2,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,14,31,Olindo Mare
2007,2007-09-24,3,3,34.110,NOR,TEN,False,0,0,,0,2,2,100.0,,,,0,2,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,False,False,14,31,Olindo Mare
2007,2007-10-07,4,5,34.123,NOR,CAR,False,0,0,,0,1,1,100.0,2,4,50.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,13,16,Olindo Mare
2007,2007-10-14,5,6,34.130,NOR,SEA,False,0,0,,0,4,4,100.0,,,,0,4,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,True,True,28,17,Olindo Mare
2007,2007-10-21,6,7,34.137,NOR,ATL,False,0,0,,0,2,2,100.0,,,,0,2,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,False,True,22,16,Olindo Mare
2007,2007-10-28,7,8,34.144,NOR,SFO,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,31,10,Olindo Mare
2007,2007-11-04,8,9,34.151,NOR,JAX,False,0,0,,0,5,5,100.0,2,4,50.0,0,11,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,41,24,Olindo Mare
2007,2007-11-11,9,10,34.158,NOR,STL,False,0,0,,0,1,1,100.0,,,,0,1,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,False,False,29,37,Olindo Mare
2007,2007-11-18,10,11,34.165,NOR,HOU,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,10,23,Olindo Mare
2007,2007-11-25,11,12,34.172,NOR,CAR,False,0,0,,0,4,4,100.0,1,2,50.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,31,6,Olindo Mare
2007,2007-12-02,12,13,34.179,NOR,TAM,False,0,0,,0,3,3,100.0,,,,0,3,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,False,False,23,27,Olindo Mare
2007,2007-12-10,13,14,34.187,NOR,ATL,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,34,14,Olindo Mare
2007,2007-12-16,14,15,,NOR,ARI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,31,24,Olindo Mare
2007,2007-12-23,15,16,,NOR,PHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,23,38,Olindo Mare
2007,2007-12-30,16,17,,NOR,CHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,25,33,Olindo Mare
2008,2008-09-07,1,1,35.093,SEA,BUF,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,10,34,Olindo Mare
2008,2008-09-14,2,2,35.100,SEA,SFO,False,0,0,,0,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,30,33,Olindo Mare
2008,2008-09-21,3,3,35.107,SEA,STL,False,0,0,,0,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,37,13,Olindo Mare
2008,2008-10-05,4,5,35.121,SEA,NYG,False,0,0,,0,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,6,44,Olindo Mare
2008,2008-10-12,5,6,35.128,SEA,GNB,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,17,27,Olindo Mare
2008,2008-10-19,6,7,35.135,SEA,TAM,False,0,0,,0,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,10,20,Olindo Mare
2008,2008-10-26,7,8,35.142,SEA,SFO,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,True,34,13,Olindo Mare
2008,2008-11-02,8,9,35.149,SEA,PHI,False,0,0,,0,1,1,100.0,,,,0,1,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,False,7,26,Olindo Mare
2008,2008-11-09,9,10,35.156,SEA,MIA,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,19,21,Olindo Mare
2008,2008-11-16,10,11,35.163,SEA,ARI,False,0,0,,0,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,20,26,Olindo Mare
2008,2008-11-23,11,12,35.170,SEA,WAS,False,0,0,,0,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,17,20,Olindo Mare
2008,2008-11-27,12,13,35.174,SEA,DAL,False,0,0,,0,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,9,34,Olindo Mare
2008,2008-12-07,13,14,35.184,SEA,NWE,False,0,0,,0,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,21,24,Olindo Mare
2008,2008-12-14,14,15,35.191,SEA,STL,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,23,20,Olindo Mare
2008,2008-12-21,15,16,35.198,SEA,NYJ,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,13,3,Olindo Mare
2008,2008-12-28,16,17,35.205,SEA,ARI,False,0,0,,0,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,21,34,Olindo Mare
2009,2009-09-13,1,1,36.099,SEA,STL,False,0,0,,0,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,28,0,Olindo Mare
2009,2009-09-20,2,2,36.106,SEA,SFO,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,10,23,Olindo Mare
2009,2009-09-27,3,3,36.113,SEA,CHI,False,0,0,,0,1,1,100.0,4,6,66.7,0,13,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,False,19,25,Olindo Mare
2009,2009-10-04,4,4,36.120,SEA,IND,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,17,34,Olindo Mare
2009,2009-10-11,5,5,36.127,SEA,JAX,False,0,0,,0,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,41,0,Olindo Mare
2009,2009-10-18,6,6,36.134,SEA,ARI,False,0,0,,0,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,3,27,Olindo Mare
2009,2009-11-01,7,8,36.148,SEA,DAL,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,17,38,Olindo Mare
2009,2009-11-08,8,9,36.155,SEA,DET,False,0,0,,0,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,32,20,Olindo Mare
2009,2009-11-15,9,10,36.162,SEA,ARI,False,0,0,,0,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,20,31,Olindo Mare
2009,2009-11-22,10,11,36.169,SEA,MIN,False,0,0,,0,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,9,35,Olindo Mare
2009,2009-11-29,11,12,36.176,SEA,STL,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,27,17,Olindo Mare
2009,2009-12-06,12,13,36.183,SEA,SFO,False,0,0,,0,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,,0,0,0,0,1,32,32.00,0,,,,,,,False,True,20,17,Olindo Mare
2009,2009-12-13,13,14,36.190,SEA,HOU,False,0,0,,0,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,7,34,Olindo Mare
2009,2009-12-20,14,15,36.197,SEA,TAM,False,0,0,,0,1,1,100.0,,,,0,1,0.0,0,0,0,0,0,0,,0,1,-3,0,0,0,,0,,,,,,,False,False,7,24,Olindo Mare
2009,2009-12-27,15,16,36.204,SEA,GNB,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,10,48,Olindo Mare
2009,2010-01-03,16,17,36.211,SEA,TEN,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,13,17,Olindo Mare
2010,2010-09-12,1,1,37.098,SEA,SFO,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,31,6,Olindo Mare
2010,2010-09-19,2,2,37.105,SEA,DEN,False,0,0,,0,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,14,31,Olindo Mare
2010,2010-09-26,3,3,37.112,SEA,SDG,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,27,20,Olindo Mare
2010,2010-10-03,4,4,37.119,SEA,STL,False,0,0,,0,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,3,20,Olindo Mare
2010,2010-10-17,5,6,37.133,SEA,CHI,False,0,0,,0,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,23,20,Olindo Mare
2010,2010-10-24,6,7,37.140,SEA,ARI,False,0,0,,0,1,1,100.0,5,5,100.0,0,16,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,22,10,Olindo Mare
2010,2010-10-31,7,8,37.147,SEA,OAK,False,0,0,,0,,,,1,3,33.3,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,3,33,Olindo Mare
2010,2010-11-07,8,9,37.154,SEA,NYG,False,0,0,,0,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,7,41,Olindo Mare
2010,2010-11-14,9,10,37.161,SEA,ARI,False,0,0,,0,3,3,100.0,5,6,83.3,0,18,0.0,0,1,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,True,36,18,Olindo Mare
2010,2010-11-21,10,11,37.168,SEA,NOR,False,0,0,,0,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,19,34,Olindo Mare
2010,2010-11-28,11,12,37.175,SEA,KAN,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,24,42,Olindo Mare
2010,2010-12-05,12,13,37.182,SEA,CAR,False,0,0,,0,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,31,14,Olindo Mare
2010,2010-12-12,13,14,37.189,SEA,SFO,False,0,0,,0,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,21,40,Olindo Mare
2010,2010-12-19,14,15,37.196,SEA,ATL,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,18,34,Olindo Mare
2010,2010-12-26,15,16,37.203,SEA,TAM,False,0,0,,0,1,1,100.0,,,,0,1,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,False,15,38,Olindo Mare
2010,2011-01-02,16,17,37.210,SEA,STL,False,0,0,,0,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,16,6,Olindo Mare
2011,2011-09-11,1,1,38.097,CAR,ARI,False,0,0,,0,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,21,28,Olindo Mare
2011,2011-09-18,2,2,38.104,CAR,GNB,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,23,30,Olindo Mare
2011,2011-09-25,3,3,38.111,CAR,JAX,False,0,0,,0,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,16,10,Olindo Mare
2011,2011-10-02,4,4,38.118,CAR,CHI,False,0,0,,0,2,2,100.0,3,5,60.0,0,11,0.0,2,0,2,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,False,29,34,Olindo Mare
2011,2011-10-09,5,5,38.125,CAR,NOR,False,0,0,,0,3,4,75.0,,,,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,27,30,Olindo Mare
2011,2011-10-16,6,6,38.132,CAR,ATL,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,17,31,Olindo Mare
2011,2011-10-23,7,7,38.139,CAR,WAS,False,0,0,,0,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,33,20,Olindo Mare
2011,2011-10-30,8,8,38.146,CAR,MIN,False,0,0,,0,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,21,24,Olindo Mare
2011,2011-11-13,9,10,38.160,CAR,TEN,False,0,0,,0,,,,1,2,50.0,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,3,30,Olindo Mare
2011,2011-11-20,10,11,38.167,CAR,DET,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,35,49,Olindo Mare
2011,2011-11-27,11,12,38.174,CAR,IND,False,0,0,,0,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,27,19,Olindo Mare
2011,2011-12-04,12,13,38.181,CAR,TAM,False,0,0,,0,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,38,19,Olindo Mare
2011,2011-12-11,13,14,38.188,CAR,ATL,False,0,0,,0,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,False,23,31,Olindo Mare
2011,2011-12-18,14,15,38.195,CAR,HOU,False,0,0,,0,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,True,28,13,Olindo Mare
2011,2011-12-24,15,16,38.201,CAR,TAM,False,0,0,,0,6,6,100.0,2,2,100.0,0,12,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,True,48,16,Olindo Mare
2011,2012-01-01,16,17,38.209,CAR,NOR,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,False,17,45,Olindo Mare
2012,2012-12-16,14,15,39.193,CHI,GNB,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,25%,False,False,13,21,Olindo Mare
2012,2012-12-23,15,16,39.200,CHI,ARI,False,0,0,,0,4,4,100.0,,1,0.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,29%,True,True,28,13,Olindo Mare
2012,2012-12-30,16,17,39.207,CHI,DET,False,0,0,,0,2,2,100.0,4,5,80.0,0,14,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,14,42%,True,True,26,24,Olindo Mare
,235 Games,,,,,,False,1,-5,-5.00,0,487,493,98.8,356,439,81.1,0,1555,0.0,24,3,27,0,0,0,0,0,2,-3,0,12,445,37.08,0,,,,,,,False,False,118,0,Olindo Mare
