Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2002,2002-09-08,1,1,,ARI,@,WAS,L 23-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2002,2002-09-15,2,2,,ARI,@,SEA,W 24-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2002,2002-09-22,3,3,,ARI,,SDG,L 15-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2002,2002-09-29,4,4,,ARI,,NYG,W 21-7,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2002,2002-10-06,5,5,,ARI,@,CAR,W 16-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2002,2002-10-20,6,7,,ARI,,DAL,W 9-6,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2002,2002-10-27,7,8,,ARI,@,SFO,L 28-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2002,2002-11-03,8,9,,ARI,,STL,L 14-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2002,2002-11-10,9,10,,ARI,,SEA,L 6-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2002,2002-11-17,10,11,,ARI,@,PHI,L 14-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2002,2002-11-24,11,12,,ARI,,OAK,L 20-41,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2002,2002-12-01,12,13,23.150,ARI,@,KAN,L 0-49,False,4,12,33.33,45,0,1,10.8,3,27,3.75,0.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Josh McCown
2002,2002-12-08,13,14,,ARI,,DET,W 23-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2002,2002-12-15,14,15,,ARI,@,STL,L 28-30,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2002,2002-12-21,15,16,,ARI,,SFO,L 14-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2002,2002-12-29,16,17,23.178,ARI,@,DEN,L 7-37,False,3,6,50.00,21,0,1,18.7,2,23,3.50,-4.00,1,20,20.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,True,Josh McCown
2003,2003-09-07,1,1,,ARI,@,DET,L 24-42,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2003,2003-09-14,2,2,24.072,ARI,,SEA,L 0-38,False,18,32,56.25,150,0,2,42.4,2,12,4.69,1.88,6,33,5.50,0,0,0,0,,0,0.0%,,,0,0,3,1,0,2,-12,0,,,,,,,False,Josh McCown
2003,2003-09-21,3,3,24.079,ARI,,GNB,W 20-13,False,,,,,,,,,,,,,,,,,,,,,0.0%,,,0,0,0,,,0,0,0,,,,,,,False,Josh McCown
2003,2003-09-28,4,4,24.086,ARI,@,STL,L 13-37,False,3,4,75.00,47,0,0,113.5,0,0,11.75,11.75,1,8,8.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Josh McCown
2003,2003-10-05,5,5,,ARI,@,DAL,L 7-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2003,2003-10-12,6,6,,ARI,,BAL,L 18-26,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2003,2003-10-26,7,8,,ARI,,SFO,W 16-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2003,2003-11-02,8,9,24.121,ARI,,CIN,W 17-14,False,,,,,,,,,,,,,,,,,,,,,0.0%,,,0,0,0,,,0,0,0,,,,,,,False,Josh McCown
2003,2003-11-09,9,10,,ARI,@,PIT,L 15-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2003,2003-11-16,10,11,24.135,ARI,@,CLE,L 6-44,False,4,11,36.36,31,0,2,5.3,0,0,2.82,-5.36,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Josh McCown
2003,2003-11-23,11,12,24.142,ARI,,STL,L 27-30,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,,0,0,0,,,,,,,False,Josh McCown
2003,2003-11-30,12,13,,ARI,@,CHI,L 3-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2003,2003-12-07,13,14,24.156,ARI,@,SFO,L 14-50,False,11,20,55.00,120,2,0,106.2,2,13,6.00,8.00,2,-5,-2.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,True,Josh McCown
2003,2003-12-14,14,15,24.163,ARI,,CAR,L 17-20,True,14,25,56.00,172,0,1,60.7,5,26,6.88,5.08,6,48,8.00,1,0,0,0,,0,0.0%,,,1,6,1,0,0,1,0,0,,,,,,,False,Josh McCown
2003,2003-12-21,15,16,24.170,ARI,@,SEA,L 10-28,True,25,40,62.50,274,1,0,91.0,8,54,6.85,7.35,8,38,4.75,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,True,Josh McCown
2003,2003-12-28,16,17,24.177,ARI,,MIN,W 18-17,True,20,33,60.61,224,2,1,88.4,8,69,6.79,6.64,3,27,9.00,0,0,0,0,,0,0.0%,,,0,0,4,0,0,1,0,0,,,,,,,False,Josh McCown
2004,2004-09-12,1,1,25.070,ARI,@,STL,L 10-17,True,18,29,62.07,181,0,0,79.8,2,24,6.24,6.24,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Josh McCown
2004,2004-09-19,2,2,25.077,ARI,,NWE,L 12-23,True,13,29,44.83,160,0,2,33.7,5,43,5.52,2.41,3,19,6.33,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,,,,,,,False,Josh McCown
2004,2004-09-26,3,3,25.084,ARI,@,ATL,L 3-6,True,20,26,76.92,198,0,0,97.9,5,53,7.62,7.62,6,10,1.67,0,0,0,0,,0,0.0%,,,0,0,3,3,0,0,0,0,,,,,,,True,Josh McCown
2004,2004-10-03,4,4,25.091,ARI,,NOR,W 34-10,True,12,18,66.67,157,0,0,94.0,2,16,8.72,8.72,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Josh McCown
2004,2004-10-10,5,5,25.098,ARI,@,SFO,L 28-31,True,19,34,55.88,231,3,1,94.1,2,14,6.79,7.24,3,11,3.67,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Josh McCown
2004,2004-10-24,6,7,25.112,ARI,,SEA,W 25-17,True,22,36,61.11,212,1,1,75.2,2,16,5.89,5.19,3,3,1.00,0,0,0,0,,0,0.0%,,,0,0,2,1,0,0,0,0,,,,,,,False,Josh McCown
2004,2004-10-31,7,8,25.119,ARI,@,BUF,L 14-38,True,9,24,37.50,101,1,0,64.8,3,16,4.21,5.04,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Josh McCown
2004,2004-11-07,8,9,25.126,ARI,@,MIA,W 24-23,True,18,31,58.06,162,1,0,83.0,1,13,5.23,5.87,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Josh McCown
2004,2004-11-14,9,10,25.133,ARI,,NYG,W 17-14,True,12,24,50.00,90,0,0,59.4,2,16,3.75,3.75,3,3,1.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,False,Josh McCown
2004,2004-11-21,10,11,,ARI,@,CAR,L 10-35,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2004,2004-11-28,11,12,25.147,ARI,,NYJ,L 3-13,False,5,10,50.00,62,0,2,30.0,0,0,6.20,-2.80,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Josh McCown
2004,2004-12-05,12,13,,ARI,@,DET,L 12-26,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2004,2004-12-12,13,14,25.161,ARI,,SFO,L 28-31,True,26,44,59.09,307,0,1,70.9,1,8,6.98,5.95,1,7,7.00,0,0,0,0,,0,0.0%,,1,0,2,1,0,0,1,0,0,,,,,,,False,Josh McCown
2004,2004-12-19,14,15,25.168,ARI,,STL,W 31-7,True,22,34,64.71,287,2,0,110.8,2,16,8.44,9.62,9,33,3.67,2,0,0,0,,0,0.0%,,,2,12,1,1,0,0,0,0,,,,,,,False,Josh McCown
2004,2004-12-26,15,16,25.175,ARI,@,SEA,L 21-24,True,21,33,63.64,248,3,2,91.5,4,28,7.52,6.61,2,10,5.00,0,0,0,0,,0,0.0%,,,0,0,3,0,0,0,0,0,,,,,,,True,Josh McCown
2004,2005-01-02,16,17,25.182,ARI,,TAM,W 12-7,True,16,36,44.44,115,0,1,40.9,0,0,3.19,1.94,2,-2,-1.00,0,1,1,-5,-5.00,0,100.0%,-5.00,,0,0,0,,0,0,0,0,,,,,,,False,Josh McCown
2005,2005-09-11,1,1,26.069,ARI,@,NYG,L 19-42,False,5,10,50.00,52,0,1,25.8,0,0,5.20,0.70,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Josh McCown
2005,2005-09-18,2,2,,ARI,,STL,L 12-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2005,2005-09-25,3,3,26.083,ARI,@,SEA,L 12-37,False,10,23,43.48,97,0,1,37.8,2,17,4.22,2.26,1,10,10.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,True,Josh McCown
2005,2005-10-02,4,4,26.090,ARI,,SFO,W 31-14,True,32,46,69.57,385,2,0,109.4,3,19,8.37,9.24,6,32,5.33,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,False,Josh McCown
2005,2005-10-09,5,5,26.097,ARI,,CAR,L 20-24,True,29,46,63.04,398,2,3,78.0,1,2,8.65,6.59,5,29,5.80,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Josh McCown
2005,2005-10-23,6,7,26.111,ARI,,TEN,W 20-10,True,12,28,42.86,140,1,1,55.7,4,22,5.00,4.11,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Josh McCown
2005,2005-10-30,7,8,26.118,ARI,@,DAL,L 13-34,True,16,33,48.48,161,1,2,47.7,3,19,4.88,2.76,4,16,4.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Josh McCown
2005,2005-11-06,8,9,,ARI,,SEA,L 19-33,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2005,2005-11-13,9,10,,ARI,@,DET,L 21-29,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2005,2005-11-20,10,11,,ARI,@,STL,W 38-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2005,2005-11-27,11,12,,ARI,,JAX,L 17-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2005,2005-12-04,12,13,,ARI,@,SFO,W 17-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
2005,2005-12-11,13,14,,ARI,,WAS,L 13-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2005,2005-12-18,14,15,26.167,ARI,@,HOU,L 19-30,False,1,4,25.00,12,0,1,0.0,0,0,3.00,-8.25,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Josh McCown
2005,2005-12-24,15,16,26.173,ARI,,PHI,W 27-21,True,27,38,71.05,294,2,1,100.1,2,9,7.74,7.61,4,8,2.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,False,Josh McCown
2005,2006-01-01,16,17,26.181,ARI,@,IND,L 13-17,True,31,42,73.81,297,1,1,91.1,3,13,7.07,6.48,8,42,5.25,0,0,0,0,,0,0.0%,,,0,0,2,1,0,0,0,0,,,,,,,True,Josh McCown
2006,2006-09-10,1,1,,DET,,SEA,L 6-9,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh McCown
2006,2006-09-17,2,2,,DET,@,CHI,L 7-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh McCown
