Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2021.0,2021-11-14,9.0,10.0,27.112,BUF,NYJ,W 45-17,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,39.0,0.0,0.0,0%,0.0,0%,9.0,33%,True,Matt Haack,True,45,17
2021.0,2021-11-21,10.0,11.0,27.119,BUF,IND,L 15-41,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,55.0,0.0,0.0,0%,0.0,0%,4.0,17%,False,Matt Haack,False,15,41
2021.0,2021-11-25,11.0,12.0,27.123,BUF,NOR,W 31-6,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,127.0,42.33,0.0,0.0,0%,0.0,0%,8.0,36%,True,Matt Haack,True,31,6
2021.0,2021-12-06,12.0,13.0,27.134,BUF,NWE,L 10-14,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,233.0,46.6,0.0,0.0,0%,0.0,0%,8.0,35%,False,Matt Haack,False,10,14
2021.0,2021-12-12,13.0,14.0,27.14,BUF,TAM,L 27-33,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,286.0,47.67,0.0,0.0,0%,0.0,0%,12.0,34%,True,Matt Haack,False,27,33
2021.0,2021-12-19,14.0,15.0,27.147,BUF,CAR,W 31-14,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,188.0,37.6,0.0,0.0,0%,0.0,0%,10.0,45%,False,Matt Haack,True,31,14
2021.0,2021-12-26,15.0,16.0,27.154,BUF,NWE,W 33-21,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,5.0,23%,True,Matt Haack,True,33,21
2021.0,2022-01-02,16.0,17.0,27.161,BUF,ATL,W 29-15,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0%,0.0,0%,4.0,21%,False,Matt Haack,True,29,15
2021.0,2022-01-09,17.0,18.0,27.168,BUF,NYJ,W 27-10,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,237.0,33.86,0.0,0.0,0%,0.0,0%,13.0,38%,False,Matt Haack,True,27,10
,81 Games,,,,,,39-42-0,False,1.0,3.0,33.33,1.0,1.0,1.0,42.4,0.0,0.0,0.33,-8.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,359.0,15954.0,44.44,2.0,,,,,,,False,Matt Haack,False,42,0
