Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2014,2014-11-16,10,11,28.341,CHI,,MIN,W 21-13,True,26,117,4.50,0,6,6,58,9.67,0,100.0%,9.67,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,75,97%,0,0%,0,0%,False,Matt Forte
2014,2014-11-23,11,12,28.348,CHI,,TAM,W 21-13,True,23,89,3.87,2,6,5,23,4.60,0,83.3%,3.83,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,49,86%,0,0%,0,0%,False,Matt Forte
2014,2014-11-27,12,13,28.352,CHI,@,DET,L 17-34,True,5,6,1.20,0,9,6,52,8.67,0,66.7%,5.78,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,54,84%,0,0%,0,0%,True,Matt Forte
2014,2014-12-04,13,14,28.359,CHI,,DAL,L 28-41,True,13,26,2.00,1,9,8,74,9.25,0,88.9%,8.22,0,0,,0,0,0,,0,0,,,1,1,8,1,1,0,0,0,0,69,100%,0,0%,0,0%,False,Matt Forte
2014,2014-12-15,14,15,29.005,CHI,,NOR,L 15-31,True,16,78,4.88,0,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,54,90%,0,0%,0,0%,False,Matt Forte
2014,2014-12-21,15,16,29.011,CHI,,DET,L 14-20,True,19,55,2.89,0,6,6,40,6.67,1,100.0%,6.67,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,64,100%,0,0%,0,0%,False,Matt Forte
2014,2014-12-28,16,17,29.018,CHI,@,MIN,L 9-13,True,17,51,3.00,0,12,8,23,2.88,0,66.7%,1.92,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,61,100%,0,0%,0,0%,True,Matt Forte
2015,2015-09-13,1,1,29.277,CHI,,GNB,L 23-31,True,24,141,5.88,1,8,5,25,5.00,0,62.5%,3.13,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,65,89%,0,0%,0,0%,False,Matt Forte
2015,2015-09-20,2,2,29.284,CHI,,ARI,L 23-48,True,15,61,4.07,0,5,4,44,11.00,0,80.0%,8.80,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,48,67%,0,0%,0,0%,False,Matt Forte
2015,2015-09-27,3,3,29.291,CHI,@,SEA,L 0-26,True,20,74,3.70,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,41,87%,0,0%,0,0%,True,Matt Forte
2015,2015-10-04,4,4,29.298,CHI,,OAK,W 22-20,True,25,91,3.64,0,4,4,64,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,,,,0,0,1,1,0,0,0,0,67,86%,0,0%,0,0%,False,Matt Forte
2015,2015-10-11,5,5,29.305,CHI,@,KAN,W 18-17,True,18,71,3.94,0,7,5,38,7.60,1,71.4%,5.43,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,69,87%,0,0%,0,0%,True,Matt Forte
2015,2015-10-18,6,6,29.312,CHI,@,DET,L 34-37,True,24,69,2.88,1,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0,,0,0,,,1,1,8,1,0,0,1,0,0,68,85%,0,0%,0,0%,True,Matt Forte
2015,2015-11-01,7,8,29.326,CHI,,MIN,L 20-23,True,10,41,4.10,0,4,4,28,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,29,48%,0,0%,0,0%,False,Matt Forte
2015,2015-11-09,8,9,,CHI,@,SDG,W 22-19,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Forte
2015,2015-11-15,9,10,,CHI,@,STL,W 37-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Forte
2015,2015-11-22,10,11,,CHI,,DEN,L 15-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Forte
2015,2015-11-26,11,12,29.351,CHI,@,GNB,W 17-13,True,15,44,2.93,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,37,55%,0,0%,0,0%,True,Matt Forte
2015,2015-12-06,12,13,29.361,CHI,,SFO,L 20-26,True,21,84,4.00,1,5,5,39,7.80,0,100.0%,7.80,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,44,56%,0,0%,0,0%,False,Matt Forte
2015,2015-12-13,13,14,30.003,CHI,,WAS,L 21-24,True,10,45,4.50,1,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,28,47%,0,0%,0,0%,False,Matt Forte
2015,2015-12-20,14,15,30.010,CHI,@,MIN,L 17-38,True,8,47,5.88,0,7,6,57,9.50,1,85.7%,8.14,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,30,47%,0,0%,0,0%,True,Matt Forte
2015,2015-12-27,15,16,30.017,CHI,@,TAM,W 26-21,True,11,54,4.91,0,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,28,39%,0,0%,0,0%,True,Matt Forte
2015,2016-01-03,16,17,30.024,CHI,,DET,L 20-24,True,17,76,4.47,0,3,3,34,11.33,1,100.0%,11.33,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,43,83%,0,0%,0,0%,False,Matt Forte
2016,2016-09-11,1,1,30.276,NYJ,,CIN,L 22-23,True,22,96,4.36,0,7,5,59,11.80,0,71.4%,8.43,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,54,76%,0,0%,0,0%,False,Matt Forte
2016,2016-09-15,2,2,30.280,NYJ,@,BUF,W 37-31,True,30,100,3.33,3,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,,,,3,18,0,0,0,0,0,0,60,81%,0,0%,0,0%,True,Matt Forte
2016,2016-09-25,3,3,30.290,NYJ,@,KAN,L 3-24,True,15,65,4.33,0,4,2,-1,-0.50,0,50.0%,-0.25,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,41,60%,0,0%,0,0%,True,Matt Forte
2016,2016-10-02,4,4,30.297,NYJ,,SEA,L 17-27,True,14,27,1.93,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,34,48%,0,0%,0,0%,False,Matt Forte
2016,2016-10-09,5,5,30.304,NYJ,@,PIT,L 13-31,True,12,53,4.42,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,37,64%,0,0%,0,0%,True,Matt Forte
2016,2016-10-17,6,6,30.312,NYJ,@,ARI,L 3-28,True,9,19,2.11,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,21,39%,0,0%,0,0%,True,Matt Forte
2016,2016-10-23,7,7,30.318,NYJ,,BAL,W 24-16,True,30,100,3.33,1,4,4,54,13.50,1,100.0%,13.50,0,0,,0,0,0,,0,0,,,,2,12,1,1,0,0,0,0,57,84%,0,0%,0,0%,False,Matt Forte
2016,2016-10-30,8,8,30.325,NYJ,@,CLE,W 31-28,True,25,82,3.28,2,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,43,60%,0,0%,0,0%,True,Matt Forte
2016,2016-11-06,9,9,30.332,NYJ,@,MIA,L 23-27,True,12,92,7.67,1,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,32,55%,0,0%,0,0%,True,Matt Forte
2016,2016-11-13,10,10,30.339,NYJ,,LAR,L 6-9,True,20,98,4.90,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,34,57%,0,0%,0,0%,False,Matt Forte
2016,2016-11-27,11,12,30.353,NYJ,,NWE,L 17-22,True,13,27,2.08,0,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,31,54%,0,0%,0,0%,False,Matt Forte
2016,2016-12-05,12,13,30.361,NYJ,,IND,L 10-41,True,9,25,2.78,0,4,3,54,18.00,0,75.0%,13.50,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,24,46%,0,0%,0,0%,False,Matt Forte
2016,2016-12-11,13,14,31.001,NYJ,@,SFO,W 23-17,True,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,6,7%,0,0%,0,0%,True,Matt Forte
2016,2016-12-17,14,15,31.007,NYJ,,MIA,L 13-34,False,4,21,5.25,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,13,17%,0,0%,0,0%,False,Matt Forte
2016,2016-12-24,15,16,,NYJ,@,NWE,L 3-41,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Forte
2016,2017-01-01,16,17,,NYJ,,BUF,W 30-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Matt Forte
2017,2017-09-10,1,1,31.274,NYJ,@,BUF,L 12-21,True,6,16,2.67,0,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,35,60%,0,0%,0,0%,True,Matt Forte
2017,2017-09-17,2,2,31.281,NYJ,@,OAK,L 20-45,False,9,53,5.89,0,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,27,48%,0,0%,0,0%,True,Matt Forte
2017,2017-09-24,3,3,31.288,NYJ,,MIA,W 20-6,True,8,25,3.13,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,23,37%,0,0%,0,0%,False,Matt Forte
2017,2017-10-01,4,4,,NYJ,,JAX,W 23-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Forte
2017,2017-10-08,5,5,,NYJ,@,CLE,W 17-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Forte
2017,2017-10-15,6,6,31.309,NYJ,,NWE,L 17-24,False,9,22,2.44,0,8,8,59,7.38,0,100.0%,7.38,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,44,58%,0,0%,0,0%,False,Matt Forte
2017,2017-10-22,7,7,31.316,NYJ,@,MIA,L 28-31,False,7,41,5.86,0,5,5,41,8.20,0,100.0%,8.20,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,28,50%,0,0%,0,0%,True,Matt Forte
2017,2017-10-29,8,8,31.323,NYJ,,ATL,L 20-25,False,4,7,1.75,0,7,6,45,7.50,0,85.7%,6.43,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,29,48%,0,0%,0,0%,False,Matt Forte
2017,2017-11-02,9,9,31.327,NYJ,,BUF,W 34-21,True,14,77,5.50,2,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,32,48%,0,0%,0,0%,False,Matt Forte
2017,2017-11-12,10,10,,NYJ,@,TAM,L 10-15,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Forte
2017,2017-11-26,11,12,31.351,NYJ,,CAR,L 27-35,False,10,26,2.60,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,29,41%,0,0%,0,0%,False,Matt Forte
2017,2017-12-03,12,13,31.358,NYJ,,KAN,W 38-31,True,15,58,3.87,0,3,3,33,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,35,38%,0,0%,0,0%,False,Matt Forte
2017,2017-12-10,13,14,32.000,NYJ,@,DEN,L 0-23,False,6,13,2.17,0,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,26,52%,0,0%,0,0%,True,Matt Forte
2017,2017-12-17,14,15,32.007,NYJ,@,NOR,L 19-31,False,7,24,3.43,0,5,2,10,5.00,0,40.0%,2.00,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,26,36%,0,0%,0,0%,True,Matt Forte
2017,2017-12-24,15,16,32.014,NYJ,,LAC,L 7-14,False,8,19,2.38,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,,,,0,0,1,1,0,0,0,0,27,42%,0,0%,0,0%,False,Matt Forte
2017,2017-12-31,16,17,,NYJ,@,NWE,L 6-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Matt Forte
,146 Games,,,,,,,67-79-0,False,2356,9796,4.16,54,725,554,4672,8.43,21,76.4%,6.44,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,6,75,462,22,16,0,5,0,0,,,,,,,False,Matt Forte
