Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2009.0,2009-12-13,13.0,14.0,,IND,DEN,W 28-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Adam Vinatieri,True,28,16
2009.0,2009-12-17,14.0,15.0,,IND,JAX,W 35-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Adam Vinatieri,True,35,31
2009.0,2009-12-27,15.0,16.0,36.364,IND,NYJ,L 15-29,False,0,0,,0,0,0,,,,,,,1,0.0,1,1,100.0,,0,3,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,False,15,29
2009.0,2010-01-03,16.0,17.0,,IND,BUF,L 7-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Adam Vinatieri,False,7,30
2010.0,2010-09-12,1.0,1.0,37.258,IND,HOU,L 24-34,False,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,,0,6,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,24,34
2010.0,2010-09-19,2.0,2.0,37.265,IND,NYG,W 38-14,False,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,,0,8,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,True,38,14
2010.0,2010-09-26,3.0,3.0,37.272,IND,DEN,W 27-13,False,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,True,27,13
2010.0,2010-10-03,4.0,4.0,37.279,IND,JAX,L 28-31,False,0,0,,0,0,0,,,,,,4,4,100.0,,,,,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,28,31
2010.0,2010-10-10,5.0,5.0,37.286,IND,KAN,W 19-9,False,0,0,,0,0,0,,,,,,1,1,100.0,4,4,100.0,,0,13,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,True,19,9
2010.0,2010-10-17,6.0,6.0,37.293,IND,WAS,W 27-24,False,0,0,,0,0,0,,,,,,3,3,100.0,2,4,50.0,,0,9,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,True,27,24
2010.0,2010-11-01,7.0,8.0,37.308,IND,HOU,W 30-17,False,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,,0,12,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,True,30,17
2010.0,2010-11-07,8.0,9.0,37.314,IND,PHI,L 24-26,False,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,,0,6,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,24,26
2010.0,2010-11-14,9.0,10.0,37.321,IND,CIN,W 23-17,False,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,,0,11,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,True,23,17
2010.0,2010-11-21,10.0,11.0,37.328,IND,NWE,L 28-31,False,0,0,,0,0,0,,,,,,4,4,100.0,,,,,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,28,31
2010.0,2010-11-28,11.0,12.0,37.335,IND,SDG,L 14-36,False,0,0,,0,0,0,,,,,,2,2,100.0,,,,,0,2,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,False,14,36
2010.0,2010-12-05,12.0,13.0,37.342,IND,DAL,L 35-38,False,0,0,,0,0,0,,,,,,5,5,100.0,,,,,0,5,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,False,35,38
2010.0,2010-12-09,13.0,14.0,37.346,IND,TEN,W 30-28,False,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,,0,12,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,True,30,28
2010.0,2010-12-19,14.0,15.0,37.356,IND,JAX,W 34-24,False,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,,0,10,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,True,34,24
2010.0,2010-12-26,15.0,16.0,37.363,IND,OAK,W 31-26,False,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,True,31,26
2010.0,2011-01-02,16.0,17.0,38.005,IND,TEN,W 23-20,False,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,,0,11,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,True,23,20
2011.0,2011-09-11,1.0,1.0,38.257,IND,HOU,L 7-34,False,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,,0,1,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,7,34
2011.0,2011-09-18,2.0,2.0,38.264,IND,CLE,L 19-27,False,0,0,,0,0,0,,0,0,,,1,1,100.0,4,4,100.0,,0,13,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,False,19,27
2011.0,2011-09-25,3.0,3.0,38.271,IND,PIT,L 20-23,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,False,20,23
2011.0,2011-10-03,4.0,4.0,38.279,IND,TAM,L 17-24,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,,0,5,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,17,24
2011.0,2011-10-09,5.0,5.0,38.285,IND,KAN,L 24-28,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,,0,6,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,False,24,28
2011.0,2011-10-16,6.0,6.0,38.292,IND,CIN,L 17-27,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,,0,5,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,17,27
2011.0,2011-10-23,7.0,7.0,38.299,IND,NOR,L 7-62,False,0,0,,0,0,0,,0,0,,,1,1,100.0,,,,,0,1,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,7,62
2011.0,2011-10-30,8.0,8.0,38.306,IND,TEN,L 10-27,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,10,27
2011.0,2011-11-06,9.0,9.0,38.313,IND,ATL,L 7-31,False,0,0,,0,0,0,,0,0,,,1,1,100.0,,,,,0,1,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,False,7,31
2011.0,2011-11-13,10.0,10.0,38.32,IND,JAX,L 3-17,False,0,0,,0,0,0,,0,0,,,,,,1,1,100.0,,0,3,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,False,3,17
2011.0,2011-11-27,11.0,12.0,38.334,IND,CAR,L 19-27,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,False,19,27
2011.0,2011-12-04,12.0,13.0,38.341,IND,NWE,L 24-31,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,,0,6,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,24,31
2011.0,2011-12-11,13.0,14.0,38.348,IND,BAL,L 10-24,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,10,24
2011.0,2011-12-18,14.0,15.0,38.355,IND,TEN,W 27-13,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,True,27,13
2011.0,2011-12-22,15.0,16.0,38.359,IND,HOU,W 19-16,False,0,0,,0,0,0,,0,0,,,1,1,100.0,4,5,80.0,,0,13,0.0,0,0,0,,,0,0,,0,,,,,,,False,Adam Vinatieri,True,19,16
2011.0,2012-01-01,16.0,17.0,39.004,IND,JAX,L 13-19,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,True,Adam Vinatieri,False,13,19
2012.0,2012-09-09,1.0,1.0,39.256,IND,CHI,L 21-41,False,0,0,,0,0,0,,0,0,,,3,3,100.0,,1,0.0,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,12%,True,Adam Vinatieri,False,21,41
2012.0,2012-09-16,2.0,2.0,39.263,IND,MIN,W 23-20,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Adam Vinatieri,True,23,20
2012.0,2012-09-23,3.0,3.0,39.27,IND,JAX,L 17-22,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,13%,False,Adam Vinatieri,False,17,22
2012.0,2012-10-07,4.0,5.0,39.284,IND,GNB,W 30-27,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,4,75.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,15%,False,Adam Vinatieri,True,30,27
2012.0,2012-10-14,5.0,6.0,39.291,IND,NYJ,L 9-35,False,0,0,,0,0,0,,0,0,,,,,,3,3,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,11%,True,Adam Vinatieri,False,9,35
2012.0,2012-10-21,6.0,7.0,39.298,IND,CLE,W 17-13,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,13%,False,Adam Vinatieri,True,17,13
2012.0,2012-10-28,7.0,8.0,39.305,IND,TEN,W 19-13,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,18%,True,Adam Vinatieri,True,19,13
2012.0,2012-11-04,8.0,9.0,39.312,IND,MIA,W 23-20,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,5,60.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,25%,False,Adam Vinatieri,True,23,20
2012.0,2012-11-08,9.0,10.0,39.316,IND,JAX,W 27-10,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,20%,True,Adam Vinatieri,True,27,10
2012.0,2012-11-18,10.0,11.0,39.326,IND,NWE,L 24-59,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,14%,True,Adam Vinatieri,False,24,59
2012.0,2012-11-25,11.0,12.0,39.333,IND,BUF,W 20-13,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,14%,False,Adam Vinatieri,True,20,13
2012.0,2012-12-02,12.0,13.0,39.34,IND,DET,W 35-33,False,0,0,,0,0,0,,0,0,,,5,5,100.0,,,,,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,12%,True,Adam Vinatieri,True,35,33
2012.0,2012-12-09,13.0,14.0,39.347,IND,TEN,W 27-23,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Adam Vinatieri,True,27,23
2012.0,2012-12-16,14.0,15.0,39.354,IND,HOU,L 17-29,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,9%,True,Adam Vinatieri,False,17,29
2012.0,2012-12-23,15.0,16.0,39.361,IND,KAN,W 20-13,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,True,Adam Vinatieri,True,20,13
2012.0,2012-12-30,16.0,17.0,40.002,IND,HOU,W 28-16,False,0,0,,0,0,0,,0,0,,,4,4,100.0,,,,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Adam Vinatieri,True,28,16
2013.0,2013-09-08,1.0,1.0,40.254,IND,OAK,W 21-17,False,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,15%,False,Adam Vinatieri,True,21,17
2013.0,2013-09-15,2.0,2.0,40.261,IND,MIA,L 20-24,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,19%,False,Adam Vinatieri,False,20,24
2013.0,2013-09-22,3.0,3.0,40.268,IND,SFO,W 27-7,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,23%,True,Adam Vinatieri,True,27,7
2013.0,2013-09-29,4.0,4.0,40.275,IND,JAX,W 37-3,False,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,26%,True,Adam Vinatieri,True,37,3
2013.0,2013-10-06,5.0,5.0,40.282,IND,SEA,W 34-28,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,13%,False,Adam Vinatieri,True,34,28
2013.0,2013-10-14,6.0,6.0,40.29,IND,SDG,L 9-19,False,0,0,,0,0,0,,0,0,,,,,,3,3,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,12%,True,Adam Vinatieri,False,9,19
2013.0,2013-10-20,7.0,7.0,40.296,IND,DEN,W 39-33,False,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,15%,False,Adam Vinatieri,True,39,33
2013.0,2013-11-03,8.0,9.0,40.31,IND,HOU,W 27-24,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,12%,True,Adam Vinatieri,True,27,24
2013.0,2013-11-10,9.0,10.0,,IND,STL,L 8-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Adam Vinatieri,False,8,38
2013.0,2013-11-14,10.0,11.0,40.321,IND,TEN,W 30-27,False,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,21%,True,Adam Vinatieri,True,30,27
2013.0,2013-11-24,11.0,12.0,40.331,IND,ARI,L 11-40,False,0,0,,0,0,0,,0,0,,,,,,1,1,100.0,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,1,4%,True,Adam Vinatieri,False,11,40
2013.0,2013-12-01,12.0,13.0,40.338,IND,TEN,W 22-14,False,0,0,,0,0,0,,0,0,,,1,1,100.0,5,5,100.0,,0,16,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,21%,False,Adam Vinatieri,True,22,14
2013.0,2013-12-08,13.0,14.0,40.345,IND,CIN,L 28-42,False,0,0,,0,0,0,,0,0,,,4,4,100.0,,1,0.0,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,14%,True,Adam Vinatieri,False,28,42
2013.0,2013-12-15,14.0,15.0,40.352,IND,HOU,W 25-3,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Adam Vinatieri,True,25,3
2013.0,2013-12-22,15.0,16.0,40.359,IND,KAN,W 23-7,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,4,75.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,24%,True,Adam Vinatieri,True,23,7
2013.0,2013-12-29,16.0,17.0,41.001,IND,JAX,W 30-10,False,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,22%,False,Adam Vinatieri,True,30,10
2014.0,2014-09-07,1.0,1.0,41.253,IND,DEN,L 24-31,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,14%,True,Adam Vinatieri,False,24,31
2014.0,2014-09-15,2.0,2.0,41.261,IND,PHI,L 27-30,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,16%,False,Adam Vinatieri,False,27,30
2014.0,2014-09-21,3.0,3.0,41.267,IND,JAX,W 44-17,False,0,0,,0,0,0,,0,0,,,5,5,100.0,3,3,100.0,,0,14,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,26%,True,Adam Vinatieri,True,44,17
2014.0,2014-09-28,4.0,4.0,41.274,IND,TEN,W 41-17,False,0,0,,0,0,0,,0,0,,,5,5,100.0,2,2,100.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,22%,False,Adam Vinatieri,True,41,17
2014.0,2014-10-05,5.0,5.0,41.281,IND,BAL,W 20-13,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,21%,False,Adam Vinatieri,True,20,13
2014.0,2014-10-09,6.0,6.0,41.285,IND,HOU,W 33-28,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,16%,True,Adam Vinatieri,True,33,28
2014.0,2014-10-19,7.0,7.0,41.295,IND,CIN,W 27-0,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Adam Vinatieri,True,27,0
2014.0,2014-10-26,8.0,8.0,41.302,IND,PIT,L 34-51,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,18%,True,Adam Vinatieri,False,34,51
2014.0,2014-11-03,9.0,9.0,41.31,IND,NYG,W 40-24,False,0,0,,0,0,0,,0,0,,,4,4,100.0,4,4,100.0,,0,16,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,20%,True,Adam Vinatieri,True,40,24
2014.0,2014-11-16,10.0,11.0,41.323,IND,NWE,L 20-42,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Adam Vinatieri,False,20,42
2014.0,2014-11-23,11.0,12.0,41.33,IND,JAX,W 23-3,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,21%,False,Adam Vinatieri,True,23,3
2014.0,2014-11-30,12.0,13.0,41.337,IND,WAS,W 49-27,False,0,0,,0,0,0,,0,0,,,7,7,100.0,,,,,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,20%,False,Adam Vinatieri,True,49,27
2014.0,2014-12-07,13.0,14.0,41.344,IND,CLE,W 25-24,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,9%,True,Adam Vinatieri,True,25,24
2014.0,2014-12-14,14.0,15.0,41.351,IND,HOU,W 17-10,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,11%,False,Adam Vinatieri,True,17,10
2014.0,2014-12-21,15.0,16.0,41.358,IND,DAL,L 7-42,False,0,0,,0,0,0,,0,0,,,1,1,100.0,,,,,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,1,4%,True,Adam Vinatieri,False,7,42
2014.0,2014-12-28,16.0,17.0,42.0,IND,TEN,W 27-10,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,21%,True,Adam Vinatieri,True,27,10
2015.0,2015-09-13,1.0,1.0,42.259,IND,BUF,L 14-27,False,0,0,,0,0,0,,0,0,,,,,,,1,0.0,,0,0,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,1,4%,True,Adam Vinatieri,False,14,27
2015.0,2015-09-21,2.0,2.0,42.267,IND,NYJ,L 7-20,False,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,9%,False,Adam Vinatieri,False,7,20
2015.0,2015-09-27,3.0,3.0,42.273,IND,TEN,W 35-33,False,0,0,,0,0,0,,0,0,,,5,5,100.0,,,,,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,15%,True,Adam Vinatieri,True,35,33
2015.0,2015-10-04,4.0,4.0,42.28,IND,JAX,W 16-13,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,12%,False,Adam Vinatieri,True,16,13
2015.0,2015-10-08,5.0,5.0,42.284,IND,HOU,W 27-20,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,20%,True,Adam Vinatieri,True,27,20
2015.0,2015-10-18,6.0,6.0,42.294,IND,NWE,L 27-34,False,0,0,,0,0,0,,0,0,,,3,4,75.0,,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,12%,False,Adam Vinatieri,False,27,34
2015.0,2015-10-25,7.0,7.0,42.301,IND,NOR,L 21-27,False,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,8%,False,Adam Vinatieri,False,21,27
2015.0,2015-11-02,8.0,8.0,42.309,IND,CAR,L 26-29,False,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,,0,14,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,16%,True,Adam Vinatieri,False,26,29
2015.0,2015-11-08,9.0,9.0,42.315,IND,DEN,W 27-24,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,20%,False,Adam Vinatieri,True,27,24
2015.0,2015-11-22,10.0,11.0,42.329,IND,ATL,W 24-21,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,True,Adam Vinatieri,True,24,21
2015.0,2015-11-29,11.0,12.0,42.336,IND,TAM,W 25-12,False,0,0,,0,0,0,,0,0,,,1,2,50.0,4,4,100.0,,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,25%,False,Adam Vinatieri,True,25,12
2015.0,2015-12-06,12.0,13.0,42.343,IND,PIT,L 10-45,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,7%,True,Adam Vinatieri,False,10,45
2015.0,2015-12-13,13.0,14.0,42.35,IND,JAX,L 16-51,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,11%,True,Adam Vinatieri,False,16,51
2015.0,2015-12-20,14.0,15.0,42.357,IND,HOU,L 10-16,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,8%,False,Adam Vinatieri,False,10,16
2015.0,2015-12-27,15.0,16.0,42.364,IND,MIA,W 18-12,False,0,0,,0,0,0,,0,0,,,1,2,50.0,1,1,100.0,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,13%,True,Adam Vinatieri,True,18,12
2015.0,2016-01-03,16.0,17.0,43.006,IND,TEN,W 30-24,False,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,18%,False,Adam Vinatieri,True,30,24
2016.0,2016-09-11,1.0,1.0,43.258,IND,DET,L 35-39,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,15%,False,Adam Vinatieri,False,35,39
2016.0,2016-09-18,2.0,2.0,43.265,IND,DEN,L 20-34,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,13%,True,Adam Vinatieri,False,20,34
2016.0,2016-09-25,3.0,3.0,43.272,IND,SDG,W 26-22,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,18%,False,Adam Vinatieri,True,26,22
2016.0,2016-10-02,4.0,4.0,43.279,IND,JAX,L 27-30,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,16%,True,Adam Vinatieri,False,27,30
