Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2021-01-03,16.0,17.0,,LVR,DEN,W 32-31,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,True,Jalen Richard,True,32,31
2021.0,2021-09-13,1.0,1.0,,LVR,BAL,W 33-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jalen Richard,True,33,27
2021.0,2021-09-19,2.0,2.0,,LVR,PIT,W 26-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jalen Richard,True,26,17
2021.0,2021-09-26,3.0,3.0,,LVR,MIA,W 31-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jalen Richard,True,31,28
2021.0,2021-10-04,4.0,4.0,,LVR,LAC,L 14-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jalen Richard,False,14,28
2021.0,2021-10-10,5.0,5.0,27.36,LVR,CHI,L 9-20,False,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,15%,0,0%,0,0%,False,Jalen Richard,False,9,20
2021.0,2021-10-17,6.0,6.0,28.002,LVR,DEN,W 34-24,False,1,0,0.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,14%,0,0%,0,0%,True,Jalen Richard,True,34,24
2021.0,2021-10-24,7.0,7.0,28.009,LVR,PHI,W 33-22,False,4,8,2.00,0,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,24%,0,0%,1,4%,False,Jalen Richard,True,33,22
2021.0,2021-11-07,8.0,9.0,28.023,LVR,NYG,L 16-23,False,0,0,,0,3,2,18,9.00,0,66.7%,6.00,5,107,21.40,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,7%,0,0%,6,23%,True,Jalen Richard,False,16,23
2021.0,2021-11-14,9.0,10.0,28.03,LVR,KAN,L 14-41,False,0,0,,0,1,1,3,3.00,0,100.0%,3.00,3,60,20.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,11%,0,0%,8,29%,False,Jalen Richard,False,14,41
2021.0,2021-11-21,10.0,11.0,,LVR,CIN,L 13-32,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Jalen Richard,False,13,32
2021.0,2021-11-25,11.0,12.0,28.041,LVR,DAL,W 36-33,False,,,,,,,,,,0.0%,,,,,,,,,,0,0,,,,,,,,,,,,,14,16%,0,0%,11,26%,True,Jalen Richard,True,36,33
2021.0,2021-12-05,12.0,13.0,,LVR,WAS,L 15-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jalen Richard,False,15,17
2021.0,2021-12-12,13.0,14.0,,LVR,KAN,L 9-48,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jalen Richard,False,9,48
2021.0,2021-12-20,14.0,15.0,28.066,LVR,CLE,W 16-14,False,0,0,,0,0,0,0,,0,0.0%,,2,37,18.50,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,16%,0,0%,3,12%,True,Jalen Richard,True,16,14
2021.0,2021-12-26,15.0,16.0,28.072,LVR,DEN,W 17-13,False,1,4,4.00,0,1,1,5,5.00,0,100.0%,5.00,1,23,23.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,14%,0,0%,1,5%,False,Jalen Richard,True,17,13
2021.0,2022-01-02,16.0,17.0,28.079,LVR,IND,W 23-20,False,1,4,4.00,0,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,21%,0,0%,0,0%,True,Jalen Richard,True,23,20
2021.0,2022-01-09,17.0,18.0,28.086,LVR,LAC,W 35-32,False,2,24,12.00,0,2,2,3,1.50,0,100.0%,1.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,24,30%,0,0%,2,6%,False,Jalen Richard,True,35,32
,87 Games,,,,,,43-44-0,False,264,1333,5.05,4,236,191,1590,8.32,3,80.9%,6.74,55,1147,20.85,0,68,485,7.13,0,7,42,0.0,5,0,5,0,0,14,5,0,8,-2,0,,,,,,,False,Jalen Richard,False,44,0
