Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2011,2011-12-19,14,15,29.130,SFO,,PIT,W 20-3,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,285,47.50,0,,,,,,,False,Andy Lee
2011,2011-12-24,15,16,29.135,SFO,@,SEA,W 19-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,2,108,54.00,1,,,,,,,True,Andy Lee
2011,2012-01-01,16,17,29.143,SFO,@,STL,W 34-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,284,56.80,0,,,,,,,True,Andy Lee
2012,2012-09-09,1,1,30.029,SFO,@,GNB,W 30-22,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,256,51.20,0,0,0%,0,0%,11,38%,True,Andy Lee
2012,2012-09-16,2,2,30.036,SFO,,DET,W 27-19,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,109,36.33,0,0,0%,0,0%,9,31%,False,Andy Lee
2012,2012-09-23,3,3,30.043,SFO,@,MIN,L 13-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,146,48.67,0,0,0%,0,0%,7,30%,True,Andy Lee
2012,2012-09-30,4,4,30.050,SFO,@,NYJ,W 34-0,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,184,46.00,0,0,0%,0,0%,12,44%,True,Andy Lee
2012,2012-10-07,5,5,30.057,SFO,,BUF,W 45-3,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,2,112,56.00,0,0,0%,0,0%,9,33%,False,Andy Lee
2012,2012-10-14,6,6,30.064,SFO,,NYG,L 3-26,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,199,49.75,0,0,0%,0,0%,7,26%,False,Andy Lee
2012,2012-10-18,7,7,30.068,SFO,,SEA,W 13-6,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,228,45.60,0,0,0%,0,0%,8,35%,False,Andy Lee
2012,2012-10-29,8,8,30.079,SFO,@,ARI,W 24-3,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,244,48.80,0,0,0%,0,0%,9,38%,True,Andy Lee
2012,2012-11-11,9,10,30.092,SFO,,STL,T 24-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,251,41.83,0,0,0%,0,0%,11,33%,False,Andy Lee
2012,2012-11-19,10,11,30.100,SFO,,CHI,W 32-7,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,188,47.00,0,0,0%,0,0%,10,38%,False,Andy Lee
2012,2012-11-25,11,12,30.106,SFO,@,NOR,W 31-21,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,187,46.75,0,0,0%,0,0%,11,38%,True,Andy Lee
2012,2012-12-02,12,13,30.113,SFO,@,STL,L 13-16,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,306,51.00,0,0,0%,0,0%,11,37%,True,Andy Lee
2012,2012-12-09,13,14,30.120,SFO,,MIA,W 27-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,193,48.25,0,0,0%,0,0%,9,38%,False,Andy Lee
2012,2012-12-16,14,15,30.127,SFO,@,NWE,W 41-34,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,283,56.60,0,0,0%,0,0%,14,36%,True,Andy Lee
2012,2012-12-23,15,16,30.134,SFO,@,SEA,L 13-42,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,155,51.67,0,0,0%,0,0%,7,28%,True,Andy Lee
2012,2012-12-30,16,17,30.141,SFO,,ARI,W 27-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,185,46.25,0,0,0%,0,0%,11,37%,False,Andy Lee
2013,2013-09-08,1,1,31.028,SFO,,GNB,W 34-28,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,236,47.20,0,0,0%,0,0%,12,35%,False,Andy Lee
2013,2013-09-15,2,2,31.035,SFO,@,SEA,L 3-29,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,196,49.00,0,0,0%,0,0%,6,25%,True,Andy Lee
2013,2013-09-22,3,3,31.042,SFO,,IND,L 7-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,305,43.57,0,0,0%,0,0%,8,31%,False,Andy Lee
2013,2013-09-26,4,4,31.046,SFO,@,STL,W 35-11,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,383,54.71,0,0,0%,0,0%,15,41%,True,Andy Lee
2013,2013-10-06,5,5,31.056,SFO,,HOU,W 34-3,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,195,48.75,0,0,0%,0,0%,10,42%,False,Andy Lee
2013,2013-10-13,6,6,31.063,SFO,,ARI,W 32-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,288,48.00,0,0,0%,0,0%,13,41%,False,Andy Lee
2013,2013-10-20,7,7,31.070,SFO,@,TEN,W 31-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,280,46.67,0,0,0%,0,0%,11,35%,True,Andy Lee
2013,2013-10-27,8,8,31.077,SFO,@,JAX,W 42-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,1,61,61.00,0,0,0%,0,0%,7,30%,True,Andy Lee
2013,2013-11-10,9,10,31.091,SFO,,CAR,L 9-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,341,48.71,0,0,0%,0,0%,10,37%,False,Andy Lee
2013,2013-11-17,10,11,31.098,SFO,@,NOR,L 20-23,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,346,49.43,0,0,0%,0,0%,11,38%,True,Andy Lee
2013,2013-11-25,11,12,31.106,SFO,@,WAS,W 27-6,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,196,49.00,0,0,0%,0,0%,9,35%,True,Andy Lee
2013,2013-12-01,12,13,31.112,SFO,,STL,W 23-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,191,47.75,0,0,0%,0,0%,9,32%,False,Andy Lee
2013,2013-12-08,13,14,31.119,SFO,,SEA,W 19-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,199,49.75,0,0,0%,0,0%,9,32%,False,Andy Lee
2013,2013-12-15,14,15,31.126,SFO,@,TAM,W 33-14,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,173,43.25,0,0,0%,0,0%,11,35%,True,Andy Lee
2013,2013-12-23,15,16,31.134,SFO,,ATL,W 34-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,156,52.00,0,0,0%,0,0%,9,30%,False,Andy Lee
2013,2013-12-29,16,17,31.140,SFO,@,ARI,W 23-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,258,43.00,0,0,0%,0,0%,12,39%,True,Andy Lee
2014,2014-09-07,1,1,32.027,SFO,@,DAL,W 28-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,183,45.75,0,0,0%,0,0%,9,38%,True,Andy Lee
2014,2014-09-14,2,2,32.034,SFO,,CHI,L 20-28,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,1,54,54.00,0,0,0%,0,0%,5,19%,False,Andy Lee
2014,2014-09-21,3,3,32.041,SFO,@,ARI,L 14-23,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,174,43.50,0,0,0%,0,0%,7,32%,True,Andy Lee
2014,2014-09-28,4,4,32.048,SFO,,PHI,W 26-21,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,235,47.00,1,0,0%,0,0%,12,38%,False,Andy Lee
2014,2014-10-05,5,5,32.055,SFO,,KAN,W 22-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,2,107,53.50,0,0,0%,0,0%,9,33%,False,Andy Lee
2014,2014-10-13,6,6,32.063,SFO,@,STL,W 31-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,215,43.00,0,0,0%,0,0%,10,32%,True,Andy Lee
2014,2014-10-19,7,7,32.069,SFO,@,DEN,L 17-42,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,272,54.40,0,0,0%,0,0%,9,30%,True,Andy Lee
2014,2014-11-02,8,9,32.083,SFO,,STL,L 10-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,314,44.86,0,0,0%,0,0%,12,43%,False,Andy Lee
2014,2014-11-09,9,10,32.090,SFO,@,NOR,W 27-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,313,44.71,0,0,0%,0,0%,12,36%,True,Andy Lee
2014,2014-11-16,10,11,32.097,SFO,@,NYG,W 16-10,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0.0,0,0,0,0,0,1,0,0,1,0,0,4,187,46.75,0,0,0%,0,0%,9,41%,True,Andy Lee
2014,2014-11-23,11,12,32.104,SFO,,WAS,W 17-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,302,50.33,0,0,0%,0,0%,9,33%,False,Andy Lee
2014,2014-11-27,12,13,32.108,SFO,,SEA,L 3-19,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,238,47.60,0,0,0%,0,0%,7,29%,False,Andy Lee
2014,2014-12-07,13,14,32.118,SFO,@,OAK,L 13-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,210,52.50,0,0,0%,0,0%,9,33%,True,Andy Lee
2014,2014-12-14,14,15,32.125,SFO,@,SEA,L 7-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,217,43.40,0,0,0%,0,0%,6,32%,True,Andy Lee
2014,2014-12-20,15,16,32.131,SFO,,SDG,L 35-38,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,152,38.00,0,0,0%,0,0%,10,30%,False,Andy Lee
2014,2014-12-28,16,17,32.139,SFO,,ARI,W 20-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,196,49.00,0,0,0%,0,0%,9,38%,False,Andy Lee
2015,2015-09-13,1,1,33.033,CLE,@,NYJ,L 10-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,2,121,60.50,0,0,0%,0,0%,6,26%,True,Andy Lee
2015,2015-09-20,2,2,33.040,CLE,,TEN,W 28-14,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,319,53.17,0,0,0%,0,0%,10,38%,False,Andy Lee
2015,2015-09-27,3,3,33.047,CLE,,OAK,L 20-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,211,52.75,0,0,0%,0,0%,8,28%,False,Andy Lee
2015,2015-10-04,4,4,33.054,CLE,@,SDG,L 27-30,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,192,48.00,0,0,0%,0,0%,9,26%,True,Andy Lee
2015,2015-10-11,5,5,33.061,CLE,@,BAL,W 33-30,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,217,43.40,0,0,0%,0,0%,10,29%,True,Andy Lee
2015,2015-10-18,6,6,33.068,CLE,,DEN,L 23-26,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,322,46.00,0,0,0%,0,0%,11,30%,False,Andy Lee
2015,2015-10-25,7,7,33.075,CLE,@,STL,L 6-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,227,45.40,0,0,0%,0,0%,7,27%,True,Andy Lee
2015,2015-11-01,8,8,33.082,CLE,,ARI,L 20-34,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,299,49.83,0,0,0%,0,0%,9,33%,False,Andy Lee
2015,2015-11-05,9,9,33.086,CLE,@,CIN,L 10-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,274,45.67,0,0,0%,0,0%,8,32%,True,Andy Lee
2015,2015-11-15,10,10,33.096,CLE,@,PIT,L 9-30,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,160,40.00,0,0,0%,0,0%,6,26%,True,Andy Lee
2015,2015-11-30,11,12,33.111,CLE,,BAL,L 27-33,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,283,47.17,0,0,0%,0,0%,12,35%,False,Andy Lee
2015,2015-12-06,12,13,33.117,CLE,,CIN,L 3-37,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,119,39.67,0,0,0%,0,0%,5,23%,False,Andy Lee
2015,2015-12-13,13,14,33.124,CLE,,SFO,W 24-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,119,39.67,0,0,0%,0,0%,8,32%,False,Andy Lee
2015,2015-12-20,14,15,33.131,CLE,@,SEA,L 13-30,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,129,43.00,0,0,0%,0,0%,6,26%,True,Andy Lee
2015,2015-12-27,15,16,33.138,CLE,@,KAN,L 13-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,135,45.00,0,0,0%,0,0%,7,30%,True,Andy Lee
2015,2016-01-03,16,17,33.145,CLE,,PIT,L 12-28,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,143,47.67,0,0,0%,0,0%,7,28%,False,Andy Lee
2016,2016-09-08,1,1,34.028,CAR,@,DEN,L 20-21,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,252,63.00,0,0,0%,0,0%,9,38%,True,Andy Lee
2016,2016-09-18,2,2,34.038,CAR,,SFO,W 46-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,123,41.00,0,0,0%,0,0%,12,30%,False,Andy Lee
2016,2016-09-25,3,3,34.045,CAR,,MIN,L 10-22,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,189,47.25,0,0,0%,0,0%,9,33%,False,Andy Lee
2016,2016-10-02,4,4,34.052,CAR,@,ATL,L 33-48,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,304,50.67,0,0,0%,0,0%,9,26%,True,Andy Lee
2016,2016-10-10,5,5,34.060,CAR,,TAM,L 14-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,177,44.25,0,0,0%,0,0%,8,32%,False,Andy Lee
2016,2016-10-16,6,6,34.066,CAR,@,NOR,L 38-41,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,5,242,48.40,0,0,0%,0,0%,10,27%,True,Andy Lee
2016,2016-10-30,7,8,34.080,CAR,,ARI,W 30-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,157,52.33,0,0,0%,0,0%,9,32%,False,Andy Lee
2016,2016-11-06,8,9,34.087,CAR,@,LAR,W 13-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,282,47.00,0,0,0%,0,0%,10,38%,True,Andy Lee
2016,2016-11-13,9,10,34.094,CAR,,KAN,L 17-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,1,43,43.00,0,0,0%,0,0%,4,15%,False,Andy Lee
2016,2016-11-17,10,11,,CAR,,NOR,W 23-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Andy Lee
2016,2016-11-27,11,12,,CAR,@,OAK,L 32-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Andy Lee
2016,2016-12-04,12,13,,CAR,@,SEA,L 7-40,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Andy Lee
2016,2016-12-11,13,14,,CAR,,SDG,W 28-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Andy Lee
2016,2016-12-19,14,15,,CAR,@,WAS,W 26-15,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Andy Lee
2016,2016-12-24,15,16,,CAR,,ATL,L 16-33,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Andy Lee
2016,2017-01-01,16,17,,CAR,@,TAM,L 16-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Andy Lee
2017,2017-09-10,1,1,35.030,ARI,@,DET,L 23-35,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,184,46.00,0,0,0%,0,0%,9,30%,True,Andy Lee
2017,2017-09-17,2,2,35.037,ARI,@,IND,W 16-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,232,46.40,0,0,0%,0,0%,10,32%,True,Andy Lee
2017,2017-09-25,3,3,35.045,ARI,,DAL,L 17-28,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,271,45.17,0,0,0%,0,0%,11,35%,False,Andy Lee
2017,2017-10-01,4,4,35.051,ARI,,SFO,W 18-15,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,293,48.83,0,0,0%,0,0%,10,29%,False,Andy Lee
2017,2017-10-08,5,5,35.058,ARI,@,PHI,L 7-34,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,347,49.57,0,0,0%,0,0%,10,36%,True,Andy Lee
2017,2017-10-15,6,6,35.065,ARI,,TAM,W 38-33,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,2,93,46.50,0,0,0%,0,0%,8,31%,False,Andy Lee
2017,2017-10-22,7,7,35.072,ARI,@,LAR,L 0-33,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,263,43.83,0,0,0%,0,0%,7,29%,True,Andy Lee
2017,2017-11-05,8,9,35.086,ARI,@,SFO,W 20-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,270,45.00,0,0,0%,0,0%,11,38%,True,Andy Lee
2017,2017-11-09,9,10,35.090,ARI,,SEA,L 16-22,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,230,46.00,0,0,0%,0,0%,9,30%,False,Andy Lee
2017,2017-11-19,10,11,35.100,ARI,@,HOU,L 21-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,279,46.50,0,0,0%,0,0%,9,30%,True,Andy Lee
2017,2017-11-26,11,12,35.107,ARI,,JAX,W 27-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,274,45.67,0,0,0%,0,0%,11,31%,False,Andy Lee
2017,2017-12-03,12,13,35.114,ARI,,LAR,L 16-32,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,254,50.80,0,0,0%,0,0%,9,29%,False,Andy Lee
2017,2017-12-10,13,14,35.121,ARI,,TEN,W 12-7,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,270,45.00,0,0,0%,0,0%,11,41%,False,Andy Lee
2017,2017-12-17,14,15,35.128,ARI,@,WAS,L 15-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,251,50.20,0,0,0%,0,0%,11,35%,True,Andy Lee
2017,2017-12-24,15,16,35.135,ARI,,NYG,W 23-0,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,329,47.00,0,0,0%,0,0%,11,46%,False,Andy Lee
2017,2017-12-31,16,17,35.142,ARI,@,SEA,W 26-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,319,53.17,0,0,0%,0,0%,12,32%,True,Andy Lee
2018,2018-09-09,1,1,36.029,ARI,,WAS,L 6-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,263,52.60,0,0,0%,0,0%,5,25%,False,Andy Lee
2018,2018-09-16,2,2,36.036,ARI,@,LAR,L 0-34,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,8,403,50.38,0,0,0%,0,0%,8,44%,True,Andy Lee
2018,2018-09-23,3,3,36.043,ARI,,CHI,L 14-16,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,203,50.75,0,0,0%,0,0%,6,27%,False,Andy Lee
