Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-12-09,13.0,14.0,22.331,NYG,PHI,L 17-23,False,8,5,154,30.80,2,62.5%,19.25,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,42,81%,0,0%,0,0%,True,Darius Slayton,False,17,23
2019.0,2019-12-15,14.0,15.0,22.337,NYG,MIA,W 36-20,True,3,2,31,15.50,1,66.7%,10.33,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,47,70%,0,0%,0,0%,False,Darius Slayton,True,36,20
2019.0,2019-12-22,15.0,16.0,22.344,NYG,WAS,W 41-35,True,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,29%,0,0%,0,0%,True,Darius Slayton,True,41,35
2019.0,2019-12-29,16.0,17.0,22.351,NYG,PHI,L 17-34,False,9,4,50,12.50,0,44.4%,5.56,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,86%,0,0%,0,0%,False,Darius Slayton,False,17,34
2020.0,2020-09-14,1.0,1.0,23.246,NYG,PIT,L 16-26,False,9,6,102,17.00,2,66.7%,11.33,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,58,85%,0,0%,0,0%,False,Darius Slayton,False,16,26
2020.0,2020-09-20,2.0,2.0,23.252,NYG,CHI,L 13-17,True,6,3,33,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,89%,0,0%,0,0%,True,Darius Slayton,False,13,17
2020.0,2020-09-27,3.0,3.0,23.259,NYG,SFO,L 9-36,True,7,3,53,17.67,0,42.9%,7.57,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,51,98%,0,0%,0,0%,False,Darius Slayton,False,9,36
2020.0,2020-10-04,4.0,4.0,23.266,NYG,LAR,L 9-17,True,7,3,48,16.00,0,42.9%,6.86,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,97%,0,0%,0,0%,True,Darius Slayton,False,9,17
2020.0,2020-10-11,5.0,5.0,23.273,NYG,DAL,L 34-37,True,11,8,129,16.13,0,72.7%,11.73,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,94%,0,0%,0,0%,True,Darius Slayton,False,34,37
2020.0,2020-10-18,6.0,6.0,23.28,NYG,WAS,W 20-19,True,4,2,41,20.50,1,50.0%,10.25,1,-3,-3.00,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,40,83%,0,0%,1,5%,False,Darius Slayton,True,20,19
2020.0,2020-10-22,7.0,7.0,23.284,NYG,PHI,L 21-22,True,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,92%,0,0%,1,4%,True,Darius Slayton,False,21,22
2020.0,2020-11-02,8.0,8.0,23.295,NYG,TAM,L 23-25,True,9,5,56,11.20,0,55.6%,6.22,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,92%,0,0%,0,0%,False,Darius Slayton,False,23,25
2020.0,2020-11-08,9.0,9.0,23.301,NYG,WAS,W 23-20,True,1,1,6,6.00,0,100.0%,6.00,1,2,2.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,84%,0,0%,0,0%,True,Darius Slayton,True,23,20
2020.0,2020-11-15,10.0,10.0,23.308,NYG,PHI,W 27-17,True,7,5,93,18.60,0,71.4%,13.29,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,63%,0,0%,0,0%,False,Darius Slayton,True,27,17
2020.0,2020-11-29,11.0,12.0,23.322,NYG,CIN,W 19-17,True,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,69%,0,0%,1,3%,True,Darius Slayton,True,19,17
2020.0,2020-12-06,12.0,13.0,23.329,NYG,SEA,W 17-12,True,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,91%,0,0%,0,0%,True,Darius Slayton,True,17,12
2020.0,2020-12-13,13.0,14.0,23.336,NYG,ARI,L 7-26,True,8,3,31,10.33,0,37.5%,3.88,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,96%,0,0%,0,0%,False,Darius Slayton,False,7,26
2020.0,2020-12-20,14.0,15.0,23.343,NYG,CLE,L 6-20,True,9,4,74,18.50,0,44.4%,8.22,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,87%,0,0%,1,5%,False,Darius Slayton,False,6,20
2020.0,2020-12-27,15.0,16.0,23.35,NYG,BAL,L 13-27,True,8,2,26,13.00,0,25.0%,3.25,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,86%,0,0%,0,0%,True,Darius Slayton,False,13,27
2020.0,2021-01-03,16.0,17.0,23.357,NYG,DAL,W 23-19,True,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,88%,0,0%,0,0%,False,Darius Slayton,True,23,19
2021.0,2021-09-12,1.0,1.0,24.243,NYG,DEN,L 13-27,False,7,3,65,21.67,0,42.9%,9.29,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,70%,0,0%,0,0%,False,Darius Slayton,False,13,27
2021.0,2021-09-16,2.0,2.0,24.247,NYG,WAS,L 29-30,False,6,3,54,18.00,1,50.0%,9.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,39,57%,0,0%,0,0%,True,Darius Slayton,False,29,30
2021.0,2021-09-26,3.0,3.0,24.257,NYG,ATL,L 14-17,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,13%,0,0%,0,0%,False,Darius Slayton,False,14,17
2021.0,2021-10-03,4.0,4.0,,NYG,NOR,W 27-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Darius Slayton,True,27,21
2021.0,2021-10-10,5.0,5.0,,NYG,DAL,L 20-44,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Darius Slayton,False,20,44
2021.0,2021-10-17,6.0,6.0,,NYG,LAR,L 11-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Darius Slayton,False,11,38
2021.0,2021-10-24,7.0,7.0,24.285,NYG,CAR,W 25-3,True,9,5,63,12.60,0,55.6%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,61%,0,0%,0,0%,False,Darius Slayton,True,25,3
2021.0,2021-11-01,8.0,8.0,24.293,NYG,KAN,L 17-20,True,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,87%,0,0%,0,0%,True,Darius Slayton,False,17,20
2021.0,2021-11-07,9.0,9.0,24.299,NYG,LVR,W 23-16,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,55%,0,0%,0,0%,False,Darius Slayton,True,23,16
2021.0,2021-11-22,10.0,11.0,24.314,NYG,TAM,L 10-30,False,7,4,37,9.25,0,57.1%,5.29,0,0,,0,0,0,,0,0,0,0.0,2,0,2,0,0,1,1,0,0,0,0,34,59%,0,0%,0,0%,True,Darius Slayton,False,10,30
2021.0,2021-11-28,11.0,12.0,24.32,NYG,PHI,W 13-7,True,4,3,40,13.33,0,75.0%,10.00,1,-13,-13.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,73%,0,0%,0,0%,False,Darius Slayton,True,13,7
2021.0,2021-12-05,12.0,13.0,24.327,NYG,MIA,L 9-20,True,7,2,13,6.50,0,28.6%,1.86,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,52,80%,0,0%,0,0%,True,Darius Slayton,False,9,20
2021.0,2021-12-12,13.0,14.0,24.334,NYG,LAC,L 21-37,False,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,67%,0,0%,0,0%,True,Darius Slayton,False,21,37
2021.0,2021-12-19,14.0,15.0,24.341,NYG,DAL,L 6-21,False,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,62%,0,0%,0,0%,False,Darius Slayton,False,6,21
2021.0,2021-12-26,15.0,16.0,24.348,NYG,PHI,L 10-34,True,5,1,7,7.00,0,20.0%,1.40,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,80%,0,0%,0,0%,True,Darius Slayton,False,10,34
2021.0,2022-01-02,16.0,17.0,,NYG,CHI,L 3-29,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Darius Slayton,False,3,29
2021.0,2022-01-09,17.0,18.0,24.362,NYG,WAS,L 7-22,False,3,2,29,14.50,1,66.7%,9.67,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,42,70%,0,0%,0,0%,False,Darius Slayton,False,7,22
,43 Games,,,,,,13-30-0,False,238,124,1830,14.76,13,52.1%,7.69,3,-14,-4.67,0,9,189,21.00,0,13,78,0.0,3,0,3,0,0,2,2,0,0,0,0,,,,,,,False,Darius Slayton,False,30,0
