Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-10-16,5.0,6.0,29.006,PHI,WAS,L 20-27,True,9,60,6.67,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,11,21%,0,0%,0,0%,True,Ryan Mathews,False,20,27
2016.0,2016-10-23,6.0,7.0,29.013,PHI,MIN,W 21-10,True,14,56,4.00,0,1,1,27,27.00,0,100.0%,27.00,,0,0,1,1,0,0,0,0,26,45%,0,0%,0,0%,False,Ryan Mathews,True,21,10
2016.0,2016-10-30,7.0,8.0,29.02,PHI,DAL,L 23-29,False,4,10,2.50,1,1,1,1,1.00,0,100.0%,1.00,,1,6,0,0,0,0,0,0,8,11%,0,0%,0,0%,True,Ryan Mathews,False,23,29
2016.0,2016-11-06,8.0,9.0,29.027,PHI,NYG,L 23-28,False,5,15,3.00,1,1,1,0,0.00,0,100.0%,0.00,,1,6,0,0,0,0,0,0,8,11%,0,0%,0,0%,True,Ryan Mathews,False,23,28
2016.0,2016-11-13,9.0,10.0,29.034,PHI,ATL,W 24-15,True,19,109,5.74,2,2,2,30,15.00,0,100.0%,15.00,1,2,14,0,0,0,0,0,0,26,33%,0,0%,0,0%,False,Ryan Mathews,True,24,15
2016.0,2016-11-20,10.0,11.0,29.041,PHI,SEA,L 15-26,False,7,31,4.43,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,14,18%,0,0%,0,0%,True,Ryan Mathews,False,15,26
2016.0,2016-11-28,11.0,12.0,,PHI,GNB,L 13-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ryan Mathews,False,13,27
2016.0,2016-12-04,12.0,13.0,,PHI,CIN,L 14-32,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,False,14,32
2016.0,2016-12-11,13.0,14.0,29.062,PHI,WAS,L 22-27,False,15,60,4.00,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,39,50%,0,0%,0,0%,False,Ryan Mathews,False,22,27
2016.0,2016-12-18,14.0,15.0,29.069,PHI,BAL,L 26-27,True,20,128,6.40,1,1,1,5,5.00,0,100.0%,5.00,1,1,8,1,0,0,0,0,0,36,41%,0,0%,0,0%,True,Ryan Mathews,False,26,27
2016.0,2016-12-22,15.0,16.0,29.073,PHI,NYG,W 24-19,True,18,46,2.56,0,1,1,16,16.00,0,100.0%,16.00,,0,0,0,0,0,0,0,0,28,50%,0,0%,0,0%,False,Ryan Mathews,True,24,19
2016.0,2017-01-01,16.0,17.0,,PHI,DAL,W 27-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Ryan Mathews,True,27,13
,86 Games,,,,,,42-44-0,False,1184,5261,4.44,37,226,179,1371,7.66,3,79.2%,6.07,2,40,244,21,13,0,4,-3,0,,,,,,,False,Ryan Mathews,False,44,0
