Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-11-08,9.0,9.0,27.263,CAR,KAN,L 31-33,False,1,3,3.00,0,6,5,34,6.80,0,83.3%,5.67,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,31%,0,0%,1,3%,True,Mike Davis,False,31,33
2020.0,2020-11-15,10.0,10.0,27.27,CAR,TAM,L 23-46,True,7,32,4.57,0,5,4,12,3.00,0,80.0%,2.40,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,52%,0,0%,0,0%,False,Mike Davis,False,23,46
2020.0,2020-11-22,11.0,11.0,27.277,CAR,DET,W 20-0,True,19,64,3.37,1,2,2,15,7.50,0,100.0%,7.50,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,52,73%,0,0%,0,0%,False,Mike Davis,True,20,0
2020.0,2020-11-29,12.0,12.0,27.284,CAR,MIN,L 27-28,True,15,55,3.67,0,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,57%,0,0%,0,0%,True,Mike Davis,False,27,28
2020.0,2020-12-13,13.0,14.0,27.298,CAR,DEN,L 27-32,True,11,51,4.64,2,6,5,42,8.40,0,83.3%,7.00,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,49,73%,0,0%,0,0%,False,Mike Davis,False,27,32
2020.0,2020-12-19,14.0,15.0,27.304,CAR,GNB,L 16-24,True,14,59,4.21,0,2,2,2,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,54%,0,0%,0,0%,True,Mike Davis,False,16,24
2020.0,2020-12-27,15.0,16.0,27.312,CAR,WAS,W 20-13,True,14,28,2.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,40,60%,0,0%,1,5%,True,Mike Davis,True,20,13
2020.0,2021-01-03,16.0,17.0,,CAR,NOR,L 7-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Mike Davis,False,7,33
2021.0,2021-09-12,1.0,1.0,28.205,ATL,PHI,L 6-32,True,15,49,3.27,0,6,3,23,7.67,0,50.0%,3.83,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,75%,0,0%,0,0%,False,Mike Davis,False,6,32
2021.0,2021-09-19,2.0,2.0,28.212,ATL,TAM,L 25-48,True,9,38,4.22,0,7,7,25,3.57,0,100.0%,3.57,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,64%,0,0%,0,0%,True,Mike Davis,False,25,48
2021.0,2021-09-26,3.0,3.0,28.219,ATL,NYG,W 17-14,True,12,50,4.17,0,4,4,20,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,60%,0,0%,0,0%,True,Mike Davis,True,17,14
2021.0,2021-10-03,4.0,4.0,28.226,ATL,WAS,L 30-34,False,13,14,1.08,0,2,2,12,6.00,1,100.0%,6.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,51,67%,0,0%,0,0%,False,Mike Davis,False,30,34
2021.0,2021-10-10,5.0,5.0,28.233,ATL,NYJ,W 27-20,True,13,53,4.08,1,5,2,8,4.00,0,40.0%,1.60,0,0,,0,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,50,64%,0,0%,1,4%,False,Mike Davis,True,27,20
2021.0,2021-10-24,6.0,7.0,28.247,ATL,MIA,W 30-28,False,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,60%,0,0%,0,0%,True,Mike Davis,True,30,28
2021.0,2021-10-31,7.0,8.0,28.254,ATL,CAR,L 13-19,True,9,44,4.89,0,6,5,22,4.40,0,83.3%,3.67,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,64%,0,0%,0,0%,False,Mike Davis,False,13,19
2021.0,2021-11-07,8.0,9.0,28.261,ATL,NOR,W 27-25,False,9,13,1.44,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,33,56%,0,0%,0,0%,True,Mike Davis,True,27,25
2021.0,2021-11-14,9.0,10.0,28.268,ATL,DAL,L 3-43,True,4,18,4.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,37%,0,0%,0,0%,True,Mike Davis,False,3,43
2021.0,2021-11-18,10.0,11.0,28.272,ATL,NWE,L 0-25,True,3,1,0.33,0,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,48%,0,0%,0,0%,False,Mike Davis,False,0,25
2021.0,2021-11-28,11.0,12.0,28.282,ATL,JAX,W 21-14,False,5,16,3.20,0,4,3,25,8.33,0,75.0%,6.25,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,50%,0,0%,0,0%,True,Mike Davis,True,21,14
2021.0,2021-12-05,12.0,13.0,28.289,ATL,TAM,L 17-30,False,4,32,8.00,1,4,4,37,9.25,0,100.0%,9.25,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,38,54%,0,0%,0,0%,False,Mike Davis,False,17,30
2021.0,2021-12-12,13.0,14.0,28.296,ATL,CAR,W 29-21,True,11,44,4.00,0,6,5,42,8.40,0,83.3%,7.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,57%,0,0%,0,0%,True,Mike Davis,True,29,21
2021.0,2021-12-19,14.0,15.0,28.303,ATL,SFO,L 13-31,False,6,21,3.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,45%,0,0%,0,0%,True,Mike Davis,False,13,31
2021.0,2021-12-26,15.0,16.0,28.31,ATL,DET,W 20-16,False,7,28,4.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,57%,0,0%,0,0%,False,Mike Davis,True,20,16
2021.0,2022-01-02,16.0,17.0,28.317,ATL,BUF,L 15-29,False,8,42,5.25,1,2,1,15,15.00,0,50.0%,7.50,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,27,51%,0,0%,0,0%,True,Mike Davis,False,15,29
2021.0,2022-01-09,17.0,18.0,28.324,ATL,NOR,L 20-30,False,6,30,5.00,0,3,3,-2,-0.67,0,100.0%,-0.67,0,0,,0,0,0,0.0,1,0,1,0,0,2,2,0,0,0,0,18,36%,0,0%,0,0%,False,Mike Davis,False,20,30
,79 Games,,,,,,29-50-0,False,550,2034,3.70,14,214,169,1062,6.28,4,79.0%,4.96,2,18,9.00,0,18,108,0.0,2,0,2,0,0,6,5,0,2,0,0,,,,,,,False,Mike Davis,False,50,0
