Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2020,2021-01-03,16,17,30.260,WAS,@,PHI,W 20-14,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,261,43.50,0,0,0%,0,0%,10,40%,True,Tress Way
2021,2021-09-12,1,1,31.147,WAS,,LAC,L 16-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,138,46.00,0,0,0%,0,0%,8,35%,False,Tress Way
2021,2021-09-16,2,2,31.151,WAS,,NYG,W 30-29,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,200,50.00,0,0,0%,0,0%,11,31%,False,Tress Way
2021,2021-09-26,3,3,31.161,WAS,@,BUF,L 21-43,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,235,47.00,0,0,0%,0,0%,8,28%,True,Tress Way
2021,2021-10-03,4,4,31.168,WAS,@,ATL,W 34-30,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,84,42.00,0,0,0%,0,0%,6,22%,True,Tress Way
2021,2021-10-10,5,5,31.175,WAS,,NOR,L 22-33,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,154,51.33,0,0,0%,0,0%,8,28%,False,Tress Way
2021,2021-10-17,6,6,31.182,WAS,,KAN,L 13-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,4,232,58.00,0,0,0%,0,0%,8,32%,False,Tress Way
2021,2021-10-24,7,7,31.189,WAS,@,GNB,L 10-24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0%,0,0%,3,16%,True,Tress Way
2021,2021-10-31,8,8,31.196,WAS,@,DEN,L 10-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,66,66.00,0,0,0%,0,0%,5,26%,True,Tress Way
2021,2021-11-14,9,10,31.210,WAS,,TAM,W 29-19,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,89,44.50,0,0,0%,0,0%,7,28%,False,Tress Way
2021,2021-11-21,10,11,31.217,WAS,@,CAR,W 27-21,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,139,46.33,0,0,0%,0,0%,8,31%,True,Tress Way
2021,2021-11-29,11,12,31.225,WAS,,SEA,W 17-15,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,218,43.60,0,0,0%,0,0%,9,38%,False,Tress Way
2021,2021-12-05,12,13,31.231,WAS,@,LVR,W 17-15,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,197,49.25,0,0,0%,0,0%,7,30%,True,Tress Way
2021,2021-12-12,13,14,31.238,WAS,,DAL,L 20-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,356,50.86,0,0,0%,0,0%,8,27%,False,Tress Way
2021,2021-12-21,14,15,31.247,WAS,@,PHI,L 17-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,240,48.00,0,0,0%,0,0%,8,32%,True,Tress Way
2021,2021-12-26,15,16,31.252,WAS,@,DAL,L 14-56,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,308,51.33,0,0,0%,0,0%,9,27%,True,Tress Way
2021,2022-01-02,16,17,,WAS,,PHI,L 16-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Tress Way
2021,2022-01-09,17,18,31.266,WAS,@,NYG,W 22-7,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,245,40.83,0,0,0%,0,0%,10,42%,True,Tress Way
,128 Games,,,,,,,52-75-1,False,2,2,100.00,38,0,0,118.7,0,0,19.00,19.00,1,2,2.00,0,0.0,7,0,7,0,0,1,0,0,1,0,0,570,26791,47.00,2,,,,,,,False,Tress Way
