Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2016,2016-11-24,11,12,28.320,DET,MIN,False,4,2,19,9.50,0,50.0%,4.75,0,0,,0,2,49,24.50,0,1,3,3.00,0,0,0,0,0,0,0,0,0,16,26%,0,0%,8,35%,False,True,16,13,Andre Roberts
2016,2016-12-04,12,13,28.330,DET,NOR,True,7,4,35,8.75,0,57.1%,5.00,0,0,,0,2,49,24.50,0,0,0,,0,0,0,0,0,0,0,0,0,53,76%,0,0%,7,27%,True,True,28,13,Andre Roberts
2016,2016-12-11,13,14,28.337,DET,CHI,False,2,0,0,,0,0.0%,0.00,0,0,,0,2,49,24.50,0,1,7,7.00,0,0,0,0,0,0,0,0,0,22,31%,0,0%,8,36%,False,True,20,17,Andre Roberts
2016,2016-12-18,14,15,28.344,DET,NYG,False,0,0,0,,0,0.0%,,0,0,,0,2,32,16.00,0,4,11,2.75,0,0,0,1,0,0,0,0,0,18,29%,0,0%,11,44%,True,False,6,17,Andre Roberts
2016,2016-12-26,15,16,28.352,DET,DAL,False,1,1,14,14.00,0,100.0%,14.00,0,0,,0,2,64,32.00,0,1,23,23.00,0,0,0,0,0,0,0,0,0,8,11%,0,0%,10,33%,True,False,21,42,Andre Roberts
2016,2017-01-01,16,17,28.358,DET,GNB,False,1,0,0,,0,0.0%,0.00,0,0,,0,3,72,24.00,0,0,0,,0,0,0,0,0,0,0,0,0,7,11%,0,0%,10,36%,False,False,24,31,Andre Roberts
2017,2017-09-10,1,1,29.244,ATL,CHI,False,0,0,0,,0,0.0%,,0,0,,0,1,11,11.00,0,2,24,12.00,0,0,0,0,0,0,0,0,0,2,3%,0,0%,9,35%,True,True,23,17,Andre Roberts
2017,2017-09-17,2,2,29.251,ATL,GNB,False,1,0,0,,0,0.0%,0.00,0,0,,0,2,31,15.50,0,1,0,0.00,0,0,0,0,0,0,0,0,0,4,7%,0,0%,8,29%,False,True,34,23,Andre Roberts
2017,2017-09-24,3,3,29.258,ATL,DET,False,1,1,12,12.00,0,100.0%,12.00,0,0,,0,2,54,27.00,0,2,38,19.00,0,0,0,0,0,0,0,0,0,1,1%,0,0%,12,36%,True,True,30,26,Andre Roberts
2017,2017-10-01,4,4,29.265,ATL,BUF,False,0,0,0,,0,0.0%,,0,0,,0,3,85,28.33,0,2,11,5.50,0,0,0,1,0,0,0,0,0,4,5%,0,0%,10,40%,False,False,17,23,Andre Roberts
2017,2017-10-15,5,6,29.279,ATL,MIA,False,0,0,0,,0,0.0%,,0,0,,0,2,34,17.00,0,0,0,,0,0,0,0,0,0,0,0,0,5,9%,0,0%,7,30%,False,False,17,20,Andre Roberts
2017,2017-10-22,6,7,29.286,ATL,NWE,False,1,0,0,,0,0.0%,0.00,0,0,,0,5,82,16.40,0,0,0,,0,0,0,0,0,0,0,0,0,4,7%,0,0%,8,40%,True,False,7,23,Andre Roberts
2017,2017-10-29,7,8,29.293,ATL,NYJ,False,0,0,0,,0,0.0%,,0,0,,0,2,42,21.00,0,3,13,4.33,0,0,0,1,0,0,1,0,0,0,0%,0,0%,10,31%,True,True,25,20,Andre Roberts
2017,2017-11-05,8,9,29.300,ATL,CAR,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,13,6.50,0,0,0,1,0,0,1,0,0,2,3%,0,0%,10,40%,True,False,17,20,Andre Roberts
2017,2017-11-12,9,10,29.307,ATL,DAL,False,0,0,0,,0,0.0%,,0,0,,0,1,26,26.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,32%,False,True,27,7,Andre Roberts
2017,2017-11-20,10,11,29.315,ATL,SEA,False,0,0,0,,0,0.0%,,0,0,,0,5,107,21.40,0,0,0,,0,0,0,1,1,0,0,0,0,0,0%,0,0%,8,26%,True,True,34,31,Andre Roberts
2017,2017-11-26,11,12,29.321,ATL,TAM,False,0,0,0,,0,0.0%,,0,0,,0,5,129,25.80,0,2,26,13.00,0,0,0,0,0,0,0,0,0,1,2%,0,0%,8,31%,False,True,34,20,Andre Roberts
2017,2017-12-03,12,13,29.328,ATL,MIN,False,0,0,0,,0,0.0%,,0,0,,0,2,45,22.50,0,2,8,4.00,0,0,0,0,0,0,0,0,0,0,0%,0,0%,8,35%,False,False,9,14,Andre Roberts
2017,2017-12-07,13,14,29.332,ATL,NOR,False,0,0,0,,0,0.0%,,0,0,,0,2,61,30.50,0,2,4,2.00,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,38%,False,True,20,17,Andre Roberts
2017,2017-12-18,14,15,29.343,ATL,TAM,False,0,0,0,,0,0.0%,,0,0,,0,4,108,27.00,0,2,17,8.50,0,0,0,0,0,0,0,0,0,0,0%,0,0%,8,31%,True,True,24,21,Andre Roberts
2017,2017-12-24,15,16,29.349,ATL,NOR,False,0,0,0,,0,0.0%,,0,0,,0,2,45,22.50,0,3,29,9.67,0,0,0,0,0,0,0,0,0,0,0%,0,0%,12,41%,True,False,13,23,Andre Roberts
2017,2017-12-31,16,17,29.356,ATL,CAR,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,18,4.50,0,0,0,0,0,0,0,0,0,9,12%,0,0%,10,33%,False,True,22,10,Andre Roberts
2018,2018-09-10,1,1,30.244,NYJ,DET,False,0,0,0,,0,0.0%,,1,2,2.00,0,2,45,22.50,0,3,137,45.67,1,1,6,0,0,0,0,0,0,10,17%,0,0%,7,22%,True,True,48,17,Andre Roberts
2018,2018-09-16,2,2,30.250,NYJ,MIA,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,4,4.00,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,40%,False,False,12,20,Andre Roberts
2018,2018-09-20,3,3,30.254,NYJ,CLE,False,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,1,12,12.00,0,0,0,0,0,0,0,0,0,1,2%,0,0%,13,43%,True,False,17,21,Andre Roberts
2018,2018-09-30,4,4,30.264,NYJ,JAX,False,0,0,0,,0,0.0%,,0,0,,0,3,40,13.33,0,1,7,7.00,0,0,0,0,0,0,0,0,0,3,5%,0,0%,11,37%,True,False,12,31,Andre Roberts
2018,2018-10-07,5,5,30.271,NYJ,DEN,False,2,1,4,4.00,0,50.0%,2.00,0,0,,0,2,30,15.00,0,4,71,17.75,0,0,0,0,0,0,0,0,0,2,3%,0,0%,12,38%,False,True,34,16,Andre Roberts
2018,2018-10-14,6,6,30.278,NYJ,IND,False,0,0,0,,0,0.0%,,0,0,,0,3,69,23.00,0,1,6,6.00,0,0,0,0,0,0,0,0,0,7,10%,0,0%,9,25%,False,True,42,34,Andre Roberts
2018,2018-10-21,7,7,30.285,NYJ,MIN,False,6,2,21,10.50,0,33.3%,3.50,0,0,,0,6,193,32.17,0,2,8,4.00,0,0,0,2,0,0,1,0,0,31,44%,0,0%,16,41%,False,False,17,37,Andre Roberts
2018,2018-10-28,8,8,30.292,NYJ,CHI,True,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,8,8.00,0,0,0,0,0,0,0,0,0,32,59%,0,0%,10,36%,True,False,10,24,Andre Roberts
2018,2018-11-04,9,9,30.299,NYJ,MIA,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,17,8.50,0,0,0,0,0,0,0,0,0,0,0%,0,0%,13,46%,True,False,6,13,Andre Roberts
2018,2018-11-11,10,10,30.306,NYJ,BUF,False,0,0,0,,0,0.0%,,0,0,,0,5,132,26.40,0,1,15,15.00,0,0,0,0,0,0,0,0,0,1,2%,0,0%,13,42%,False,False,10,41,Andre Roberts
2018,2018-11-25,11,12,30.320,NYJ,NWE,False,0,0,0,,0,0.0%,,0,0,,0,2,52,26.00,0,1,1,1.00,0,0,0,0,0,0,0,0,0,5,8%,0,0%,10,37%,False,False,13,27,Andre Roberts
2018,2018-12-02,12,13,30.327,NYJ,TEN,False,1,1,10,10.00,0,100.0%,10.00,1,18,18.00,0,2,82,41.00,0,1,4,4.00,0,0,0,0,0,0,0,0,0,10,15%,0,0%,13,35%,True,False,22,26,Andre Roberts
2018,2018-12-09,13,14,30.334,NYJ,BUF,False,0,0,0,,0,0.0%,,0,0,,0,5,176,35.20,0,0,0,,0,0,0,1,1,0,0,0,0,0,0%,0,0%,7,25%,True,True,27,23,Andre Roberts
2018,2018-12-15,14,15,30.340,NYJ,HOU,False,4,3,16,5.33,1,75.0%,4.00,0,0,,0,3,71,23.67,0,2,22,11.00,0,1,6,0,0,0,0,0,0,29,39%,0,0%,11,35%,False,False,22,29,Andre Roberts
2018,2018-12-23,15,16,30.348,NYJ,GNB,False,0,0,0,,0,0.0%,,0,0,,0,4,203,50.75,1,1,12,12.00,0,1,6,0,0,0,0,0,0,24,40%,0,0%,11,30%,False,False,38,44,Andre Roberts
2018,2018-12-30,16,17,30.355,NYJ,NWE,False,4,3,28,9.33,0,75.0%,7.00,0,0,,0,2,59,29.50,0,1,0,0.00,0,0,0,0,0,0,0,0,0,40,71%,0,0%,11,44%,True,False,3,38,Andre Roberts
2019,2019-09-08,1,1,,BUF,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,17,16,Andre Roberts
2019,2019-09-15,2,2,,BUF,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,28,14,Andre Roberts
2019,2019-09-22,3,3,31.256,BUF,CIN,False,0,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,3,4,1.33,0,0,0,0,0,0,0,0,0,2,3%,0,0%,10,37%,False,True,21,17,Andre Roberts
2019,2019-09-29,4,4,31.263,BUF,NWE,False,1,1,6,6.00,0,100.0%,6.00,0,0,,0,2,71,35.50,0,6,48,8.00,0,0,0,0,0,0,0,0,0,8,10%,0,0%,13,46%,False,False,10,16,Andre Roberts
2019,2019-10-06,5,5,31.270,BUF,TEN,False,0,0,0,,0,0.0%,,1,7,7.00,0,1,18,18.00,0,2,2,1.00,0,0,0,0,0,0,0,0,0,12,19%,0,0%,8,32%,True,True,14,7,Andre Roberts
2019,2019-10-20,6,7,31.284,BUF,MIA,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,3,22,7.33,0,0,0,0,0,0,0,0,0,7,13%,0,0%,8,30%,False,True,31,21,Andre Roberts
2019,2019-10-27,7,8,31.291,BUF,PHI,False,0,0,0,,0,0.0%,,0,0,,0,2,50,25.00,0,0,0,,0,0,0,0,0,0,0,0,0,5,8%,0,0%,10,38%,False,False,13,31,Andre Roberts
2019,2019-11-03,8,9,31.298,BUF,WAS,False,0,0,0,,0,0.0%,,0,0,,0,1,66,66.00,0,0,0,,0,0,0,0,0,0,0,0,0,18,29%,0,0%,9,38%,False,True,24,9,Andre Roberts
2019,2019-11-10,9,10,31.305,BUF,CLE,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,5,115,23.00,0,2,34,17.00,0,0,0,0,0,0,0,0,0,13,19%,0,0%,9,38%,True,False,16,19,Andre Roberts
2019,2019-11-17,10,11,31.312,BUF,MIA,False,0,0,0,,0,0.0%,,0,0,,0,1,44,44.00,0,3,21,7.00,0,0,0,0,0,0,0,0,0,9,13%,0,0%,10,31%,True,True,37,20,Andre Roberts
2019,2019-11-24,11,12,31.319,BUF,DEN,False,0,0,0,,0,0.0%,,0,0,,0,2,41,20.50,0,5,41,8.20,0,0,0,1,0,0,1,0,0,4,5%,0,0%,10,42%,False,True,20,3,Andre Roberts
2019,2019-11-28,12,13,31.323,BUF,DAL,False,0,0,0,,0,0.0%,,0,0,,0,2,54,27.00,0,0,0,,0,0,0,0,0,0,0,0,0,1,2%,0,0%,5,22%,True,True,26,15,Andre Roberts
2019,2019-12-08,13,14,31.333,BUF,BAL,False,0,0,0,,0,0.0%,,0,0,,0,4,80,20.00,0,2,22,11.00,0,0,0,0,0,0,0,0,0,0,0%,0,0%,12,39%,False,False,17,24,Andre Roberts
2019,2019-12-15,14,15,31.340,BUF,PIT,False,2,1,7,7.00,0,50.0%,3.50,0,0,,0,2,45,22.50,0,1,12,12.00,0,0,0,0,0,0,0,0,0,17,26%,0,0%,9,38%,True,True,17,10,Andre Roberts
2019,2019-12-21,15,16,31.346,BUF,NWE,False,0,0,0,,0,0.0%,,0,0,,0,2,57,28.50,0,1,17,17.00,0,0,0,0,0,0,0,0,0,13,24%,0,0%,8,31%,True,False,17,24,Andre Roberts
2019,2019-12-29,16,17,,BUF,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,6,13,Andre Roberts
2020,2020-09-13,1,1,32.248,BUF,NYJ,False,0,0,0,,0,0.0%,,0,0,,0,1,31,31.00,0,5,68,13.60,0,0,0,0,0,0,0,0,0,2,2%,0,0%,9,35%,False,True,27,17,Andre Roberts
2020,2020-09-20,2,2,32.255,BUF,MIA,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,18,9.00,0,0,0,0,0,0,0,0,0,6,10%,0,0%,11,37%,True,True,31,28,Andre Roberts
2020,2020-09-27,3,3,32.262,BUF,LAR,False,0,0,0,,0,0.0%,,0,0,,0,2,73,36.50,0,0,0,,0,0,0,0,0,0,0,0,0,11,18%,0,0%,6,25%,False,True,35,32,Andre Roberts
2020,2020-10-04,4,4,32.269,BUF,LVR,False,1,1,6,6.00,0,100.0%,6.00,1,-3,-3.00,0,0,0,,0,1,38,38.00,0,0,0,0,0,0,0,0,0,6,10%,0,0%,7,26%,True,True,30,23,Andre Roberts
2020,2020-10-13,5,5,32.278,BUF,TEN,False,2,1,16,16.00,0,50.0%,8.00,0,0,,0,6,138,23.00,0,1,-1,-1.00,0,0,0,1,1,0,0,0,0,24,33%,0,0%,10,40%,True,False,16,42,Andre Roberts
2020,2020-10-19,6,6,32.284,BUF,KAN,False,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,1,24,24.00,0,0,0,0,0,0,0,0,0,1,2%,0,0%,8,32%,False,False,17,26,Andre Roberts
2020,2020-10-25,7,7,32.290,BUF,NYJ,False,0,0,0,,0,0.0%,,0,0,,0,2,80,40.00,0,3,23,7.67,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,30%,True,True,18,10,Andre Roberts
2020,2020-11-01,8,8,32.297,BUF,NWE,False,0,0,0,,0,0.0%,,0,0,,0,2,48,24.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,40%,False,True,24,21,Andre Roberts
2020,2020-11-08,9,9,32.304,BUF,SEA,False,0,0,0,,0,0.0%,,0,0,,0,2,80,40.00,0,1,11,11.00,0,0,0,0,0,0,0,0,0,0,0%,0,0%,8,24%,False,True,44,34,Andre Roberts
2020,2020-11-15,10,10,32.311,BUF,ARI,False,0,0,0,,0,0.0%,,0,0,,0,4,102,25.50,0,2,10,5.00,0,0,0,0,0,0,0,0,0,1,1%,0,0%,11,32%,True,False,30,32,Andre Roberts
2020,2020-11-29,11,12,32.325,BUF,LAC,False,0,0,0,,0,0.0%,,0,0,,0,4,111,27.75,0,3,26,8.67,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,37%,False,True,27,17,Andre Roberts
2020,2020-12-07,12,13,32.333,BUF,SFO,False,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,1,22,22.00,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,29%,True,True,34,24,Andre Roberts
2020,2020-12-13,13,14,32.339,BUF,PIT,False,0,0,0,,0,0.0%,,0,0,,0,3,93,31.00,0,2,15,7.50,0,0,0,1,0,0,0,0,0,0,0%,0,0%,11,39%,False,True,26,15,Andre Roberts
2020,2020-12-19,14,15,32.345,BUF,DEN,False,0,0,0,,0,0.0%,,0,0,,0,3,102,34.00,0,3,7,2.33,0,0,0,1,1,0,0,0,0,0,0%,0,0%,7,22%,True,True,48,19,Andre Roberts
2020,2020-12-28,15,16,32.354,BUF,NWE,False,2,2,12,6.00,0,100.0%,6.00,0,0,,0,1,49,49.00,0,4,25,6.25,0,0,0,0,0,0,0,0,0,11,15%,0,0%,10,36%,True,True,38,9,Andre Roberts
2020,2021-01-03,16,17,,BUF,MIA,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,56,26,Andre Roberts
2021,2021-09-12,1,1,33.246,HOU,JAX,False,0,0,0,,0,0.0%,,0,0,,0,2,47,23.50,0,3,17,5.67,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,29%,False,True,37,21,Andre Roberts
2021,2021-09-19,2,2,33.253,HOU,CLE,False,2,1,35,35.00,0,50.0%,17.50,0,0,,0,3,54,18.00,0,1,0,0.00,0,0,0,1,1,0,0,0,0,22,36%,0,0%,5,20%,True,False,21,31,Andre Roberts
2021,2021-09-23,3,3,33.257,HOU,CAR,False,0,0,0,,0,0.0%,,0,0,,0,2,57,28.50,0,1,-4,-4.00,0,0,0,1,0,0,1,0,0,0,0%,0,0%,8,35%,False,False,9,24,Andre Roberts
2021,2021-10-03,4,4,33.267,HOU,BUF,False,0,0,0,,0,0.0%,,0,0,,0,4,67,16.75,0,1,6,6.00,0,0,0,0,0,0,0,0,0,2,4%,0,0%,10,42%,True,False,0,40,Andre Roberts
2021,2021-10-10,5,5,33.274,HOU,NWE,False,0,0,0,,0,0.0%,,0,0,,0,3,70,23.33,0,1,11,11.00,0,0,0,0,0,0,0,0,0,0,0%,0,0%,8,30%,False,False,22,25,Andre Roberts
2021,2021-10-17,6,6,33.281,HOU,IND,False,0,0,0,,0,0.0%,,0,0,,0,4,91,22.75,0,1,3,3.00,0,0,0,0,0,0,0,0,0,2,3%,0,0%,11,46%,True,False,3,31,Andre Roberts
2021,2021-10-31,7,8,33.295,LAC,NWE,False,0,0,0,,0,0.0%,,0,0,,0,3,71,23.67,0,1,7,7.00,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,33%,False,False,24,27,Andre Roberts
2021,2021-11-07,8,9,33.302,LAC,PHI,False,0,0,0,,0,0.0%,,1,9,9.00,0,4,96,24.00,0,1,10,10.00,0,0,0,0,0,0,0,0,0,2,3%,0,0%,8,36%,True,True,27,24,Andre Roberts
2021,2021-11-14,9,10,33.309,LAC,MIN,False,0,0,0,,0,0.0%,,0,0,,0,1,14,14.00,0,3,23,7.67,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,32%,False,False,20,27,Andre Roberts
2021,2021-11-21,10,11,33.316,LAC,PIT,False,0,0,0,,0,0.0%,,1,4,4.00,0,2,45,22.50,0,1,-1,-1.00,0,0,0,0,0,0,0,0,0,1,1%,0,0%,9,27%,False,True,41,37,Andre Roberts
2021,2021-11-28,11,12,33.323,LAC,DEN,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0%,0,0%,8,40%,True,False,13,28,Andre Roberts
2021,2021-12-05,12,13,33.330,LAC,CIN,False,0,0,0,,0,0.0%,,0,0,,0,3,99,33.00,0,2,18,9.00,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,30%,True,True,41,22,Andre Roberts
2021,2021-12-12,13,14,33.337,LAC,NYG,False,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,34%,False,True,37,21,Andre Roberts
2021,2021-12-16,14,15,33.341,LAC,KAN,False,0,0,0,,0,0.0%,,1,6,6.00,0,1,75,75.00,0,0,0,,0,0,0,0,0,0,0,0,0,1,1%,0,0%,7,32%,False,False,28,34,Andre Roberts
2021,2021-12-26,15,16,,LAC,HOU,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,29,41,Andre Roberts
2021,2022-01-02,16,17,33.358,LAC,DEN,False,0,0,0,,0,0.0%,,0,0,,0,2,148,74.00,1,2,5,2.50,0,1,6,0,0,0,0,0,0,0,0%,0,0%,6,24%,False,True,34,13,Andre Roberts
2021,2022-01-09,17,18,34.000,LAC,LVR,False,0,0,0,,0,0.0%,,0,0,,0,2,47,23.50,0,2,4,2.00,0,0,0,1,1,0,0,0,0,3,3%,0,0%,12,37%,True,False,32,35,Andre Roberts
,179 Games,,,,,,False,491,262,3079,11.75,15,53.4%,6.27,16,120,7.50,0,258,6716,26.03,3,215,1862,8.66,3,21,126,24,10,0,9,0,0,,,,,,,False,False,96,0,Andre Roberts
