Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2012.0,2012-12-23,15.0,16.0,,CIN,PIT,W 13-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mike Nugent,True,13,10
2012.0,2012-12-30,16.0,17.0,,CIN,BAL,W 23-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Nugent,True,23,17
2013.0,2013-09-08,1.0,1.0,31.19,CIN,CHI,L 21-24,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,28%,True,Mike Nugent,False,21,24
2013.0,2013-09-16,2.0,2.0,31.198,CIN,PIT,W 20-10,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,32%,False,Mike Nugent,True,20,10
2013.0,2013-09-22,3.0,3.0,31.204,CIN,GNB,W 34-30,False,4,5,80.0,,1,0.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,40%,False,Mike Nugent,True,34,30
2013.0,2013-09-29,4.0,4.0,31.211,CIN,CLE,L 6-17,False,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,22%,True,Mike Nugent,False,6,17
2013.0,2013-10-06,5.0,5.0,31.218,CIN,NWE,W 13-6,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,27%,False,Mike Nugent,True,13,6
2013.0,2013-10-13,6.0,6.0,31.225,CIN,BUF,W 27-24,False,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,38%,True,Mike Nugent,True,27,24
2013.0,2013-10-20,7.0,7.0,31.232,CIN,DET,W 27-24,False,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,38%,True,Mike Nugent,True,27,24
2013.0,2013-10-27,8.0,8.0,31.239,CIN,NYJ,W 49-9,False,7,7,100.0,,,,0,7,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,15,50%,False,Mike Nugent,True,49,9
2013.0,2013-10-31,9.0,9.0,31.243,CIN,MIA,L 20-22,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,31%,True,Mike Nugent,False,20,22
2013.0,2013-11-10,10.0,10.0,31.253,CIN,BAL,L 17-20,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,23%,True,Mike Nugent,False,17,20
2013.0,2013-11-17,11.0,11.0,31.26,CIN,CLE,W 41-20,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,15,37%,False,Mike Nugent,True,41,20
2013.0,2013-12-01,12.0,13.0,31.274,CIN,SDG,W 17-10,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,35%,True,Mike Nugent,True,17,10
2013.0,2013-12-08,13.0,14.0,31.281,CIN,IND,W 42-28,False,6,6,100.0,,,,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,37%,False,Mike Nugent,True,42,28
2013.0,2013-12-15,14.0,15.0,31.288,CIN,PIT,L 20-30,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0,0,0,0,0,2,80,40.00,0,0,0%,0,0%,8,30%,True,Mike Nugent,False,20,30
2013.0,2013-12-22,15.0,16.0,31.295,CIN,MIN,W 42-14,False,6,6,100.0,,,,0,6,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,48%,False,Mike Nugent,True,42,14
2013.0,2013-12-29,16.0,17.0,31.302,CIN,BAL,W 34-17,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,43%,False,Mike Nugent,True,34,17
2014.0,2014-09-07,1.0,1.0,32.189,CIN,BAL,W 23-16,False,,,,5,6,83.3,0,15,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,46%,True,Mike Nugent,True,23,16
2014.0,2014-09-14,2.0,2.0,32.196,CIN,ATL,W 24-10,False,3,3,100.0,1,4,25.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,44%,False,Mike Nugent,True,24,10
2014.0,2014-09-21,3.0,3.0,32.203,CIN,TEN,W 33-7,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,42%,False,Mike Nugent,True,33,7
2014.0,2014-10-05,4.0,5.0,32.217,CIN,NWE,L 17-43,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,24%,True,Mike Nugent,False,17,43
2014.0,2014-10-12,5.0,6.0,32.224,CIN,CAR,T 37-37,False,4,4,100.0,3,4,75.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,16,46%,False,Mike Nugent,False,37,37
2014.0,2014-10-19,6.0,7.0,32.231,CIN,IND,L 0-27,False,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0,,,0,0%,0,0%,1,3%,True,Mike Nugent,False,0,27
2014.0,2014-10-26,7.0,8.0,32.238,CIN,BAL,W 27-24,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,44%,False,Mike Nugent,True,27,24
2014.0,2014-11-02,8.0,9.0,32.245,CIN,JAX,W 33-23,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,34%,False,Mike Nugent,True,33,23
2014.0,2014-11-06,9.0,10.0,32.249,CIN,CLE,L 3-24,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,11%,False,Mike Nugent,False,3,24
2014.0,2014-11-16,10.0,11.0,32.259,CIN,NOR,W 27-10,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,50%,True,Mike Nugent,True,27,10
2014.0,2014-11-23,11.0,12.0,32.266,CIN,HOU,W 22-13,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,35%,True,Mike Nugent,True,22,13
2014.0,2014-11-30,12.0,13.0,32.273,CIN,TAM,W 14-13,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,21%,True,Mike Nugent,True,14,13
2014.0,2014-12-07,13.0,14.0,32.28,CIN,PIT,L 21-42,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,20%,False,Mike Nugent,False,21,42
2014.0,2014-12-14,14.0,15.0,32.287,CIN,CLE,W 30-0,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,57%,True,Mike Nugent,True,30,0
2014.0,2014-12-22,15.0,16.0,32.295,CIN,DEN,W 37-28,False,4,4,100.0,3,3,100.0,0,13,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,15,42%,False,Mike Nugent,True,37,28
2014.0,2014-12-28,16.0,17.0,32.301,CIN,PIT,L 17-27,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,31%,True,Mike Nugent,False,17,27
2015.0,2015-09-13,1.0,1.0,33.195,CIN,OAK,W 33-13,False,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,46%,True,Mike Nugent,True,33,13
2015.0,2015-09-20,2.0,2.0,33.202,CIN,SDG,W 24-19,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,40%,False,Mike Nugent,True,24,19
2015.0,2015-09-27,3.0,3.0,33.209,CIN,BAL,W 28-24,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,33%,True,Mike Nugent,True,28,24
2015.0,2015-10-04,4.0,4.0,33.216,CIN,KAN,W 36-21,False,4,4,100.0,,1,0.0,0,4,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,37%,False,Mike Nugent,True,36,21
2015.0,2015-10-11,5.0,5.0,33.223,CIN,SEA,W 27-24,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,31%,False,Mike Nugent,True,27,24
2015.0,2015-10-18,6.0,6.0,33.23,CIN,BUF,W 34-21,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,46%,True,Mike Nugent,True,34,21
2015.0,2015-11-01,7.0,8.0,33.244,CIN,PIT,W 16-10,False,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,38%,True,Mike Nugent,True,16,10
2015.0,2015-11-05,8.0,9.0,33.248,CIN,CLE,W 31-10,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,44%,False,Mike Nugent,True,31,10
2015.0,2015-11-16,9.0,10.0,33.259,CIN,HOU,L 6-10,False,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,22%,False,Mike Nugent,False,6,10
2015.0,2015-11-22,10.0,11.0,33.265,CIN,ARI,L 31-34,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,33%,True,Mike Nugent,False,31,34
2015.0,2015-11-29,11.0,12.0,33.272,CIN,STL,W 31-7,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,46%,False,Mike Nugent,True,31,7
2015.0,2015-12-06,12.0,13.0,33.279,CIN,CLE,W 37-3,False,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,15,68%,True,Mike Nugent,True,37,3
2015.0,2015-12-13,13.0,14.0,33.286,CIN,PIT,L 20-33,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,34%,False,Mike Nugent,False,20,33
2015.0,2015-12-20,14.0,15.0,33.293,CIN,SFO,W 24-14,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,30%,True,Mike Nugent,True,24,14
2015.0,2015-12-28,15.0,16.0,33.301,CIN,DEN,L 17-20,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,31%,True,Mike Nugent,False,17,20
2015.0,2016-01-03,16.0,17.0,33.307,CIN,BAL,W 24-16,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,32%,False,Mike Nugent,True,24,16
2016.0,2016-09-11,1.0,1.0,34.193,CIN,NYJ,W 23-22,False,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,38%,True,Mike Nugent,True,23,22
2016.0,2016-09-18,2.0,2.0,34.2,CIN,PIT,L 16-24,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,24%,True,Mike Nugent,False,16,24
2016.0,2016-09-25,3.0,3.0,34.207,CIN,DEN,L 17-29,False,2,2,100.0,1,1,100.0,0,5,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,26%,False,Mike Nugent,False,17,29
2016.0,2016-09-29,4.0,4.0,34.211,CIN,MIA,W 22-7,False,1,1,100.0,5,5,100.0,0,16,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,46%,False,Mike Nugent,True,22,7
2016.0,2016-10-09,5.0,5.0,34.221,CIN,DAL,L 14-28,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,27%,True,Mike Nugent,False,14,28
2016.0,2016-10-16,6.0,6.0,34.228,CIN,NWE,L 17-35,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,25%,True,Mike Nugent,False,17,35
2016.0,2016-10-23,7.0,7.0,34.235,CIN,CLE,W 31-17,False,4,4,100.0,1,3,33.3,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,44%,False,Mike Nugent,True,31,17
2016.0,2016-10-30,8.0,8.0,34.242,CIN,WAS,T 27-27,False,3,4,75.0,,1,0.0,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,34%,False,Mike Nugent,False,27,27
2016.0,2016-11-14,9.0,10.0,34.257,CIN,NYG,L 20-21,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,31%,True,Mike Nugent,False,20,21
2016.0,2016-11-20,10.0,11.0,34.263,CIN,BUF,L 12-16,False,,2,0.0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,20%,False,Mike Nugent,False,12,16
2016.0,2016-11-27,11.0,12.0,34.27,CIN,BAL,L 14-19,False,,1,0.0,2,2,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,24%,True,Mike Nugent,False,14,19
2016.0,2016-12-04,12.0,13.0,34.277,CIN,PHI,W 32-14,False,2,3,66.7,4,4,100.0,0,14,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,15,60%,False,Mike Nugent,True,32,14
2016.0,2016-12-11,13.0,14.0,34.284,CIN,CLE,W 23-10,False,2,3,66.7,1,2,50.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,37%,True,Mike Nugent,True,23,10
2017.0,2017-10-29,7.0,8.0,35.241,DAL,WAS,W 33-19,False,3,3,100.0,4,5,80.0,0,15,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,16,48%,True,Mike Nugent,True,33,19
2017.0,2017-11-05,8.0,9.0,35.248,DAL,KAN,W 28-17,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,36%,False,Mike Nugent,True,28,17
2017.0,2017-11-12,9.0,10.0,35.255,DAL,ATL,L 7-27,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,18%,True,Mike Nugent,False,7,27
2017.0,2017-11-19,10.0,11.0,35.262,DAL,PHI,L 9-37,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,27%,False,Mike Nugent,False,9,37
2017.0,2017-11-23,11.0,12.0,,DAL,LAC,L 6-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Mike Nugent,False,6,28
2017.0,2017-12-10,13.0,14.0,35.283,CHI,CIN,W 33-7,False,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,54%,True,Mike Nugent,True,33,7
2017.0,2017-12-16,14.0,15.0,35.289,CHI,DET,L 10-20,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,22%,True,Mike Nugent,False,10,20
2017.0,2017-12-24,15.0,16.0,35.297,CHI,CLE,W 20-3,False,2,3,66.7,,,,0,2,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,28%,False,Mike Nugent,True,20,3
2017.0,2017-12-31,16.0,17.0,35.304,CHI,MIN,L 10-23,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,17%,True,Mike Nugent,False,10,23
2018.0,2018-09-10,1.0,1.0,36.192,OAK,LAR,L 13-33,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,27%,False,Mike Nugent,False,13,33
2018.0,2018-09-16,2.0,2.0,36.198,OAK,DEN,L 19-20,False,1,2,50.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,35%,True,Mike Nugent,False,19,20
2018.0,2018-09-23,3.0,3.0,36.205,OAK,MIA,L 20-28,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,33%,True,Mike Nugent,False,20,28
2018.0,2018-09-30,4.0,4.0,,OAK,CLE,W 45-42,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Nugent,True,45,42
2018.0,2018-10-07,5.0,5.0,,OAK,LAC,L 10-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Nugent,False,10,26
2018.0,2018-10-14,6.0,6.0,,OAK,SEA,L 3-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Nugent,False,3,27
2018.0,2018-10-28,7.0,8.0,,OAK,IND,L 28-42,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Nugent,False,28,42
2018.0,2018-11-01,8.0,9.0,,OAK,SFO,L 3-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Nugent,False,3,34
2018.0,2018-11-11,9.0,10.0,,OAK,LAC,L 6-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Nugent,False,6,20
2018.0,2018-11-18,10.0,11.0,,OAK,ARI,W 23-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Nugent,True,23,21
2018.0,2018-11-25,11.0,12.0,,OAK,BAL,L 17-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Nugent,False,17,34
2018.0,2018-12-02,12.0,13.0,,OAK,KAN,L 33-40,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Nugent,False,33,40
2018.0,2018-12-09,13.0,14.0,,OAK,PIT,W 24-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Nugent,True,24,21
2018.0,2018-12-16,14.0,15.0,,OAK,CIN,L 16-30,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Nugent,False,16,30
2018.0,2018-12-24,15.0,16.0,,OAK,DEN,W 27-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Nugent,True,27,14
2018.0,2018-12-30,16.0,17.0,,OAK,KAN,L 3-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Nugent,False,3,35
2019.0,2019-10-06,5.0,5.0,37.218,NWE,WAS,W 33-7,False,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,19%,True,Mike Nugent,True,33,7
2019.0,2019-10-10,6.0,6.0,37.222,NWE,NYG,W 35-14,False,5,5,100.0,,1,0.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,23%,False,Mike Nugent,True,35,14
2019.0,2019-10-21,7.0,7.0,37.233,NWE,NYJ,W 33-0,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,20%,True,Mike Nugent,True,33,0
