Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-09-22,3.0,3.0,24.347,GNB,DEN,W 27-16,True,10,6,99,16.50,1,60.0%,9.90,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,47,87%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,27,16
2019.0,2019-09-26,4.0,4.0,24.351,GNB,PHI,L 27-34,True,7,3,47,15.67,0,42.9%,6.71,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,86%,0,0%,0,0%,False,Marquez Valdes-Scantling,False,27,34
2019.0,2019-10-06,5.0,5.0,24.361,GNB,DAL,W 34-24,True,4,1,18,18.00,0,25.0%,4.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,94%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,34,24
2019.0,2019-10-14,6.0,6.0,25.004,GNB,DET,W 23-22,True,2,2,48,24.00,0,100.0%,24.00,1,9,9.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,77%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,23,22
2019.0,2019-10-20,7.0,7.0,25.01,GNB,OAK,W 42-24,False,3,2,133,66.50,1,66.7%,44.33,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,20,35%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,42,24
2019.0,2019-10-27,8.0,8.0,25.017,GNB,KAN,W 31-24,True,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,61%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,31,24
2019.0,2019-11-03,9.0,9.0,25.024,GNB,LAC,L 11-26,True,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,66%,0,0%,0,0%,True,Marquez Valdes-Scantling,False,11,26
2019.0,2019-11-10,10.0,10.0,25.031,GNB,CAR,W 24-16,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,17%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,24,16
2019.0,2019-11-24,11.0,12.0,25.045,GNB,SFO,L 8-37,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,37%,0,0%,0,0%,True,Marquez Valdes-Scantling,False,8,37
2019.0,2019-12-01,12.0,13.0,25.052,GNB,NYG,W 31-13,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,26%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,31,13
2019.0,2019-12-08,13.0,14.0,25.059,GNB,WAS,W 20-15,False,,,,,,0.0%,,,,,,,,,,0,0,,,,,,,0,,,0,0,0,10,17%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,20,15
2019.0,2019-12-15,14.0,15.0,25.066,GNB,CHI,W 21-13,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,12%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,21,13
2019.0,2019-12-23,15.0,16.0,25.074,GNB,MIN,W 23-10,False,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,14%,0,0%,2,7%,True,Marquez Valdes-Scantling,True,23,10
2019.0,2019-12-29,16.0,17.0,25.08,GNB,DET,W 23-20,True,7,2,19,9.50,0,28.6%,2.71,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,23%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,23,20
2020.0,2020-09-13,1.0,1.0,25.339,GNB,MIN,W 43-34,False,6,4,96,24.00,1,66.7%,16.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,42,54%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,43,34
2020.0,2020-09-20,2.0,2.0,25.346,GNB,DET,W 42-21,False,7,3,64,21.33,0,42.9%,9.14,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,63%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,42,21
2020.0,2020-09-27,3.0,3.0,25.353,GNB,NOR,W 37-30,True,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,92%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,37,30
2020.0,2020-10-05,4.0,4.0,25.361,GNB,ATL,W 30-16,True,8,4,45,11.25,0,50.0%,5.63,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,97%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,30,16
2020.0,2020-10-18,5.0,6.0,26.008,GNB,TAM,L 10-38,True,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,84%,0,0%,0,0%,True,Marquez Valdes-Scantling,False,10,38
2020.0,2020-10-25,6.0,7.0,26.015,GNB,HOU,W 35-20,True,4,0,0,,0,0.0%,0.00,1,9,9.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,82%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,35,20
2020.0,2020-11-01,7.0,8.0,26.022,GNB,MIN,L 22-28,True,1,1,19,19.00,0,100.0%,19.00,1,4,4.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,82%,0,0%,0,0%,False,Marquez Valdes-Scantling,False,22,28
2020.0,2020-11-05,8.0,9.0,26.026,GNB,SFO,W 34-17,True,4,2,53,26.50,2,50.0%,13.25,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,59,89%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,34,17
2020.0,2020-11-15,9.0,10.0,26.036,GNB,JAX,W 24-20,True,6,4,149,37.25,1,66.7%,24.83,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,60,92%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,24,20
2020.0,2020-11-22,10.0,11.0,26.043,GNB,IND,L 31-34,True,6,3,55,18.33,0,50.0%,9.17,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,51,85%,0,0%,0,0%,True,Marquez Valdes-Scantling,False,31,34
2020.0,2020-11-29,11.0,12.0,26.05,GNB,CHI,W 41-25,True,,,,,,0.0%,,,,,,,,,,0,0,,,,,,,0,,,0,0,0,56,79%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,41,25
2020.0,2020-12-06,12.0,13.0,26.057,GNB,PHI,W 30-16,True,2,0,0,,0,0.0%,0.00,1,-4,-4.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,75%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,30,16
2020.0,2020-12-13,13.0,14.0,26.064,GNB,DET,W 31-24,True,6,6,85,14.17,1,100.0%,14.17,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,47,70%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,31,24
2020.0,2020-12-19,14.0,15.0,26.07,GNB,CAR,W 24-16,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,65%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,24,16
2020.0,2020-12-27,15.0,16.0,26.078,GNB,TEN,W 40-14,False,,,,,,0.0%,,,,,,,,,,0,0,,,,,,,0,,,0,0,0,41,62%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,40,14
2020.0,2021-01-03,16.0,17.0,26.085,GNB,CHI,W 35-16,False,3,2,87,43.50,1,66.7%,29.00,1,4,4.00,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,22,48%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,35,16
2021.0,2021-09-12,1.0,1.0,26.337,GNB,NOR,L 3-38,True,8,3,17,5.67,0,37.5%,2.13,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,63%,0,0%,0,0%,True,Marquez Valdes-Scantling,False,3,38
2021.0,2021-09-20,2.0,2.0,26.345,GNB,DET,W 35-17,True,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,66%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,35,17
2021.0,2021-09-26,3.0,3.0,26.351,GNB,SFO,W 30-28,True,4,3,59,19.67,1,75.0%,14.75,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,40,63%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,30,28
2021.0,2021-10-03,4.0,4.0,,GNB,PIT,W 27-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Marquez Valdes-Scantling,True,27,17
2021.0,2021-10-10,5.0,5.0,,GNB,CIN,W 25-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Marquez Valdes-Scantling,True,25,22
2021.0,2021-10-17,6.0,6.0,,GNB,CHI,W 24-14,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Marquez Valdes-Scantling,True,24,14
2021.0,2021-10-24,7.0,7.0,,GNB,WAS,W 24-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Marquez Valdes-Scantling,True,24,10
2021.0,2021-10-28,8.0,8.0,,GNB,ARI,W 24-21,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Marquez Valdes-Scantling,True,24,21
2021.0,2021-11-07,9.0,9.0,27.028,GNB,KAN,L 7-13,False,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,54%,0,0%,0,0%,True,Marquez Valdes-Scantling,False,7,13
2021.0,2021-11-14,10.0,10.0,27.035,GNB,SEA,W 17-0,False,2,1,41,41.00,0,50.0%,20.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,66%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,17,0
2021.0,2021-11-21,11.0,11.0,27.042,GNB,MIN,L 31-34,True,10,4,123,30.75,1,40.0%,12.30,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,48,81%,0,0%,0,0%,True,Marquez Valdes-Scantling,False,31,34
2021.0,2021-11-28,12.0,12.0,27.049,GNB,LAR,W 36-28,True,9,4,50,12.50,0,44.4%,5.56,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,70%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,36,28
2021.0,2021-12-12,13.0,14.0,27.063,GNB,CHI,W 45-30,True,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,66%,0,0%,1,3%,False,Marquez Valdes-Scantling,True,45,30
2021.0,2021-12-19,14.0,15.0,27.07,GNB,BAL,W 31-30,False,7,5,98,19.60,1,71.4%,14.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,41,66%,0,0%,0,0%,True,Marquez Valdes-Scantling,True,31,30
2021.0,2021-12-25,15.0,16.0,,GNB,CLE,W 24-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Marquez Valdes-Scantling,True,24,22
2021.0,2022-01-02,16.0,17.0,27.084,GNB,MIN,W 37-10,False,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,65%,0,0%,0,0%,False,Marquez Valdes-Scantling,True,37,10
2021.0,2022-01-09,17.0,18.0,27.091,GNB,DET,L 30-37,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,22%,0,0%,0,0%,True,Marquez Valdes-Scantling,False,30,37
,59 Games,,,,,,39-19-1,False,247,123,2153,17.50,13,49.8%,8.72,8,51,6.38,0,1,21,21.00,0,13,78,0.0,2,0,2,0,0,1,1,0,0,0,0,,,,,,,False,Marquez Valdes-Scantling,False,19,1
