Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Away_status,Win,Score,Opp Score,Player
1997,1997-11-23,12,13,28.044,GNB,DAL,True,22,35,62.86,203,4,1,104.8,2,14,5.80,6.80,3,21,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,45,17,Brett Favre
1997,1997-12-01,13,14,28.052,GNB,MIN,True,15,29,51.72,196,1,0,84.8,1,9,6.76,7.45,4,17,4.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,27,11,Brett Favre
1997,1997-12-07,14,15,28.058,GNB,TAM,True,25,33,75.76,280,2,1,108.1,0,0,8.48,8.33,6,13,2.17,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,17,6,Brett Favre
1997,1997-12-14,15,16,28.065,GNB,CAR,True,18,34,52.94,256,3,1,94.7,3,16,7.53,7.97,1,15,15.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,True,True,31,10,Brett Favre
1997,1997-12-20,16,17,28.071,GNB,BUF,True,12,18,66.67,156,2,0,130.8,0,0,8.67,10.89,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,31,21,Brett Favre
1998,1998-09-06,1,1,28.331,GNB,DET,True,24,32,75.00,277,2,0,121.5,2,10,8.66,9.91,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,38,19,Brett Favre
1998,1998-09-13,2,2,28.338,GNB,TAM,True,22,33,66.67,237,2,0,107.8,4,14,7.18,8.39,4,-9,-2.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,23,15,Brett Favre
1998,1998-09-20,3,3,28.345,GNB,CIN,True,23,35,65.71,274,1,1,87.1,3,32,7.83,7.11,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,13,6,Brett Favre
1998,1998-09-27,4,4,28.352,GNB,CAR,True,27,45,60.00,388,5,3,97.3,2,10,8.62,7.84,1,17,17.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,37,30,Brett Favre
1998,1998-10-05,5,5,28.360,GNB,MIN,True,13,23,56.52,114,0,3,30.3,2,13,4.96,-0.91,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,24,37,Brett Favre
1998,1998-10-15,6,7,29.005,GNB,DET,True,22,43,51.16,300,2,3,60.2,2,25,6.98,4.77,1,18,18.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,20,27,Brett Favre
1998,1998-10-25,7,8,29.015,GNB,BAL,True,22,41,53.66,260,2,2,69.2,1,8,6.34,5.12,3,2,0.67,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,False,True,28,10,Brett Favre
1998,1998-11-01,8,9,29.022,GNB,SFO,True,15,28,53.57,279,3,3,84.4,2,5,9.96,7.29,4,-3,-0.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,36,22,Brett Favre
1998,1998-11-09,9,10,29.030,GNB,PIT,True,22,39,56.41,234,0,1,63.4,3,17,6.00,4.85,4,18,4.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,20,27,Brett Favre
1998,1998-11-15,10,11,29.036,GNB,NYG,True,21,33,63.64,267,2,0,109.0,1,3,8.09,9.30,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,37,3,Brett Favre
1998,1998-11-22,11,12,29.043,GNB,MIN,True,31,39,79.49,303,2,1,105.4,3,26,7.77,7.64,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,-1,0,True,False,14,28,Brett Favre
1998,1998-11-29,12,13,29.050,GNB,PHI,True,20,33,60.61,321,2,2,88.1,0,0,9.73,8.21,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,24,16,Brett Favre
1998,1998-12-07,13,14,29.058,GNB,TAM,True,29,41,70.73,262,2,0,103.9,8,34,6.39,7.37,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,6,1,0,2,0,0,True,False,22,24,Brett Favre
1998,1998-12-13,14,15,29.064,GNB,CHI,True,26,42,61.90,290,2,2,78.5,3,16,6.90,5.71,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,26,20,Brett Favre
1998,1998-12-20,15,16,29.071,GNB,TEN,True,14,22,63.64,253,3,0,142.6,2,10,11.50,14.23,4,49,12.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,30,22,Brett Favre
1998,1998-12-27,16,17,29.078,GNB,CHI,True,16,22,72.73,153,1,2,68.9,0,0,6.95,3.77,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,16,13,Brett Favre
1999,1999-09-12,1,1,29.337,GNB,OAK,True,28,47,59.57,333,4,3,83.0,3,15,7.09,5.91,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,28,24,Brett Favre
1999,1999-09-19,2,2,29.344,GNB,DET,True,20,41,48.78,288,0,1,61.8,1,5,7.02,5.93,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-2,0,True,False,15,23,Brett Favre
1999,1999-09-26,3,3,29.351,GNB,MIN,True,24,39,61.54,304,1,0,94.4,2,15,7.79,8.31,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,23,20,Brett Favre
1999,1999-10-10,4,5,30.000,GNB,TAM,True,22,40,55.00,390,2,0,105.2,5,38,9.75,10.75,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,True,26,23,Brett Favre
1999,1999-10-17,5,6,30.007,GNB,DEN,True,7,23,30.43,120,0,3,9.6,1,8,5.22,-0.65,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,True,False,10,31,Brett Favre
1999,1999-10-24,6,7,30.014,GNB,SDG,True,12,22,54.55,173,3,1,100.9,1,7,7.86,8.55,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,31,3,Brett Favre
1999,1999-11-01,7,8,30.022,GNB,SEA,True,14,35,40.00,180,1,4,26.8,3,21,5.14,0.57,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,False,False,7,27,Brett Favre
1999,1999-11-07,8,9,30.028,GNB,CHI,True,27,40,67.50,267,1,1,84.1,3,13,6.68,6.05,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,False,13,14,Brett Favre
1999,1999-11-14,9,10,30.035,GNB,DAL,True,26,50,52.00,260,1,2,57.1,3,16,5.20,3.80,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,13,27,Brett Favre
1999,1999-11-21,10,11,30.042,GNB,DET,True,26,40,65.00,309,1,0,96.8,1,2,7.73,8.23,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,26,17,Brett Favre
1999,1999-11-29,11,12,30.050,GNB,SFO,True,24,35,68.57,236,2,0,106.4,1,7,6.74,7.89,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,20,3,Brett Favre
1999,1999-12-05,12,13,30.056,GNB,CHI,True,17,24,70.83,155,1,2,67.2,2,16,6.46,3.54,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,35,19,Brett Favre
1999,1999-12-12,13,14,30.063,GNB,CAR,True,26,38,68.42,302,2,1,98.8,2,19,7.95,7.82,5,29,5.80,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,31,33,Brett Favre
1999,1999-12-20,14,15,30.071,GNB,MIN,True,22,39,56.41,229,0,2,52.2,4,26,5.87,3.56,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,True,False,20,24,Brett Favre
1999,1999-12-26,15,16,30.077,GNB,TAM,True,25,48,52.08,234,1,2,55.4,1,3,4.88,3.42,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,10,29,Brett Favre
1999,2000-01-02,16,17,30.084,GNB,ARI,True,21,34,61.76,311,2,1,99.0,2,12,9.15,9.00,1,20,20.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,False,True,49,24,Brett Favre
2000,2000-09-03,1,1,30.329,GNB,NYJ,True,14,34,41.18,152,1,1,52.6,1,3,4.47,3.74,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,False,16,20,Brett Favre
2000,2000-09-10,2,2,30.336,GNB,BUF,True,25,35,71.43,269,2,0,112.7,4,35,7.69,8.83,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,-1,0,True,False,18,27,Brett Favre
2000,2000-09-17,3,3,30.343,GNB,PHI,True,18,33,54.55,189,0,3,33.5,5,32,5.73,1.64,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,6,3,Brett Favre
2000,2000-09-24,4,4,30.350,GNB,ARI,True,17,31,54.84,277,1,0,95.8,1,9,8.94,9.58,4,38,9.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,29,3,Brett Favre
2000,2000-10-01,5,5,30.357,GNB,CHI,True,31,48,64.58,333,3,1,97.0,2,13,6.94,7.25,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,24,27,Brett Favre
2000,2000-10-08,6,6,30.364,GNB,DET,True,27,43,62.79,293,2,3,69.2,4,23,6.81,4.60,0,0,,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,True,False,24,31,Brett Favre
2000,2000-10-15,7,7,31.005,GNB,SFO,True,20,27,74.07,266,1,0,117.2,2,20,9.85,10.59,3,35,11.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,31,28,Brett Favre
2000,2000-10-29,8,9,31.019,GNB,MIA,True,21,34,61.76,194,0,1,65.1,2,8,5.71,4.38,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,False,20,28,Brett Favre
2000,2000-11-06,9,10,31.027,GNB,MIN,True,17,36,47.22,235,2,0,87.2,2,18,6.53,7.64,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,26,20,Brett Favre
2000,2000-11-12,10,11,31.033,GNB,TAM,True,14,25,56.00,117,0,0,68.2,1,5,4.68,4.68,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,15,20,Brett Favre
2000,2000-11-19,11,12,31.040,GNB,IND,True,23,36,63.89,301,2,1,97.1,2,14,8.36,8.22,1,-3,-3.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,26,24,Brett Favre
2000,2000-11-27,12,13,31.048,GNB,CAR,True,31,51,60.78,267,1,3,56.6,3,28,5.24,2.98,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,14,31,Brett Favre
2000,2000-12-03,13,14,31.054,GNB,CHI,True,19,31,61.29,225,1,0,94.2,0,0,7.26,7.90,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,28,6,Brett Favre
2000,2000-12-10,14,15,31.061,GNB,DET,True,15,36,41.67,208,1,1,58.6,2,6,5.78,5.08,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,True,26,13,Brett Favre
2000,2000-12-17,15,16,31.068,GNB,MIN,True,26,38,68.42,290,3,0,117.2,1,10,7.63,9.21,5,-7,-1.40,0,0,0,0,,0,0.0%,,0,0,2,0,0,2,-11,0,True,True,33,28,Brett Favre
2000,2000-12-24,16,17,31.075,GNB,TAM,True,20,42,47.62,196,0,2,41.4,1,12,4.67,2.52,4,23,5.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,17,14,Brett Favre
2001,2001-09-09,1,1,31.334,GNB,DET,True,22,28,78.57,260,2,0,129.2,3,15,9.29,10.71,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,3,0,0,1,-14,0,False,True,28,6,Brett Favre
2001,2001-09-24,2,2,31.349,GNB,WAS,True,20,31,64.52,236,3,1,106.4,1,10,7.61,8.10,4,9,2.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,37,0,Brett Favre
2001,2001-09-30,3,3,31.355,GNB,CAR,True,25,39,64.10,308,3,2,92.7,0,0,7.90,7.13,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-9,0,True,True,28,7,Brett Favre
2001,2001-10-07,4,4,31.362,GNB,TAM,True,20,35,57.14,258,1,3,54.2,1,5,7.37,4.09,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,10,14,Brett Favre
2001,2001-10-14,5,5,32.004,GNB,BAL,True,27,34,79.41,337,3,0,137.4,2,6,9.91,11.68,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,True,31,23,Brett Favre
2001,2001-10-21,6,6,32.011,GNB,MIN,True,21,35,60.00,169,2,1,79.3,1,9,4.83,4.69,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,2,0,0,True,False,13,35,Brett Favre
2001,2001-11-04,7,8,32.025,GNB,TAM,True,16,27,59.26,180,1,2,60.7,1,12,6.67,4.07,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,-10,0,False,True,21,20,Brett Favre
2001,2001-11-11,8,9,32.032,GNB,CHI,True,19,32,59.38,268,2,1,94.3,1,0,8.38,8.22,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,20,12,Brett Favre
2001,2001-11-18,9,10,32.039,GNB,ATL,True,16,29,55.17,262,2,3,69.1,2,19,9.03,5.76,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,-2,0,False,False,20,23,Brett Favre
2001,2001-11-22,10,11,32.043,GNB,DET,True,18,26,69.23,252,2,0,125.8,2,17,9.69,11.23,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,True,29,27,Brett Favre
2001,2001-12-03,11,12,32.054,GNB,JAX,True,24,42,57.14,362,3,0,109.4,1,10,8.62,10.05,2,5,2.50,1,0,0,0,,0,0.0%,,1,6,1,1,0,0,0,0,True,True,28,21,Brett Favre
2001,2001-12-09,12,13,32.060,GNB,CHI,True,15,27,55.56,207,1,1,77.2,2,22,7.67,6.74,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,17,7,Brett Favre
2001,2001-12-16,13,14,32.067,GNB,TEN,True,20,38,52.63,199,2,1,74.3,2,7,5.24,5.11,5,20,4.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,False,20,26,Brett Favre
2001,2001-12-23,14,15,32.074,GNB,CLE,True,18,28,64.29,139,3,0,112.1,0,0,4.96,7.11,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-2,0,False,True,30,7,Brett Favre
2001,2001-12-30,15,16,32.081,GNB,MIN,True,18,29,62.07,169,0,0,78.1,2,12,5.83,5.83,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,True,24,13,Brett Favre
2001,2002-01-06,16,17,32.088,GNB,NYG,True,15,30,50.00,315,2,0,109.7,1,7,10.50,11.83,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,-1,0,True,True,34,25,Brett Favre
2002,2002-09-08,1,1,32.333,GNB,ATL,True,25,36,69.44,284,2,0,111.3,2,11,7.89,9.00,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,True,37,34,Brett Favre
2002,2002-09-15,2,2,32.340,GNB,NOR,True,29,44,65.91,270,2,1,88.3,1,8,6.14,6.02,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-5,0,True,False,20,35,Brett Favre
2002,2002-09-22,3,3,32.347,GNB,DET,True,31,47,65.96,357,3,1,101.1,1,10,7.60,7.91,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,True,37,31,Brett Favre
2002,2002-09-29,4,4,32.354,GNB,CAR,True,18,32,56.25,200,1,1,72.4,4,32,6.25,5.47,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,1,0,0,False,True,17,14,Brett Favre
2002,2002-10-07,5,5,32.362,GNB,CHI,True,22,33,66.67,359,3,0,133.3,3,26,10.88,12.70,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,True,True,34,21,Brett Favre
2002,2002-10-13,6,6,33.003,GNB,NWE,True,17,27,62.96,147,3,0,114.3,1,4,5.44,7.67,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,28,10,Brett Favre
2002,2002-10-20,7,7,33.010,GNB,WAS,True,11,14,78.57,89,0,0,93.2,1,12,6.36,6.36,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-4,0,False,True,30,9,Brett Favre
2002,2002-11-04,8,9,33.025,GNB,MIA,True,16,25,64.00,187,1,1,83.2,2,14,7.48,6.48,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,24,10,Brett Favre
2002,2002-11-10,9,10,33.031,GNB,DET,True,26,39,66.67,351,2,0,112.2,2,10,9.00,10.03,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,False,True,40,14,Brett Favre
2002,2002-11-17,10,11,33.038,GNB,MIN,True,24,43,55.81,296,2,3,63.7,0,0,6.88,4.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,21,31,Brett Favre
2002,2002-11-24,11,12,33.045,GNB,TAM,True,20,38,52.63,196,1,4,36.6,3,25,5.16,0.95,1,17,17.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,7,21,Brett Favre
2002,2002-12-01,12,13,33.052,GNB,CHI,True,24,42,57.14,221,2,1,77.6,1,6,5.26,5.14,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,True,30,20,Brett Favre
2002,2002-12-08,13,14,33.059,GNB,MIN,True,22,32,68.75,214,2,1,95.1,1,10,6.69,6.53,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,True,26,22,Brett Favre
2002,2002-12-15,14,15,33.066,GNB,SFO,True,25,33,75.76,201,1,0,100.7,1,3,6.09,6.70,5,2,0.40,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,-5,0,True,True,20,14,Brett Favre
2002,2002-12-22,15,16,33.073,GNB,BUF,True,15,33,45.45,114,1,2,39.2,2,10,3.45,1.33,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,False,True,10,0,Brett Favre
2002,2002-12-29,16,17,33.080,GNB,NYJ,True,16,33,48.48,172,1,1,61.7,1,7,5.21,4.45,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,17,42,Brett Favre
2003,2003-09-07,1,1,33.332,GNB,MIN,True,25,41,60.98,248,1,4,46.6,1,6,6.05,2.15,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,25,30,Brett Favre
2003,2003-09-14,2,2,33.339,GNB,DET,True,15,28,53.57,132,2,1,75.3,0,0,4.71,4.54,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,31,6,Brett Favre
2003,2003-09-21,3,3,33.346,GNB,ARI,True,23,33,69.70,245,1,1,88.6,0,0,7.42,6.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,13,20,Brett Favre
2003,2003-09-29,4,4,33.354,GNB,CHI,True,21,29,72.41,179,3,1,108.3,0,0,6.17,6.69,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,38,23,Brett Favre
2003,2003-10-05,5,5,33.360,GNB,SEA,True,19,25,76.00,185,2,0,122.9,1,8,7.40,9.00,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,35,13,Brett Favre
2003,2003-10-12,6,6,34.002,GNB,KAN,True,25,36,69.44,272,2,1,98.4,3,15,7.56,7.42,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,34,40,Brett Favre
2003,2003-10-19,7,7,34.009,GNB,STL,True,23,32,71.88,268,2,1,104.7,1,12,8.38,8.22,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,24,34,Brett Favre
2003,2003-11-02,8,9,34.023,GNB,MIN,True,18,28,64.29,194,3,1,105.4,1,4,6.93,7.46,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,30,27,Brett Favre
2003,2003-11-10,9,10,34.031,GNB,PHI,True,14,22,63.64,109,1,1,72.0,4,41,4.95,3.82,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,3,1,0,0,0,0,False,False,14,17,Brett Favre
2003,2003-11-16,10,11,34.037,GNB,TAM,True,13,28,46.43,92,1,1,51.5,0,0,3.29,2.39,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,20,13,Brett Favre
2003,2003-11-23,11,12,34.044,GNB,SFO,True,10,15,66.67,138,2,3,96.0,1,2,9.20,2.87,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,20,10,Brett Favre
2003,2003-11-27,12,13,34.048,GNB,DET,True,23,37,62.16,296,2,3,71.5,4,28,8.00,5.43,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,False,14,22,Brett Favre
2003,2003-12-07,13,14,34.058,GNB,CHI,True,22,33,66.67,210,1,1,81.6,0,0,6.36,5.61,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,True,34,21,Brett Favre
2003,2003-12-14,14,15,34.065,GNB,SDG,True,23,33,69.70,278,4,1,122.2,0,0,8.42,9.48,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,38,21,Brett Favre
2003,2003-12-22,15,16,34.073,GNB,OAK,True,22,30,73.33,399,4,0,154.9,1,7,13.30,15.97,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,41,7,Brett Favre
2003,2003-12-28,16,17,34.079,GNB,DEN,True,12,21,57.14,116,1,1,68.8,2,14,5.52,4.33,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,31,3,Brett Favre
2004,2004-09-13,1,1,34.339,GNB,CAR,True,15,22,68.18,143,1,0,101.1,2,16,6.50,7.41,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,24,14,Brett Favre
2004,2004-09-19,2,2,34.345,GNB,CHI,True,24,42,57.14,252,1,2,62.8,0,0,6.00,4.33,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,10,21,Brett Favre
2004,2004-09-26,3,3,34.352,GNB,IND,True,30,44,68.18,360,4,0,123.3,1,9,8.18,10.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,31,45,Brett Favre
2004,2004-10-03,4,4,34.359,GNB,NYG,True,12,18,66.67,110,1,1,78.5,0,0,6.11,4.72,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,7,14,Brett Favre
2004,2004-10-11,5,5,35.001,GNB,TEN,True,24,44,54.55,338,2,3,66.3,0,0,7.68,5.52,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,27,48,Brett Favre
2004,2004-10-17,6,6,35.007,GNB,DET,True,25,38,65.79,257,2,0,102.6,0,0,6.76,7.82,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,38,10,Brett Favre
2004,2004-10-24,7,7,35.014,GNB,DAL,True,23,29,79.31,258,2,0,126.7,1,6,8.90,10.28,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,41,20,Brett Favre
2004,2004-10-31,8,8,35.021,GNB,WAS,True,20,32,62.50,289,1,3,63.2,1,16,9.03,5.44,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,True,True,28,14,Brett Favre
2004,2004-11-14,9,10,35.035,GNB,MIN,True,20,29,68.97,236,4,0,133.0,0,0,8.14,10.90,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,34,31,Brett Favre
2004,2004-11-21,10,11,35.042,GNB,HOU,True,33,50,66.00,383,1,2,79.0,0,0,7.66,6.26,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,16,13,Brett Favre
2004,2004-11-29,11,12,35.050,GNB,STL,True,18,27,66.67,215,3,0,127.9,0,0,7.96,10.19,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,45,17,Brett Favre
2004,2004-12-05,12,13,35.056,GNB,PHI,True,14,29,48.28,131,0,2,32.4,3,19,4.52,1.41,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,17,47,Brett Favre
2004,2004-12-12,13,14,35.063,GNB,DET,True,19,36,52.78,188,1,0,77.1,1,3,5.22,5.78,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,16,13,Brett Favre
2004,2004-12-19,14,15,35.070,GNB,JAX,True,30,44,68.18,367,2,3,80.4,2,17,8.34,6.18,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,-8,0,False,False,25,28,Brett Favre
2004,2004-12-24,15,16,35.075,GNB,MIN,True,30,43,69.77,365,3,1,109.2,1,7,8.49,8.84,3,-4,-1.33,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,True,True,34,31,Brett Favre
2004,2005-01-02,16,17,35.084,GNB,CHI,True,9,13,69.23,196,2,0,151.4,0,0,15.08,18.15,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,31,14,Brett Favre
2005,2005-09-11,1,1,35.336,GNB,DET,True,27,44,61.36,201,0,2,53.3,4,31,4.57,2.52,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,True,False,3,17,Brett Favre
2005,2005-09-18,2,2,35.343,GNB,CLE,True,32,44,72.73,342,3,2,98.9,1,6,7.77,7.09,3,19,6.33,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-1,0,False,False,24,26,Brett Favre
2005,2005-09-25,3,3,35.350,GNB,TAM,True,14,24,58.33,195,2,3,72.7,2,10,8.13,4.17,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,16,17,Brett Favre
