Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2016,2017-01-01,16,17,33.123,ARI,@,LAR,W 44-6,True,7,5,43,8.60,1,71.4%,6.14,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,46,66%,0,0%,0,0%,True,Larry Fitzgerald
2017,2017-09-10,1,1,34.010,ARI,@,DET,L 23-35,True,13,6,74,12.33,0,46.2%,5.69,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,74,99%,0,0%,0,0%,True,Larry Fitzgerald
2017,2017-09-17,2,2,34.017,ARI,@,IND,W 16-13,True,6,3,21,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,62,94%,0,0%,0,0%,True,Larry Fitzgerald
2017,2017-09-25,3,3,34.025,ARI,,DAL,L 17-28,True,15,13,149,11.46,1,86.7%,9.93,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,77,95%,0,0%,0,0%,False,Larry Fitzgerald
2017,2017-10-01,4,4,34.031,ARI,,SFO,W 18-15,True,7,4,32,8.00,1,57.1%,4.57,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,82,95%,0,0%,0,0%,False,Larry Fitzgerald
2017,2017-10-08,5,5,34.038,ARI,@,PHI,L 7-34,True,10,6,51,8.50,0,60.0%,5.10,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,57,95%,0,0%,0,0%,True,Larry Fitzgerald
2017,2017-10-15,6,6,34.045,ARI,,TAM,W 38-33,True,11,10,138,13.80,1,90.9%,12.55,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,1,1,0,0,0,0,58,89%,0,0%,2,8%,False,Larry Fitzgerald
2017,2017-10-22,7,7,34.052,ARI,@,LAR,L 0-33,True,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,47,94%,0,0%,0,0%,True,Larry Fitzgerald
2017,2017-11-05,8,9,34.066,ARI,@,SFO,W 20-10,True,9,5,70,14.00,0,55.6%,7.78,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,68,88%,0,0%,0,0%,True,Larry Fitzgerald
2017,2017-11-09,9,10,34.070,ARI,,SEA,L 16-22,True,14,10,113,11.30,0,71.4%,8.07,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,80,100%,0,0%,0,0%,False,Larry Fitzgerald
2017,2017-11-19,10,11,34.080,ARI,@,HOU,L 21-31,True,10,9,91,10.11,1,90.0%,9.10,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,57,98%,0,0%,0,0%,True,Larry Fitzgerald
2017,2017-11-26,11,12,34.087,ARI,,JAX,W 27-24,True,8,3,12,4.00,0,37.5%,1.50,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,2,0,0,0,0,0,0,72,99%,0,0%,0,0%,False,Larry Fitzgerald
2017,2017-12-03,12,13,34.094,ARI,,LAR,L 16-32,True,10,10,98,9.80,1,100.0%,9.80,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,63,98%,0,0%,0,0%,False,Larry Fitzgerald
2017,2017-12-10,13,14,34.101,ARI,,TEN,W 12-7,True,7,5,44,8.80,0,71.4%,6.29,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,62,95%,0,0%,0,0%,False,Larry Fitzgerald
2017,2017-12-17,14,15,34.108,ARI,@,WAS,L 15-20,True,10,5,60,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,81,99%,0,0%,0,0%,True,Larry Fitzgerald
2017,2017-12-24,15,16,34.115,ARI,,NYG,W 23-0,True,15,9,119,13.22,1,60.0%,7.93,0,0,,0,1,1,100.00,21,0,0,118.7,0,0,21.00,21.00,,1,6,0,0,0,0,0,0,60,88%,0,0%,0,0%,False,Larry Fitzgerald
2017,2017-12-31,16,17,34.122,ARI,@,SEA,W 26-24,True,13,8,55,6.88,0,61.5%,4.23,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,True,Larry Fitzgerald
2018,2018-09-09,1,1,35.009,ARI,,WAS,L 6-24,True,10,7,76,10.86,0,70.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,52,98%,0,0%,0,0%,False,Larry Fitzgerald
2018,2018-09-16,2,2,35.016,ARI,@,LAR,L 0-34,True,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,26,58%,0,0%,0,0%,True,Larry Fitzgerald
2018,2018-09-23,3,3,35.023,ARI,,CHI,L 14-16,True,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,48,96%,0,0%,0,0%,False,Larry Fitzgerald
2018,2018-09-30,4,4,35.030,ARI,,SEA,L 17-20,True,7,3,28,9.33,0,42.9%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,52,87%,0,0%,0,0%,False,Larry Fitzgerald
2018,2018-10-07,5,5,35.037,ARI,@,SFO,W 28-18,True,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,42,82%,0,0%,1,4%,True,Larry Fitzgerald
2018,2018-10-14,6,6,35.044,ARI,@,MIN,L 17-27,True,8,5,39,7.80,0,62.5%,4.88,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,49,84%,0,0%,0,0%,True,Larry Fitzgerald
2018,2018-10-18,7,7,35.048,ARI,,DEN,L 10-45,True,8,4,40,10.00,1,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,64,97%,0,0%,0,0%,False,Larry Fitzgerald
2018,2018-10-28,8,8,35.058,ARI,,SFO,W 18-15,True,12,8,102,12.75,1,66.7%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,8,0,0,0,0,0,0,66,100%,0,0%,0,0%,False,Larry Fitzgerald
2018,2018-11-11,9,10,35.072,ARI,@,KAN,L 14-26,True,10,6,50,8.33,0,60.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,70,96%,0,0%,0,0%,True,Larry Fitzgerald
2018,2018-11-18,10,11,35.079,ARI,,OAK,L 21-23,True,4,2,23,11.50,2,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,50,93%,0,0%,0,0%,False,Larry Fitzgerald
2018,2018-11-25,11,12,35.086,ARI,@,LAC,L 10-45,True,2,2,30,15.00,1,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,43,91%,0,0%,0,0%,True,Larry Fitzgerald
2018,2018-12-02,12,13,35.093,ARI,@,GNB,W 20-17,True,6,3,48,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,60,97%,0,0%,0,0%,True,Larry Fitzgerald
2018,2018-12-09,13,14,35.100,ARI,,DET,L 3-17,True,9,5,55,11.00,0,55.6%,6.11,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,67,96%,0,0%,0,0%,False,Larry Fitzgerald
2018,2018-12-16,14,15,35.107,ARI,@,ATL,L 14-40,True,8,7,82,11.71,0,87.5%,10.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,65,96%,0,0%,0,0%,True,Larry Fitzgerald
2018,2018-12-23,15,16,35.114,ARI,,LAR,L 9-31,True,9,6,53,8.83,0,66.7%,5.89,0,0,,0,1,1,100.00,32,1,0,158.3,0,0,32.00,52.00,,0,0,0,0,0,0,0,0,52,98%,0,0%,0,0%,False,Larry Fitzgerald
2018,2018-12-30,16,17,35.121,ARI,@,SEA,L 24-27,True,9,4,36,9.00,1,44.4%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,66,100%,0,0%,0,0%,True,Larry Fitzgerald
2019,2019-09-08,1,1,36.008,ARI,,DET,T 27-27,True,13,8,113,14.13,1,61.5%,8.69,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,84,95%,0,0%,0,0%,False,Larry Fitzgerald
2019,2019-09-15,2,2,36.015,ARI,@,BAL,L 17-23,True,11,5,104,20.80,0,45.5%,9.45,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,54,95%,0,0%,0,0%,True,Larry Fitzgerald
2019,2019-09-22,3,3,36.022,ARI,,CAR,L 20-38,True,7,5,36,7.20,1,71.4%,5.14,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,69,92%,0,0%,0,0%,False,Larry Fitzgerald
2019,2019-09-29,4,4,36.029,ARI,,SEA,L 10-27,True,5,5,47,9.40,0,100.0%,9.40,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,53,84%,0,0%,0,0%,False,Larry Fitzgerald
2019,2019-10-06,5,5,36.036,ARI,@,CIN,W 26-23,True,8,6,58,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,55,73%,0,0%,0,0%,True,Larry Fitzgerald
2019,2019-10-13,6,6,36.043,ARI,,ATL,W 34-33,True,8,6,69,11.50,0,75.0%,8.63,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,51,74%,0,0%,1,3%,False,Larry Fitzgerald
2019,2019-10-20,7,7,36.050,ARI,@,NYG,W 27-21,True,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,47,73%,0,0%,0,0%,True,Larry Fitzgerald
2019,2019-10-27,8,8,36.057,ARI,@,NOR,L 9-31,True,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,39,80%,0,0%,0,0%,True,Larry Fitzgerald
2019,2019-10-31,9,9,36.061,ARI,,SFO,L 25-28,True,4,4,38,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,53,95%,0,0%,0,0%,False,Larry Fitzgerald
2019,2019-11-10,10,10,36.071,ARI,@,TAM,L 27-30,True,8,8,71,8.88,0,100.0%,8.88,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,52,78%,0,0%,0,0%,True,Larry Fitzgerald
2019,2019-11-17,11,11,36.078,ARI,@,SFO,L 26-36,True,5,5,37,7.40,1,100.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,1,1,0,0,0,0,53,79%,0,0%,0,0%,True,Larry Fitzgerald
2019,2019-12-01,12,13,36.092,ARI,,LAR,L 7-34,True,7,6,56,9.33,0,85.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,58,92%,0,0%,0,0%,False,Larry Fitzgerald
2019,2019-12-08,13,14,36.099,ARI,,PIT,L 17-23,True,7,3,20,6.67,0,42.9%,2.86,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,53,91%,0,0%,0,0%,False,Larry Fitzgerald
2019,2019-12-15,14,15,36.106,ARI,,CLE,W 38-24,True,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,47,77%,0,0%,1,4%,False,Larry Fitzgerald
2019,2019-12-22,15,16,36.113,ARI,@,SEA,W 27-13,True,7,4,48,12.00,1,57.1%,6.86,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,60,87%,0,0%,0,0%,True,Larry Fitzgerald
2019,2019-12-29,16,17,36.120,ARI,@,LAR,L 24-31,True,7,4,45,11.25,0,57.1%,6.43,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,59,87%,0,0%,0,0%,True,Larry Fitzgerald
2020,2020-09-13,1,1,37.013,ARI,@,SFO,W 24-20,True,5,4,34,8.50,0,80.0%,6.80,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,65,79%,0,0%,0,0%,True,Larry Fitzgerald
2020,2020-09-20,2,2,37.020,ARI,,WAS,W 30-15,True,7,7,50,7.14,0,100.0%,7.14,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,61,79%,0,0%,1,4%,False,Larry Fitzgerald
2020,2020-09-27,3,3,37.027,ARI,,DET,L 23-26,True,3,1,0,0.00,0,33.3%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,56,86%,0,0%,0,0%,False,Larry Fitzgerald
2020,2020-10-04,4,4,37.034,ARI,@,CAR,L 21-31,True,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,53,93%,0,0%,0,0%,True,Larry Fitzgerald
2020,2020-10-11,5,5,37.041,ARI,@,NYJ,W 30-10,True,7,4,35,8.75,0,57.1%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,60,79%,0,0%,0,0%,True,Larry Fitzgerald
2020,2020-10-19,6,6,37.049,ARI,@,DAL,W 38-10,True,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,38,61%,0,0%,1,4%,True,Larry Fitzgerald
2020,2020-10-25,7,7,37.055,ARI,,SEA,W 37-34,True,8,8,62,7.75,0,100.0%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,66,79%,0,0%,0,0%,False,Larry Fitzgerald
2020,2020-11-08,8,9,37.069,ARI,,MIA,L 31-34,True,5,4,54,13.50,0,80.0%,10.80,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,51,74%,0,0%,0,0%,False,Larry Fitzgerald
2020,2020-11-15,9,10,37.076,ARI,,BUF,W 32-30,True,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,66,90%,0,0%,0,0%,False,Larry Fitzgerald
2020,2020-11-19,10,11,37.080,ARI,@,SEA,L 21-28,True,10,8,62,7.75,0,80.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,55,82%,0,0%,0,0%,True,Larry Fitzgerald
2020,2020-11-29,11,12,,ARI,@,NWE,L 17-20,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,True,Larry Fitzgerald
2020,2020-12-06,12,13,,ARI,,LAR,L 28-38,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,False,Larry Fitzgerald
2020,2020-12-13,13,14,37.104,ARI,@,NYG,W 26-7,True,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,57,72%,0,0%,0,0%,True,Larry Fitzgerald
2020,2020-12-20,14,15,37.111,ARI,,PHI,W 33-26,True,4,3,35,11.67,1,75.0%,8.75,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,46,68%,0,0%,0,0%,False,Larry Fitzgerald
2020,2020-12-26,15,16,37.117,ARI,,SFO,L 12-20,True,8,6,28,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,71,87%,0,0%,0,0%,False,Larry Fitzgerald
2020,2021-01-03,16,17,,ARI,@,LAR,L 7-18,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Larry Fitzgerald
,263 Games,,,,,,,125-136-2,False,2335,1432,17492,12.22,121,61.3%,7.49,20,68,3.40,0,2,4,50.00,53,1,0,135.4,1,7,13.25,18.25,3,121,732,13,10,0,2,0,0,,,,,,,False,Larry Fitzgerald
