Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2009,2009-10-25,6,7,29.017,SDG,KAN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,4,196,49.00,0,,,,,,,True,True,37,7,Mike Scifres
2009,2009-11-01,7,8,29.024,SDG,OAK,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,125,41.67,0,,,,,,,False,True,24,16,Mike Scifres
2009,2009-11-08,8,9,29.031,SDG,NYG,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,5,184,36.80,0,,,,,,,True,True,21,20,Mike Scifres
2009,2009-11-15,9,10,29.038,SDG,PHI,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,4,200,50.00,0,,,,,,,False,True,31,23,Mike Scifres
2009,2009-11-22,10,11,29.045,SDG,DEN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,132,44.00,0,,,,,,,True,True,32,3,Mike Scifres
2009,2009-11-29,11,12,29.052,SDG,KAN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,129,43.00,0,,,,,,,False,True,43,14,Mike Scifres
2009,2009-12-06,12,13,29.059,SDG,CLE,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,1,49,49.00,0,,,,,,,True,True,30,23,Mike Scifres
2009,2009-12-13,13,14,29.066,SDG,DAL,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,126,42.00,0,,,,,,,True,True,20,17,Mike Scifres
2009,2009-12-20,14,15,29.073,SDG,CIN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,4,160,40.00,0,,,,,,,False,True,27,24,Mike Scifres
2009,2009-12-25,15,16,29.078,SDG,TEN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,1,29,29.00,0,,,,,,,True,True,42,17,Mike Scifres
2009,2010-01-03,16,17,29.087,SDG,WAS,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,145,48.33,0,,,,,,,False,True,23,20,Mike Scifres
2010,2010-09-13,1,1,29.340,SDG,KAN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,8,382,47.75,0,,,,,,,True,False,14,21,Mike Scifres
2010,2010-09-19,2,2,29.346,SDG,JAX,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,1,34,34.00,1,,,,,,,False,True,38,13,Mike Scifres
2010,2010-09-26,3,3,29.353,SDG,SEA,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,207,41.40,0,,,,,,,True,False,20,27,Mike Scifres
2010,2010-10-03,4,4,29.360,SDG,ARI,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,67,67.00,0,,,,,,,False,True,41,10,Mike Scifres
2010,2010-10-10,5,5,30.002,SDG,OAK,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,42,42.00,2,,,,,,,True,False,27,35,Mike Scifres
2010,2010-10-17,6,6,30.009,SDG,STL,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,357,59.50,0,,,,,,,True,False,17,20,Mike Scifres
2010,2010-10-24,7,7,30.016,SDG,NWE,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,96,48.00,0,,,,,,,False,False,20,23,Mike Scifres
2010,2010-10-31,8,8,30.023,SDG,TEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,168,56.00,1,,,,,,,False,True,33,25,Mike Scifres
2010,2010-11-07,9,9,30.030,SDG,HOU,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,86,28.67,0,,,,,,,True,True,29,23,Mike Scifres
2010,2010-11-22,10,11,30.045,SDG,DEN,False,1,1,100.00,28,0,0,118.7,0,0,28.00,28.00,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,173,43.25,0,,,,,,,False,True,35,14,Mike Scifres
2010,2010-11-28,11,12,30.051,SDG,IND,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,154,51.33,0,,,,,,,True,True,36,14,Mike Scifres
2010,2010-12-05,12,13,30.058,SDG,OAK,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,101,50.50,0,,,,,,,False,False,13,28,Mike Scifres
2010,2010-12-12,13,14,30.065,SDG,KAN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,110,55.00,0,,,,,,,False,True,31,0,Mike Scifres
2010,2010-12-16,14,15,30.069,SDG,SFO,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,146,48.67,0,,,,,,,False,True,34,7,Mike Scifres
2010,2010-12-26,15,16,30.079,SDG,CIN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,4,127,31.75,0,,,,,,,True,False,20,34,Mike Scifres
2010,2011-01-02,16,17,30.086,SDG,DEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,4,180,45.00,0,,,,,,,True,True,33,28,Mike Scifres
2011,2011-09-11,1,1,30.338,SDG,MIN,False,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,,0,0,0,0,3,127,42.33,0,,,,,,,False,True,24,17,Mike Scifres
2011,2011-09-18,2,2,30.345,SDG,NWE,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,1,35,35.00,0,,,,,,,True,False,21,35,Mike Scifres
2011,2011-09-25,3,3,30.352,SDG,KAN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,2,95,47.50,0,,,,,,,False,True,20,17,Mike Scifres
2011,2011-10-02,4,4,30.359,SDG,MIA,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,151,50.33,0,,,,,,,False,True,26,16,Mike Scifres
2011,2011-10-09,5,5,31.001,SDG,DEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,147,49.00,0,,,,,,,True,True,29,24,Mike Scifres
2011,2011-10-23,6,7,31.015,SDG,NYJ,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,4,201,50.25,0,,,,,,,True,False,21,27,Mike Scifres
2011,2011-10-31,7,8,31.023,SDG,KAN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,168,56.00,0,,,,,,,True,False,20,23,Mike Scifres
2011,2011-11-06,8,9,31.029,SDG,GNB,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,2,98,49.00,0,,,,,,,False,False,38,45,Mike Scifres
2011,2011-11-10,9,10,31.033,SDG,OAK,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,6,322,53.67,0,,,,,,,False,False,17,24,Mike Scifres
2011,2011-11-20,10,11,31.043,SDG,CHI,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,118,39.33,0,,,,,,,True,False,20,31,Mike Scifres
2011,2011-11-27,11,12,31.050,SDG,DEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,6,308,51.33,0,,,,,,,False,False,13,16,Mike Scifres
2011,2011-12-05,12,13,31.058,SDG,JAX,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,4,179,44.75,0,,,,,,,True,True,38,14,Mike Scifres
2011,2011-12-11,13,14,31.064,SDG,BUF,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,119,39.67,0,,,,,,,False,True,37,10,Mike Scifres
2011,2011-12-18,14,15,31.071,SDG,BAL,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,False,True,34,14,Mike Scifres
2011,2011-12-24,15,16,31.077,SDG,DET,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,4,166,41.50,0,,,,,,,True,False,10,38,Mike Scifres
2011,2012-01-01,16,17,31.085,SDG,OAK,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,True,True,38,26,Mike Scifres
2012,2012-09-10,1,1,31.338,SDG,OAK,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,163,54.33,0,0,0%,0,0%,9,33%,True,True,22,14,Mike Scifres
2012,2012-09-16,2,2,31.344,SDG,TEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,197,49.25,0,0,0%,0,0%,10,34%,False,True,38,10,Mike Scifres
2012,2012-09-23,3,3,31.351,SDG,ATL,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,206,51.50,0,0,0%,0,0%,5,24%,False,False,3,27,Mike Scifres
2012,2012-09-30,4,4,31.358,SDG,KAN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,269,53.80,0,0,0%,0,0%,12,39%,True,True,37,20,Mike Scifres
2012,2012-10-07,5,5,31.365,SDG,NOR,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,182,45.50,0,0,0%,0,0%,9,31%,True,False,24,31,Mike Scifres
2012,2012-10-15,6,6,32.007,SDG,DEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,180,45.00,0,0,0%,0,0%,8,28%,False,False,24,35,Mike Scifres
2012,2012-10-28,7,8,32.020,SDG,CLE,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,279,46.50,0,0,0%,0,0%,8,36%,True,False,6,7,Mike Scifres
2012,2012-11-01,8,9,32.024,SDG,KAN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,69,34.50,0,0,0%,0,0%,7,30%,False,True,31,13,Mike Scifres
2012,2012-11-11,9,10,32.034,SDG,TAM,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,112,56.00,1,0,0%,0,0%,7,25%,True,False,24,34,Mike Scifres
2012,2012-11-18,10,11,32.041,SDG,DEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,493,54.78,1,0,0%,0,0%,13,35%,True,False,23,30,Mike Scifres
2012,2012-11-25,11,12,32.048,SDG,BAL,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,479,53.22,0,0,0%,0,0%,12,38%,False,False,13,16,Mike Scifres
2012,2012-12-02,12,13,32.055,SDG,CIN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,230,46.00,0,0,0%,0,0%,9,38%,False,False,13,20,Mike Scifres
2012,2012-12-09,13,14,32.062,SDG,PIT,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,262,37.43,0,0,0%,0,0%,14,38%,True,True,34,24,Mike Scifres
2012,2012-12-16,14,15,32.069,SDG,CAR,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,291,48.50,0,0,0%,0,0%,7,28%,False,False,7,31,Mike Scifres
2012,2012-12-23,15,16,32.076,SDG,NYJ,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,252,42.00,0,0,0%,0,0%,12,39%,True,True,27,17,Mike Scifres
2012,2012-12-30,16,17,32.083,SDG,OAK,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,250,50.00,1,0,0%,0,0%,11,37%,False,True,24,21,Mike Scifres
2013,2013-09-09,1,1,32.336,SDG,HOU,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,287,47.83,0,0,0%,0,0%,10,32%,False,False,28,31,Mike Scifres
2013,2013-09-15,2,2,32.342,SDG,PHI,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,40,40.00,0,0,0%,0,0%,8,24%,True,True,33,30,Mike Scifres
2013,2013-09-22,3,3,32.349,SDG,TEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,212,42.40,0,0,0%,0,0%,9,32%,True,False,17,20,Mike Scifres
2013,2013-09-29,4,4,32.356,SDG,DAL,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,4,159,39.75,0,0,0%,0,0%,10,34%,False,True,30,21,Mike Scifres
2013,2013-10-06,5,5,32.363,SDG,OAK,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,77,38.50,0,0,0%,0,0%,6,22%,True,False,17,27,Mike Scifres
2013,2013-10-14,6,6,33.006,SDG,IND,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,145,48.33,0,0,0%,0,0%,8,32%,False,True,19,9,Mike Scifres
2013,2013-10-20,7,7,33.012,SDG,JAX,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,134,44.67,0,0,0%,0,0%,7,35%,True,True,24,6,Mike Scifres
2013,2013-11-03,8,9,33.026,SDG,WAS,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,160,40.00,0,0,0%,0,0%,8,29%,True,False,24,30,Mike Scifres
2013,2013-11-10,9,10,33.033,SDG,DEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,238,47.60,0,0,0%,0,0%,12,39%,False,False,20,28,Mike Scifres
2013,2013-11-17,10,11,33.040,SDG,MIA,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,174,43.50,0,0,0%,0,0%,8,31%,True,False,16,20,Mike Scifres
2013,2013-11-24,11,12,33.047,SDG,KAN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,200,40.00,0,0,0%,0,0%,12,32%,True,True,41,38,Mike Scifres
2013,2013-12-01,12,13,33.054,SDG,CIN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,157,39.25,0,0,0%,0,0%,6,30%,False,False,10,17,Mike Scifres
2013,2013-12-08,13,14,33.061,SDG,NYG,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,39,39.00,0,0,0%,0,0%,9,36%,False,True,37,14,Mike Scifres
2013,2013-12-12,14,15,33.065,SDG,DEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,3,126,42.00,0,0,0%,0,0%,8,30%,True,True,27,20,Mike Scifres
2013,2013-12-22,15,16,33.075,SDG,OAK,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,37,37.00,0,0,0%,0,0%,7,27%,False,True,26,13,Mike Scifres
2013,2013-12-29,16,17,33.082,SDG,KAN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,232,46.40,0,0,0%,0,0%,11,33%,False,True,27,24,Mike Scifres
2014,2014-09-08,1,1,33.335,SDG,ARI,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,236,39.33,0,0,0%,0,0%,9,38%,True,False,17,18,Mike Scifres
2014,2014-09-14,2,2,33.341,SDG,SEA,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,124,41.33,0,0,0%,0,0%,9,32%,False,True,30,21,Mike Scifres
2014,2014-09-21,3,3,33.348,SDG,BUF,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,298,49.67,0,0,0%,0,0%,10,38%,True,True,22,10,Mike Scifres
2014,2014-09-28,4,4,33.355,SDG,JAX,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,126,42.00,0,0,0%,0,0%,10,40%,False,True,33,14,Mike Scifres
2014,2014-10-05,5,5,33.362,SDG,NYJ,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,204,40.80,0,0,0%,0,0%,10,40%,False,True,31,0,Mike Scifres
2014,2014-10-12,6,6,34.004,SDG,OAK,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,143,47.67,0,0,0%,0,0%,11,35%,True,True,31,28,Mike Scifres
2014,2014-10-19,7,7,34.011,SDG,KAN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,285,57.00,0,0,0%,0,0%,9,31%,False,False,20,23,Mike Scifres
2014,2014-10-23,8,8,34.015,SDG,DEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,197,49.25,0,0,0%,0,0%,7,26%,True,False,21,35,Mike Scifres
2014,2014-11-02,9,9,34.025,SDG,MIA,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,226,45.20,0,0,0%,0,0%,5,21%,True,False,0,37,Mike Scifres
2014,2014-11-16,10,11,34.039,SDG,OAK,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,380,42.22,0,0,0%,0,0%,13,42%,False,True,13,6,Mike Scifres
2014,2014-11-23,11,12,34.046,SDG,STL,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,197,49.25,0,0,0%,0,0%,9,30%,False,True,27,24,Mike Scifres
2014,2014-11-30,12,13,34.053,SDG,BAL,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,54,54.00,0,0,0%,0,0%,7,23%,True,True,34,33,Mike Scifres
2014,2014-12-07,13,14,34.060,SDG,NWE,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,46,46.00,1,0,0%,0,0%,4,13%,False,False,14,23,Mike Scifres
2014,2014-12-14,14,15,,SDG,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,10,22,Mike Scifres
2014,2014-12-20,15,16,,SDG,SFO,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,38,35,Mike Scifres
2014,2014-12-28,16,17,,SDG,KAN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,7,19,Mike Scifres
2015,2015-09-13,1,1,34.340,SDG,DET,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,104,52.00,0,0,0%,0,0%,8,28%,False,True,33,28,Mike Scifres
2015,2015-09-20,2,2,34.347,SDG,CIN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,144,48.00,0,0,0%,0,0%,7,28%,True,False,19,24,Mike Scifres
2015,2015-09-27,3,3,34.354,SDG,MIN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,263,43.83,0,0,0%,0,0%,8,30%,True,False,14,31,Mike Scifres
2015,2015-10-04,4,4,34.361,SDG,CLE,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,186,37.20,0,0,0%,0,0%,12,35%,False,True,30,27,Mike Scifres
2015,2015-10-12,5,5,35.004,SDG,PIT,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,267,53.40,0,0,0%,0,0%,10,32%,False,False,20,24,Mike Scifres
2015,2015-10-18,6,6,35.010,SDG,GNB,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,117,39.00,0,0,0%,0,0%,7,27%,True,False,20,27,Mike Scifres
2015,2015-10-25,7,7,35.017,SDG,OAK,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,211,42.20,0,0,0%,0,0%,8,25%,False,False,29,37,Mike Scifres
2015,2015-11-01,8,8,35.024,SDG,BAL,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,177,44.25,0,0,0%,0,0%,9,29%,True,False,26,29,Mike Scifres
2015,2015-11-09,9,9,35.032,SDG,CHI,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,159,39.75,0,0,0%,0,0%,8,35%,False,False,19,22,Mike Scifres
2015,2015-11-22,10,11,35.045,SDG,KAN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,281,46.83,0,0,0%,0,0%,7,25%,False,False,3,33,Mike Scifres
2015,2015-11-29,11,12,35.052,SDG,JAX,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,247,49.40,1,0,0%,0,0%,11,33%,True,True,31,25,Mike Scifres
2015,2015-12-06,12,13,35.059,SDG,DEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,192,48.00,0,0,0%,0,0%,6,29%,False,False,3,17,Mike Scifres
2015,2015-12-13,13,14,35.066,SDG,KAN,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,5,234,46.80,0,0,0%,0,0%,7,37%,True,False,3,10,Mike Scifres
2015,2015-12-20,14,15,35.073,SDG,MIA,False,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,110,36.67,0,0,0%,0,0%,10,34%,False,True,30,14,Mike Scifres
