Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_PD,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2017.0,2017-12-25,15.0,16.0,27.314,PHI,OAK,W 19-10,True,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,62,93%,0,0%,0,0%,False,Alshon Jeffery,True,19,10
2017.0,2017-12-31,16.0,17.0,27.32,PHI,DAL,L 0-6,True,2,1,8,8.00,0,50.0%,4.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,31%,0,0%,0,0%,False,Alshon Jeffery,False,0,6
2018.0,2018-09-06,1.0,1.0,,PHI,ATL,W 18-12,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,True,18,12
2018.0,2018-09-16,2.0,2.0,,PHI,TAM,L 21-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Alshon Jeffery,False,21,27
2018.0,2018-09-23,3.0,3.0,,PHI,IND,W 20-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,True,20,16
2018.0,2018-09-30,4.0,4.0,28.228,PHI,TEN,L 23-26,True,9,8,105,13.13,1,88.9%,11.67,0,0,,0,,1,6,0,0,0,0,1,0,0,0,0,0,65,83%,0,0%,0,0%,True,Alshon Jeffery,False,23,26
2018.0,2018-10-07,5.0,5.0,28.235,PHI,MIN,L 21-23,True,8,2,39,19.50,0,25.0%,4.88,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,55,93%,0,0%,0,0%,False,Alshon Jeffery,False,21,23
2018.0,2018-10-11,6.0,6.0,28.239,PHI,NYG,W 34-13,True,12,8,74,9.25,2,66.7%,6.17,0,0,,0,,2,12,0,0,0,0,0,0,0,0,0,0,59,83%,0,0%,0,0%,True,Alshon Jeffery,True,34,13
2018.0,2018-10-21,7.0,7.0,28.249,PHI,CAR,L 17-21,True,10,7,88,12.57,1,70.0%,8.80,0,0,,0,,1,6,0,0,0,0,0,0,0,0,0,0,64,96%,0,0%,0,0%,False,Alshon Jeffery,False,17,21
2018.0,2018-10-28,8.0,8.0,28.256,PHI,JAX,W 24-18,True,5,4,35,8.75,0,80.0%,7.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,54,87%,0,0%,0,0%,True,Alshon Jeffery,True,24,18
2018.0,2018-11-11,9.0,10.0,28.27,PHI,DAL,L 20-27,True,8,4,48,12.00,0,50.0%,6.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,60,97%,0,0%,0,0%,False,Alshon Jeffery,False,20,27
2018.0,2018-11-18,10.0,11.0,28.277,PHI,NOR,L 7-48,True,5,4,33,8.25,0,80.0%,6.60,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,51,100%,0,0%,0,0%,True,Alshon Jeffery,False,7,48
2018.0,2018-11-25,11.0,12.0,28.284,PHI,NYG,W 25-22,True,3,3,39,13.00,0,100.0%,13.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,64,98%,0,0%,0,0%,False,Alshon Jeffery,True,25,22
2018.0,2018-12-03,12.0,13.0,28.292,PHI,WAS,W 28-13,True,5,3,31,10.33,0,60.0%,6.20,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,66,88%,0,0%,0,0%,False,Alshon Jeffery,True,28,13
2018.0,2018-12-09,13.0,14.0,28.298,PHI,DAL,L 23-29,True,9,6,50,8.33,1,66.7%,5.56,0,0,,0,,1,6,0,0,0,0,0,0,0,0,0,0,51,98%,0,0%,0,0%,True,Alshon Jeffery,False,23,29
2018.0,2018-12-16,14.0,15.0,28.305,PHI,LAR,W 30-23,True,8,8,160,20.00,0,100.0%,20.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,True,Alshon Jeffery,True,30,23
2018.0,2018-12-23,15.0,16.0,28.312,PHI,HOU,W 32-30,True,5,3,82,27.33,0,60.0%,16.40,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,60,73%,0,0%,0,0%,False,Alshon Jeffery,True,32,30
2018.0,2018-12-30,16.0,17.0,28.319,PHI,WAS,W 24-0,True,5,5,59,11.80,1,100.0%,11.80,0,0,,0,,1,6,0,0,0,0,0,0,0,0,0,0,57,80%,0,0%,0,0%,True,Alshon Jeffery,True,24,0
2019.0,2019-09-08,1.0,1.0,29.206,PHI,WAS,W 32-27,True,7,5,49,9.80,1,71.4%,7.00,1,2,2.00,1,,2,12,0,0,0,0,0,0,0,0,0,0,59,80%,0,0%,0,0%,False,Alshon Jeffery,True,32,27
2019.0,2019-09-15,2.0,2.0,29.213,PHI,ATL,L 20-24,True,,,,,,0.0%,,,,,,,0,0,,,,,0,,,0,0,0,6,8%,0,0%,0,0%,True,Alshon Jeffery,False,20,24
2019.0,2019-09-22,3.0,3.0,,PHI,DET,L 24-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,False,24,27
2019.0,2019-09-26,4.0,4.0,29.224,PHI,GNB,W 34-27,True,9,3,38,12.67,1,33.3%,4.22,0,0,,0,,1,6,0,0,0,0,0,0,0,0,0,0,50,81%,0,0%,0,0%,True,Alshon Jeffery,True,34,27
2019.0,2019-10-06,5.0,5.0,29.234,PHI,NYJ,W 31-6,True,8,6,52,8.67,0,75.0%,6.50,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,61,92%,0,0%,0,0%,False,Alshon Jeffery,True,31,6
2019.0,2019-10-13,6.0,6.0,29.241,PHI,MIN,L 20-38,True,12,10,76,7.60,1,83.3%,6.33,0,0,,0,,1,6,0,0,0,0,0,0,0,0,0,0,61,95%,0,0%,0,0%,True,Alshon Jeffery,False,20,38
2019.0,2019-10-20,7.0,7.0,29.248,PHI,DAL,L 10-37,True,5,2,38,19.00,0,40.0%,7.60,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,56,93%,0,0%,0,0%,True,Alshon Jeffery,False,10,37
2019.0,2019-10-27,8.0,8.0,29.255,PHI,BUF,W 31-13,True,6,4,64,16.00,0,66.7%,10.67,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,52,71%,0,0%,0,0%,True,Alshon Jeffery,True,31,13
2019.0,2019-11-03,9.0,9.0,29.262,PHI,CHI,W 22-14,True,8,4,36,9.00,0,50.0%,4.50,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,66,79%,0,0%,0,0%,False,Alshon Jeffery,True,22,14
2019.0,2019-11-17,10.0,11.0,,PHI,NWE,L 10-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,False,10,17
2019.0,2019-11-24,11.0,12.0,,PHI,SEA,L 9-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,False,9,17
2019.0,2019-12-01,12.0,13.0,29.29,PHI,MIA,L 31-37,True,16,9,137,15.22,1,56.3%,8.56,0,0,,0,,1,6,0,0,0,0,0,0,0,0,0,0,62,90%,0,0%,0,0%,True,Alshon Jeffery,False,31,37
2019.0,2019-12-09,13.0,14.0,29.298,PHI,NYG,W 23-17,True,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,23%,0,0%,0,0%,False,Alshon Jeffery,True,23,17
2019.0,2019-12-15,14.0,15.0,,PHI,WAS,W 37-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Alshon Jeffery,True,37,27
2019.0,2019-12-22,15.0,16.0,,PHI,DAL,W 17-9,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Alshon Jeffery,True,17,9
2019.0,2019-12-29,16.0,17.0,,PHI,NYG,W 34-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Alshon Jeffery,True,34,17
2020.0,2020-09-13,1.0,1.0,,PHI,WAS,L 17-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Alshon Jeffery,False,17,27
2020.0,2020-09-20,2.0,2.0,,PHI,LAR,L 19-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,False,19,37
2020.0,2020-09-27,3.0,3.0,,PHI,CIN,T 23-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,False,23,23
2020.0,2020-10-04,4.0,4.0,,PHI,SFO,W 25-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Alshon Jeffery,True,25,20
2020.0,2020-10-11,5.0,5.0,,PHI,PIT,L 29-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Alshon Jeffery,False,29,38
2020.0,2020-10-18,6.0,6.0,,PHI,BAL,L 28-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,False,28,30
2020.0,2020-10-22,7.0,7.0,,PHI,NYG,W 22-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,True,22,21
2020.0,2020-11-01,8.0,8.0,,PHI,DAL,W 23-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,True,23,9
2020.0,2020-11-15,9.0,10.0,30.275,PHI,NYG,L 17-27,False,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,27%,0,0%,0,0%,True,Alshon Jeffery,False,17,27
2020.0,2020-11-22,10.0,11.0,30.282,PHI,CLE,L 17-22,False,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,7%,0,0%,0,0%,True,Alshon Jeffery,False,17,22
2020.0,2020-11-30,11.0,12.0,30.29,PHI,SEA,L 17-23,True,4,2,15,7.50,0,50.0%,3.75,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,35,49%,0,0%,0,0%,False,Alshon Jeffery,False,17,23
2020.0,2020-12-06,12.0,13.0,30.296,PHI,GNB,L 16-30,True,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,35,56%,0,0%,0,0%,True,Alshon Jeffery,False,16,30
2020.0,2020-12-13,13.0,14.0,30.303,PHI,NOR,W 24-21,False,1,1,15,15.00,1,100.0%,15.00,0,0,,0,,1,6,0,0,0,0,0,0,0,0,0,0,31,45%,0,0%,0,0%,False,Alshon Jeffery,True,24,21
2020.0,2020-12-20,14.0,15.0,30.31,PHI,ARI,L 26-33,False,3,2,63,31.50,0,66.7%,21.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,52,62%,0,0%,0,0%,True,Alshon Jeffery,False,26,33
2020.0,2020-12-27,15.0,16.0,30.317,PHI,DAL,L 17-37,False,1,1,22,22.00,0,100.0%,22.00,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,36%,0,0%,0,0%,True,Alshon Jeffery,False,17,37
2020.0,2021-01-03,16.0,17.0,,PHI,WAS,L 14-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alshon Jeffery,False,14,20
,109 Games,,,,,,51-58-0,False,827,475,6786,14.29,46,57.4%,8.21,23,140,6.09,1,4,47,290,0,0,0,1,6,1,0,3,0,0,,,,,,,False,Alshon Jeffery,False,58,0
