Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2013,2013-10-13,6,6,30.130,NOR,NWE,True,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,74%,0,0%,1,3%,True,False,27,30,Marques Colston
2013,2013-10-27,7,8,30.144,NOR,BUF,True,6,3,18,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,63%,0,0%,1,4%,False,True,35,17,Marques Colston
2013,2013-11-03,8,9,,NOR,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,20,26,Marques Colston
2013,2013-11-10,9,10,30.158,NOR,DAL,True,8,7,107,15.29,1,87.5%,13.38,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,48,57%,0,0%,0,0%,False,True,49,17,Marques Colston
2013,2013-11-17,10,11,30.165,NOR,SFO,False,8,5,80,16.00,0,62.5%,10.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,68%,0,0%,0,0%,False,True,23,20,Marques Colston
2013,2013-11-21,11,12,30.169,NOR,ATL,True,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,77%,0,0%,0,0%,True,True,17,13,Marques Colston
2013,2013-12-02,12,13,30.180,NOR,SEA,True,7,4,27,6.75,0,57.1%,3.86,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,60%,0,0%,0,0%,True,False,7,34,Marques Colston
2013,2013-12-08,13,14,30.186,NOR,CAR,True,13,9,125,13.89,2,69.2%,9.62,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,50,77%,0,0%,1,4%,False,True,31,13,Marques Colston
2013,2013-12-15,14,15,30.193,NOR,STL,True,13,8,92,11.50,1,61.5%,7.08,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,79,92%,0,0%,1,4%,True,False,16,27,Marques Colston
2013,2013-12-22,15,16,30.200,NOR,CAR,True,10,5,63,12.60,0,50.0%,6.30,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,69%,0,0%,0,0%,True,False,13,17,Marques Colston
2013,2013-12-29,16,17,30.207,NOR,TAM,False,6,6,67,11.17,0,100.0%,11.17,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,52%,0,0%,0,0%,False,True,42,17,Marques Colston
2014,2014-09-07,1,1,31.094,NOR,ATL,True,8,5,110,22.00,0,62.5%,13.75,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,64,85%,0,0%,0,0%,True,False,34,37,Marques Colston
2014,2014-09-14,2,2,31.101,NOR,CLE,True,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,41,59%,0,0%,0,0%,True,False,24,26,Marques Colston
2014,2014-09-21,3,3,31.108,NOR,MIN,True,5,2,25,12.50,1,40.0%,5.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,45,63%,0,0%,0,0%,False,True,20,9,Marques Colston
2014,2014-09-28,4,4,31.115,NOR,DAL,True,11,5,50,10.00,0,45.5%,4.55,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,87%,0,0%,0,0%,True,False,17,38,Marques Colston
2014,2014-10-05,5,5,31.122,NOR,TAM,False,6,3,63,21.00,0,50.0%,10.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,68%,0,0%,0,0%,False,True,37,31,Marques Colston
2014,2014-10-19,6,7,31.136,NOR,DET,True,10,6,111,18.50,0,60.0%,11.10,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,84%,0,0%,1,4%,True,False,23,24,Marques Colston
2014,2014-10-26,7,8,31.143,NOR,GNB,True,5,4,49,12.25,0,80.0%,9.80,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,78%,0,0%,1,4%,False,True,44,23,Marques Colston
2014,2014-10-30,8,9,31.147,NOR,CAR,True,3,3,36,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,64%,0,0%,0,0%,True,True,28,10,Marques Colston
2014,2014-11-09,9,10,31.157,NOR,SFO,True,4,2,36,18.00,0,50.0%,9.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,74,91%,0,0%,0,0%,False,False,24,27,Marques Colston
2014,2014-11-16,10,11,31.164,NOR,CIN,True,8,4,56,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,79%,0,0%,0,0%,False,False,10,27,Marques Colston
2014,2014-11-24,11,12,31.172,NOR,BAL,True,4,4,82,20.50,1,100.0%,20.50,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,67,92%,0,0%,1,3%,False,False,27,34,Marques Colston
2014,2014-11-30,12,13,31.178,NOR,PIT,True,5,3,16,5.33,1,60.0%,3.20,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,38,68%,0,0%,1,3%,True,True,35,32,Marques Colston
2014,2014-12-07,13,14,31.185,NOR,CAR,True,7,5,72,14.40,0,71.4%,10.29,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,89%,0,0%,1,3%,False,False,10,41,Marques Colston
2014,2014-12-15,14,15,31.193,NOR,CHI,True,7,5,65,13.00,1,71.4%,9.29,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,76%,0,0%,2,7%,True,True,31,15,Marques Colston
2014,2014-12-21,15,16,31.199,NOR,ATL,False,10,6,80,13.33,0,60.0%,8.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,81%,0,0%,0,0%,False,False,14,30,Marques Colston
2014,2014-12-28,16,17,31.206,NOR,TAM,False,7,2,51,25.50,1,28.6%,7.29,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,41,63%,0,0%,1,4%,True,True,23,20,Marques Colston
2015,2015-09-13,1,1,32.100,NOR,ARI,True,7,3,29,9.67,0,42.9%,4.14,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,62%,0,0%,0,0%,True,False,19,31,Marques Colston
2015,2015-09-20,2,2,32.107,NOR,TAM,False,5,4,69,17.25,0,80.0%,13.80,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,51%,0,0%,0,0%,False,False,19,26,Marques Colston
2015,2015-09-27,3,3,32.114,NOR,CAR,False,6,4,47,11.75,0,66.7%,7.83,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,61%,0,0%,0,0%,True,False,22,27,Marques Colston
2015,2015-10-04,4,4,32.121,NOR,DAL,False,5,4,19,4.75,0,80.0%,3.80,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,55%,0,0%,0,0%,False,True,26,20,Marques Colston
2015,2015-10-11,5,5,32.128,NOR,PHI,True,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,43%,0,0%,0,0%,True,False,17,39,Marques Colston
2015,2015-10-15,6,6,,NOR,ATL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,31,21,Marques Colston
2015,2015-10-25,7,7,32.142,NOR,IND,False,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,31%,0,0%,1,3%,True,True,27,21,Marques Colston
2015,2015-11-01,8,8,32.149,NOR,NYG,False,9,8,114,14.25,1,88.9%,12.67,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,55,71%,0,0%,0,0%,False,True,52,49,Marques Colston
2015,2015-11-08,9,9,32.156,NOR,TEN,False,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,47%,0,0%,0,0%,False,False,28,34,Marques Colston
2015,2015-11-15,10,10,32.163,NOR,WAS,True,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,70%,0,0%,0,0%,True,False,14,47,Marques Colston
2015,2015-11-29,11,12,32.177,NOR,HOU,False,4,3,38,12.67,0,75.0%,9.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,74%,0,0%,0,0%,True,False,6,24,Marques Colston
2015,2015-12-06,12,13,32.184,NOR,CAR,True,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,93%,0,0%,0,0%,False,False,38,41,Marques Colston
2015,2015-12-13,13,14,32.191,NOR,TAM,False,8,6,36,6.00,2,75.0%,4.50,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,56,68%,0,0%,0,0%,True,True,24,17,Marques Colston
2015,2015-12-21,14,15,32.199,NOR,DET,True,4,2,39,19.50,1,50.0%,9.75,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,55,71%,0,0%,1,3%,False,False,27,35,Marques Colston
2015,2015-12-27,15,16,,NOR,JAX,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,38,27,Marques Colston
2015,2016-01-03,16,17,,NOR,ATL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,20,17,Marques Colston
,146 Games,,,,,,False,1099,711,9759,13.73,72,64.7%,8.88,2,7,3.50,0,72,432,0.0,1,0,1,0,0,10,5,0,0,0,0,,,,,,,False,False,61,0,Marques Colston
