Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2016,2016-09-25,3,3,29.146,IND,,SDG,W 26-22,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,121,40.33,0,0,0%,0,0%,14,50%,False,Pat McAfee
2016,2016-10-02,4,4,29.153,IND,@,JAX,L 27-30,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,149,49.67,0,0,0%,0,0%,14,45%,True,Pat McAfee
2016,2016-10-09,5,5,29.160,IND,,CHI,W 29-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,190,63.33,0,0,0%,0,0%,18,55%,False,Pat McAfee
2016,2016-10-16,6,6,29.167,IND,@,HOU,L 23-26,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,227,45.40,0,0,0%,0,0%,18,53%,True,Pat McAfee
2016,2016-10-23,7,7,29.174,IND,@,TEN,W 34-26,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,204,51.00,0,0,0%,0,0%,17,53%,True,Pat McAfee
2016,2016-10-30,8,8,29.181,IND,,KAN,L 14-30,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,7,347,49.57,0,0,0%,0,0%,12,38%,False,Pat McAfee
2016,2016-11-06,9,9,29.188,IND,@,GNB,W 31-26,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,222,55.50,0,0,0%,0,0%,16,52%,True,Pat McAfee
2016,2016-11-20,10,11,29.202,IND,,TEN,W 24-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,132,44.00,0,0,0%,0,0%,13,50%,False,Pat McAfee
2016,2016-11-24,11,12,29.206,IND,,PIT,L 7-28,False,0,0,,0,1,1,100.00,35,0,0,118.7,0,0,35.00,35.00,0.0,0,0,0,,,0,0,0,0,0,0,2,92,46.00,0,0,0%,0,0%,7,32%,False,Pat McAfee
2016,2016-12-05,12,13,29.217,IND,@,NYJ,W 41-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,1,0,0,2,95,47.50,0,0,0%,0,0%,17,63%,True,Pat McAfee
2016,2016-12-11,13,14,29.223,IND,,HOU,L 17-22,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,81,40.50,0,0,0%,0,0%,10,38%,False,Pat McAfee
2016,2016-12-18,14,15,29.230,IND,@,MIN,W 34-6,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,127,42.33,0,0,0%,0,0%,16,67%,True,Pat McAfee
2016,2016-12-24,15,16,29.236,IND,@,OAK,L 25-33,False,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,100,50.00,0,0,0%,0,0%,11,41%,True,Pat McAfee
2016,2017-01-01,16,17,29.244,IND,,JAX,W 24-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,203,50.75,1,0,0%,0,0%,15,50%,False,Pat McAfee
,127 Games,,,,,,,74-53-0,False,2,18,9.00,0,1,2,50.00,35,0,0,95.8,0,0,17.50,17.50,0.0,21,4,25,0,0,0,0,0,1,0,0,575,26673,46.39,4,,,,,,,False,Pat McAfee
