Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-10-18,6.0,6.0,27.293,PHI,BAL,L 28-30,True,21,40,52.50,213,2,0,84.7,6,43,5.33,6.33,5,49,9.80,1,0,0,0,,0,0.0%,,,1,6,1,1,0,0,0,0,72,100%,0,0%,0,0%,False,Carson Wentz,False,28,30
2020.0,2020-10-22,7.0,7.0,27.297,PHI,NYG,W 22-21,True,25,43,58.14,359,2,1,91.1,3,13,8.35,8.23,7,14,2.00,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,81,100%,0,0%,0,0%,False,Carson Wentz,True,22,21
2020.0,2020-11-01,8.0,8.0,27.307,PHI,DAL,W 23-9,True,15,27,55.56,123,2,2,61.2,4,29,4.56,2.70,4,17,4.25,0,0,0,0,,0,0.0%,,,0,0,2,2,0,0,0,0,64,100%,0,0%,0,0%,False,Carson Wentz,True,23,9
2020.0,2020-11-15,9.0,10.0,27.321,PHI,NYG,L 17-27,True,21,37,56.76,208,0,0,72.8,3,18,5.62,5.62,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,2,0,0,2,0,0,67,100%,0,0%,0,0%,True,Carson Wentz,False,17,27
2020.0,2020-11-22,10.0,11.0,27.328,PHI,CLE,L 17-22,True,21,35,60.00,235,2,2,75.3,5,26,6.71,5.29,3,10,3.33,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,68,100%,0,0%,0,0%,True,Carson Wentz,False,17,22
2020.0,2020-11-30,11.0,12.0,27.336,PHI,SEA,L 17-23,True,25,45,55.56,215,2,1,73.8,6,41,4.78,4.67,5,42,8.40,0,0,0,0,,0,0.0%,,,0,0,0,0,0,1,0,0,70,99%,0,0%,0,0%,False,Carson Wentz,False,17,23
2020.0,2020-12-06,12.0,13.0,27.342,PHI,GNB,L 16-30,True,6,15,40.00,79,0,0,57.4,4,22,5.27,5.27,3,18,6.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,36,58%,0,0%,0,0%,True,Carson Wentz,False,16,30
2020.0,2020-12-13,13.0,14.0,,PHI,NOR,W 24-21,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Carson Wentz,True,24,21
2020.0,2020-12-20,14.0,15.0,,PHI,ARI,L 26-33,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Carson Wentz,False,26,33
2020.0,2020-12-27,15.0,16.0,,PHI,DAL,L 17-37,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Carson Wentz,False,17,37
2020.0,2021-01-03,16.0,17.0,,PHI,WAS,L 14-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Carson Wentz,False,14,20
