Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2004,2004-10-17,5,6,28.233,KAN,JAX,True,9,6,81,13.50,1,66.7%,9.00,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,False,16,22,Tony Gonzalez
2004,2004-10-24,6,7,28.240,KAN,ATL,True,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,1,0,0,,,,,,,False,True,56,10,Tony Gonzalez
2004,2004-10-31,7,8,28.247,KAN,IND,True,9,8,125,15.63,2,88.9%,13.89,0,0,,0,0,0,,0,0,0,,,,,,,2,12,0,,0,0,0,0,,,,,,,False,True,45,35,Tony Gonzalez
2004,2004-11-07,8,9,28.254,KAN,TAM,True,11,9,123,13.67,1,81.8%,11.18,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,False,31,34,Tony Gonzalez
2004,2004-11-14,9,10,28.261,KAN,NOR,True,9,6,71,11.83,0,66.7%,7.89,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,20,27,Tony Gonzalez
2004,2004-11-22,10,11,28.269,KAN,NWE,True,9,7,86,12.29,0,77.8%,9.56,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,19,27,Tony Gonzalez
2004,2004-11-28,11,12,28.275,KAN,SDG,True,12,8,105,13.13,0,66.7%,8.75,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,31,34,Tony Gonzalez
2004,2004-12-05,12,13,28.282,KAN,OAK,True,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,34,27,Tony Gonzalez
2004,2004-12-13,13,14,28.290,KAN,TEN,True,11,7,76,10.86,0,63.6%,6.91,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,49,38,Tony Gonzalez
2004,2004-12-19,14,15,28.296,KAN,DEN,True,4,3,44,14.67,0,75.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,45,17,Tony Gonzalez
2004,2004-12-25,15,16,28.302,KAN,OAK,True,12,11,124,11.27,2,91.7%,10.33,0,0,,0,0,0,,0,0,0,,,,,,,2,12,0,,0,0,0,0,,,,,,,False,True,31,30,Tony Gonzalez
2004,2005-01-02,16,17,28.310,KAN,SDG,True,21,14,144,10.29,0,66.7%,6.86,1,5,5.00,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,17,24,Tony Gonzalez
2005,2005-09-11,1,1,29.196,KAN,NYJ,True,7,4,51,12.75,0,57.1%,7.29,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,27,7,Tony Gonzalez
2005,2005-09-18,2,2,29.203,KAN,OAK,True,5,5,44,8.80,0,100.0%,8.80,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,23,17,Tony Gonzalez
2005,2005-09-26,3,3,29.211,KAN,DEN,True,9,5,29,5.80,0,55.6%,3.22,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,10,30,Tony Gonzalez
2005,2005-10-02,4,4,29.217,KAN,PHI,True,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,31,37,Tony Gonzalez
2005,2005-10-16,5,6,29.231,KAN,WAS,True,6,2,13,6.50,0,33.3%,2.17,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,1,0,0,,,,,,,False,True,28,21,Tony Gonzalez
2005,2005-10-21,6,7,29.236,KAN,MIA,True,9,7,67,9.57,0,77.8%,7.44,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,30,20,Tony Gonzalez
2005,2005-10-30,7,8,29.245,KAN,SDG,True,10,7,97,13.86,1,70.0%,9.70,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,False,20,28,Tony Gonzalez
2005,2005-11-06,8,9,29.252,KAN,OAK,True,7,5,70,14.00,0,71.4%,10.00,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,27,23,Tony Gonzalez
2005,2005-11-13,9,10,29.259,KAN,BUF,True,12,8,81,10.13,0,66.7%,6.75,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,3,14,Tony Gonzalez
2005,2005-11-20,10,11,29.266,KAN,HOU,True,12,9,98,10.89,0,75.0%,8.17,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,45,17,Tony Gonzalez
2005,2005-11-27,11,12,29.273,KAN,NWE,True,8,4,63,15.75,0,50.0%,7.88,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,26,16,Tony Gonzalez
2005,2005-12-04,12,13,29.280,KAN,DEN,True,2,1,25,25.00,1,50.0%,12.50,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,True,31,27,Tony Gonzalez
2005,2005-12-11,13,14,29.287,KAN,DAL,True,6,5,94,18.80,0,83.3%,15.67,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,28,31,Tony Gonzalez
2005,2005-12-17,14,15,29.293,KAN,NYG,True,6,4,51,12.75,0,66.7%,8.50,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,17,27,Tony Gonzalez
2005,2005-12-24,15,16,29.300,KAN,SDG,True,8,5,58,11.60,0,62.5%,7.25,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,20,7,Tony Gonzalez
2005,2006-01-01,16,17,29.308,KAN,CIN,True,6,5,59,11.80,0,83.3%,9.83,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,37,3,Tony Gonzalez
2006,2006-09-10,1,1,30.195,KAN,CIN,True,12,10,81,8.10,1,83.3%,6.75,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,False,10,23,Tony Gonzalez
2006,2006-09-17,2,2,30.202,KAN,DEN,True,5,2,7,3.50,0,40.0%,1.40,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,6,9,Tony Gonzalez
2006,2006-10-01,3,4,30.216,KAN,SFO,True,6,5,59,11.80,0,83.3%,9.83,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,41,0,Tony Gonzalez
2006,2006-10-08,4,5,30.223,KAN,ARI,True,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,23,20,Tony Gonzalez
2006,2006-10-15,5,6,30.230,KAN,PIT,True,7,3,15,5.00,0,42.9%,2.14,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,7,45,Tony Gonzalez
2006,2006-10-22,6,7,30.237,KAN,SDG,True,8,6,138,23.00,0,75.0%,17.25,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,30,27,Tony Gonzalez
2006,2006-10-29,7,8,30.244,KAN,SEA,True,6,6,116,19.33,0,100.0%,19.33,0,0,,0,0,0,,0,0,0,,,,,,1,0,2,0,,0,0,0,0,,,,,,,False,True,35,28,Tony Gonzalez
2006,2006-11-05,8,9,30.251,KAN,STL,True,5,5,63,12.60,2,100.0%,12.60,0,0,,0,0,0,,0,0,0,,,,,,,2,12,0,,0,0,0,0,,,,,,,True,True,31,17,Tony Gonzalez
2006,2006-11-12,9,10,30.258,KAN,MIA,True,13,6,84,14.00,0,46.2%,6.46,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,10,13,Tony Gonzalez
2006,2006-11-19,10,11,,KAN,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,17,13,Tony Gonzalez
2006,2006-11-23,11,12,30.269,KAN,DEN,True,4,4,35,8.75,0,100.0%,8.75,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,19,10,Tony Gonzalez
2006,2006-12-03,12,13,30.279,KAN,CLE,True,11,9,105,11.67,2,81.8%,9.55,0,0,,0,0,0,,0,0,0,,,,,,,2,12,0,,0,0,0,0,,,,,,,True,False,28,31,Tony Gonzalez
2006,2006-12-10,13,14,30.286,KAN,BAL,True,6,3,31,10.33,0,50.0%,5.17,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,10,20,Tony Gonzalez
2006,2006-12-17,14,15,30.293,KAN,SDG,True,11,6,53,8.83,0,54.5%,4.82,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,9,20,Tony Gonzalez
2006,2006-12-23,15,16,30.299,KAN,OAK,True,6,5,67,13.40,0,83.3%,11.17,0,0,,0,0,0,,0,0,0,,,,,,,0,0,1,0,0,0,0,0,,,,,,,True,True,20,9,Tony Gonzalez
2006,2006-12-31,16,17,30.307,KAN,JAX,True,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,35,30,Tony Gonzalez
2007,2007-09-09,1,1,31.194,KAN,HOU,True,7,5,28,5.60,0,71.4%,4.00,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,3,20,Tony Gonzalez
2007,2007-09-16,2,2,31.201,KAN,CHI,True,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,10,20,Tony Gonzalez
2007,2007-09-23,3,3,31.208,KAN,MIN,True,8,7,96,13.71,0,87.5%,12.00,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,13,10,Tony Gonzalez
2007,2007-09-30,4,4,31.215,KAN,SDG,True,7,5,71,14.20,1,71.4%,10.14,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,True,30,16,Tony Gonzalez
2007,2007-10-07,5,5,31.222,KAN,JAX,True,14,8,100,12.50,0,57.1%,7.14,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,7,17,Tony Gonzalez
2007,2007-10-14,6,6,31.229,KAN,CIN,True,10,9,102,11.33,2,90.0%,10.20,0,0,,0,0,0,,0,0,0,,,,,,,2,12,0,,0,0,0,0,,,,,,,False,True,27,20,Tony Gonzalez
2007,2007-10-21,7,7,31.236,KAN,OAK,True,10,4,66,16.50,0,40.0%,6.60,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,12,10,Tony Gonzalez
2007,2007-11-04,8,9,31.250,KAN,GNB,True,13,10,109,10.90,1,76.9%,8.38,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,False,22,33,Tony Gonzalez
2007,2007-11-11,9,10,31.257,KAN,DEN,True,9,3,29,9.67,0,33.3%,3.22,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,11,27,Tony Gonzalez
2007,2007-11-18,10,11,31.264,KAN,IND,True,5,4,46,11.50,0,80.0%,9.20,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,10,13,Tony Gonzalez
2007,2007-11-25,11,12,31.271,KAN,OAK,True,4,3,48,16.00,0,75.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,17,20,Tony Gonzalez
2007,2007-12-02,12,13,31.278,KAN,SDG,True,13,10,140,14.00,0,76.9%,10.77,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,10,24,Tony Gonzalez
2007,2007-12-09,13,14,31.285,KAN,DEN,True,10,7,76,10.86,1,70.0%,7.60,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,False,7,41,Tony Gonzalez
2007,2007-12-16,14,15,31.292,KAN,TEN,True,8,3,17,5.67,0,37.5%,2.13,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,17,26,Tony Gonzalez
2007,2007-12-23,15,16,31.299,KAN,DET,True,15,10,137,13.70,0,66.7%,9.13,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,20,25,Tony Gonzalez
2007,2007-12-30,16,17,31.306,KAN,NYJ,True,15,7,64,9.14,0,46.7%,4.27,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,10,13,Tony Gonzalez
2008,2008-09-07,1,1,32.193,KAN,NWE,True,7,6,55,9.17,0,85.7%,7.86,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,10,17,Tony Gonzalez
2008,2008-09-14,2,2,32.200,KAN,OAK,True,13,5,39,7.80,1,38.5%,3.00,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,False,8,23,Tony Gonzalez
2008,2008-09-21,3,3,32.207,KAN,ATL,True,10,4,35,8.75,0,40.0%,3.50,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,14,38,Tony Gonzalez
2008,2008-09-28,4,4,32.214,KAN,DEN,True,4,3,47,15.67,1,75.0%,11.75,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,True,33,19,Tony Gonzalez
2008,2008-10-05,5,5,32.221,KAN,CAR,True,7,3,17,5.67,0,42.9%,2.43,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,0,34,Tony Gonzalez
2008,2008-10-19,6,7,32.235,KAN,TEN,True,8,6,97,16.17,0,75.0%,12.13,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,10,34,Tony Gonzalez
2008,2008-10-26,7,8,32.242,KAN,NYJ,True,6,6,79,13.17,1,100.0%,13.17,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,False,24,28,Tony Gonzalez
2008,2008-11-02,8,9,32.249,KAN,TAM,True,10,7,62,8.86,0,70.0%,6.20,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,27,30,Tony Gonzalez
2008,2008-11-09,9,10,32.256,KAN,SDG,True,14,10,113,11.30,2,71.4%,8.07,0,0,,0,0,0,,0,0,0,,,,,,,2,12,0,,0,0,0,0,,,,,,,True,False,19,20,Tony Gonzalez
2008,2008-11-16,10,11,32.263,KAN,NOR,True,9,5,39,7.80,0,55.6%,4.33,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,1,0,0,,,,,,,False,False,20,30,Tony Gonzalez
2008,2008-11-23,11,12,32.270,KAN,BUF,True,13,10,113,11.30,1,76.9%,8.69,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,False,31,54,Tony Gonzalez
2008,2008-11-30,12,13,32.277,KAN,OAK,True,11,8,110,13.75,0,72.7%,10.00,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,20,13,Tony Gonzalez
2008,2008-12-07,13,14,32.284,KAN,DEN,True,11,5,73,14.60,1,45.5%,6.64,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,False,17,24,Tony Gonzalez
2008,2008-12-14,14,15,32.291,KAN,SDG,True,10,6,62,10.33,1,60.0%,6.20,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,False,21,22,Tony Gonzalez
2008,2008-12-21,15,16,32.298,KAN,MIA,True,12,7,64,9.14,1,58.3%,5.33,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,False,31,38,Tony Gonzalez
2008,2008-12-28,16,17,32.305,KAN,CIN,True,10,5,53,10.60,1,50.0%,5.30,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,False,6,16,Tony Gonzalez
2009,2009-09-13,1,1,33.198,ATL,MIA,True,9,5,73,14.60,1,55.6%,8.11,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,True,19,7,Tony Gonzalez
2009,2009-09-20,2,2,33.205,ATL,CAR,True,7,7,71,10.14,1,100.0%,10.14,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,True,28,20,Tony Gonzalez
2009,2009-09-27,3,3,33.212,ATL,NWE,True,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,10,26,Tony Gonzalez
2009,2009-10-11,4,5,33.226,ATL,SFO,True,10,6,55,9.17,0,60.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,45,10,Tony Gonzalez
2009,2009-10-18,5,6,33.233,ATL,CHI,True,9,4,52,13.00,1,44.4%,5.78,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,True,21,14,Tony Gonzalez
2009,2009-10-25,6,7,33.240,ATL,DAL,True,7,4,37,9.25,0,57.1%,5.29,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,21,37,Tony Gonzalez
2009,2009-11-02,7,8,33.248,ATL,NOR,True,9,6,89,14.83,0,66.7%,9.89,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,27,35,Tony Gonzalez
2009,2009-11-08,8,9,33.254,ATL,WAS,True,6,5,41,8.20,1,83.3%,6.83,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,True,31,17,Tony Gonzalez
2009,2009-11-15,9,10,33.261,ATL,CAR,True,10,6,67,11.17,0,60.0%,6.70,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,19,28,Tony Gonzalez
2009,2009-11-22,10,11,33.268,ATL,NYG,True,14,8,82,10.25,1,57.1%,5.86,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,False,31,34,Tony Gonzalez
2009,2009-11-29,11,12,33.275,ATL,TAM,True,12,9,83,9.22,0,75.0%,6.92,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,20,17,Tony Gonzalez
2009,2009-12-06,12,13,33.282,ATL,PHI,True,13,8,72,9.00,0,61.5%,5.54,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,7,34,Tony Gonzalez
2009,2009-12-13,13,14,33.289,ATL,NOR,True,7,6,50,8.33,0,85.7%,7.14,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,23,26,Tony Gonzalez
2009,2009-12-20,14,15,33.296,ATL,NYJ,True,10,3,32,10.67,1,30.0%,3.20,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,True,10,7,Tony Gonzalez
2009,2009-12-27,15,16,33.303,ATL,BUF,True,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,31,3,Tony Gonzalez
2009,2010-01-03,16,17,33.310,ATL,TAM,True,7,3,30,10.00,0,42.9%,4.29,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,20,10,Tony Gonzalez
2010,2010-09-12,1,1,34.197,ATL,PIT,True,5,2,35,17.50,0,40.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,False,9,15,Tony Gonzalez
2010,2010-09-19,2,2,34.204,ATL,ARI,True,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,41,7,Tony Gonzalez
2010,2010-09-26,3,3,34.211,ATL,NOR,True,9,8,110,13.75,1,88.9%,12.22,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,True,27,24,Tony Gonzalez
2010,2010-10-03,4,4,34.218,ATL,SFO,True,12,7,41,5.86,0,58.3%,3.42,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,16,14,Tony Gonzalez
2010,2010-10-10,5,5,34.225,ATL,CLE,True,8,5,41,8.20,0,62.5%,5.13,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,20,10,Tony Gonzalez
2010,2010-10-17,6,6,34.232,ATL,PHI,True,7,3,19,6.33,2,42.9%,2.71,0,0,,0,0,0,,0,0,0,,,,,,,2,12,0,,0,0,0,0,,,,,,,True,False,17,31,Tony Gonzalez
2010,2010-10-24,7,7,34.239,ATL,CIN,True,4,2,27,13.50,0,50.0%,6.75,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,39,32,Tony Gonzalez
2010,2010-11-07,8,9,34.253,ATL,TAM,True,11,8,72,9.00,0,72.7%,6.55,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,27,21,Tony Gonzalez
2010,2010-11-11,9,10,34.257,ATL,BAL,True,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,True,26,21,Tony Gonzalez
2010,2010-11-21,10,11,34.267,ATL,STL,True,8,4,46,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,34,17,Tony Gonzalez
2010,2010-11-28,11,12,34.274,ATL,GNB,True,6,6,51,8.50,1,100.0%,8.50,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,True,20,17,Tony Gonzalez
2010,2010-12-05,12,13,34.281,ATL,TAM,True,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,28,24,Tony Gonzalez
2010,2010-12-12,13,14,34.288,ATL,CAR,True,7,4,28,7.00,1,57.1%,4.00,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,True,True,31,10,Tony Gonzalez
2010,2010-12-19,14,15,34.295,ATL,SEA,True,8,4,26,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,True,True,34,18,Tony Gonzalez
2010,2010-12-27,15,16,34.303,ATL,NOR,True,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0,,0,0,0,0,,,,,,,False,False,14,17,Tony Gonzalez
2010,2011-01-02,16,17,34.309,ATL,CAR,True,8,6,53,8.83,1,75.0%,6.63,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0,,0,0,0,0,,,,,,,False,True,31,10,Tony Gonzalez
2011,2011-09-11,1,1,35.196,ATL,CHI,True,7,5,72,14.40,0,71.4%,10.29,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,False,12,30,Tony Gonzalez
2011,2011-09-18,2,2,35.203,ATL,PHI,True,9,7,83,11.86,2,77.8%,9.22,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,,0,0,0,0,,,,,,,False,True,35,31,Tony Gonzalez
2011,2011-09-25,3,3,35.210,ATL,TAM,True,8,2,18,9.00,1,25.0%,2.25,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,True,False,13,16,Tony Gonzalez
2011,2011-10-02,4,4,35.217,ATL,SEA,True,9,7,56,8.00,1,77.8%,6.22,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,True,True,30,28,Tony Gonzalez
2011,2011-10-09,5,5,35.224,ATL,GNB,True,8,6,60,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,False,14,25,Tony Gonzalez
2011,2011-10-16,6,6,35.231,ATL,CAR,True,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,True,31,17,Tony Gonzalez
2011,2011-10-23,7,7,35.238,ATL,DET,True,8,5,62,12.40,0,62.5%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,True,23,16,Tony Gonzalez
2011,2011-11-06,8,9,35.252,ATL,IND,True,6,4,36,9.00,1,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,True,True,31,7,Tony Gonzalez
2011,2011-11-13,9,10,35.259,ATL,NOR,True,10,6,71,11.83,1,60.0%,7.10,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,False,False,23,26,Tony Gonzalez
2011,2011-11-20,10,11,35.266,ATL,TEN,True,6,5,74,14.80,1,83.3%,12.33,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,False,True,23,17,Tony Gonzalez
2011,2011-11-27,11,12,35.273,ATL,MIN,True,9,9,69,7.67,0,100.0%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,True,24,14,Tony Gonzalez
2011,2011-12-04,12,13,35.280,ATL,HOU,True,10,7,100,14.29,0,70.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,False,10,17,Tony Gonzalez
