Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-09-11,1.0,1.0,29.281,NWE,ARI,W 23-21,True,22,70,3.18,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,1,1,0,0,0,0,42,59%,0,0%,0,0%,True,LeGarrette Blount,True,23,21
2016.0,2016-09-18,2.0,2.0,29.288,NWE,MIA,W 31-24,True,29,123,4.24,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,1,0,0,0,0,0,51,64%,0,0%,0,0%,False,LeGarrette Blount,True,31,24
2016.0,2016-09-22,3.0,3.0,29.292,NWE,HOU,W 27-0,True,24,105,4.38,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0,0,0,0,0,0,44,71%,0,0%,0,0%,False,LeGarrette Blount,True,27,0
2016.0,2016-10-02,4.0,4.0,29.302,NWE,BUF,L 0-16,True,13,54,4.15,0,3,3,4,1.33,0,100.0%,1.33,0,0,,0,,0,0,0,0,0,0,0,0,30,54%,0,0%,0,0%,False,LeGarrette Blount,False,0,16
2016.0,2016-10-09,5.0,5.0,29.309,NWE,CLE,W 33-13,True,18,37,2.06,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0,0,0,0,0,0,31,39%,0,0%,0,0%,True,LeGarrette Blount,True,33,13
2016.0,2016-10-16,6.0,6.0,29.316,NWE,CIN,W 35-17,True,13,50,3.85,1,2,2,20,10.00,0,100.0%,10.00,0,0,,0,,1,6,0,0,0,0,0,0,25,39%,0,0%,0,0%,False,LeGarrette Blount,True,35,17
2016.0,2016-10-23,7.0,7.0,29.323,NWE,PIT,W 27-16,True,24,127,5.29,2,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,2,12,0,0,0,0,0,0,31,54%,0,0%,0,0%,True,LeGarrette Blount,True,27,16
2016.0,2016-10-30,8.0,8.0,29.33,NWE,BUF,W 41-25,False,18,43,2.39,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0,0,0,0,0,0,35,51%,0,0%,0,0%,True,LeGarrette Blount,True,41,25
2016.0,2016-11-13,9.0,10.0,29.344,NWE,SEA,L 24-31,False,21,69,3.29,3,0,0,0,,0,0.0%,,0,0,,0,,3,18,0,0,0,0,0,0,37,56%,0,0%,0,0%,False,LeGarrette Blount,False,24,31
2016.0,2016-11-20,10.0,11.0,29.351,NWE,SFO,W 30-17,False,19,124,6.53,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,35,45%,0,0%,0,0%,True,LeGarrette Blount,True,30,17
2016.0,2016-11-27,11.0,12.0,29.358,NWE,NYJ,W 22-17,False,11,67,6.09,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,27,37%,0,0%,0,0%,True,LeGarrette Blount,True,22,17
2016.0,2016-12-04,12.0,13.0,29.365,NWE,LAR,W 26-10,False,18,88,4.89,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0,0,0,0,0,0,36,46%,0,0%,0,0%,False,LeGarrette Blount,True,26,10
2016.0,2016-12-12,13.0,14.0,30.007,NWE,BAL,W 30-23,True,18,72,4.00,1,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,1,6,0,0,0,0,0,0,29,42%,0,0%,0,0%,False,LeGarrette Blount,True,30,23
2016.0,2016-12-18,14.0,15.0,30.013,NWE,DEN,W 16-3,False,17,31,1.82,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0,0,0,0,0,0,23,31%,0,0%,0,0%,True,LeGarrette Blount,True,16,3
2016.0,2016-12-24,15.0,16.0,30.019,NWE,NYJ,W 41-3,False,20,50,2.50,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0,0,0,0,0,0,29,39%,0,0%,0,0%,False,LeGarrette Blount,True,41,3
2016.0,2017-01-01,16.0,17.0,30.027,NWE,MIA,W 35-14,False,14,51,3.64,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0,0,0,0,0,0,22,33%,0,0%,0,0%,True,LeGarrette Blount,True,35,14
2017.0,2017-09-10,1.0,1.0,30.279,PHI,WAS,W 30-17,True,14,46,3.29,0,1,1,1,1.00,1,100.0%,1.00,0,0,,0,,1,6,0,0,0,0,0,0,23,33%,0,0%,0,0%,True,LeGarrette Blount,True,30,17
2017.0,2017-09-17,2.0,2.0,30.286,PHI,KAN,L 20-27,False,0,0,,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,6,8%,0,0%,0,0%,True,LeGarrette Blount,False,20,27
2017.0,2017-09-24,3.0,3.0,30.293,PHI,NYG,W 27-24,True,12,67,5.58,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0,0,0,0,0,0,22,29%,0,0%,0,0%,False,LeGarrette Blount,True,27,24
2017.0,2017-10-01,4.0,4.0,30.3,PHI,LAC,W 26-24,False,16,136,8.50,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,,0,0,0,0,0,0,0,0,26,33%,0,0%,0,0%,True,LeGarrette Blount,True,26,24
2017.0,2017-10-08,5.0,5.0,30.307,PHI,ARI,W 34-7,True,14,74,5.29,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,26,39%,0,0%,0,0%,False,LeGarrette Blount,True,34,7
2017.0,2017-10-12,6.0,6.0,30.311,PHI,CAR,W 28-23,True,14,67,4.79,0,0,0,0,,0,0.0%,,0,0,,0,1,0,2,0,0,0,0,0,0,30,48%,0,0%,0,0%,True,LeGarrette Blount,True,28,23
2017.0,2017-10-23,7.0,7.0,30.322,PHI,WAS,W 34-24,False,14,29,2.07,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,25,38%,0,0%,0,0%,False,LeGarrette Blount,True,34,24
2017.0,2017-10-29,8.0,8.0,30.328,PHI,SFO,W 33-10,True,16,48,3.00,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,,1,6,0,0,0,0,0,0,35,50%,0,0%,0,0%,False,LeGarrette Blount,True,33,10
2017.0,2017-11-05,9.0,9.0,30.335,PHI,DEN,W 51-23,False,9,37,4.11,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,16,23%,0,0%,0,0%,False,LeGarrette Blount,True,51,23
2017.0,2017-11-19,10.0,11.0,30.349,PHI,DAL,W 37-9,True,13,57,4.38,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,30,47%,0,0%,0,0%,True,LeGarrette Blount,True,37,9
2017.0,2017-11-26,11.0,12.0,30.356,PHI,CHI,W 31-3,True,15,97,6.47,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,1,1,0,0,0,0,37,47%,0,0%,0,0%,False,LeGarrette Blount,True,31,3
2017.0,2017-12-03,12.0,13.0,30.363,PHI,SEA,L 10-24,True,8,26,3.25,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,14,19%,0,0%,0,0%,True,LeGarrette Blount,False,10,24
2017.0,2017-12-10,13.0,14.0,31.005,PHI,LAR,W 43-35,True,7,12,1.71,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,,0,0,0,0,0,0,0,0,16,17%,0,0%,0,0%,True,LeGarrette Blount,True,43,35
2017.0,2017-12-17,14.0,15.0,31.012,PHI,NYG,W 34-29,True,7,21,3.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,17,25%,0,0%,0,0%,True,LeGarrette Blount,True,34,29
2017.0,2017-12-25,15.0,16.0,31.02,PHI,OAK,W 19-10,False,5,12,2.40,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,0,0,0,0,0,0,0,0,12,18%,0,0%,0,0%,False,LeGarrette Blount,True,19,10
2017.0,2017-12-31,16.0,17.0,31.026,PHI,DAL,L 0-6,True,9,37,4.11,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,,0,0,0,0,0,0,0,0,19,32%,0,0%,0,0%,False,LeGarrette Blount,False,0,6
2018.0,2018-09-10,1.0,1.0,31.279,DET,NYJ,L 17-48,True,4,-3,-0.75,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,13,19%,0,0%,0,0%,False,LeGarrette Blount,False,17,48
2018.0,2018-09-16,2.0,2.0,31.285,DET,SFO,L 27-30,True,8,38,4.75,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,,0,0,0,0,0,0,0,0,17,22%,0,0%,0,0%,True,LeGarrette Blount,False,27,30
2018.0,2018-09-23,3.0,3.0,31.292,DET,NWE,W 26-10,True,16,48,3.00,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,,0,0,1,0,0,0,0,0,26,36%,0,0%,0,0%,False,LeGarrette Blount,True,26,10
2018.0,2018-09-30,4.0,4.0,31.299,DET,DAL,L 24-26,False,7,12,1.71,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,14,26%,0,0%,0,0%,True,LeGarrette Blount,False,24,26
2018.0,2018-10-07,5.0,5.0,31.306,DET,GNB,W 31-23,False,12,22,1.83,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0,0,0,0,0,0,18,29%,0,0%,0,0%,False,LeGarrette Blount,True,31,23
2018.0,2018-10-21,6.0,7.0,31.32,DET,MIA,W 32-21,False,10,50,5.00,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0,0,0,0,0,0,21,33%,0,0%,0,0%,True,LeGarrette Blount,True,32,21
2018.0,2018-10-28,7.0,8.0,31.327,DET,SEA,L 14-28,False,3,3,1.00,0,1,1,23,23.00,0,100.0%,23.00,0,0,,0,,0,0,0,0,0,0,0,0,7,12%,0,0%,0,0%,False,LeGarrette Blount,False,14,28
2018.0,2018-11-04,8.0,9.0,31.334,DET,MIN,L 9-24,False,5,8,1.60,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,0,0,0,0,0,0,0,0,11,16%,0,0%,0,0%,True,LeGarrette Blount,False,9,24
2018.0,2018-11-11,9.0,10.0,31.341,DET,CHI,L 22-34,False,6,4,0.67,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,9,12%,0,0%,0,0%,True,LeGarrette Blount,False,22,34
2018.0,2018-11-18,10.0,11.0,31.348,DET,CAR,W 20-19,False,7,1,0.14,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,12,18%,0,0%,0,0%,False,LeGarrette Blount,True,20,19
2018.0,2018-11-22,11.0,12.0,31.352,DET,CHI,L 16-23,True,19,88,4.63,2,1,1,15,15.00,0,100.0%,15.00,0,0,,0,,2,12,0,0,0,0,0,0,33,50%,0,0%,0,0%,False,LeGarrette Blount,False,16,23
2018.0,2018-12-02,12.0,13.0,31.362,DET,LAR,L 16-30,True,16,61,3.81,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,30,42%,0,0%,0,0%,False,LeGarrette Blount,False,16,30
2018.0,2018-12-09,13.0,14.0,32.004,DET,ARI,W 17-3,True,12,33,2.75,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,,0,0,1,1,0,0,0,0,19,32%,0,0%,0,0%,True,LeGarrette Blount,True,17,3
2018.0,2018-12-16,14.0,15.0,32.011,DET,BUF,L 13-14,False,7,9,1.29,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,11,19%,0,0%,0,0%,True,LeGarrette Blount,False,13,14
2018.0,2018-12-23,15.0,16.0,32.018,DET,MIN,L 9-27,True,11,29,2.64,0,4,2,-5,-2.50,0,50.0%,-1.25,0,0,,0,,0,0,0,0,0,0,0,0,22,29%,0,0%,0,0%,False,LeGarrette Blount,False,9,27
2018.0,2018-12-30,16.0,17.0,32.025,DET,GNB,W 31-0,True,11,15,1.36,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,18,25%,0,0%,0,0%,True,LeGarrette Blount,True,31,0
,132 Games,,,,,,81-51-0,False,1495,6306,4.22,56,89,64,454,7.09,2,71.9%,5.10,22,597,27.14,0,1,58,350,19,12,0,1,0,0,,,,,,,False,LeGarrette Blount,False,51,0
