Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-11-04,9.0,9.0,36.083,BAL,PIT,L 16-23,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,189,47.25,0,0,0%,0,0%,8,32%,False,Sam Koch,False,16,23
2018.0,2018-11-18,10.0,11.0,36.097,BAL,CIN,W 24-21,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,4,157,39.25,0,0,0%,0,0%,8,30%,False,Sam Koch,True,24,21
2018.0,2018-11-25,11.0,12.0,36.104,BAL,OAK,W 34-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,94,47.00,0,0,0%,0,0%,8,29%,False,Sam Koch,True,34,17
2018.0,2018-12-02,12.0,13.0,36.111,BAL,ATL,W 26-16,False,1,1,100.00,21,0,0,118.7,0,0,21.00,21.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,142,47.33,0,0,0%,0,0%,10,36%,True,Sam Koch,True,26,16
2018.0,2018-12-09,13.0,14.0,36.118,BAL,KAN,L 24-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,158,52.67,0,0,0%,0,0%,7,24%,True,Sam Koch,False,24,27
2018.0,2018-12-16,14.0,15.0,36.125,BAL,TAM,W 20-12,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,127,42.33,0,0,0%,0,0%,7,30%,False,Sam Koch,True,20,12
2018.0,2018-12-22,15.0,16.0,36.131,BAL,LAC,W 22-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,150,50.00,0,0,0%,0,0%,9,33%,True,Sam Koch,True,22,10
2018.0,2018-12-30,16.0,17.0,36.139,BAL,CLE,W 26-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,196,49.00,0,0,0%,0,0%,10,32%,False,Sam Koch,True,26,24
2019.0,2019-09-08,1.0,1.0,37.026,BAL,MIA,W 59-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,56,56.00,0,0,0%,0,0%,11,34%,True,Sam Koch,True,59,10
2019.0,2019-09-15,2.0,2.0,37.033,BAL,ARI,W 23-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,129,43.00,0,0,0%,0,0%,8,28%,False,Sam Koch,True,23,17
2019.0,2019-09-22,3.0,3.0,37.04,BAL,KAN,L 28-33,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,153,51.00,0,0,0%,0,0%,6,22%,True,Sam Koch,False,28,33
2019.0,2019-09-29,4.0,4.0,37.047,BAL,CLE,L 25-40,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,131,43.67,0,0,0%,0,0%,6,21%,False,Sam Koch,False,25,40
2019.0,2019-10-06,5.0,5.0,37.054,BAL,PIT,W 26-23,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,155,51.67,0,0,0%,0,0%,9,30%,True,Sam Koch,True,26,23
2019.0,2019-10-13,6.0,6.0,37.061,BAL,CIN,W 23-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,84,42.00,0,0,0%,0,0%,7,28%,False,Sam Koch,True,23,17
2019.0,2019-10-20,7.0,7.0,37.068,BAL,SEA,W 30-16,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,132,44.00,0,0,0%,0,0%,9,31%,True,Sam Koch,True,30,16
2019.0,2019-11-03,8.0,9.0,37.082,BAL,NWE,W 37-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,98,49.00,0,0,0%,0,0%,9,30%,False,Sam Koch,True,37,20
2019.0,2019-11-10,9.0,10.0,37.089,BAL,CIN,W 49-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,34,34.00,0,0,0%,0,0%,8,33%,True,Sam Koch,True,49,13
2019.0,2019-11-17,10.0,11.0,37.096,BAL,HOU,W 41-7,False,1,1,100.00,-2,0,0,79.2,0,0,-2.00,-2.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,38%,False,Sam Koch,True,41,7
2019.0,2019-11-25,11.0,12.0,37.104,BAL,LAR,W 45-6,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,48,48.00,0,0,0%,0,0%,9,33%,True,Sam Koch,True,45,6
2019.0,2019-12-01,12.0,13.0,37.11,BAL,SFO,W 20-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,103,51.50,0,0,0%,0,0%,6,30%,False,Sam Koch,True,20,17
2019.0,2019-12-08,13.0,14.0,37.117,BAL,BUF,W 24-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,309,44.14,0,0,0%,0,0%,11,35%,True,Sam Koch,True,24,17
2019.0,2019-12-12,14.0,15.0,37.121,BAL,NYJ,W 42-21,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,181,45.25,1,0,0%,0,0%,12,40%,False,Sam Koch,True,42,21
2019.0,2019-12-22,15.0,16.0,37.131,BAL,CLE,W 31-15,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,102,51.00,0,0,0%,0,0%,7,29%,True,Sam Koch,True,31,15
2019.0,2019-12-29,16.0,17.0,37.138,BAL,PIT,W 28-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,140,46.67,0,0,0%,0,0%,10,33%,False,Sam Koch,True,28,10
2020.0,2020-09-13,1.0,1.0,38.031,BAL,CLE,W 38-6,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,125,41.67,0,0,0%,0,0%,10,40%,False,Sam Koch,True,38,6
2020.0,2020-09-20,2.0,2.0,38.038,BAL,HOU,W 33-16,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,94,47.00,0,0,0%,0,0%,9,32%,True,Sam Koch,True,33,16
2020.0,2020-09-28,3.0,3.0,38.046,BAL,KAN,L 20-34,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,147,49.00,0,0,0%,0,0%,7,28%,False,Sam Koch,False,20,34
2020.0,2020-10-04,4.0,4.0,38.052,BAL,WAS,W 31-17,False,1,1,100.00,15,0,0,118.7,0,0,15.00,15.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,141,47.00,0,0,0%,0,0%,9,33%,True,Sam Koch,True,31,17
2020.0,2020-10-11,5.0,5.0,38.059,BAL,CIN,W 27-3,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,177,44.25,0,0,0%,0,0%,10,38%,False,Sam Koch,True,27,3
2020.0,2020-10-18,6.0,6.0,38.066,BAL,PHI,W 30-28,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,325,46.43,0,0,0%,0,0%,13,41%,True,Sam Koch,True,30,28
2020.0,2020-11-01,7.0,8.0,38.08,BAL,PIT,L 24-28,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,119,39.67,0,0,0%,0,0%,7,27%,False,Sam Koch,False,24,28
2020.0,2020-11-08,8.0,9.0,38.087,BAL,IND,W 24-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,268,44.67,0,0,0%,0,0%,10,42%,True,Sam Koch,True,24,10
2020.0,2020-11-15,9.0,10.0,38.094,BAL,NWE,L 17-23,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,151,50.33,0,0,0%,0,0%,6,26%,True,Sam Koch,False,17,23
2020.0,2020-11-22,10.0,11.0,38.101,BAL,TEN,L 24-30,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,126,42.00,0,0,0%,0,0%,7,26%,False,Sam Koch,False,24,30
2020.0,2020-12-02,11.0,12.0,38.111,BAL,PIT,L 14-19,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,321,45.86,0,0,0%,0,0%,9,36%,True,Sam Koch,False,14,19
2020.0,2020-12-08,12.0,13.0,38.117,BAL,DAL,W 34-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,34,34.00,0,0,0%,0,0%,9,32%,False,Sam Koch,True,34,17
2020.0,2020-12-14,13.0,14.0,38.123,BAL,CLE,W 47-42,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,172,43.00,0,0,0%,0,0%,10,30%,True,Sam Koch,True,47,42
2020.0,2020-12-20,14.0,15.0,38.129,BAL,JAX,W 40-14,False,,,,,,,,,,,,,,,,,0,0,,,,,,,0,,,0,0,0,,,,,0,0%,0,0%,7,30%,False,Sam Koch,True,40,14
2020.0,2020-12-27,15.0,16.0,38.136,BAL,NYG,W 27-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,68,34.00,0,0,0%,0,0%,8,33%,False,Sam Koch,True,27,13
2020.0,2021-01-03,16.0,17.0,,BAL,CIN,W 38-3,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,True,Sam Koch,True,38,3
2021.0,2021-09-13,1.0,1.0,39.031,BAL,LVR,L 27-33,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,179,44.75,0,0,0%,0,0%,9,28%,True,Sam Koch,False,27,33
2021.0,2021-09-19,2.0,2.0,39.037,BAL,KAN,W 36-35,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,95,47.50,0,0,0%,0,0%,7,25%,False,Sam Koch,True,36,35
2021.0,2021-09-26,3.0,3.0,39.044,BAL,DET,W 19-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,137,45.67,0,0,0%,0,0%,9,32%,True,Sam Koch,True,19,17
2021.0,2021-10-03,4.0,4.0,39.051,BAL,DEN,W 23-7,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,335,47.86,0,0,0%,0,0%,12,40%,True,Sam Koch,True,23,7
2021.0,2021-10-11,5.0,5.0,39.059,BAL,IND,W 31-25,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,198,49.50,0,0,0%,0,0%,5,20%,False,Sam Koch,True,31,25
2021.0,2021-10-17,6.0,6.0,39.065,BAL,LAC,W 34-6,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,86,43.00,0,0,0%,0,0%,8,35%,False,Sam Koch,True,34,6
2021.0,2021-10-24,7.0,7.0,39.072,BAL,CIN,L 17-41,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,264,44.00,0,0,0%,0,0%,9,28%,False,Sam Koch,False,17,41
2021.0,2021-11-07,8.0,9.0,39.086,BAL,MIN,W 34-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,125,41.67,0,0,0%,0,0%,9,27%,False,Sam Koch,True,34,31
2021.0,2021-11-11,9.0,10.0,39.09,BAL,MIA,L 10-22,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,321,40.13,0,0,0%,0,0%,11,34%,True,Sam Koch,False,10,22
2021.0,2021-11-21,10.0,11.0,39.1,BAL,CHI,W 16-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,260,43.33,0,0,0%,0,0%,10,40%,True,Sam Koch,True,16,13
2021.0,2021-11-28,11.0,12.0,39.107,BAL,CLE,W 16-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,136,45.33,0,0,0%,0,0%,7,29%,False,Sam Koch,True,16,10
2021.0,2021-12-05,12.0,13.0,39.114,BAL,PIT,L 19-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,203,50.75,0,0,0%,0,0%,7,28%,True,Sam Koch,False,19,20
2021.0,2021-12-12,13.0,14.0,39.121,BAL,CLE,L 22-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,228,45.60,0,0,0%,0,0%,9,29%,True,Sam Koch,False,22,24
2021.0,2021-12-19,14.0,15.0,39.128,BAL,GNB,L 30-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,42,42.00,0,0,0%,0,0%,5,20%,False,Sam Koch,False,30,31
2021.0,2021-12-26,15.0,16.0,39.135,BAL,CIN,L 21-41,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,133,44.33,0,0,0%,0,0%,6,23%,True,Sam Koch,False,21,41
2021.0,2022-01-02,16.0,17.0,39.142,BAL,LAR,L 19-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,139,46.33,0,0,0%,0,0%,8,35%,False,Sam Koch,False,19,20
2021.0,2022-01-09,17.0,18.0,39.149,BAL,PIT,L 13-16,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,268,38.29,0,0,0%,0,0%,11,34%,False,Sam Koch,False,13,16
,256 Games,,,,,,154-102-0,False,7,8,87.50,82,0,0,109.4,0,0,10.25,10.25,7,10,1.43,1,1,1,8,0.0,14,2,16,0,0,1,0,0,1,-10,0,1169,52868,45.22,6,,,,,,,False,Sam Koch,False,102,0
