Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2013,2013-09-29,4,4,30.324,HOU,SEA,True,11,6,72,12.00,0,54.5%,6.55,0,0,0.0,0,0,0,,,0,0,0,0,0,0,85,93%,0,0%,4,12%,False,False,20,23,Owen Daniels
2013,2013-10-06,5,5,30.331,HOU,SFO,True,9,6,60,10.00,0,66.7%,6.67,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,77%,0,0%,2,8%,True,False,3,34,Owen Daniels
2013,2013-10-13,6,6,,HOU,STL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,13,38,Owen Daniels
2013,2013-10-20,7,7,,HOU,KAN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,16,17,Owen Daniels
2013,2013-11-03,8,9,,HOU,IND,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,24,27,Owen Daniels
2013,2013-11-10,9,10,,HOU,ARI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,24,27,Owen Daniels
2013,2013-11-17,10,11,,HOU,OAK,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,23,28,Owen Daniels
2013,2013-11-24,11,12,,HOU,JAX,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,6,13,Owen Daniels
2013,2013-12-01,12,13,,HOU,NWE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,31,34,Owen Daniels
2013,2013-12-05,13,14,,HOU,JAX,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,20,27,Owen Daniels
2013,2013-12-15,14,15,,HOU,IND,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,3,25,Owen Daniels
2013,2013-12-22,15,16,,HOU,DEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,13,37,Owen Daniels
2013,2013-12-29,16,17,,HOU,TEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,10,16,Owen Daniels
2014,2014-09-07,1,1,31.302,BAL,CIN,False,6,4,34,8.50,0,66.7%,5.67,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,36%,0,0%,0,0%,False,False,16,23,Owen Daniels
2014,2014-09-11,2,2,31.306,BAL,PIT,True,5,5,28,5.60,2,100.0%,5.60,2,12,0.0,0,0,0,,,0,0,0,0,0,0,52,76%,0,0%,0,0%,False,True,26,6,Owen Daniels
2014,2014-09-21,3,3,31.316,BAL,CLE,False,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,86%,0,0%,0,0%,True,True,23,21,Owen Daniels
2014,2014-09-28,4,4,31.323,BAL,CAR,True,6,4,43,10.75,0,66.7%,7.17,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,81%,0,0%,0,0%,False,True,38,10,Owen Daniels
2014,2014-10-05,5,5,31.330,BAL,IND,True,7,5,70,14.00,0,71.4%,10.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,97%,0,0%,0,0%,True,False,13,20,Owen Daniels
2014,2014-10-12,6,6,31.337,BAL,TAM,True,3,2,34,17.00,0,66.7%,11.33,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,61%,0,0%,0,0%,True,True,48,17,Owen Daniels
2014,2014-10-19,7,7,31.344,BAL,ATL,True,9,6,58,9.67,1,66.7%,6.44,1,6,0.0,0,0,0,,,0,0,0,0,0,0,44,66%,0,0%,1,4%,False,True,29,7,Owen Daniels
2014,2014-10-26,8,8,,BAL,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,24,27,Owen Daniels
2014,2014-11-02,9,9,31.358,BAL,PIT,True,9,6,53,8.83,0,66.7%,5.89,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,75%,0,0%,0,0%,True,False,23,43,Owen Daniels
2014,2014-11-09,10,10,32.000,BAL,TEN,True,4,2,20,10.00,0,50.0%,5.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,92%,0,0%,0,0%,False,True,21,7,Owen Daniels
2014,2014-11-24,11,12,32.015,BAL,NOR,True,5,2,7,3.50,0,40.0%,1.40,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,90%,0,0%,1,3%,True,True,34,27,Owen Daniels
2014,2014-11-30,12,13,32.021,BAL,SDG,True,3,2,30,15.00,0,66.7%,10.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,90%,0,0%,0,0%,False,False,33,34,Owen Daniels
2014,2014-12-07,13,14,32.028,BAL,MIA,True,2,2,27,13.50,0,100.0%,13.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,97%,0,0%,0,0%,True,True,28,13,Owen Daniels
2014,2014-12-14,14,15,32.035,BAL,JAX,True,9,4,62,15.50,1,44.4%,6.89,1,6,0.0,0,0,0,,,0,0,0,0,0,0,59,95%,0,0%,0,0%,False,True,20,12,Owen Daniels
2014,2014-12-21,15,16,32.042,BAL,HOU,True,6,1,7,7.00,0,16.7%,1.17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,71,97%,0,0%,0,0%,True,False,13,25,Owen Daniels
2014,2014-12-28,16,17,32.049,BAL,CLE,True,4,2,46,23.00,0,50.0%,11.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,91%,0,0%,0,0%,False,True,20,10,Owen Daniels
2015,2015-09-13,1,1,32.308,DEN,BAL,True,2,2,5,2.50,0,100.0%,2.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,87%,0,0%,0,0%,False,True,19,13,Owen Daniels
2015,2015-09-17,2,2,32.312,DEN,KAN,True,5,3,19,6.33,0,60.0%,3.80,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,93%,0,0%,0,0%,True,True,31,24,Owen Daniels
2015,2015-09-27,3,3,32.322,DEN,DET,True,9,5,28,5.60,1,55.6%,3.11,1,6,0.0,0,0,0,,,0,0,0,0,0,0,57,89%,0,0%,5,21%,True,True,24,12,Owen Daniels
2015,2015-10-04,4,4,32.329,DEN,MIN,True,5,2,9,4.50,1,40.0%,1.80,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,47,82%,0,0%,0,0%,False,True,23,20,Owen Daniels
2015,2015-10-11,5,5,32.336,DEN,OAK,True,5,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,91%,0,0%,0,0%,True,True,16,10,Owen Daniels
2015,2015-10-18,6,6,32.343,DEN,CLE,True,3,2,24,12.00,0,66.7%,8.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,64%,0,0%,0,0%,True,True,26,23,Owen Daniels
2015,2015-11-01,7,8,32.357,DEN,GNB,True,3,3,44,14.67,0,100.0%,14.67,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,73%,0,0%,0,0%,False,True,29,10,Owen Daniels
2015,2015-11-08,8,9,32.364,DEN,IND,True,9,6,102,17.00,1,66.7%,11.33,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,43,83%,0,0%,0,0%,True,False,24,27,Owen Daniels
2015,2015-11-15,9,10,33.006,DEN,KAN,True,5,1,14,14.00,0,20.0%,2.80,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,62%,0,0%,0,0%,False,False,13,29,Owen Daniels
2015,2015-11-22,10,11,33.013,DEN,CHI,True,5,4,69,17.25,0,80.0%,13.80,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,81%,0,0%,0,0%,True,True,17,15,Owen Daniels
2015,2015-11-29,11,12,33.020,DEN,NWE,True,6,5,48,9.60,0,83.3%,8.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,70%,0,0%,0,0%,False,True,30,24,Owen Daniels
2015,2015-12-06,12,13,33.027,DEN,SDG,True,3,2,13,6.50,0,66.7%,4.33,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,72%,0,0%,0,0%,True,True,17,3,Owen Daniels
2015,2015-12-13,13,14,33.034,DEN,OAK,True,4,3,43,14.33,0,75.0%,10.75,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,65%,0,0%,0,0%,False,False,12,15,Owen Daniels
2015,2015-12-20,14,15,33.041,DEN,PIT,True,5,2,14,7.00,0,40.0%,2.80,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,53%,0,0%,0,0%,True,False,27,34,Owen Daniels
2015,2015-12-28,15,16,33.049,DEN,CIN,True,7,5,70,14.00,0,71.4%,10.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,71%,0,0%,0,0%,False,True,20,17,Owen Daniels
2015,2016-01-03,16,17,33.055,DEN,SDG,True,1,1,15,15.00,0,100.0%,15.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,68%,0,0%,0,0%,False,True,27,20,Owen Daniels
,131 Games,,,,,,False,758,479,5661,11.82,36,63.2%,7.47,36,216,0.0,2,0,2,0,0,7,4,0,2,3,0,,,,,,,False,False,56,0,Owen Daniels
