Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2012,2012-11-26,11,12,,PHI,CAR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,22,30,Jason Avant
2012,2012-12-02,12,13,29.226,PHI,DAL,False,5,4,79,19.75,0,80.0%,15.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,81%,0,0%,6,21%,True,False,33,38,Jason Avant
2012,2012-12-09,13,14,29.233,PHI,TAM,True,12,7,133,19.00,0,58.3%,11.08,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,71,93%,0,0%,10,30%,True,True,23,21,Jason Avant
2012,2012-12-13,14,15,29.237,PHI,CIN,True,4,3,44,14.67,0,75.0%,11.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,68%,0,0%,12,38%,False,False,13,34,Jason Avant
2012,2012-12-23,15,16,29.247,PHI,WAS,False,12,8,70,8.75,0,66.7%,5.83,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,78%,0,0%,7,29%,False,False,20,27,Jason Avant
2012,2012-12-30,16,17,29.254,PHI,NYG,True,5,4,39,9.75,0,80.0%,7.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,74%,0,0%,5,22%,True,False,7,42,Jason Avant
2013,2013-09-09,1,1,30.142,PHI,WAS,True,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,68,85%,0,0%,1,3%,True,True,33,27,Jason Avant
2013,2013-09-15,2,2,30.148,PHI,SDG,True,8,4,39,9.75,0,50.0%,4.88,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,81%,0,0%,0,0%,False,False,30,33,Jason Avant
2013,2013-09-19,3,3,30.152,PHI,KAN,True,8,5,87,17.40,1,62.5%,10.88,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,85%,0,0%,0,0%,False,False,16,26,Jason Avant
2013,2013-09-29,4,4,30.162,PHI,DEN,False,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,72%,0,0%,0,0%,True,False,20,52,Jason Avant
2013,2013-10-06,5,5,30.169,PHI,NYG,True,7,3,33,11.00,0,42.9%,4.71,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,78%,0,0%,0,0%,True,True,36,21,Jason Avant
2013,2013-10-13,6,6,30.176,PHI,TAM,True,6,4,21,5.25,0,66.7%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,71%,0,0%,0,0%,True,True,31,20,Jason Avant
2013,2013-10-20,7,7,30.183,PHI,DAL,True,12,3,32,10.67,0,25.0%,2.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,76,95%,0,0%,0,0%,False,False,3,17,Jason Avant
2013,2013-10-27,8,8,30.190,PHI,NYG,True,4,3,54,18.00,0,75.0%,13.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,79%,0,0%,0,0%,False,False,7,15,Jason Avant
2013,2013-11-03,9,9,30.197,PHI,OAK,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,49%,0,0%,1,3%,True,True,49,20,Jason Avant
2013,2013-11-10,10,10,30.204,PHI,GNB,True,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,57%,0,0%,0,0%,True,True,27,13,Jason Avant
2013,2013-11-17,11,11,30.211,PHI,WAS,True,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,79%,0,0%,2,8%,False,True,24,16,Jason Avant
2013,2013-12-01,12,13,30.225,PHI,ARI,True,4,1,20,20.00,0,25.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,60%,0,0%,0,0%,False,True,24,21,Jason Avant
2013,2013-12-08,13,14,30.232,PHI,DET,False,,,,,,0.0%,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,45,60%,0,0%,0,0%,False,True,34,20,Jason Avant
2013,2013-12-15,14,15,30.239,PHI,MIN,True,5,3,40,13.33,1,60.0%,8.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,84%,0,0%,0,0%,True,False,30,48,Jason Avant
2013,2013-12-22,15,16,30.246,PHI,CHI,False,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,42%,0,0%,0,0%,False,True,54,11,Jason Avant
2013,2013-12-29,16,17,30.253,PHI,DAL,True,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,60%,0,0%,1,4%,True,True,24,22,Jason Avant
2014,2014-09-07,1,1,31.140,CAR,TAM,False,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,53%,0,0%,0,0%,True,True,20,14,Jason Avant
2014,2014-09-14,2,2,31.147,CAR,DET,False,7,5,54,10.80,1,71.4%,7.71,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,40,60%,0,0%,0,0%,False,True,24,7,Jason Avant
2014,2014-09-21,3,3,31.154,CAR,PIT,False,6,2,12,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,42%,0,0%,0,0%,False,False,19,37,Jason Avant
2014,2014-09-28,4,4,31.161,CAR,BAL,False,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,65%,0,0%,0,0%,True,False,10,38,Jason Avant
2014,2014-10-05,5,5,31.168,CAR,CHI,False,4,2,42,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,41%,0,0%,0,0%,False,True,31,24,Jason Avant
2014,2014-10-12,6,6,31.175,CAR,CIN,False,7,5,47,9.40,0,71.4%,6.71,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,69%,0,0%,0,0%,True,False,37,37,Jason Avant
2014,2014-10-19,7,7,31.182,CAR,GNB,False,5,2,6,3.00,0,40.0%,1.20,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,64%,0,0%,0,0%,True,False,17,38,Jason Avant
2014,2014-10-26,8,8,31.189,CAR,SEA,False,1,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,53%,0,0%,0,0%,False,False,9,13,Jason Avant
2014,2014-10-30,9,9,31.193,CAR,NOR,False,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,60%,0,0%,0,0%,False,False,10,28,Jason Avant
2014,2014-11-10,10,10,31.204,CAR,PHI,False,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,41%,0,0%,0,0%,True,False,21,45,Jason Avant
2014,2014-11-16,11,11,31.210,CAR,ATL,False,,,,,,0.0%,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,34,52%,0,0%,0,0%,False,False,17,19,Jason Avant
2014,2014-11-30,12,13,31.224,KAN,DEN,False,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,69%,0,0%,0,0%,False,False,16,29,Jason Avant
2014,2014-12-07,13,14,31.231,KAN,ARI,False,7,5,64,12.80,0,71.4%,9.14,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,48%,0,0%,5,22%,True,False,14,17,Jason Avant
2014,2014-12-14,14,15,31.238,KAN,OAK,False,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,37%,0,0%,0,0%,False,True,31,13,Jason Avant
2014,2014-12-21,15,16,31.245,KAN,PIT,False,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,48%,0,0%,0,0%,True,False,12,20,Jason Avant
2014,2014-12-28,16,17,31.252,KAN,SDG,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,43%,0,0%,0,0%,False,True,19,7,Jason Avant
2015,2015-09-13,1,1,32.146,KAN,HOU,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,16%,0,0%,4,12%,True,True,27,20,Jason Avant
2015,2015-09-17,2,2,32.150,KAN,DEN,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,14%,0,0%,6,19%,False,False,24,31,Jason Avant
2015,2015-09-28,3,3,32.161,KAN,GNB,False,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,54%,0,0%,2,6%,True,False,28,38,Jason Avant
2015,2015-10-04,4,4,32.167,KAN,CIN,False,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,45%,0,0%,7,23%,True,False,21,36,Jason Avant
2015,2015-10-11,5,5,32.174,KAN,CHI,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,12%,0,0%,4,14%,False,False,17,18,Jason Avant
2015,2015-10-18,6,6,32.181,KAN,MIN,False,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,27%,0,0%,6,25%,True,False,10,16,Jason Avant
2015,2015-10-25,7,7,32.188,KAN,PIT,False,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,35%,0,0%,4,17%,False,True,23,13,Jason Avant
2015,2015-11-01,8,8,32.195,KAN,DET,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,32%,0,0%,2,7%,False,True,45,10,Jason Avant
2015,2015-11-15,9,10,32.209,KAN,DEN,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,17%,0,0%,3,10%,True,True,29,13,Jason Avant
2015,2015-11-22,10,11,32.216,KAN,SDG,False,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,54%,0,0%,2,7%,True,True,33,3,Jason Avant
2015,2015-11-29,11,12,32.223,KAN,BUF,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,50%,0,0%,5,17%,False,True,30,22,Jason Avant
2015,2015-12-06,12,13,32.230,KAN,OAK,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,31%,0,0%,4,15%,True,True,34,20,Jason Avant
2015,2015-12-13,13,14,32.237,KAN,SDG,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,50%,0,0%,2,11%,False,True,10,3,Jason Avant
2015,2015-12-20,14,15,32.244,KAN,BAL,True,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,45%,0,0%,2,7%,True,True,34,14,Jason Avant
2015,2015-12-27,15,16,32.251,KAN,CLE,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,35%,0,0%,4,17%,False,True,17,13,Jason Avant
2015,2016-01-03,16,17,32.258,KAN,OAK,False,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,20,31%,0,0%,5,17%,False,True,23,17,Jason Avant
,148 Games,,,,,,False,559,346,4118,11.90,13,61.9%,7.37,2,2,1.00,0,1,13,13.00,0,2,13,82,0.0,22,5,27,0,0,6,2,1,1,0,0,,,,,,,False,False,67,2,Jason Avant
