Year,Date,G#,Week,Age,Tm,Opp,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2002,2002-09-15,2,2,32.090,DET,CAR,False,1,1,100.0,,,,0,1,0.0,,,,,,0,0,,,,,,,,,True,False,7,31,Jason Hanson
2002,2002-09-22,3,3,32.097,DET,GNB,False,4,4,100.0,1,1,100.0,0,7,0.0,1,0,1,0,,0,0,,0,,,,,,,False,False,31,37,Jason Hanson
2002,2002-09-29,4,4,32.104,DET,NOR,False,2,2,100.0,4,4,100.0,0,14,0.0,,,,,,0,0,,0,,,,,,,False,True,26,21,Jason Hanson
2002,2002-10-13,5,6,32.118,DET,MIN,False,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,0,,0,,,,,,,True,False,24,31,Jason Hanson
2002,2002-10-20,6,7,32.125,DET,CHI,False,2,2,100.0,3,4,75.0,0,11,0.0,,,,,,0,0,,0,,,,,,,False,True,23,20,Jason Hanson
2002,2002-10-27,7,8,32.132,DET,BUF,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,0,,0,,,,,,,True,False,17,24,Jason Hanson
2002,2002-11-03,8,9,32.139,DET,DAL,False,,,,3,3,100.0,0,9,0.0,,,,,,0,0,,0,,,,,,,False,True,9,7,Jason Hanson
2002,2002-11-10,9,10,32.146,DET,GNB,False,2,2,100.0,,1,0.0,0,2,0.0,,,,,,0,0,,0,,,,,,,True,False,14,40,Jason Hanson
2002,2002-11-17,10,11,32.153,DET,NYJ,False,2,2,100.0,,,,0,2,0.0,,,,,,0,0,,,,,,,,,False,False,14,31,Jason Hanson
2002,2002-11-24,11,12,32.160,DET,CHI,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,0,,0,,,,,,,True,False,17,20,Jason Hanson
2002,2002-11-28,12,13,32.164,DET,NWE,False,,,,4,4,100.0,0,12,0.0,,,,,,0,0,,0,,,,,,,False,False,12,20,Jason Hanson
2002,2002-12-08,13,14,32.174,DET,ARI,False,2,2,100.0,2,3,66.7,0,8,0.0,,,,,,0,0,,0,,,,,,,True,False,20,23,Jason Hanson
2002,2002-12-15,14,15,32.181,DET,TAM,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0,0,,0,,,,,,,False,False,20,23,Jason Hanson
2002,2002-12-22,15,16,32.188,DET,ATL,False,1,1,100.0,,1,0.0,0,1,0.0,,,,,,0,0,,0,,,,,,,True,False,15,36,Jason Hanson
2002,2002-12-29,16,17,32.195,DET,MIN,False,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,0,,0,,,,,,,False,False,36,38,Jason Hanson
2003,2003-09-07,1,1,33.082,DET,ARI,False,6,6,100.0,,,,0,6,0.0,0,0,0,0,,0,0,,,,,,,,,False,True,42,24,Jason Hanson
2003,2003-09-14,2,2,33.089,DET,GNB,False,,,,2,2,100.0,0,6,0.0,,,,,,0,0,,0,,,,,,,True,False,6,31,Jason Hanson
2003,2003-09-21,3,3,33.096,DET,MIN,False,1,1,100.0,2,2,100.0,0,7,0.0,1,0,1,0,,0,0,,0,,,,,,,False,False,13,23,Jason Hanson
2003,2003-09-28,4,4,33.103,DET,DEN,False,1,2,50.0,1,1,100.0,0,4,0.0,,,,,,0,0,,0,,,,,,,True,False,16,20,Jason Hanson
2003,2003-10-05,5,5,33.110,DET,SFO,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,7,264,37.71,0,,,,,,,True,False,17,24,Jason Hanson
2003,2003-10-19,6,7,33.124,DET,DAL,False,1,1,100.0,,,,0,1,0.0,,,,,,0,0,,,,,,,,,False,False,7,38,Jason Hanson
2003,2003-10-26,7,8,33.131,DET,CHI,False,,,,,,,0,0,0.0,,,,,,0,0,,,,,,,,,True,False,16,24,Jason Hanson
2003,2003-11-02,8,9,33.138,DET,OAK,False,2,2,100.0,3,3,100.0,0,11,0.0,,,,,,0,0,,0,,,,,,,False,True,23,13,Jason Hanson
2003,2003-11-09,9,10,33.145,DET,CHI,False,,,,4,4,100.0,0,12,0.0,0,0,0,0,,0,0,,0,,,,,,,False,True,12,10,Jason Hanson
2003,2003-11-16,10,11,33.152,DET,SEA,False,2,2,100.0,,,,0,2,0.0,,,,,,0,0,,,,,,,,,True,False,14,35,Jason Hanson
2003,2003-11-23,11,12,33.159,DET,MIN,False,2,2,100.0,,1,0.0,0,2,0.0,,,,,,0,0,,0,,,,,,,True,False,14,24,Jason Hanson
2003,2003-11-27,12,13,33.163,DET,GNB,False,1,1,100.0,5,5,100.0,0,16,0.0,1,0,1,0,,0,0,,0,,,,,,,False,True,22,14,Jason Hanson
2003,2003-12-07,13,14,33.173,DET,SDG,False,1,1,100.0,,,,0,1,0.0,,,,,,0,0,,,,,,,,,False,False,7,14,Jason Hanson
2003,2003-12-14,14,15,33.180,DET,KAN,False,2,2,100.0,1,1,100.0,0,5,0.0,1,0,1,0,,0,0,,0,,,,,,,True,False,17,45,Jason Hanson
2003,2003-12-21,15,16,33.187,DET,CAR,False,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0,0,,,,,,,,,True,False,14,20,Jason Hanson
2003,2003-12-28,16,17,33.194,DET,STL,False,3,3,100.0,3,3,100.0,0,12,0.0,,,,,,0,0,,0,,,,,,,False,True,30,20,Jason Hanson
2004,2004-09-12,1,1,34.087,DET,CHI,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,True,True,20,16,Jason Hanson
2004,2004-09-19,2,2,34.094,DET,HOU,False,4,4,100.0,,1,0.0,0,4,0.0,1,0,1,0,,0,0,,0,,,,,,,False,True,28,16,Jason Hanson
2004,2004-09-26,3,3,34.101,DET,PHI,False,1,1,100.0,,,,0,1,0.0,,,,,,0,0,,,,,,,,,False,False,13,30,Jason Hanson
2004,2004-10-10,4,5,34.115,DET,ATL,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0,0,,0,,,,,,,True,True,17,10,Jason Hanson
2004,2004-10-17,5,6,34.122,DET,GNB,False,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,0,,0,,,,,,,False,False,10,38,Jason Hanson
2004,2004-10-24,6,7,34.129,DET,NYG,False,4,4,100.0,,,,0,4,0.0,,,,,,0,0,,,,,,,,,True,True,28,13,Jason Hanson
2004,2004-10-31,7,8,34.136,DET,DAL,False,3,3,100.0,,,,0,3,0.0,1,0,1,0,,0,0,,,,,,,,,True,False,21,31,Jason Hanson
2004,2004-11-07,8,9,34.143,DET,WAS,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0,0,,0,,,,,,,False,False,10,17,Jason Hanson
2004,2004-11-14,9,10,34.150,DET,JAX,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0,0,,0,,,,,,,True,False,17,23,Jason Hanson
2004,2004-11-21,10,11,34.157,DET,MIN,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0,0,,0,,,,,,,True,False,19,22,Jason Hanson
2004,2004-11-25,11,12,34.161,DET,IND,False,,,,3,4,75.0,0,9,0.0,,,,,,0,0,,0,,,,,,,False,False,9,41,Jason Hanson
2004,2004-12-05,12,13,34.171,DET,ARI,False,2,2,100.0,4,4,100.0,0,14,0.0,1,0,1,0,,0,0,,0,,,,,,,False,True,26,12,Jason Hanson
2004,2004-12-12,13,14,34.178,DET,GNB,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,True,False,13,16,Jason Hanson
2004,2004-12-19,14,15,34.185,DET,MIN,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,False,False,27,28,Jason Hanson
2004,2004-12-26,15,16,34.192,DET,CHI,False,1,1,100.0,4,4,100.0,0,13,0.0,,,,,,0,0,,0,,,,,,,False,True,19,13,Jason Hanson
2004,2005-01-02,16,17,34.199,DET,TEN,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,True,False,19,24,Jason Hanson
2005,2005-09-11,1,1,35.086,DET,GNB,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,0,,0,,,,,,,False,True,17,3,Jason Hanson
2005,2005-09-18,2,2,,DET,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,6,38,Jason Hanson
2005,2005-10-02,3,4,35.107,DET,TAM,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,True,False,13,17,Jason Hanson
2005,2005-10-09,4,5,35.114,DET,BAL,False,5,5,100.0,,,,0,5,0.0,,,,,,0,0,,,,,,,,,False,True,35,17,Jason Hanson
2005,2005-10-16,5,6,35.121,DET,CAR,False,2,2,100.0,2,3,66.7,0,8,0.0,,,,,,0,0,,0,,,,,,,False,False,20,21,Jason Hanson
2005,2005-10-23,6,7,35.128,DET,CLE,False,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,0,,0,,,,,,,True,True,13,10,Jason Hanson
2005,2005-10-30,7,8,35.135,DET,CHI,False,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,0,,0,,,,,,,False,False,13,19,Jason Hanson
2005,2005-11-06,8,9,35.142,DET,MIN,False,2,2,100.0,,1,0.0,0,2,0.0,1,0,1,0,,0,0,,0,,,,,,,True,False,14,27,Jason Hanson
2005,2005-11-13,9,10,35.149,DET,ARI,False,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,0,,0,,,,,,,False,True,29,21,Jason Hanson
2005,2005-11-20,10,11,35.156,DET,DAL,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,,0,0,,0,,,,,,,True,False,7,20,Jason Hanson
2005,2005-11-24,11,12,35.160,DET,ATL,False,1,1,100.0,,,,0,1,0.0,,,,,,0,0,,,,,,,,,False,False,7,27,Jason Hanson
2005,2005-12-04,12,13,35.170,DET,MIN,False,1,1,100.0,3,3,100.0,0,10,0.0,,,,,,0,0,,0,,,,,,,False,False,16,21,Jason Hanson
2005,2005-12-11,13,14,35.177,DET,GNB,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,True,False,13,16,Jason Hanson
2005,2005-12-18,14,15,35.184,DET,CIN,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,0,,0,,,,,,,False,False,17,41,Jason Hanson
2005,2005-12-24,15,16,35.190,DET,NOR,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,True,True,13,12,Jason Hanson
2005,2006-01-01,16,17,35.198,DET,PIT,False,3,3,100.0,,,,0,3,0.0,1,0,1,0,,0,0,,,,,,,,,True,False,21,35,Jason Hanson
2006,2006-09-10,1,1,36.085,DET,SEA,False,,,,2,3,66.7,0,6,0.0,,,,,,0,0,,0,,,,,,,False,False,6,9,Jason Hanson
2006,2006-09-17,2,2,36.092,DET,CHI,False,1,1,100.0,,1,0.0,0,1,0.0,,,,,,0,0,,0,,,,,,,True,False,7,34,Jason Hanson
2006,2006-09-24,3,3,36.099,DET,GNB,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,,0,,,,,,,False,False,24,31,Jason Hanson
2006,2006-10-01,4,4,36.106,DET,STL,False,4,4,100.0,2,2,100.0,0,10,0.0,,,,,,0,0,,0,,,,,,,True,False,34,41,Jason Hanson
2006,2006-10-08,5,5,36.113,DET,MIN,False,2,2,100.0,1,1,100.0,0,5,0.0,1,0,1,0,0,0,0,,0,,,,,,,True,False,17,26,Jason Hanson
2006,2006-10-15,6,6,36.120,DET,BUF,False,2,2,100.0,2,3,66.7,0,8,0.0,,,,,,0,0,,0,,,,,,,False,True,20,17,Jason Hanson
2006,2006-10-22,7,7,36.127,DET,NYJ,False,3,3,100.0,1,1,100.0,0,6,0.0,1,0,1,0,0,0,0,,0,,,,,,,True,False,24,31,Jason Hanson
2006,2006-11-05,8,9,36.141,DET,ATL,False,3,3,100.0,3,3,100.0,0,12,0.0,,,,,,0,0,,0,,,,,,,False,True,30,14,Jason Hanson
2006,2006-11-12,9,10,36.148,DET,SFO,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0,,0,,,,,,,False,False,13,19,Jason Hanson
2006,2006-11-19,10,11,36.155,DET,ARI,False,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,0,,0,,,,,,,True,False,10,17,Jason Hanson
2006,2006-11-23,11,12,36.159,DET,MIA,False,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,0,,0,,,,,,,False,False,10,27,Jason Hanson
2006,2006-12-03,12,13,36.169,DET,NWE,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,0,0,0,0,,0,,,,,,,True,False,21,28,Jason Hanson
2006,2006-12-10,13,14,36.176,DET,MIN,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,False,False,20,30,Jason Hanson
2006,2006-12-17,14,15,36.183,DET,GNB,False,,,,3,3,100.0,0,9,0.0,,,,,,0,0,,0,,,,,,,True,False,9,17,Jason Hanson
2006,2006-12-24,15,16,36.190,DET,CHI,False,3,3,100.0,,,,0,3,0.0,,,,,,0,0,,,,,,,,,False,False,21,26,Jason Hanson
2006,2006-12-31,16,17,36.197,DET,DAL,False,3,3,100.0,4,4,100.0,0,15,0.0,,,,,,0,0,,0,,,,,,,True,True,39,31,Jason Hanson
2007,2007-09-09,1,1,37.084,DET,OAK,False,3,3,100.0,3,3,100.0,0,12,0.0,,,,,,0,0,,0,,,,,,,True,True,36,21,Jason Hanson
2007,2007-09-16,2,2,37.091,DET,MIN,False,2,2,100.0,2,3,66.7,0,8,0.0,1,0,1,0,0,0,0,,0,,,,,,,False,True,20,17,Jason Hanson
2007,2007-09-23,3,3,37.098,DET,PHI,False,3,3,100.0,,1,0.0,0,3,0.0,,,,,,0,0,,0,,,,,,,True,False,21,56,Jason Hanson
2007,2007-09-30,4,4,37.105,DET,CHI,False,4,5,80.0,1,2,50.0,0,7,0.0,0,0,0,0,0,0,0,,0,,,,,,,False,True,37,27,Jason Hanson
2007,2007-10-07,5,5,37.112,DET,WAS,False,,,,1,1,100.0,0,3,0.0,,,,,,0,0,,0,,,,,,,True,False,3,34,Jason Hanson
2007,2007-10-21,6,7,37.126,DET,TAM,False,2,2,100.0,3,3,100.0,0,11,0.0,,,,,,0,0,,0,,,,,,,False,True,23,16,Jason Hanson
2007,2007-10-28,7,8,37.133,DET,CHI,False,1,1,100.0,3,4,75.0,0,10,0.0,,,,,,0,0,,0,,,,,,,True,True,16,7,Jason Hanson
2007,2007-11-04,8,9,37.140,DET,DEN,False,5,5,100.0,3,3,100.0,0,14,0.0,,,,,,0,0,,0,,,,,,,False,True,44,7,Jason Hanson
2007,2007-11-11,9,10,37.147,DET,ARI,False,3,3,100.0,,,,0,3,0.0,,,,,,0,0,,,,,,,,,True,False,21,31,Jason Hanson
2007,2007-11-18,10,11,37.154,DET,NYG,False,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,0,,0,,,,,,,False,False,10,16,Jason Hanson
2007,2007-11-22,11,12,37.158,DET,GNB,False,2,2,100.0,4,4,100.0,0,14,0.0,,,,,,0,0,,0,,,,,,,False,False,26,37,Jason Hanson
2007,2007-12-02,12,13,37.168,DET,MIN,False,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,0,,0,,,,,,,True,False,10,42,Jason Hanson
2007,2007-12-09,13,14,37.175,DET,DAL,False,3,3,100.0,2,3,66.7,0,9,0.0,1,0,1,0,0,0,0,,0,,,,,,,False,False,27,28,Jason Hanson
2007,2007-12-16,14,15,37.182,DET,SDG,False,2,2,100.0,,,,0,2,0.0,,,,,,0,0,,,,,,,,,True,False,14,51,Jason Hanson
2007,2007-12-23,15,16,37.189,DET,KAN,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0,,0,,,,,,,False,True,25,20,Jason Hanson
2007,2007-12-30,16,17,37.196,DET,GNB,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,True,False,13,34,Jason Hanson
2008,2008-09-07,1,1,38.082,DET,ATL,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,21,34,Jason Hanson
2008,2008-09-14,2,2,38.089,DET,GNB,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,25,48,Jason Hanson
2008,2008-09-21,3,3,38.096,DET,SFO,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,13,31,Jason Hanson
2008,2008-10-05,4,5,38.110,DET,CHI,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,7,34,Jason Hanson
2008,2008-10-12,5,6,38.117,DET,MIN,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,10,12,Jason Hanson
2008,2008-10-19,6,7,38.124,DET,HOU,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,21,28,Jason Hanson
2008,2008-10-26,7,8,38.131,DET,WAS,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,17,25,Jason Hanson
2008,2008-11-02,8,9,38.138,DET,CHI,False,2,3,66.7,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0,,0,,,,,,,True,False,23,27,Jason Hanson
2008,2008-11-09,9,10,38.145,DET,JAX,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,14,38,Jason Hanson
2008,2008-11-16,10,11,38.152,DET,CAR,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,22,31,Jason Hanson
2008,2008-11-23,11,12,38.159,DET,TAM,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,20,38,Jason Hanson
2008,2008-11-27,12,13,38.163,DET,TEN,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,10,47,Jason Hanson
2008,2008-12-07,13,14,38.173,DET,MIN,False,1,1,100.0,3,3,100.0,0,10,0.0,0,1,1,0,0,0,0,,0,,,,,,,False,False,16,20,Jason Hanson
2008,2008-12-14,14,15,38.180,DET,IND,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,21,31,Jason Hanson
2008,2008-12-21,15,16,38.187,DET,NOR,False,1,1,100.0,,,,0,1,0.0,0,1,1,0,0,0,0,,0,,,,,,,False,False,7,42,Jason Hanson
2008,2008-12-28,16,17,38.194,DET,GNB,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,21,31,Jason Hanson
2009,2009-09-13,1,1,39.088,DET,NOR,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,27,45,Jason Hanson
2009,2009-09-20,2,2,39.095,DET,MIN,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,13,27,Jason Hanson
2009,2009-09-27,3,3,39.102,DET,WAS,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,False,True,19,14,Jason Hanson
2009,2009-10-04,4,4,39.109,DET,CHI,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,24,48,Jason Hanson
2009,2009-10-11,5,5,39.116,DET,PIT,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,20,28,Jason Hanson
2009,2009-10-18,6,6,39.123,DET,GNB,False,,,,,,,0,0,0.0,,,,,,0,0,,,,,,,,,True,False,0,26,Jason Hanson
2009,2009-11-01,7,8,39.137,DET,STL,False,,,,,,,0,0,0.0,,,,,,0,0,,,,,,,,,False,False,10,17,Jason Hanson
2009,2009-11-08,8,9,39.144,DET,SEA,False,2,2,100.0,2,3,66.7,0,8,0.0,1,0,1,0,0,0,0,,0,,,,,,,True,False,20,32,Jason Hanson
2009,2009-11-15,9,10,39.151,DET,MIN,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,10,27,Jason Hanson
2009,2009-11-22,10,11,39.158,DET,CLE,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,,0,,,,,,,False,True,38,37,Jason Hanson
2009,2009-11-26,11,12,39.162,DET,GNB,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,12,34,Jason Hanson
2009,2009-12-06,12,13,39.172,DET,CIN,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,13,23,Jason Hanson
2009,2009-12-13,13,14,39.179,DET,BAL,False,,,,1,2,50.0,0,3,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,3,48,Jason Hanson
2009,2009-12-20,14,15,39.186,DET,ARI,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,24,31,Jason Hanson
2009,2009-12-27,15,16,39.193,DET,SFO,False,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,6,20,Jason Hanson
2009,2010-01-03,16,17,39.200,DET,CHI,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0,,0,,,,,,,False,False,23,37,Jason Hanson
2010,2010-09-12,1,1,40.087,DET,CHI,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,14,19,Jason Hanson
2010,2010-09-19,2,2,40.094,DET,PHI,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,32,35,Jason Hanson
2010,2010-09-26,3,3,40.101,DET,MIN,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,10,24,Jason Hanson
2010,2010-10-03,4,4,40.108,DET,GNB,False,2,2,100.0,4,5,80.0,0,14,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,26,28,Jason Hanson
2010,2010-10-10,5,5,40.115,DET,STL,False,5,5,100.0,3,3,100.0,0,14,0.0,0,0,0,,,0,0,,0,,,,,,,False,True,44,6,Jason Hanson
2010,2010-10-17,6,6,40.122,DET,NYG,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,20,28,Jason Hanson
2010,2010-10-31,7,8,40.136,DET,WAS,False,2,2,100.0,1,1,100.0,0,5,0.0,0,1,1,0,0,0,0,,0,,,,,,,False,True,37,25,Jason Hanson
2010,2010-11-07,8,9,40.143,DET,NYJ,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,20,23,Jason Hanson
2010,2010-11-14,9,10,,DET,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,12,14,Jason Hanson
2010,2010-11-21,10,11,,DET,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,19,35,Jason Hanson
2010,2010-11-25,11,12,,DET,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,24,45,Jason Hanson
2010,2010-12-05,12,13,,DET,CHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,20,24,Jason Hanson
2010,2010-12-12,13,14,,DET,GNB,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,7,3,Jason Hanson
2010,2010-12-19,14,15,,DET,TAM,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,23,20,Jason Hanson
2010,2010-12-26,15,16,,DET,MIA,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,34,27,Jason Hanson
2010,2011-01-02,16,17,,DET,MIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,20,13,Jason Hanson
2011,2011-09-11,1,1,41.086,DET,TAM,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,,,,,,,True,True,27,20,Jason Hanson
2011,2011-09-18,2,2,41.093,DET,KAN,False,6,6,100.0,2,2,100.0,0,12,0.0,0,1,1,0,0,0,0,,0,,,,,,,False,True,48,3,Jason Hanson
2011,2011-09-25,3,3,41.100,DET,MIN,False,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0,,0,,,,,,,True,True,26,23,Jason Hanson
2011,2011-10-02,4,4,41.107,DET,DAL,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0,,0,,,,,,,True,True,34,30,Jason Hanson
2011,2011-10-10,5,5,41.115,DET,CHI,False,3,3,100.0,1,1,100.0,0,6,0.0,1,0,1,0,0,0,0,,0,,,,,,,False,True,24,13,Jason Hanson
