Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2011,2012-01-01,16,17,28.352,SDG,OAK,True,5,2,29,14.50,1,40.0%,5.80,1,41,41.00,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,38,26,Vincent Jackson
2012,2012-09-09,1,1,29.239,TAM,CAR,True,10,4,47,11.75,0,40.0%,4.70,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,97%,0,0%,0,0%,False,True,16,10,Vincent Jackson
2012,2012-09-16,2,2,29.246,TAM,NYG,True,10,5,128,25.60,1,50.0%,12.80,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,49,94%,0,0%,0,0%,True,False,34,41,Vincent Jackson
2012,2012-09-23,3,3,29.253,TAM,DAL,True,7,1,29,29.00,0,14.3%,4.14,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,97%,1,1%,2,8%,True,False,10,16,Vincent Jackson
2012,2012-09-30,4,4,29.260,TAM,WAS,True,11,6,100,16.67,1,54.5%,9.09,0,0,,0,1,2,2.00,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,95%,0,0%,1,3%,False,False,22,24,Vincent Jackson
2012,2012-10-14,5,6,29.274,TAM,KAN,True,8,4,66,16.50,2,50.0%,8.25,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,49,92%,0,0%,0,0%,False,True,38,10,Vincent Jackson
2012,2012-10-21,6,7,29.281,TAM,NOR,True,14,7,216,30.86,1,50.0%,15.43,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,68,93%,0,0%,0,0%,False,False,28,35,Vincent Jackson
2012,2012-10-25,7,8,29.285,TAM,MIN,True,6,2,40,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,89%,0,0%,0,0%,True,True,36,17,Vincent Jackson
2012,2012-11-04,8,9,29.295,TAM,OAK,True,4,2,84,42.00,1,50.0%,21.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,94%,0,0%,1,3%,True,True,42,32,Vincent Jackson
2012,2012-11-11,9,10,29.302,TAM,SDG,True,7,5,59,11.80,0,71.4%,8.43,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,91%,0,0%,0,0%,False,True,34,24,Vincent Jackson
2012,2012-11-18,10,11,29.309,TAM,CAR,True,11,6,94,15.67,1,54.5%,8.55,0,0,,0,0,0,,0,1,1,8,0.0,0,0,0,,,0,0,0,0,0,0,74,92%,0,0%,0,0%,True,True,27,21,Vincent Jackson
2012,2012-11-25,11,12,29.316,TAM,ATL,True,7,5,96,19.20,0,71.4%,13.71,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,89%,0,0%,0,0%,False,False,23,24,Vincent Jackson
2012,2012-12-02,12,13,29.323,TAM,DEN,True,8,3,55,18.33,0,37.5%,6.88,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,66,99%,0,0%,1,3%,True,False,23,31,Vincent Jackson
2012,2012-12-09,13,14,29.330,TAM,PHI,True,10,6,131,21.83,1,60.0%,13.10,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,67,93%,0,0%,1,3%,False,False,21,23,Vincent Jackson
2012,2012-12-16,14,15,29.337,TAM,NOR,True,12,6,81,13.50,0,50.0%,6.75,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,81%,0,0%,0,0%,True,False,0,41,Vincent Jackson
2012,2012-12-23,15,16,29.344,TAM,STL,True,15,7,108,15.43,0,46.7%,7.20,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,79,98%,0,0%,0,0%,False,False,13,28,Vincent Jackson
2012,2012-12-30,16,17,29.351,TAM,ATL,True,7,3,50,16.67,0,42.9%,7.14,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,96%,0,0%,0,0%,True,True,22,17,Vincent Jackson
2013,2013-09-08,1,1,30.237,TAM,NYJ,True,13,7,154,22.00,0,53.8%,11.85,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,100%,0,0%,1,3%,True,False,17,18,Vincent Jackson
2013,2013-09-15,2,2,30.244,TAM,NOR,True,11,5,77,15.40,0,45.5%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,97%,0,0%,0,0%,False,False,14,16,Vincent Jackson
2013,2013-09-22,3,3,30.251,TAM,NWE,True,6,3,34,11.33,0,50.0%,5.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,59%,1,1%,0,0%,True,False,3,23,Vincent Jackson
2013,2013-09-29,4,4,30.258,TAM,ARI,True,11,2,27,13.50,0,18.2%,2.45,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,73,96%,0,0%,0,0%,False,False,10,13,Vincent Jackson
2013,2013-10-13,5,6,30.272,TAM,PHI,True,14,9,114,12.67,2,64.3%,8.14,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,69,96%,0,0%,0,0%,False,False,20,31,Vincent Jackson
2013,2013-10-20,6,7,30.279,TAM,ATL,True,22,10,138,13.80,2,45.5%,6.27,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,1,0,0,0,0,0,82,99%,0,0%,1,3%,True,False,23,31,Vincent Jackson
2013,2013-10-24,7,8,30.283,TAM,CAR,True,13,5,79,15.80,0,38.5%,6.08,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,97%,0,0%,1,3%,False,False,13,31,Vincent Jackson
2013,2013-11-03,8,9,30.293,TAM,SEA,True,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,99%,0,0%,1,3%,True,False,24,27,Vincent Jackson
2013,2013-11-11,9,10,30.301,TAM,MIA,True,8,3,28,9.33,0,37.5%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,97%,0,0%,0,0%,False,True,22,19,Vincent Jackson
2013,2013-11-17,10,11,30.307,TAM,ATL,True,12,10,165,16.50,1,83.3%,13.75,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,64,94%,0,0%,2,6%,False,True,41,28,Vincent Jackson
2013,2013-11-24,11,12,30.314,TAM,DET,True,3,2,61,30.50,0,66.7%,20.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,90%,0,0%,0,0%,True,True,24,21,Vincent Jackson
2013,2013-12-01,12,13,30.321,TAM,CAR,True,5,3,75,25.00,0,60.0%,15.00,1,0,0.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,98%,0,0%,0,0%,True,False,6,27,Vincent Jackson
2013,2013-12-08,13,14,30.328,TAM,BUF,True,8,3,70,23.33,1,37.5%,8.75,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,86%,0,0%,0,0%,False,True,27,6,Vincent Jackson
2013,2013-12-15,14,15,30.335,TAM,SFO,True,8,5,58,11.60,1,62.5%,7.25,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,51,100%,0,0%,0,0%,False,False,14,33,Vincent Jackson
2013,2013-12-22,15,16,30.342,TAM,STL,True,10,5,98,19.60,0,50.0%,9.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,95%,0,0%,0,0%,True,False,13,23,Vincent Jackson
2013,2013-12-29,16,17,30.349,TAM,NOR,True,12,4,35,8.75,0,33.3%,2.92,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,95%,0,0%,0,0%,True,False,17,42,Vincent Jackson
2014,2014-09-07,1,1,31.236,TAM,CAR,True,9,4,36,9.00,0,44.4%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,100%,0,0%,0,0%,False,False,14,20,Vincent Jackson
2014,2014-09-14,2,2,31.243,TAM,STL,True,7,4,51,12.75,0,57.1%,7.29,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,False,False,17,19,Vincent Jackson
2014,2014-09-18,3,3,31.247,TAM,ATL,True,9,2,15,7.50,1,22.2%,1.67,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,60,100%,0,0%,0,0%,True,False,14,56,Vincent Jackson
2014,2014-09-28,4,4,31.257,TAM,PIT,True,10,3,32,10.67,1,30.0%,3.20,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,65,100%,0,0%,0,0%,True,True,27,24,Vincent Jackson
2014,2014-10-05,5,5,31.264,TAM,NOR,True,12,8,144,18.00,0,66.7%,12.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,94%,0,0%,0,0%,True,False,31,37,Vincent Jackson
2014,2014-10-12,6,6,31.271,TAM,BAL,True,13,4,66,16.50,0,30.8%,5.08,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,87%,0,0%,0,0%,False,False,17,48,Vincent Jackson
2014,2014-10-26,7,8,31.285,TAM,MIN,True,5,1,13,13.00,0,20.0%,2.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,95%,0,0%,0,0%,False,False,13,19,Vincent Jackson
2014,2014-11-02,8,9,31.292,TAM,CLE,True,12,6,86,14.33,0,50.0%,7.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,98%,0,0%,0,0%,True,False,17,22,Vincent Jackson
2014,2014-11-09,9,10,31.299,TAM,ATL,True,13,8,75,9.38,0,61.5%,5.77,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,92%,0,0%,0,0%,False,False,17,27,Vincent Jackson
2014,2014-11-16,10,11,31.306,TAM,WAS,True,4,3,43,14.33,0,75.0%,10.75,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,96%,0,0%,0,0%,True,True,27,7,Vincent Jackson
2014,2014-11-23,11,12,31.313,TAM,CHI,True,9,5,117,23.40,0,55.6%,13.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,74,97%,0,0%,0,0%,True,False,13,21,Vincent Jackson
2014,2014-11-30,12,13,31.320,TAM,CIN,True,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,95%,0,0%,0,0%,False,False,13,14,Vincent Jackson
2014,2014-12-07,13,14,31.327,TAM,DET,True,17,10,159,15.90,0,58.8%,9.35,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,97%,0,0%,0,0%,True,False,17,34,Vincent Jackson
2014,2014-12-14,14,15,31.334,TAM,CAR,True,10,6,70,11.67,0,60.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,98%,0,0%,0,0%,True,False,17,19,Vincent Jackson
2014,2014-12-21,15,16,31.341,TAM,GNB,True,6,3,60,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,94%,0,0%,0,0%,False,False,3,20,Vincent Jackson
2014,2014-12-28,16,17,31.348,TAM,NOR,True,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,13,19%,0,0%,0,0%,False,False,20,23,Vincent Jackson
2015,2015-09-13,1,1,32.242,TAM,TEN,True,11,4,51,12.75,0,36.4%,4.64,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,96%,0,0%,0,0%,False,False,14,42,Vincent Jackson
2015,2015-09-20,2,2,32.249,TAM,NOR,False,5,3,54,18.00,1,60.0%,10.80,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,85%,0,0%,0,0%,True,True,26,19,Vincent Jackson
2015,2015-09-27,3,3,32.256,TAM,HOU,True,4,2,40,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,92%,0,0%,0,0%,True,False,9,19,Vincent Jackson
2015,2015-10-04,4,4,32.263,TAM,CAR,True,15,10,147,14.70,1,66.7%,9.80,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,76,95%,0,0%,0,0%,False,False,23,37,Vincent Jackson
2015,2015-10-11,5,5,32.270,TAM,JAX,True,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,60,90%,0,0%,1,3%,False,True,38,31,Vincent Jackson
2015,2015-10-25,6,7,32.284,TAM,WAS,True,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,56%,0,0%,0,0%,True,False,30,31,Vincent Jackson
2015,2015-11-01,7,8,,TAM,ATL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,23,20,Vincent Jackson
2015,2015-11-08,8,9,,TAM,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,18,32,Vincent Jackson
2015,2015-11-15,9,10,,TAM,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,10,6,Vincent Jackson
2015,2015-11-22,10,11,32.312,TAM,PHI,True,6,4,56,14.00,1,66.7%,9.33,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,78%,0,0%,1,3%,True,True,45,17,Vincent Jackson
2015,2015-11-29,11,12,32.319,TAM,IND,True,10,4,76,19.00,0,40.0%,7.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,81%,0,0%,0,0%,True,False,12,25,Vincent Jackson
2015,2015-12-06,12,13,32.326,TAM,ATL,True,5,3,87,29.00,0,60.0%,17.40,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,75%,0,0%,0,0%,False,True,23,19,Vincent Jackson
2015,2015-12-13,13,14,32.333,TAM,NOR,True,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,25%,0,0%,0,0%,False,False,17,24,Vincent Jackson
2015,2015-12-17,14,15,,TAM,STL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,23,31,Vincent Jackson
2015,2015-12-27,15,16,,TAM,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,21,26,Vincent Jackson
2015,2016-01-03,16,17,,TAM,CAR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,10,38,Vincent Jackson
2016,2016-09-11,1,1,33.241,TAM,ATL,True,7,2,18,9.00,0,28.6%,2.57,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,80%,0,0%,0,0%,True,True,31,24,Vincent Jackson
2016,2016-09-18,2,2,33.248,TAM,ARI,True,9,4,44,11.00,0,44.4%,4.89,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,86%,0,0%,0,0%,True,False,7,40,Vincent Jackson
2016,2016-09-25,3,3,33.255,TAM,LAR,True,6,3,37,12.33,0,50.0%,6.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,77,86%,0,0%,0,0%,False,False,32,37,Vincent Jackson
2016,2016-10-02,4,4,33.262,TAM,DEN,True,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,90%,0,0%,0,0%,False,False,7,27,Vincent Jackson
2016,2016-10-10,5,5,33.270,TAM,CAR,True,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,73%,0,0%,0,0%,True,True,17,14,Vincent Jackson
2016,2016-10-23,6,7,,TAM,SFO,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,34,17,Vincent Jackson
2016,2016-10-30,7,8,,TAM,OAK,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,24,30,Vincent Jackson
2016,2016-11-03,8,9,,TAM,ATL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,28,43,Vincent Jackson
2016,2016-11-13,9,10,,TAM,CHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,36,10,Vincent Jackson
2016,2016-11-20,10,11,,TAM,KAN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,19,17,Vincent Jackson
2016,2016-11-27,11,12,,TAM,SEA,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,14,5,Vincent Jackson
2016,2016-12-04,12,13,,TAM,SDG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,28,21,Vincent Jackson
2016,2016-12-11,13,14,,TAM,NOR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,16,11,Vincent Jackson
2016,2016-12-18,14,15,,TAM,DAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,20,26,Vincent Jackson
2016,2016-12-24,15,16,,TAM,NOR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,24,31,Vincent Jackson
2016,2017-01-01,16,17,,TAM,CAR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,17,16,Vincent Jackson
,155 Games,,,,,,False,1035,540,9080,16.81,57,52.2%,8.77,15,161,10.73,0,1,2,2.00,0,3,57,348,0.0,2,1,3,0,0,3,2,0,2,-6,0,,,,,,,False,False,74,0,Vincent Jackson
