Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2012,2012-09-23,3,3,27.095,WAS,CIN,True,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,75%,0,0%,0,0%,False,False,31,38,Josh Morgan
2012,2012-09-30,4,4,27.102,WAS,TAM,False,5,4,62,15.50,0,80.0%,12.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,41%,0,0%,0,0%,True,True,24,22,Josh Morgan
2012,2012-10-07,5,5,27.109,WAS,ATL,True,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,80%,0,0%,0,0%,False,False,17,24,Josh Morgan
2012,2012-10-14,6,6,27.116,WAS,MIN,True,4,3,42,14.00,0,75.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,60%,0,0%,1,3%,False,True,38,26,Josh Morgan
2012,2012-10-21,7,7,27.123,WAS,NYG,True,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,38,54%,0,0%,0,0%,True,False,23,27,Josh Morgan
2012,2012-10-28,8,8,27.130,WAS,PIT,True,8,5,46,9.20,0,62.5%,5.75,1,9,9.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,71%,0,0%,0,0%,True,False,12,27,Josh Morgan
2012,2012-11-04,9,9,27.137,WAS,CAR,True,12,6,46,7.67,0,50.0%,3.83,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,86%,0,0%,0,0%,False,False,13,21,Josh Morgan
2012,2012-11-18,10,11,27.151,WAS,PHI,True,4,3,25,8.33,0,75.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,66%,0,0%,0,0%,False,True,31,6,Josh Morgan
2012,2012-11-22,11,12,27.155,WAS,DAL,True,6,5,48,9.60,0,83.3%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,65%,0,0%,2,6%,True,True,38,31,Josh Morgan
2012,2012-12-03,12,13,27.166,WAS,NYG,True,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,1,13,1,33,61%,0,0%,0,0%,False,True,17,16,Josh Morgan
2012,2012-12-09,13,14,27.172,WAS,BAL,True,4,3,30,10.00,1,75.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,47,65%,0,0%,0,0%,False,True,31,28,Josh Morgan
2012,2012-12-16,14,15,27.179,WAS,CLE,True,4,4,60,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,57%,0,0%,0,0%,True,True,38,21,Josh Morgan
2012,2012-12-23,15,16,27.186,WAS,PHI,True,5,2,21,10.50,1,40.0%,4.20,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,47,89%,0,0%,0,0%,True,True,27,20,Josh Morgan
2012,2012-12-30,16,17,27.193,WAS,DAL,True,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,77%,0,0%,0,0%,False,True,28,18,Josh Morgan
2013,2013-09-09,1,1,28.081,WAS,PHI,True,5,4,51,12.75,0,80.0%,10.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,45%,0,0%,0,0%,False,False,27,33,Josh Morgan
2013,2013-09-15,2,2,28.087,WAS,GNB,False,6,2,39,19.50,0,33.3%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,43%,0,0%,0,0%,True,False,20,38,Josh Morgan
2013,2013-09-22,3,3,28.094,WAS,DET,False,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,2,43,21.50,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,31%,0,0%,3,9%,False,False,20,27,Josh Morgan
2013,2013-09-29,4,4,28.101,WAS,OAK,False,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,29%,0,0%,5,16%,True,True,24,14,Josh Morgan
2013,2013-10-13,5,6,28.115,WAS,DAL,False,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,4,17,4.25,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,22%,0,0%,12,41%,True,False,16,31,Josh Morgan
2013,2013-10-20,6,7,28.122,WAS,CHI,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,3,53,17.67,0,0,0,,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,26,35%,0,0%,20,50%,False,True,45,41,Josh Morgan
2013,2013-10-27,7,8,28.129,WAS,DEN,True,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,36,18.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,27%,0,0%,14,44%,True,False,21,45,Josh Morgan
2013,2013-11-03,8,9,28.136,WAS,SDG,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,3,63,21.00,0,1,6,6.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,20,27%,0,0%,15,54%,False,True,30,24,Josh Morgan
2013,2013-11-07,9,10,28.140,WAS,MIN,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,,,1,0,0,1,0,0,31,39%,0,0%,14,50%,True,False,27,34,Josh Morgan
2013,2013-11-17,10,11,,WAS,PHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,16,24,Josh Morgan
2013,2013-11-25,11,12,28.158,WAS,SFO,True,6,4,36,9.00,0,66.7%,6.00,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,58%,0,0%,0,0%,False,False,6,27,Josh Morgan
2013,2013-12-01,12,13,28.164,WAS,NYG,True,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,2,48,24.00,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,58%,0,0%,5,17%,False,False,17,24,Josh Morgan
2013,2013-12-08,13,14,28.171,WAS,KAN,True,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,52%,0,0%,9,29%,False,False,10,45,Josh Morgan
2013,2013-12-15,14,15,28.178,WAS,ATL,True,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,62%,0,0%,6,21%,True,False,26,27,Josh Morgan
2013,2013-12-22,15,16,28.185,WAS,DAL,True,1,0,0,,0,0.0%,0.00,1,4,4.00,0,0,0,,0,0,0,,0,0,,,1,12,12.00,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,26%,0,0%,5,19%,False,False,23,24,Josh Morgan
2013,2013-12-29,16,17,,WAS,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,6,20,Josh Morgan
2014,2014-09-07,1,1,29.079,CHI,BUF,True,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,68%,0,0%,0,0%,False,False,20,23,Josh Morgan
2014,2014-09-14,2,2,,CHI,SFO,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,28,20,Josh Morgan
2014,2014-09-22,3,3,29.094,CHI,NYJ,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,11,17%,0,0%,0,0%,True,True,27,19,Josh Morgan
2014,2014-09-28,4,4,29.100,CHI,GNB,True,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,56%,0,0%,0,0%,False,False,17,38,Josh Morgan
2014,2014-10-05,5,5,29.107,CHI,CAR,True,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,15,23%,0,0%,0,0%,True,False,24,31,Josh Morgan
2014,2014-10-12,6,6,29.114,CHI,ATL,True,1,1,3,3.00,1,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,37,51%,0,0%,0,0%,True,True,27,13,Josh Morgan
2014,2014-10-19,7,7,29.121,CHI,MIA,True,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,14,26%,0,0%,0,0%,False,False,14,27,Josh Morgan
2014,2014-10-26,8,8,29.128,CHI,NWE,True,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,24,35%,0,0%,0,0%,True,False,23,51,Josh Morgan
2014,2014-11-09,9,10,29.142,CHI,GNB,True,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,56%,0,0%,0,0%,True,False,14,55,Josh Morgan
2014,2014-11-16,10,11,,CHI,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,21,13,Josh Morgan
2014,2014-11-23,11,12,29.156,CHI,TAM,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,3,5%,0,0%,0,0%,False,True,21,13,Josh Morgan
2014,2014-11-27,12,13,29.160,CHI,DET,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,15,23%,0,0%,0,0%,True,False,17,34,Josh Morgan
2014,2014-12-04,13,14,29.167,CHI,DAL,False,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,67%,0,0%,0,0%,False,False,28,41,Josh Morgan
2014,2014-12-15,14,15,29.178,CHI,NOR,False,1,0,0,,0,0.0%,0.00,1,21,21.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,68%,0,0%,0,0%,False,False,15,31,Josh Morgan
2014,2014-12-21,15,16,29.184,CHI,DET,False,2,2,2,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,80%,0,0%,0,0%,False,False,14,20,Josh Morgan
2014,2014-12-28,16,17,29.191,CHI,MIN,False,2,1,13,13.00,0,50.0%,6.50,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,52%,0,0%,0,0%,True,False,9,13,Josh Morgan
,93 Games,,,,,,False,349,209,2558,12.24,12,59.9%,7.33,14,146,10.43,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,27,625,23.15,0,8,59,7.38,0,13,78,0.0,6,0,6,0,0,5,1,0,4,13,1,,,,,,,False,False,55,0,Josh Morgan
