Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-12-27,15.0,16.0,25.158,DAL,PHI,W 37-17,True,19,105,5.53,0,4,4,34,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,53%,0,0%,0,0%,False,Ezekiel Elliott,True,37,17
2020.0,2021-01-03,16.0,17.0,25.165,DAL,NYG,L 19-23,True,14,42,3.00,1,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,48,58%,0,0%,0,0%,True,Ezekiel Elliott,False,19,23
2021.0,2021-09-09,1.0,1.0,26.049,DAL,TAM,L 29-31,True,11,33,3.00,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,83%,0,0%,0,0%,True,Ezekiel Elliott,False,29,31
2021.0,2021-09-19,2.0,2.0,26.059,DAL,LAC,W 20-17,True,16,71,4.44,1,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,44,71%,0,0%,0,0%,True,Ezekiel Elliott,True,20,17
2021.0,2021-09-27,3.0,3.0,26.067,DAL,PHI,W 41-21,True,17,95,5.59,2,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,53,70%,0,0%,0,0%,False,Ezekiel Elliott,True,41,21
2021.0,2021-10-03,4.0,4.0,26.073,DAL,CAR,W 36-28,True,20,143,7.15,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,46,75%,0,0%,0,0%,False,Ezekiel Elliott,True,36,28
2021.0,2021-10-10,5.0,5.0,26.08,DAL,NYG,W 44-20,True,21,110,5.24,1,3,2,2,1.00,1,66.7%,0.67,0,0,,0,0,0,,0,0,,,,2,12,0.0,1,0,1,0,0,0,0,0,0,0,0,47,60%,0,0%,0,0%,False,Ezekiel Elliott,True,44,20
2021.0,2021-10-17,6.0,6.0,26.087,DAL,NWE,W 35-29,True,17,69,4.06,0,9,7,50,7.14,0,77.8%,5.56,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,71%,0,0%,0,0%,True,Ezekiel Elliott,True,35,29
2021.0,2021-10-31,7.0,8.0,26.101,DAL,MIN,W 20-16,True,16,50,3.13,0,6,4,23,5.75,0,66.7%,3.83,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,75%,0,0%,0,0%,True,Ezekiel Elliott,True,20,16
2021.0,2021-11-07,8.0,9.0,26.108,DAL,DEN,L 16-30,True,10,51,5.10,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,0,0,,,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,33,53%,0,0%,0,0%,False,Ezekiel Elliott,False,16,30
2021.0,2021-11-14,9.0,10.0,26.115,DAL,ATL,W 43-3,True,14,41,2.93,2,3,3,15,5.00,0,100.0%,5.00,1,1,100.00,4,0,0,83.3,0,0,4.00,4.00,1,2,14,0.0,0,0,0,0,0,1,1,0,0,0,0,38,49%,0,0%,0,0%,False,Ezekiel Elliott,True,43,3
2021.0,2021-11-21,10.0,11.0,26.122,DAL,KAN,L 9-19,True,9,32,3.56,0,6,6,36,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,69%,0,0%,0,0%,True,Ezekiel Elliott,False,9,19
2021.0,2021-11-25,11.0,12.0,26.126,DAL,LVR,L 33-36,True,9,25,2.78,1,8,6,24,4.00,0,75.0%,3.00,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,47,64%,0,0%,0,0%,False,Ezekiel Elliott,False,33,36
2021.0,2021-12-02,12.0,13.0,26.133,DAL,NOR,W 27-17,True,13,45,3.46,0,3,2,2,1.00,0,66.7%,0.67,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,64%,0,0%,0,0%,True,Ezekiel Elliott,True,27,17
2021.0,2021-12-12,13.0,14.0,26.143,DAL,WAS,W 27-20,True,12,45,3.75,0,6,1,15,15.00,0,16.7%,2.50,0,0,,0,0,0,,0,0,,,1,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0,54,64%,0,0%,0,0%,True,Ezekiel Elliott,True,27,20
2021.0,2021-12-19,14.0,15.0,26.15,DAL,NYG,W 21-6,True,16,52,3.25,1,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,44,62%,0,0%,0,0%,True,Ezekiel Elliott,True,21,6
2021.0,2021-12-26,15.0,16.0,26.157,DAL,WAS,W 56-14,True,9,37,4.11,1,1,1,5,5.00,1,100.0%,5.00,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,0,0,0,0,0,1,0,0,42,58%,0,0%,0,0%,False,Ezekiel Elliott,True,56,14
2021.0,2022-01-02,16.0,17.0,26.164,DAL,ARI,L 22-25,True,9,16,1.78,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,70%,0,0%,0,0%,False,Ezekiel Elliott,False,22,25
2021.0,2022-01-08,17.0,18.0,26.17,DAL,PHI,W 51-26,True,18,87,4.83,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,60%,0,0%,0,0%,True,Ezekiel Elliott,True,51,26
,88 Games,,,,,,53-35-0,False,1650,7386,4.48,56,380,288,2244,7.79,12,75.8%,5.91,1,1,100.00,4,0,0,83.3,0,0,4.00,4.00,4,68,416,0.0,1,0,1,0,0,22,11,0,9,-7,0,,,,,,,False,Ezekiel Elliott,False,35,0
